"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21st week, 2022",,,,,,"Data collected as of June 1, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,6,0.09,45,1.02,126,2.86,184,4.18,4393,99.84,73,1.66,123,2.8,8,0.18,255,5.8,18,0.41,8,0.18,1,0.08,9,0.75,3,0.33,3,0.33,1,0.11,-,-,-,-
Shiga,11,0.19,52,1.44,54,1.5,178,4.94,2526,70.17,76,2.11,67,1.86,3,0.08,218,6.06,20,0.56,15,0.42,-,-,7,0.88,3,0.43,1,0.14,1,0.14,-,-,-,-
Kyoto,30,0.24,79,1.05,251,3.35,347,4.63,4749,63.32,73,0.97,143,1.91,23,0.31,260,3.47,37,0.49,26,0.35,-,-,27,1.5,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,48,0.16,768,3.92,721,3.68,1013,5.17,14973,76.39,255,1.3,246,1.26,48,0.24,1070,5.46,68,0.35,110,0.56,7,0.14,77,1.51,-,-,5,0.31,-,-,-,-,2,0.13
Hyogo,14,0.07,188,1.48,320,2.52,587,4.62,13716,108,136,1.07,219,1.72,44,0.35,676,5.32,31,0.24,71,0.56,-,-,109,3.11,5,0.36,13,0.93,-,-,-,-,2,0.14
Nara,-,-,82,2.41,71,2.09,102,3,2715,79.85,32,0.94,68,2,2,0.06,193,5.68,12,0.35,7,0.21,-,-,29,2.9,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,1,0.02,15,0.5,83,2.77,139,4.63,2191,73.03,45,1.5,72,2.4,3,0.1,183,6.1,12,0.4,14,0.47,-,-,18,4.5,2,0.18,6,0.55,13,1.18,-,-,1,0.09
Tottori,2,0.07,21,1.11,90,4.74,775,40.79,1663,87.53,15,0.79,255,13.42,5,0.26,123,6.47,33,1.74,2,0.11,-,-,11,2.2,3,0.6,3,0.6,-,-,-,-,-,-
Shimane,-,-,254,11.04,77,3.35,117,5.09,2136,92.87,46,2,367,15.96,3,0.13,202,8.78,20,0.87,9,0.39,-,-,1,0.33,4,0.5,4,0.5,-,-,-,-,1,0.13
Okayama,34,0.4,122,2.26,128,2.37,157,2.91,5512,102.07,90,1.67,111,2.06,14,0.26,282,5.22,10,0.19,47,0.87,3,0.25,5,0.42,5,1,1,0.2,3,0.6,-,-,-,-
Hiroshima,11,0.1,402,5.66,332,4.68,239,3.37,6845,96.41,85,1.2,571,8.04,12,0.17,366,5.15,80,1.13,33,0.46,3,0.16,87,4.58,1,0.05,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,168,3.73,146,3.24,531,11.8,4651,103.36,59,1.31,84,1.87,10,0.22,329,7.31,39,0.87,25,0.56,-,-,41,4.56,-,-,-,-,4,0.44,-,-,-,-
Tokushima,-,-,18,0.78,84,3.65,64,2.78,1791,77.87,26,1.13,80,3.48,3,0.13,149,6.48,5,0.22,8,0.35,-,-,2,0.5,1,0.14,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,3,0.11,92,3.29,121,4.32,3692,131.86,50,1.79,73,2.61,14,0.5,229,8.18,12,0.43,23,0.82,-,-,11,2.2,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,12,0.2,317,8.81,93,2.58,358,9.94,5758,159.94,49,1.36,54,1.5,15,0.42,332,9.22,7,0.19,25,0.69,-,-,108,15.43,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,9,0.32,116,4.14,139,4.96,1976,70.57,48,1.71,18,0.64,9,0.32,175,6.25,4,0.14,12,0.43,-,-,5,1.67,4,0.5,-,-,3,0.38,-,-,6,0.75
Fukuoka,15,0.08,1835,15.29,624,5.2,2238,18.65,15783,131.53,289,2.41,235,1.96,27,0.23,1240,10.33,28,0.23,83,0.69,3,0.12,75,2.88,1,0.07,8,0.53,2,0.13,-,-,-,-
Saga,-,-,292,13.27,159,7.23,195,8.86,2289,104.05,49,2.23,87,3.95,8,0.36,292,13.27,7,0.32,7,0.32,1,0.25,14,3.5,2,0.33,4,0.67,1,0.17,-,-,4,0.67
Nagasaki,5,0.07,952,21.64,218,4.95,898,20.41,3277,74.48,61,1.39,69,1.57,6,0.14,311,7.07,7,0.16,16,0.36,5,0.71,43,6.14,9,0.75,2,0.17,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,866,17.67,132,2.69,153,3.12,6295,128.47,114,2.33,171,3.49,19,0.39,582,11.88,70,1.43,21,0.43,-,-,54,6,1,0.07,7,0.47,2,0.13,-,-,3,0.2
Oita,7,0.12,139,3.86,115,3.19,158,4.39,7683,213.42,76,2.11,224,6.22,15,0.42,360,10,26,0.72,33,0.92,-,-,23,4.6,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1393,38.69,206,5.72,501,13.92,5370,149.17,85,2.36,112,3.11,11,0.31,401,11.14,20,0.56,24,0.67,-,-,62,10.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,690,13.27,551,10.6,427,8.21,8049,154.79,108,2.08,968,18.62,13,0.25,419,8.06,113,2.17,45,0.87,-,-,55,7.86,2,0.18,5,0.45,-,-,-,-,2,0.18
Okinawa,6,0.11,180,5.45,101,3.06,356,10.79,1056,32,75,2.27,1205,36.52,6,0.18,163,4.94,54,1.64,26,0.79,3,0.33,52,5.78,8,1.14,4,0.57,3,0.43,-,-,1,0.14
