"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2015",,,,,,"Data collected as of April 1, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Aichi,62000,317.95,779,4.3,637,3.52,4392,24.27,15012,82.94,833,4.6,430,2.38,218,1.2,741,4.09,16,0.09,52,0.29,461,2.55,5,0.15,95,2.79,3,0.21,-,-,37,2.64,-,-,38,2.71
Mie,16351,227.1,266,5.91,285,6.33,1225,27.22,4250,94.44,163,3.62,185,4.11,102,2.27,249,5.53,8,0.18,9,0.2,41,0.91,1,0.08,11,0.92,7,0.78,4,0.44,25,2.78,-,-,8,0.89
Shiga,13187,248.81,216,6.75,74,2.31,845,26.41,2571,80.34,163,5.09,134,4.19,137,4.28,135,4.22,2,0.06,24,0.75,107,3.34,-,-,11,1.38,1,0.14,1,0.14,5,0.71,-,-,11,1.57
Kyoto,20597,168.83,225,3.08,240,3.29,1284,17.59,5408,74.08,286,3.92,339,4.64,230,3.15,263,3.6,-,-,19,0.26,143,1.96,1,0.06,34,2,1,0.14,2,0.29,1,0.14,-,-,45,6.43
Osaka,50178,163.45,2438,12.25,650,3.27,5682,28.55,17185,86.36,1529,7.68,1417,7.12,555,2.79,1077,5.41,38,0.19,58,0.29,486,2.44,10,0.19,114,2.19,3,0.18,4,0.24,60,3.53,1,0.06,112,6.59
Hyogo,40490,204.49,1306,10.2,623,4.87,3150,24.61,13168,102.88,908,7.09,975,7.62,295,2.3,615,4.8,16,0.13,45,0.35,423,3.3,3,0.09,174,4.97,6,0.5,11,0.92,17,1.42,-,-,12,1
Nara,7481,138.54,342,10.06,89,2.62,597,17.56,2228,65.53,172,5.06,228,6.71,54,1.59,156,4.59,1,0.03,2,0.06,71,2.09,1,0.11,37,4.11,3,0.5,1,0.17,7,1.17,-,-,39,6.5
Wakayama,8825,176.5,539,17.39,78,2.52,399,12.87,1688,54.45,175,5.65,192,6.19,27,0.87,130,4.19,1,0.03,8,0.26,26,0.84,1,0.25,19,4.75,3,0.27,1,0.09,32,2.91,-,-,37,3.36
Tottori,6752,232.83,56,2.95,57,3,1398,73.58,2131,112.16,103,5.42,30,1.58,27,1.42,105,5.53,13,0.68,7,0.37,56,2.95,-,-,3,1,1,0.2,-,-,1,0.2,-,-,75,15
Shimane,7933,208.76,173,7.52,93,4.04,1245,54.13,2057,89.43,161,7,329,14.3,26,1.13,160,6.96,-,-,3,0.13,123,5.35,-,-,2,0.67,1,0.13,10,1.25,15,1.88,1,0.13,20,2.5
Okayama,23689,282.01,233,4.31,115,2.13,1076,19.93,5363,99.31,370,6.85,248,4.59,53,0.98,232,4.3,7,0.13,11,0.2,151,2.8,4,0.33,24,2,2,0.4,-,-,2,0.4,-,-,15,3
Hiroshima,28591,250.8,395,5.56,355,5,2383,33.56,8030,113.1,435,6.13,243,3.42,11,0.15,364,5.13,15,0.21,13,0.18,502,7.07,2,0.11,121,6.37,1,0.05,10,0.48,35,1.67,2,0.1,11,0.52
Yamaguchi,21805,316.01,566,11.79,108,2.25,1909,39.77,5006,104.29,558,11.63,127,2.65,28,0.58,373,7.77,2,0.04,7,0.15,40,0.83,-,-,20,2.22,-,-,-,-,23,2.56,-,-,10,1.11
Tokushima,8201,215.82,399,17.35,95,4.13,429,18.65,2188,95.13,162,7.04,79,3.43,7,0.3,187,8.13,5,0.22,1,0.04,11,0.48,-,-,6,1.5,2,0.29,1,0.14,11,1.57,-,-,16,2.29
Kagawa,9529,202.74,310,11.07,99,3.54,629,22.46,2529,90.32,114,4.07,252,9,39,1.39,164,5.86,1,0.04,6,0.21,22,0.79,-,-,9,1.8,1,0.2,2,0.4,33,6.6,-,-,10,2
Ehime,14009,229.66,548,14.81,64,1.73,1304,35.24,4985,134.73,187,5.05,141,3.81,23,0.62,249,6.73,1,0.03,25,0.68,198,5.35,-,-,181,22.63,1,0.17,-,-,2,0.33,-,-,6,1
Kochi,14526,302.63,331,11.03,30,1,722,24.07,2329,77.63,165,5.5,266,8.87,19,0.63,126,4.2,4,0.13,6,0.2,244,8.13,-,-,3,1,2,0.25,3,0.38,40,5,6,0.75,18,2.25
Fukuoka,63970,323.08,1636,13.63,578,4.82,6156,51.3,14052,117.1,1149,9.58,1158,9.65,927,7.73,1022,8.52,22,0.18,72,0.6,842,7.02,11,0.42,157,6.04,11,0.85,8,0.62,19,1.46,-,-,20,1.54
Saga,12181,312.33,372,16.17,78,3.39,635,27.61,2604,113.22,246,10.7,394,17.13,97,4.22,189,8.22,2,0.09,7,0.3,409,17.78,-,-,6,1.5,2,0.33,1,0.17,25,4.17,-,-,65,10.83
Nagasaki,20765,296.64,487,11.07,110,2.5,1209,27.48,4767,108.34,245,5.57,529,12.02,101,2.3,208,4.73,1,0.02,4,0.09,215,4.89,8,1,55,6.88,-,-,-,-,45,3.75,-,-,72,6
Kumamoto,25197,314.96,600,12,210,4.2,958,19.16,6723,134.46,433,8.66,536,10.72,36,0.72,411,8.22,6,0.12,67,1.34,253,5.06,-,-,100,11.11,2,0.13,8,0.53,11,0.73,-,-,41,2.73
Oita,22023,379.71,360,10,114,3.17,1231,34.19,5974,165.94,443,12.31,331,9.19,203,5.64,341,9.47,11,0.31,24,0.67,186,5.17,-,-,95,19,-,-,-,-,19,1.73,-,-,15,1.36
Miyazaki,24512,415.46,969,26.92,281,7.81,740,20.56,4608,128,395,10.97,137,3.81,15,0.42,389,10.81,4,0.11,21,0.58,57,1.58,1,0.17,138,23,-,-,4,0.57,-,-,-,-,11,1.57
Kagoshima,30477,327.71,538,9.78,377,6.85,2511,45.65,6635,120.64,550,10,555,10.09,204,3.71,276,5.02,18,0.33,11,0.2,137,2.49,1,0.14,45,6.43,-,-,1,0.08,-,-,-,-,14,1.17
Okinawa,23494,405.07,310,9.12,154,4.53,727,21.38,1477,43.44,547,16.09,624,18.35,70,2.06,131,3.85,29,0.85,23,0.68,1319,38.79,5,0.5,126,12.6,9,1.29,28,4,26,3.71,-,-,57,8.14
