"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2019",,,,,,"Data collected as of July 24, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1424772,288.36,37210,11.79,39425,12.49,211254,66.92,526296,166.71,31914,10.11,195282,61.86,64425,20.41,37046,11.73,41664,13.2,9306,2.95,214,0.31,12254,17.63,277,0.58,347,0.72,2194,4.58,56,0.12,4566,9.53
Hokkaido,58953,266.76,2338,16.94,1960,14.2,14873,107.78,13343,96.69,1317,9.54,1909,13.83,2409,17.46,960,6.96,315,2.28,214,1.55,6,0.21,372,13.29,9,0.41,5,0.23,181,8.23,3,0.14,306,13.91
Aomori,14934,229.75,243,5.79,293,6.98,2078,49.48,5898,140.43,350,8.33,1487,35.4,1164,27.71,491,11.69,190,4.52,282,6.71,3,0.27,81,7.36,2,0.33,2,0.33,135,22.5,-,-,68,11.33
Iwate,17719,272.6,254,6.35,364,9.1,3937,98.43,5475,136.88,388,9.7,658,16.45,703,17.58,473,11.83,61,1.53,240,6,-,-,232,16.57,8,0.42,4,0.21,76,4,2,0.11,245,12.89
Miyagi,30394,323.34,916,15.79,479,8.26,5836,100.62,10026,172.86,941,16.22,1747,30.12,2592,44.69,842,14.52,267,4.6,157,2.71,4,0.33,77,6.42,2,0.17,1,0.08,106,8.83,-,-,32,2.67
Akita,14937,281.83,87,2.56,166,4.88,1475,43.38,3044,89.53,164,4.82,138,4.06,330,9.71,223,6.56,68,2,23,0.68,-,-,44,7.33,4,0.5,-,-,88,11,-,-,33,4.13
Yamagata,12753,283.4,293,10.1,425,14.66,3383,116.66,5905,203.62,314,10.83,1445,49.83,1149,39.62,479,16.52,202,6.97,37,1.28,-,-,75,10.71,3,0.3,7,0.7,51,5.1,-,-,74,7.4
Fukushima,28954,348.84,840,16.8,861,17.22,3920,78.4,5764,115.28,557,11.14,4165,83.3,1325,26.5,873,17.46,486,9.72,163,3.26,2,0.15,339,26.08,3,0.43,-,-,24,3.43,-,-,145,20.71
Ibaraki,36675,305.63,670,8.93,856,11.41,4808,64.11,10143,135.24,962,12.83,4148,55.31,1764,23.52,609,8.12,1211,16.15,183,2.44,-,-,550,34.38,5,0.42,2,0.17,110,9.17,-,-,50,4.17
Tochigi,21710,289.47,392,8.17,326,6.79,2478,51.63,3946,82.21,439,9.15,2244,46.75,854,17.79,675,14.06,647,13.48,122,2.54,-,-,150,12.5,1,0.14,-,-,53,7.57,-,-,48,6.86
Gunma,25682,298.63,358,6.88,592,11.38,3109,59.79,7505,144.33,463,8.9,2007,38.6,962,18.5,710,13.65,696,13.38,125,2.4,2,0.14,232,16.57,-,-,1,0.13,29,3.63,-,-,137,17.13
Saitama,93602,368.51,1490,9.25,2074,12.88,13121,81.5,34091,211.75,2319,14.4,10658,66.2,4861,30.19,2120,13.17,2172,13.49,572,3.55,42,1.05,619,15.48,5,0.45,18,1.64,27,2.45,1,0.09,120,10.91
Chiba,67786,319.75,935,7.03,1253,9.42,11383,85.59,19997,150.35,1629,12.25,9623,72.35,3361,25.27,1453,10.92,1408,10.59,393,2.95,11,0.32,444,13.06,13,1.63,16,2,41,5.13,-,-,82,10.25
Tokyo,109905,270.04,2281,8.95,2303,9.03,17070,66.94,49865,195.55,3364,13.19,13858,54.35,4967,19.48,3378,13.25,3831,15.02,576,2.26,5,0.14,325,8.78,24,1,22,0.92,75,3.13,20,0.83,182,7.58
Kanagawa,103561,291.72,1376,6.06,1746,7.69,13644,60.11,34937,153.91,3113,13.71,12232,53.89,3594,15.83,2732,12.04,2571,11.33,887,3.91,9,0.18,1581,31,6,0.55,8,0.73,35,3.18,-,-,116,10.55
Niigata,31789,353.21,1231,21.6,1323,23.21,7036,123.44,9602,168.46,723,12.68,3416,59.93,2699,47.35,807,14.16,699,12.26,182,3.19,15,1.5,122,12.2,6,0.46,4,0.31,78,6,3,0.23,48,3.69
Toyama,10860,226.25,208,7.17,590,20.34,1839,63.41,5856,201.93,311,10.72,1902,65.59,1019,35.14,327,11.28,417,14.38,34,1.17,12,1.71,69,9.86,4,0.8,3,0.6,4,0.8,-,-,18,3.6
Ishikawa,15372,320.25,331,11.41,661,22.79,3311,114.17,5354,184.62,210,7.24,2808,96.83,1175,40.52,300,10.34,466,16.07,34,1.17,-,-,80,11.43,3,0.6,7,1.4,61,12.2,-,-,71,14.2
Fukui,10862,301.72,510,23.18,518,23.55,1910,86.82,4507,204.86,263,11.95,2785,126.59,293,13.32,272,12.36,484,22,68,3.09,-,-,85,28.33,7,1.17,5,0.83,18,3,2,0.33,76,12.67
Yamanashi,11272,274.93,80,3.33,112,4.67,921,38.38,3084,128.5,225,9.38,793,33.04,630,26.25,167,6.96,76,3.17,75,3.13,4,0.44,116,12.89,6,0.6,10,1,57,5.7,-,-,57,5.7
Nagano,28451,330.83,433,8.17,450,8.49,2604,49.13,10014,188.94,428,8.08,1164,21.96,1813,34.21,468,8.83,333,6.28,84,1.58,1,0.1,60,6,6,0.55,7,0.64,54,4.91,-,-,233,21.18
Gifu,25566,297.28,319,6.13,508,9.77,1533,29.48,4902,94.27,259,4.98,2138,41.12,583,11.21,423,8.13,370,7.12,60,1.15,3,0.27,84,7.64,-,-,1,0.2,12,2.4,1,0.2,115,23
Shizuoka,40776,295.48,582,6.54,796,8.94,4468,50.2,15600,175.28,518,5.82,4127,46.37,1817,20.42,808,9.08,1003,11.27,291,3.27,1,0.05,330,15,6,0.6,17,1.7,31,3.1,1,0.1,20,2
Aichi,73180,375.28,1566,8.6,1699,9.34,8767,48.17,24941,137.04,1154,6.34,9888,54.33,2872,15.78,1647,9.05,1924,10.57,378,2.08,6,0.17,348,9.94,10,0.71,20,1.43,91,6.5,1,0.07,377,26.93
Mie,17451,245.79,713,16.2,490,11.14,2546,57.86,7648,173.82,306,6.95,3592,81.64,434,9.86,525,11.93,897,20.39,72,1.64,1,0.08,15,1.25,8,0.89,19,2.11,42,4.67,2,0.22,84,9.33
Shiga,13993,269.1,199,6.42,482,15.55,1326,42.77,4574,147.55,222,7.16,2341,75.52,524,16.9,222,7.16,493,15.9,58,1.87,-,-,36,4.5,7,1,2,0.29,4,0.57,1,0.14,42,6
Kyoto,32440,259.52,394,5.18,753,9.91,3153,41.49,12035,158.36,567,7.46,4924,64.79,1616,21.26,614,8.08,787,10.36,121,1.59,-,-,108,6.35,4,0.57,17,2.43,36,5.14,-,-,129,18.43
Osaka,73003,242.53,3954,20.07,2976,15.11,13551,68.79,34809,176.7,1734,8.8,15536,78.86,3811,19.35,2180,11.07,3162,16.05,491,2.49,13,0.25,444,8.54,13,0.81,11,0.69,38,2.38,-,-,378,23.63
Hyogo,48539,245.15,1771,13.84,1823,14.24,5929,46.32,25616,200.13,1198,9.36,11273,88.07,2558,19.98,1186,9.27,1601,12.51,216,1.69,12,0.35,613,18.03,27,1.93,18,1.29,57,4.07,1,0.07,235,16.79
Nara,11499,209.07,430,12.65,498,14.65,1881,55.32,5820,171.18,277,8.15,2213,65.09,304,8.94,369,10.85,409,12.03,49,1.44,-,-,187,18.7,6,1,7,1.17,35,5.83,-,-,79,13.17
