"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2016",,,,,,"Data collected as of July 13, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,35818,389.33,399,6.88,1380,23.79,5401,93.12,11302,194.86,696,12,93,1.6,485,8.36,728,12.55,63,1.09,198,3.41,1949,33.6,12,1.2,196,19.6,5,0.38,6,0.46,90,6.92,47,3.62,54,4.15
Toyama,14101,300.02,95,3.39,448,16,2689,96.04,4694,167.64,335,11.96,71,2.54,560,20,359,12.82,6,0.21,95,3.39,847,30.25,1,0.14,20,2.86,-,-,2,0.4,107,21.4,1,0.2,24,4.8
Ishikawa,16544,344.67,34,1.17,806,27.79,2187,75.41,3676,126.76,198,6.83,29,1,422,14.55,316,10.9,-,-,100,3.45,1652,56.97,-,-,43,6.14,5,1,9,1.8,135,27,-,-,28,5.6
Fukui,12538,391.81,94,4.27,513,23.32,1746,79.36,4202,191,240,10.91,38,1.73,571,25.95,279,12.68,19,0.86,162,7.36,166,7.55,1,0.33,13,4.33,3,0.5,7,1.17,52,8.67,3,0.5,34,5.67
Yamanashi,13233,330.83,97,4.04,238,9.92,1920,80,3207,133.63,184,7.67,45,1.88,419,17.46,205,8.54,12,0.5,116,4.83,119,4.96,2,0.22,84,9.33,3,0.3,9,0.9,72,7.2,3,0.3,27,2.7
Nagano,33243,386.55,380,7.17,277,5.23,4099,77.34,9593,181,507,9.57,71,1.34,904,17.06,547,10.32,82,1.55,125,2.36,1283,24.21,-,-,98,8.91,3,0.27,1,0.09,163,14.82,-,-,121,11
Gifu,31126,357.77,217,4.09,381,7.19,2042,38.53,5419,102.25,261,4.92,151,2.85,297,5.6,418,7.89,26,0.49,154,2.91,419,7.91,1,0.09,59,5.36,1,0.2,12,2.4,172,34.4,-,-,76,15.2
Shizuoka,43427,312.42,537,6.03,934,10.49,9857,110.75,13826,155.35,889,9.99,125,1.4,660,7.42,984,11.06,29,0.33,923,10.37,2060,23.15,4,0.19,197,9.38,3,0.3,12,1.2,254,25.4,33,3.3,21,2.1
Aichi,85293,437.4,1136,6.28,1468,8.11,10680,59.01,24178,133.58,1506,8.32,292,1.61,2169,11.98,1818,10.04,59,0.33,1252,6.92,2342,12.94,7,0.21,440,12.94,12,0.86,24,1.71,262,18.71,3,0.21,358,25.57
Mie,23437,325.51,421,9.36,687,15.27,2024,44.98,8149,181.09,384,8.53,85,1.89,1011,22.47,610,13.56,17,0.38,862,19.16,321,7.13,5,0.42,55,4.58,6,0.67,19,2.11,123,13.67,11,1.22,21,2.33
Shiga,15396,290.49,180,5.63,272,8.5,1443,45.09,5965,186.41,482,15.06,160,5,176,5.5,346,10.81,4,0.13,571,17.84,435,13.59,-,-,37,4.63,6,0.86,6,0.86,42,6,-,-,98,14
Kyoto,33840,275.12,223,3.01,577,7.8,3105,41.96,12976,175.35,647,8.74,369,4.99,667,9.01,608,8.22,13,0.18,977,13.2,1761,23.8,2,0.12,97,5.71,-,-,5,0.71,101,14.43,-,-,122,17.43
Osaka,90131,293.59,1643,8.26,2701,13.57,12980,65.23,37055,186.21,2344,11.78,572,2.87,1645,8.27,2504,12.58,66,0.33,4032,20.26,5494,27.61,14,0.27,501,9.82,17,1,21,1.24,401,23.59,3,0.18,398,23.41
Hyogo,62079,311.95,1027,7.96,1709,13.25,6784,52.59,24811,192.33,1559,12.09,312,2.42,1313,10.18,1365,10.58,52,0.4,1435,11.12,3236,25.09,12,0.35,345,10.15,17,1.55,12,1.09,134,12.18,1,0.09,183,16.64
Nara,15258,282.56,285,8.38,446,13.12,1748,51.41,4929,144.97,284,8.35,47,1.38,604,17.76,475,13.97,7,0.21,521,15.32,1211,35.62,2,0.22,78,8.67,5,0.83,5,0.83,122,20.33,-,-,98,16.33
Wakayama,11505,230.1,331,10.68,327,10.55,674,21.74,3154,101.74,256,8.26,30,0.97,693,22.35,380,12.26,5,0.16,674,21.74,535,17.26,4,1,28,7,1,0.09,10,0.91,64,5.82,1,0.09,94,8.55
Tottori,7792,268.69,60,3.16,452,23.79,2990,157.37,3365,177.11,125,6.58,97,5.11,507,26.68,219,11.53,10,0.53,431,22.68,78,4.11,8,2,126,31.5,3,0.6,4,0.8,87,17.4,1,0.2,134,26.8
Shimane,7685,202.24,215,9.35,840,36.52,1711,74.39,5570,242.17,161,7,106,4.61,409,17.78,383,16.65,1,0.04,355,15.43,420,18.26,-,-,41,13.67,1,0.13,14,1.75,81,10.13,2,0.25,235,29.38
Okayama,22409,266.77,304,5.63,454,8.41,1727,31.98,9213,170.61,393,7.28,154,2.85,572,10.59,497,9.2,7,0.13,1021,18.91,1909,35.35,4,0.33,119,9.92,5,1,8,1.6,27,5.4,-,-,25,5
Hiroshima,35402,310.54,571,8.04,1171,16.49,4287,60.38,13992,197.07,675,9.51,148,2.08,1474,20.76,790,11.13,54,0.76,1010,14.23,1237,17.42,6,0.33,376,20.89,6,0.29,2,0.1,188,8.95,3,0.14,380,18.1
Yamaguchi,24668,362.76,829,17.27,417,8.69,4132,86.08,8179,170.4,369,7.69,155,3.23,1026,21.38,674,14.04,23,0.48,606,12.63,844,17.58,2,0.22,112,12.44,3,0.33,-,-,116,12.89,-,-,105,11.67
Tokushima,9411,254.35,565,24.57,335,14.57,791,34.39,4612,200.52,165,7.17,46,2,191,8.3,407,17.7,10,0.43,508,22.09,419,18.22,1,0.25,17,4.25,1,0.14,2,0.29,20,2.86,-,-,57,8.14
Kagawa,13091,278.53,166,5.93,494,17.64,1302,46.5,5720,204.29,189,6.75,237,8.46,424,15.14,350,12.5,23,0.82,782,27.93,390,13.93,1,0.2,47,9.4,2,0.4,5,1,80,16,1,0.2,150,30
Ehime,21143,346.61,472,12.76,316,8.54,3283,88.73,9007,243.43,357,9.65,102,2.76,578,15.62,643,17.38,17,0.46,891,24.08,273,7.38,4,0.5,393,49.13,1,0.17,3,0.5,46,7.67,-,-,80,13.33
Kochi,14926,310.96,585,19.5,136,4.53,1732,57.73,4351,145.03,197,6.57,166,5.53,193,6.43,262,8.73,64,2.13,321,10.7,501,16.7,-,-,11,3.67,3,0.38,18,2.25,133,16.63,25,3.13,232,29
Fukuoka,82125,414.77,2412,20.1,2182,18.18,10681,89.01,25918,215.98,1772,14.77,391,3.26,1761,14.68,2249,18.74,82,0.68,1793,14.94,4325,36.04,12,0.46,749,28.81,19,1.36,59,4.21,571,40.79,1,0.07,25,1.79
Saga,12540,321.54,401,17.43,592,25.74,1284,55.83,2740,119.13,211,9.17,56,2.43,326,14.17,489,21.26,15,0.65,352,15.3,1545,67.17,-,-,83,20.75,1,0.17,5,0.83,92,15.33,-,-,61,10.17
Nagasaki,23941,346.97,621,14.11,445,10.11,2905,66.02,5209,118.39,502,11.41,108,2.45,368,8.36,522,11.86,7,0.16,202,4.59,1119,25.43,3,0.38,389,48.63,2,0.17,27,2.25,177,14.75,-,-,51,4.25
Kumamoto,22789,288.47,815,16.63,587,11.98,2036,41.55,11837,241.57,350,7.14,298,6.08,1327,27.08,922,18.82,14,0.29,707,14.43,1976,40.33,2,0.22,533,59.22,4,0.27,37,2.47,136,9.07,2,0.13,173,11.53
Oita,19660,338.97,613,17.03,496,13.78,3725,103.47,11570,321.39,694,19.28,127,3.53,660,18.33,730,20.28,30,0.83,745,20.69,395,10.97,3,0.6,95,19,-,-,-,-,135,12.27,-,-,18,1.64
Miyazaki,21043,356.66,820,22.78,593,16.47,2673,74.25,9527,264.64,381,10.58,241,6.69,851,23.64,902,25.06,9,0.25,536,14.89,3028,84.11,8,1.33,550,91.67,2,0.29,23,3.29,110,15.71,-,-,83,11.86
Kagoshima,35160,378.06,1373,24.96,1328,24.15,4827,87.76,12433,226.05,954,17.35,761,13.84,719,13.07,672,12.22,31,0.56,332,6.04,2390,43.45,-,-,213,30.43,3,0.25,7,0.58,86,7.17,-,-,126,10.5
Okinawa,25910,446.72,1313,38.62,344,10.12,957,28.15,3480,102.35,483,14.21,1511,44.44,113,3.32,213,6.26,143,4.21,142,4.18,1756,51.65,9,1,221,24.56,22,3.14,48,6.86,249,35.57,1,0.14,63,9
