"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2016",,,,,,"Data collected as of December 14, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,28669,304.99,1473,25.84,876,15.37,7677,134.68,15266,267.82,906,15.89,696,12.21,1173,20.58,1338,23.47,106,1.86,2558,44.88,1611,28.26,2,0.14,618,44.14,4,0.5,8,1,605,75.63,1,0.13,73,9.13
Saitama,88223,354.31,3812,24.13,2937,18.59,20299,128.47,55306,350.04,4248,26.89,3677,23.27,1935,12.25,4171,26.4,69,0.44,7662,48.49,8567,54.22,41,1.03,1253,31.33,7,0.7,32,3.2,445,44.5,31,3.1,54,5.4
Chiba,73539,345.25,2726,20.34,1967,14.68,20262,151.21,39494,294.73,2815,21.01,5714,42.64,1994,14.88,3025,22.57,125,0.93,5532,41.28,5848,43.64,17,0.52,1160,35.15,24,2.67,65,7.22,376,41.78,3,0.33,31,3.44
Tokyo,114682,278.35,6884,26.58,4724,18.24,29633,114.41,94986,366.74,5101,19.69,6784,26.19,2365,9.13,6937,26.78,172,0.66,13061,50.43,8191,31.63,11,0.29,1137,29.92,33,1.32,77,3.08,985,39.4,45,1.8,105,4.2
Kanagawa,104385,312.53,4012,19.01,3249,15.4,19434,92.1,70818,335.63,4814,22.82,4620,21.9,1409,6.68,5262,24.94,105,0.5,10216,48.42,9543,45.23,65,1.33,3936,80.33,8,0.8,44,4.4,276,27.6,1,0.1,67,6.7
Niigata,36765,399.62,3351,57.78,1879,32.4,7425,128.02,16207,279.43,1151,19.84,529,9.12,751,12.95,1390,23.97,159,2.74,4041,69.67,5878,101.34,16,1.6,307,30.7,9,0.69,12,0.92,293,22.54,79,6.08,57,4.38
Toyama,15126,321.83,892,31.86,618,22.07,3209,114.61,8101,289.32,492,17.57,194,6.93,660,23.57,584,20.86,22,0.79,1186,42.36,2786,99.5,1,0.14,39,5.57,1,0.2,4,0.8,269,53.8,3,0.6,25,5
Ishikawa,17419,362.9,1037,35.76,1133,39.07,3250,112.07,7237,249.55,403,13.9,506,17.45,474,16.34,612,21.1,3,0.1,944,32.55,2270,78.28,-,-,84,12,6,1.2,17,3.4,330,66,-,-,29,5.8
Fukui,13449,420.28,853,38.77,1022,46.45,2404,109.27,7229,328.59,424,19.27,142,6.45,624,28.36,458,20.82,40,1.82,775,35.23,519,23.59,1,0.33,16,5.33,15,2.5,9,1.5,218,36.33,4,0.67,37,6.17
Yamanashi,13706,342.65,534,22.25,397,16.54,2594,108.08,5562,231.75,339,14.13,514,21.42,537,22.38,372,15.5,27,1.13,1105,46.04,531,22.13,3,0.33,158,17.56,6,0.6,22,2.2,251,25.1,3,0.3,27,2.7
Nagano,33901,394.2,1362,25.7,478,9.02,6053,114.21,14241,268.7,883,16.66,815,15.38,1169,22.06,957,18.06,124,2.34,2784,52.53,3128,59.02,2,0.18,453,41.18,4,0.36,4,0.36,431,39.18,-,-,128,11.64
Gifu,31949,371.5,946,18.19,691,13.29,2993,57.56,9175,176.44,503,9.67,908,17.46,362,6.96,752,14.46,38,0.73,1118,21.5,1516,29.15,2,0.18,268,24.36,1,0.2,26,5.2,558,111.6,-,-,78,15.6
Shizuoka,44652,321.24,2242,25.19,1527,17.16,14991,168.44,25329,284.6,1303,14.64,1503,16.89,798,8.97,1770,19.89,40,0.45,3725,41.85,3535,39.72,8,0.38,505,24.05,6,0.67,28,3.11,564,62.67,50,5.56,22,2.44
Aichi,87388,448.14,4386,24.23,2476,13.68,16009,88.45,45905,253.62,2669,14.75,2368,13.08,2817,15.56,3337,18.44,107,0.59,5635,31.13,5043,27.86,13,0.38,1099,32.32,32,2.29,48,3.43,772,55.14,4,0.29,361,25.79
Mie,23741,329.74,1512,33.6,1037,23.04,2967,65.93,17007,377.93,635,14.11,410,9.11,1433,31.84,1085,24.11,35,0.78,2335,51.89,658,14.62,10,0.83,97,8.08,13,1.44,40,4.44,266,29.56,20,2.22,21,2.33
Shiga,15792,303.69,546,17.61,426,13.74,2072,66.84,9596,309.55,712,22.97,656,21.16,229,7.39,594,19.16,14,0.45,1561,50.35,1156,37.29,-,-,71,8.88,10,1.43,15,2.14,100,14.29,-,-,98,14
Kyoto,34558,280.96,1298,17.31,1285,17.13,4629,61.72,22490,299.87,1126,15.01,1796,23.95,769,10.25,1184,15.79,23,0.31,1943,25.91,3511,46.81,3,0.18,201,11.82,1,0.14,15,2.14,207,29.57,1,0.14,123,17.57
Osaka,92450,301.14,7824,39.12,4811,24.06,20427,102.14,65312,326.56,3880,19.4,2504,12.52,1976,9.88,4635,23.18,157,0.79,8530,42.65,13750,68.75,29,0.57,1377,27,29,1.71,56,3.29,1044,61.41,4,0.24,405,23.82
Hyogo,63556,319.38,3586,27.8,2819,21.85,9541,73.96,46829,363.02,2669,20.69,1397,10.83,1685,13.06,2546,19.74,98,0.76,4253,32.97,7367,57.11,15,0.44,656,19.29,18,1.64,38,3.45,430,39.09,1,0.09,186,16.91
Nara,15696,290.67,1185,34.85,721,21.21,2658,78.18,10452,307.41,493,14.5,361,10.62,846,24.88,868,25.53,14,0.41,1082,31.82,2428,71.41,4,0.44,320,35.56,17,2.83,13,2.17,293,48.83,1,0.17,99,16.5
Wakayama,11762,240.04,974,32.47,573,19.1,927,30.9,5466,182.2,480,16,138,4.6,811,27.03,709,23.63,19,0.63,1340,44.67,1739,57.97,7,1.75,54,13.5,3,0.3,30,3,184,18.4,5,0.5,98,9.8
Tottori,7842,270.41,696,36.63,555,29.21,4297,226.16,6223,327.53,287,15.11,229,12.05,580,30.53,419,22.05,22,1.16,864,45.47,570,30,12,3,259,64.75,7,1.4,15,3,178,35.6,2,0.4,136,27.2
Shimane,7806,205.42,1002,43.57,1164,50.61,2589,112.57,9512,413.57,287,12.48,525,22.83,712,30.96,696,30.26,15,0.65,529,23,1046,45.48,-,-,75,25,2,0.25,41,5.13,187,23.38,2,0.25,240,30
Okayama,22999,273.8,1169,21.65,751,13.91,2633,48.76,17631,326.5,736,13.63,851,15.76,691,12.8,992,18.37,21,0.39,1696,31.41,2982,55.22,7,0.58,196,16.33,6,1.2,17,3.4,63,12.6,1,0.2,25,5
Hiroshima,36786,322.68,2099,29.56,2061,29.03,6774,95.41,27811,391.7,1339,18.86,793,11.17,1867,26.3,1414,19.92,114,1.61,1652,23.27,2422,34.11,12,0.67,794,44.11,9,0.43,11,0.52,433,20.62,3,0.14,381,18.14
Yamaguchi,25119,369.4,2243,46.73,852,17.75,6368,132.67,15274,318.21,646,13.46,405,8.44,1462,30.46,1239,25.81,37,0.77,1390,28.96,2010,41.88,2,0.22,180,20,12,1.33,7,0.78,361,40.11,-,-,111,12.33
Tokushima,9535,257.7,1814,78.87,413,17.96,1231,53.52,8666,376.78,273,11.87,318,13.83,311,13.52,761,33.09,30,1.3,868,37.74,1330,57.83,1,0.25,26,6.5,2,0.29,2,0.29,55,7.86,1,0.14,58,8.29
Kagawa,13713,291.77,855,30.54,711,25.39,2243,80.11,10016,357.71,363,12.96,444,15.86,553,19.75,654,23.36,40,1.43,1205,43.04,1252,44.71,4,0.8,94,18.8,6,1.2,10,2,247,49.4,2,0.4,152,30.4
Ehime,21704,355.8,1493,40.35,613,16.57,4936,133.41,15137,409.11,585,15.81,1050,28.38,923,24.95,1147,31,40,1.08,1929,52.14,923,24.95,5,0.63,742,92.75,4,0.67,5,0.83,186,31,-,-,83,13.83
Kochi,14927,310.98,1075,35.83,685,22.83,2371,79.03,6479,215.97,499,16.63,350,11.67,343,11.43,500,16.67,119,3.97,787,26.23,918,30.6,-,-,21,7,10,1.25,34,4.25,312,39,30,3.75,241,30.13
Fukuoka,84161,425.06,5904,49.2,4013,33.44,17351,144.59,43590,363.25,2917,24.31,3462,28.85,2058,17.15,4078,33.98,174,1.45,3628,30.23,7576,63.13,19,0.73,1318,50.69,33,2.36,137,9.79,1338,95.57,2,0.14,27,1.93
Saga,12765,327.31,843,36.65,815,35.43,1974,85.83,4558,198.17,377,16.39,438,19.04,378,16.43,848,36.87,20,0.87,707,30.74,2281,99.17,-,-,197,49.25,2,0.33,17,2.83,184,30.67,-,-,62,10.33
Nagasaki,24360,353.04,1280,29.09,861,19.57,4187,95.16,9287,211.07,770,17.5,742,16.86,413,9.39,935,21.25,12,0.27,653,14.84,2443,55.52,4,0.5,825,103.13,3,0.25,57,4.75,433,36.08,-,-,53,4.42
Kumamoto,23085,292.22,2311,47.16,916,18.69,3271,66.76,20387,416.06,765,15.61,1865,38.06,1444,29.47,1691,34.51,20,0.41,1945,39.69,4249,86.71,4,0.44,945,105,10,0.67,87,5.8,375,25,2,0.13,178,11.87
Oita,20023,345.22,1530,42.5,822,22.83,5715,158.75,18621,517.25,1059,29.42,604,16.78,704,19.56,1323,36.75,59,1.64,1827,50.75,828,23,4,0.8,145,29,1,0.09,2,0.18,322,29.27,3,0.27,26,2.36
Miyazaki,21193,359.2,1975,54.86,1017,28.25,3751,104.19,16242,451.17,717,19.92,2189,60.81,1561,43.36,1582,43.94,17,0.47,1748,48.56,4272,118.67,8,1.6,879,175.8,2,0.29,29,4.14,298,42.57,-,-,84,12
Kagoshima,36018,387.29,2145,39,1914,34.8,6628,120.51,21360,388.36,1332,24.22,3913,71.15,916,16.65,1196,21.75,45,0.82,1429,25.98,5057,91.95,-,-,505,72.14,4,0.33,19,1.58,249,20.75,-,-,127,10.58
Okinawa,32272,556.41,1675,49.26,917,26.97,1529,44.97,6511,191.5,734,21.59,2620,77.06,137,4.03,462,13.59,223,6.56,378,11.12,2091,61.5,18,2,512,56.89,44,6.29,93,13.29,468,66.86,2,0.29,91,13
