"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21st week, 2015",,,,,,"Data collected as of May 27, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13886,182.71,286,5.96,173,3.6,1792,37.33,3708,77.25,382,7.96,354,7.38,503,10.48,512,10.67,23,0.48,7,0.15,155,3.23,5,0.42,97,8.08,2,0.29,3,0.43,40,5.71,1,0.14,44,6.29
Gunma,19469,202.8,421,7.14,342,5.8,3859,65.41,8350,141.53,405,6.86,629,10.66,547,9.27,611,10.36,17,0.29,65,1.1,388,6.58,1,0.08,395,30.38,4,0.5,5,0.63,53,6.63,-,-,180,22.5
Saitama,41250,169.75,931,6.05,1141,7.41,9481,61.56,25661,166.63,2013,13.07,863,5.6,3024,19.64,1828,11.87,26,0.17,119,0.77,1638,10.64,16,0.4,372,9.3,2,0.2,14,1.4,69,6.9,11,1.1,106,10.6
Chiba,47998,228.56,509,3.86,1123,8.51,7783,58.96,16969,128.55,1284,9.73,301,2.28,2075,15.72,1155,8.75,23,0.17,61,0.46,1100,8.33,4,0.12,405,12.27,7,0.78,15,1.67,15,1.67,9,1,46,5.11
Tokyo,57694,140.72,1318,5.09,1441,5.56,15265,58.94,41136,158.83,2852,11.01,845,3.26,4905,18.94,2877,11.11,90,0.35,179,0.69,1302,5.03,4,0.11,304,8,18,0.72,20,0.8,92,3.68,14,0.56,80,3.2
Kanagawa,53739,163.34,901,4.4,927,4.52,10219,49.85,29141,142.15,2911,14.2,864,4.21,3715,18.12,2325,11.34,33,0.16,104,0.51,709,3.46,35,0.76,666,14.48,9,0.9,9,0.9,54,5.4,-,-,113,11.3
Niigata,26443,278.35,550,9.17,1191,19.85,5188,86.47,8146,135.77,906,15.1,366,6.1,719,11.98,642,10.7,23,0.38,43,0.72,267,4.45,6,0.6,115,11.5,1,0.08,-,-,61,4.69,37,2.85,35,2.69
Toyama,11292,235.25,136,4.69,407,14.03,1828,63.03,5012,172.83,497,17.14,401,13.83,79,2.72,208,7.17,1,0.03,65,2.24,146,5.03,1,0.14,17,2.43,1,0.2,-,-,137,27.4,-,-,30,6
Ishikawa,13388,278.92,164,5.66,296,10.21,3074,106,5386,185.72,416,14.34,43,1.48,552,19.03,247,8.52,1,0.03,14,0.48,499,17.21,-,-,29,4.14,1,0.2,-,-,93,18.6,-,-,70,14
Fukui,11113,347.28,231,10.5,267,12.14,1487,67.59,5458,248.09,202,9.18,493,22.41,42,1.91,226,10.27,3,0.14,9,0.41,364,16.55,-,-,18,6,5,0.83,6,1,7,1.17,-,-,85,14.17
Yamanashi,8710,217.75,99,4.13,66,2.75,1026,42.75,3038,126.58,160,6.67,44,1.83,76,3.17,141,5.88,2,0.08,7,0.29,21,0.88,-,-,50,5.56,2,0.2,5,0.5,20,2,-,-,67,6.7
Nagano,22196,258.09,345,6.51,154,2.91,2504,47.25,7986,150.68,482,9.09,101,1.91,445,8.4,386,7.28,19,0.36,10,0.19,47,0.89,1,0.1,74,7.4,-,-,4,0.36,110,10,-,-,73,6.64
Gifu,21824,253.77,267,5.13,347,6.67,1115,21.44,5177,99.56,313,6.02,141,2.71,238,4.58,360,6.92,5,0.1,276,5.31,57,1.1,-,-,43,3.91,1,0.2,-,-,21,4.2,-,-,58,11.6
Shizuoka,33387,241.93,569,6.47,538,6.11,6081,69.1,11430,129.89,799,9.08,361,4.1,857,9.74,693,7.88,8,0.09,125,1.42,246,2.8,3,0.14,118,5.62,2,0.2,7,0.7,72,7.2,26,2.6,55,5.5
Aichi,64141,328.93,860,4.75,1220,6.74,7398,40.87,22874,126.38,1282,7.08,865,4.78,588,3.25,1440,7.96,30,0.17,383,2.12,886,4.9,10,0.29,162,4.76,7,0.5,1,0.07,67,4.79,-,-,134,9.57
Mie,17159,238.32,282,6.27,481,10.69,2043,45.4,6091,135.36,286,6.36,467,10.38,240,5.33,439,9.76,13,0.29,66,1.47,58,1.29,2,0.17,21,1.75,8,0.89,4,0.44,46,5.11,-,-,10,1.11
Shiga,13597,256.55,235,7.34,172,5.38,1324,41.38,4115,128.59,313,9.78,441,13.78,514,16.06,243,7.59,2,0.06,99,3.09,173,5.41,-,-,23,2.88,2,0.29,4,0.57,15,2.14,-,-,36,5.14
Kyoto,21655,177.5,256,3.51,457,6.26,2156,29.53,8304,113.75,467,6.4,930,12.74,456,6.25,503,6.89,2,0.03,54,0.74,264,3.62,1,0.06,72,4.24,4,0.67,2,0.33,6,1,-,-,89,14.83
Osaka,52595,171.32,2817,14.16,1292,6.49,9966,50.08,27811,139.75,2348,11.8,4862,24.43,1310,6.58,2030,10.2,59,0.3,223,1.12,908,4.56,18,0.35,232,4.55,4,0.24,12,0.71,108,6.35,1,0.06,227,13.35
Hyogo,42861,216.47,1411,11.02,1103,8.62,5320,41.56,20908,163.34,1374,10.73,2913,22.76,724,5.66,1122,8.77,38,0.3,146,1.14,711,5.55,5,0.14,369,10.54,10,0.83,13,1.08,34,2.83,-,-,46,3.83
Nara,7958,147.37,381,11.21,186,5.47,1184,34.82,3593,105.68,276,8.12,668,19.65,98,2.88,255,7.5,4,0.12,12,0.35,98,2.88,2,0.22,61,6.78,6,1,2,0.33,10,1.67,-,-,97,16.17
Wakayama,9277,185.54,577,18.61,136,4.39,717,23.13,2540,81.94,253,8.16,565,18.23,73,2.35,240,7.74,3,0.1,34,1.1,39,1.26,2,0.5,25,6.25,6,0.55,1,0.09,43,3.91,1,0.09,71,6.45
Tottori,7283,251.14,63,3.32,128,6.74,2314,121.79,2921,153.74,125,6.58,484,25.47,52,2.74,178,9.37,20,1.05,32,1.68,76,4,-,-,4,1.33,1,0.2,-,-,4,0.8,-,-,89,17.8
Shimane,8385,220.66,221,9.61,253,11,1932,84,3154,137.13,209,9.09,947,41.17,33,1.43,274,11.91,-,-,17,0.74,183,7.96,1,0.33,2,0.67,2,0.25,16,2,36,4.5,1,0.13,60,7.5
Okayama,25464,303.14,267,4.94,211,3.91,1556,28.81,8264,153.04,490,9.07,542,10.04,105,1.94,401,7.43,13,0.24,41,0.76,290,5.37,5,0.42,61,5.08,2,0.4,-,-,2,0.4,-,-,24,4.8
Hiroshima,29634,259.95,467,6.58,684,9.63,4089,57.59,11939,168.15,628,8.85,543,7.65,54,0.76,641,9.03,23,0.32,41,0.58,822,11.58,6,0.32,214,11.26,1,0.05,11,0.52,69,3.29,4,0.19,98,4.67
Yamaguchi,22575,331.99,727,15.47,224,4.77,3440,73.19,7797,165.89,764,16.26,487,10.36,102,2.17,656,13.96,4,0.09,49,1.04,55,1.17,-,-,38,4.22,-,-,-,-,29,3.22,-,-,37,4.11
Tokushima,8418,227.51,442,19.22,167,7.26,667,29,3245,141.09,223,9.7,567,24.65,13,0.57,323,14.04,6,0.26,19,0.83,14,0.61,-,-,7,1.75,2,0.29,2,0.29,20,2.86,-,-,27,3.86
Kagawa,10049,213.81,339,12.11,176,6.29,994,35.5,3994,142.64,178,6.36,711,25.39,102,3.64,288,10.29,4,0.14,31,1.11,57,2.04,3,0.6,15,3,1,0.2,3,0.6,63,12.6,1,0.2,46,9.2
Ehime,14632,239.87,633,17.11,128,3.46,2239,60.51,7113,192.24,270,7.3,242,6.54,52,1.41,471,12.73,2,0.05,185,5,284,7.68,1,0.13,270,33.75,1,0.17,1,0.17,3,0.5,-,-,11,1.83
Kochi,15251,317.73,374,12.47,49,1.63,1223,40.77,3381,112.7,250,8.33,637,21.23,38,1.27,239,7.97,8,0.27,25,0.83,395,13.17,-,-,5,1.67,6,0.75,7,0.88,79,9.88,18,2.25,48,6
Fukuoka,66092,333.8,2101,17.51,1060,8.83,9570,79.75,23339,194.49,1812,15.1,3591,29.93,1865,15.54,1856,15.47,59,0.49,422,3.52,1628,13.57,11,0.42,285,10.96,12,0.8,12,0.8,35,2.33,-,-,29,1.93
Saga,12744,335.37,402,17.48,170,7.39,1102,47.91,3594,156.26,355,15.43,987,42.91,188,8.17,336,14.61,5,0.22,26,1.13,698,30.35,-,-,11,2.75,2,0.33,3,0.5,42,7,-,-,83,13.83
Nagasaki,21741,310.59,656,14.91,205,4.66,2095,47.61,6328,143.82,364,8.27,1491,33.89,276,6.27,427,9.7,5,0.11,123,2.8,527,11.98,13,1.63,63,7.88,2,0.17,2,0.17,71,5.92,-,-,83,6.92
Kumamoto,26030,325.38,673,13.46,359,7.18,1390,27.8,10886,217.72,632,12.64,1603,32.06,97,1.94,783,15.66,9,0.18,216,4.32,391,7.82,-,-,215,23.89,2,0.13,12,0.8,27,1.8,-,-,74,4.93
Oita,22620,390,430,11.94,256,7.11,1931,53.64,10100,280.56,717,19.92,1040,28.89,462,12.83,630,17.5,23,0.64,97,2.69,345,9.58,-,-,161,32.2,-,-,2,0.18,26,2.36,-,-,47,4.27
Miyazaki,25478,431.83,1118,31.06,599,16.64,1484,41.22,7801,216.69,624,17.33,503,13.97,31,0.86,692,19.22,9,0.25,233,6.47,83,2.31,4,0.67,242,40.33,-,-,4,0.57,-,-,-,-,19,2.71
Kagoshima,32039,344.51,858,15.6,684,12.44,4428,80.51,11233,204.24,731,13.29,1049,19.07,483,8.78,521,9.47,28,0.51,122,2.22,209,3.8,1,0.14,74,10.57,2,0.17,2,0.17,1,0.08,-,-,26,2.17
Okinawa,26347,454.26,713,20.97,242,7.12,989,29.09,2036,59.88,706,20.76,1391,40.91,104,3.06,258,7.59,68,2,88,2.59,2022,59.47,8,0.8,179,17.9,18,2.57,55,7.86,47,6.71,2,0.29,70,10
