"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2015",,,,,,"Data collected as of October 7, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,13477,280.77,305,10.52,608,20.97,4207,145.07,7402,255.24,534,18.41,3071,105.9,859,29.62,549,18.93,7,0.24,556,19.17,1439,49.62,-,-,81,11.57,1,0.2,3,0.6,165,33,-,-,74,14.8
Fukui,11198,349.94,318,14.45,423,19.23,2270,103.18,7940,360.91,265,12.05,3340,151.82,152,6.91,445,20.23,16,0.73,626,28.45,560,25.45,1,0.33,26,8.67,16,2.67,13,2.17,29,4.83,-,-,105,17.5
Yamanashi,8725,218.13,104,4.33,123,5.13,1976,82.33,4685,195.21,272,11.33,1658,69.08,582,24.25,322,13.42,4,0.17,945,39.38,54,2.25,1,0.11,136,15.11,5,0.5,52,5.2,55,5.5,-,-,68,6.8
Nagano,22362,260.02,385,7.26,461,8.7,5208,98.26,12303,232.13,713,13.45,6956,131.25,1760,33.21,850,16.04,44,0.83,1871,35.3,229,4.32,2,0.2,155,15.5,3,0.27,5,0.45,203,18.45,-,-,83,7.55
Gifu,21886,254.49,360,6.92,794,15.27,2026,38.96,7938,152.65,458,8.81,2034,39.12,1149,22.1,786,15.12,19,0.37,1803,34.67,152,2.92,-,-,73,6.64,1,0.2,10,2,168,33.6,-,-,77,15.4
Shizuoka,33495,242.72,960,10.91,1477,16.78,12448,141.45,18932,215.14,1355,15.4,7677,87.24,2112,24,1618,18.39,52,0.59,2958,33.61,916,10.41,6,0.29,251,11.95,6,0.6,16,1.6,162,16.2,30,3,55,5.5
Aichi,64519,330.87,1192,6.59,2567,14.18,14455,79.86,35418,195.68,2365,13.07,10960,60.55,2505,13.84,3166,17.49,103,0.57,7627,42.14,2119,11.71,20,0.59,371,10.91,17,1.21,11,0.79,208,14.86,-,-,183,13.07
Mie,17238,239.42,491,10.91,900,20,3094,68.76,9262,205.82,576,12.8,3861,85.8,568,12.62,1012,22.49,37,0.82,3462,76.93,157,3.49,6,0.5,53,4.42,13,1.44,16,1.78,113,12.56,-,-,12,1.33
Shiga,13645,262.4,282,9.1,455,14.68,2293,73.97,6832,220.39,623,20.1,3651,117.77,1391,44.87,512,16.52,17,0.55,1323,42.68,321,10.35,-,-,65,8.13,5,0.71,10,1.43,70,10,-,-,41,5.86
Kyoto,21741,178.2,399,5.47,1026,14.05,3758,51.48,13589,186.15,836,11.45,9134,125.12,1102,15.1,1058,14.49,24,0.33,1005,13.77,788,10.79,2,0.12,213,12.53,3,0.5,6,1,41,6.83,7,1.17,99,16.5
Osaka,52808,172.01,3854,19.37,3479,17.48,17726,89.08,45208,227.18,3896,19.58,27007,135.71,3896,19.58,4272,21.47,163,0.82,4945,24.85,2491,12.52,27,0.53,756,14.82,9,0.53,30,1.76,402,23.65,5,0.29,259,15.24
Hyogo,43076,217.56,1740,13.59,2629,20.54,10041,78.45,34147,266.77,2235,17.46,17819,139.21,2119,16.55,2410,18.83,107,0.84,2794,21.83,1582,12.36,17,0.49,1140,32.57,15,1.15,27,2.08,78,6,1,0.08,73,5.62
Nara,7976,147.7,542,15.94,451,13.26,2119,62.32,5194,152.76,383,11.26,4210,123.82,312,9.18,579,17.03,9,0.26,662,19.47,173,5.09,5,0.56,109,12.11,9,1.5,3,0.5,45,7.5,1,0.17,108,18
Wakayama,9310,190,636,21.2,363,12.1,1198,39.93,3827,127.57,387,12.9,3533,117.77,326,10.87,512,17.07,7,0.23,1386,46.2,110,3.67,3,0.75,50,12.5,8,0.73,6,0.55,66,6,3,0.27,76,6.91
Tottori,7343,253.21,140,7.37,297,15.63,4011,211.11,4701,247.42,192,10.11,1986,104.53,103,5.42,357,18.79,29,1.53,376,19.79,147,7.74,-,-,126,42,2,0.4,12,2.4,22,4.4,-,-,95,19
Shimane,8411,221.34,606,26.35,616,26.78,2880,125.22,5380,233.91,288,12.52,2488,108.17,82,3.57,577,25.09,4,0.17,193,8.39,284,12.35,2,0.67,46,15.33,3,0.38,41,5.13,54,6.75,1,0.13,75,9.38
Okayama,25548,307.81,520,9.63,460,8.52,2447,45.31,13505,250.09,700,12.96,4676,86.59,399,7.39,821,15.2,28,0.52,1312,24.3,869,16.09,5,0.42,204,17,2,0.4,5,1,11,2.2,1,0.2,29,5.8
Hiroshima,29784,261.26,1247,17.56,1479,20.83,7225,101.76,18381,258.89,1000,14.08,5627,79.25,484,6.82,1369,19.28,67,0.94,2063,29.06,2314,32.59,13,0.72,630,35,3,0.14,29,1.38,173,8.24,7,0.33,117,5.57
Yamaguchi,22607,332.46,1515,32.23,435,9.26,6195,131.81,11940,254.04,996,21.19,5438,115.7,418,8.89,1304,27.74,15,0.32,1065,22.66,212,4.51,-,-,161,17.89,2,0.25,2,0.25,70,8.75,-,-,42,5.25
Tokushima,8483,229.27,728,31.65,322,14,1105,48.04,5109,222.13,377,16.39,4111,178.74,76,3.3,683,29.7,11,0.48,403,17.52,77,3.35,-,-,15,3.75,3,0.43,3,0.43,27,3.86,-,-,30,4.29
Kagawa,10107,215.04,413,14.75,536,19.14,1658,59.21,6248,223.14,318,11.36,4415,157.68,402,14.36,640,22.86,30,1.07,915,32.68,195,6.96,6,1.2,68,13.6,1,0.2,10,2,147,29.4,3,0.6,66,13.2
Ehime,14753,241.85,818,22.11,304,8.22,4375,118.24,11964,323.35,507,13.7,2780,75.14,213,5.76,1048,28.32,17,0.46,2332,63.03,538,14.54,1,0.13,481,60.13,2,0.33,3,0.5,17,2.83,-,-,16,2.67
Kochi,15324,319.25,754,25.13,130,4.33,2195,73.17,4904,163.47,430,14.33,2281,76.03,143,4.77,515,17.17,12,0.4,940,31.33,619,20.63,-,-,14,4.67,9,1.13,11,1.38,233,29.13,35,4.38,63,7.88
Fukuoka,66388,335.29,4790,39.92,2702,22.52,15769,131.41,35295,294.13,2723,22.69,16720,139.33,4274,35.62,3752,31.27,116,0.97,6918,57.65,4332,36.1,25,0.96,1343,51.65,25,1.67,74,4.93,184,12.27,2,0.13,30,2
Saga,12767,335.97,636,27.65,355,15.43,1717,74.65,4592,199.65,490,21.3,3214,139.74,624,27.13,681,29.61,9,0.39,1108,48.17,1637,71.17,-,-,49,12.25,4,0.67,14,2.33,122,20.33,-,-,84,14
Nagasaki,21900,317.39,1072,24.36,396,9,4393,99.84,8866,201.5,552,12.55,4178,94.95,1126,25.59,800,18.18,10,0.23,629,14.3,1539,34.98,19,2.38,300,37.5,7,0.58,35,2.92,163,13.58,-,-,85,7.08
Kumamoto,26132,326.65,989,19.78,608,12.16,2455,49.1,17564,351.28,846,16.92,6239,124.78,630,12.6,1549,30.98,24,0.48,1883,37.66,1016,20.32,-,-,1092,121.33,3,0.2,43,2.87,121,8.07,-,-,75,5
Oita,22736,392,1084,30.11,516,14.33,3769,104.69,17225,478.47,1149,31.92,5077,141.03,1912,53.11,1281,35.58,35,0.97,2195,60.97,734,20.39,-,-,244,48.8,1,0.09,5,0.45,70,6.36,-,-,52,4.73
Miyazaki,25634,434.47,1941,53.92,1038,28.83,2871,79.75,12881,357.81,1024,28.44,5645,156.81,223,6.19,1418,39.39,16,0.44,2080,57.78,443,12.31,4,0.67,611,101.83,1,0.14,12,1.71,7,1,1,0.14,33,4.71
Kagoshima,32793,352.61,1973,35.87,1408,25.6,7531,136.93,18125,329.55,1067,19.4,6496,118.11,1749,31.8,1151,20.93,67,1.22,1953,35.51,547,9.95,1,0.14,232,33.14,4,0.33,3,0.25,53,4.42,-,-,27,2.25
Okinawa,30055,518.19,1791,52.68,722,21.24,1615,47.5,3720,109.41,906,26.65,2342,68.88,278,8.18,494,14.53,146,4.29,364,10.71,3647,107.26,28,2.8,349,34.9,32,4.57,80,11.43,114,16.29,5,0.71,76,10.86
