"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2020",,,,,,"Data collected as of November 25, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,563115,114.18,15971,5.07,30140,9.56,187194,59.37,372972,118.29,28247,8.96,16499,5.23,18037,5.72,58965,18.7,23518,7.46,7346,2.33,166,0.24,8244,11.88,363,0.76,419,0.88,3392,7.1,56,0.12,236,0.49
Hokkaido,27004,122.19,929,6.73,1729,12.53,9669,70.07,5949,43.11,1136,8.23,235,1.7,1447,10.49,1692,12.26,286,2.07,186,1.35,9,0.32,454,16.21,9,0.41,9,0.41,214,9.73,1,0.05,30,1.36
Aomori,5301,81.55,190,4.52,306,7.29,1637,38.98,4683,111.5,294,7,309,7.36,375,8.93,689,16.4,42,1,50,1.19,1,0.09,92,8.36,2,0.33,2,0.33,57,9.5,-,-,2,0.33
Iwate,9108,140.12,308,7.51,369,9,3951,96.37,4984,121.56,385,9.39,357,8.71,222,5.41,906,22.1,59,1.44,94,2.29,-,-,181,12.93,4,0.21,3,0.16,81,4.26,-,-,6,0.32
Miyagi,7749,82.44,420,7.24,515,8.88,3711,63.98,5626,97,524,9.03,387,6.67,177,3.05,1331,22.95,62,1.07,120,2.07,3,0.25,77,6.42,2,0.17,1,0.08,223,18.58,1,0.08,2,0.17
Akita,7134,134.6,58,1.71,181,5.32,993,29.21,2570,75.59,205,6.03,281,8.26,96,2.82,352,10.35,33,0.97,41,1.21,4,0.67,40,6.67,1,0.13,-,-,28,3.5,1,0.13,2,0.25
Yamagata,4164,92.53,133,4.59,538,18.55,3405,117.41,3974,137.03,345,11.9,99,3.41,236,8.14,753,25.97,776,26.76,39,1.34,1,0.14,70,10,6,0.6,-,-,31,3.1,1,0.1,1,0.1
Fukushima,10243,123.41,350,7,571,11.42,3789,75.78,4234,84.68,527,10.54,231,4.62,619,12.38,1403,28.06,260,5.2,112,2.24,-,-,271,20.85,6,1,3,0.5,38,6.33,-,-,3,0.5
Ibaraki,11752,97.93,185,2.47,700,9.33,4106,54.75,7809,104.12,702,9.36,196,2.61,268,3.57,884,11.79,134,1.79,129,1.72,2,0.12,463,27.24,-,-,8,0.67,131,10.92,-,-,5,0.42
