"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2022",,,,,,"Data collected as of March 2, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,366,0.07,8133,2.59,4125,1.31,10042,3.2,141079,44.93,2048,0.65,5591,1.78,328,0.1,6433,2.05,1075,0.34,594,0.19,27,0.04,867,1.25,47,0.1,44,0.09,36,0.08,4,0.01,30,0.06
Hokkaido,9,0.04,638,4.59,239,1.72,653,4.7,1401,10.08,132,0.95,54,0.39,8,0.06,173,1.24,16,0.12,23,0.17,3,0.11,18,0.64,2,0.09,-,-,3,0.13,1,0.04,6,0.26
Aomori,1,0.02,2,0.05,36,0.88,70,1.71,1349,32.9,27,0.66,105,2.56,5,0.12,78,1.9,1,0.02,12,0.29,-,-,12,1.09,-,-,-,-,5,0.83,-,-,1,0.17
Iwate,2,0.03,280,7.18,62,1.59,241,6.18,1588,40.72,44,1.13,17,0.44,5,0.13,104,2.67,35,0.9,8,0.21,-,-,10,0.71,1,0.05,-,-,3,0.16,-,-,2,0.11
Miyagi,13,0.14,41,0.71,74,1.28,155,2.67,3363,57.98,61,1.05,57,0.98,9,0.16,169,2.91,39,0.67,14,0.24,-,-,14,1.17,2,0.17,-,-,1,0.08,-,-,-,-
Akita,2,0.04,17,0.5,34,1,127,3.74,845,24.85,30,0.88,5,0.15,-,-,37,1.09,1,0.03,1,0.03,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
Yamagata,3,0.07,1,0.03,68,2.34,144,4.97,2503,86.31,26,0.9,23,0.79,4,0.14,79,2.72,26,0.9,4,0.14,-,-,16,2,-,-,-,-,-,-,-,-,1,0.1
Fukushima,5,0.06,53,1.06,134,2.68,182,3.64,2129,42.58,38,0.76,105,2.1,17,0.34,189,3.78,24,0.48,7,0.14,-,-,31,2.38,-,-,1,0.14,1,0.14,-,-,-,-
Ibaraki,13,0.11,29,0.39,50,0.67,181,2.41,2845,37.93,40,0.53,39,0.52,3,0.04,98,1.31,9,0.12,14,0.19,-,-,39,2.29,1,0.08,-,-,9,0.75,-,-,-,-
Tochigi,6,0.08,54,1.13,29,0.6,118,2.46,1198,24.96,13,0.27,144,3,5,0.1,145,3.02,6,0.13,5,0.1,-,-,17,1.42,2,0.29,-,-,-,-,-,-,-,-
Gunma,1,0.01,52,0.96,65,1.2,88,1.63,2702,50.04,29,0.54,69,1.28,7,0.13,135,2.5,21,0.39,18,0.33,1,0.08,28,2.15,1,0.11,-,-,-,-,-,-,-,-
Saitama,9,0.04,58,0.37,152,0.96,224,1.42,8595,54.4,112,0.71,130,0.82,22,0.14,347,2.2,37,0.23,35,0.22,5,0.13,55,1.41,1,0.09,1,0.09,-,-,-,-,-,-
