"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2015",,,,,,"Data collected as of July 1, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13908,183,289,6.02,240,5,2419,50.4,4414,91.96,472,9.83,1213,25.27,768,16,681,14.19,36,0.75,53,1.1,262,5.46,5,0.42,128,10.67,2,0.29,7,1,51,7.29,1,0.14,44,6.29
Gunma,19524,201.28,423,7.17,440,7.46,4984,84.47,10215,173.14,493,8.36,1880,31.86,898,15.22,803,13.61,21,0.36,171,2.9,507,8.59,1,0.08,514,39.54,4,0.5,5,0.63,60,7.5,-,-,183,22.88
Saitama,41288,168.52,953,6.15,1918,12.37,12869,83.03,31987,206.37,2509,16.19,2871,18.52,4613,29.76,2458,15.86,31,0.2,552,3.56,2403,15.5,24,0.6,563,14.08,2,0.2,17,1.7,87,8.7,17,1.7,111,11.1
Chiba,48109,229.09,527,3.99,1724,13.06,10204,77.3,20939,158.63,1560,11.82,902,6.83,2887,21.87,1592,12.06,41,0.31,307,2.33,1503,11.39,7,0.21,591,17.91,10,1.11,17,1.89,19,2.11,10,1.11,52,5.78
Tokyo,57806,140.65,1382,5.34,2493,9.63,20406,78.79,50256,194.04,3629,14.01,3834,14.8,6517,25.16,3926,15.16,139,0.54,847,3.27,1696,6.55,7,0.18,408,10.74,23,0.92,26,1.04,118,4.72,16,0.64,84,3.36
Kanagawa,53826,164.1,925,4.51,1612,7.86,13485,65.78,35229,171.85,3580,17.46,3125,15.24,4610,22.49,3061,14.93,40,0.2,669,3.26,998,4.87,40,0.87,905,19.67,10,1,12,1.2,78,7.8,-,-,123,12.3
Niigata,26590,279.89,587,9.78,1780,29.67,6361,106.02,10133,168.88,1034,17.23,968,16.13,880,14.67,854,14.23,36,0.6,62,1.03,344,5.73,10,1,140,14,2,0.15,-,-,72,5.54,44,3.38,43,3.31
Toyama,11365,236.77,137,4.72,530,18.28,2176,75.03,6088,209.93,630,21.72,642,22.14,93,3.21,286,9.86,2,0.07,110,3.79,196,6.76,1,0.14,30,4.29,1,0.2,-,-,158,31.6,-,-,33,6.6
Ishikawa,13460,280.42,179,6.17,428,14.76,3544,122.21,6280,216.55,443,15.28,188,6.48,683,23.55,329,11.34,1,0.03,71,2.45,697,24.03,-,-,50,7.14,1,0.2,-,-,101,20.2,-,-,74,14.8
Fukui,11197,349.91,246,11.18,336,15.27,1812,82.36,6543,297.41,223,10.14,923,41.95,60,2.73,285,12.95,7,0.32,86,3.91,428,19.45,-,-,19,6.33,7,1.17,8,1.33,10,1.67,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,95,3.96,1436,59.83,3853,160.54,193,8.04,232,9.67,263,10.96,190,7.92,2,0.08,53,2.21,28,1.17,1,0.11,77,8.56,2,0.2,7,0.7,22,2.2,-,-,68,6.8
Nagano,22326,259.6,349,6.58,231,4.36,3561,67.19,9817,185.23,571,10.77,237,4.47,891,16.81,511,9.64,25,0.47,65,1.23,86,1.62,2,0.2,88,8.8,1,0.09,5,0.45,137,12.45,-,-,79,7.18
Gifu,21860,254.19,269,5.17,551,10.6,1512,29.08,6278,120.73,343,6.6,235,4.52,506,9.73,508,9.77,8,0.15,632,12.15,79,1.52,-,-,52,4.73,1,0.2,1,0.2,29,5.8,-,-,75,15
Shizuoka,33454,242.42,585,6.65,902,10.25,8116,92.23,14043,159.58,1006,11.43,1501,17.06,1285,14.6,979,11.13,14,0.16,530,6.02,351,3.99,3,0.14,138,6.57,3,0.3,9,0.9,87,8.7,27,2.7,55,5.5
Aichi,64332,329.91,876,4.84,1738,9.6,10182,56.25,27880,154.03,1581,8.73,1796,9.92,1030,5.69,1972,10.9,40,0.22,1803,9.96,1236,6.83,13,0.38,201,5.91,8,0.57,2,0.14,87,6.21,-,-,172,12.29
Mie,17227,239.26,287,6.38,700,15.56,2579,57.31,7250,161.11,391,8.69,1118,24.84,383,8.51,616,13.69,18,0.4,936,20.8,74,1.64,2,0.17,28,2.33,10,1.11,8,0.89,57,6.33,-,-,11,1.22
Shiga,13621,261.94,237,7.41,285,8.91,1821,56.91,5158,161.19,443,13.84,979,30.59,894,27.94,312,9.75,4,0.13,370,11.56,214,6.69,-,-,31,3.88,5,0.71,4,0.57,21,3,-,-,39,5.57
Kyoto,21707,177.93,261,3.58,689,9.44,2854,39.1,10368,142.03,621,8.51,2937,40.23,638,8.74,684,9.37,10,0.14,237,3.25,363,4.97,1,0.06,126,7.41,3,0.5,2,0.33,9,1.5,2,0.33,94,15.67
Osaka,52707,171.68,2876,14.45,2056,10.33,13376,67.22,34883,175.29,2799,14.07,9229,46.38,2092,10.51,2710,13.62,94,0.47,809,4.07,1309,6.58,20,0.39,348,6.82,6,0.35,14,0.82,152,8.94,2,0.12,247,14.53
Hyogo,43036,217.35,1434,11.2,1660,12.97,7084,55.34,25906,202.39,1693,13.23,6302,49.23,1141,8.91,1497,11.7,54,0.42,459,3.59,921,7.2,9,0.26,592,16.91,12,1.09,14,1.27,41,3.73,-,-,50,4.55
Nara,7960,147.41,390,11.47,293,8.62,1695,49.85,4294,126.29,310,9.12,1407,41.38,157,4.62,349,10.26,4,0.12,78,2.29,117,3.44,4,0.44,73,8.11,7,1.17,2,0.33,12,2,1,0.17,105,17.5
Wakayama,9306,186.12,584,18.84,193,6.23,932,30.06,3137,101.19,293,9.45,1129,36.42,114,3.68,322,10.39,5,0.16,154,4.97,59,1.9,2,0.5,29,7.25,6,0.55,3,0.27,47,4.27,2,0.18,75,6.82
Tottori,7339,253.07,68,3.58,179,9.42,2942,154.84,3571,187.95,133,7,1007,53,64,3.37,232,12.21,21,1.11,80,4.21,84,4.42,-,-,7,2.33,2,0.4,4,0.8,8,1.6,-,-,95,19
Shimane,8401,221.08,229,9.96,398,17.3,2301,100.04,3872,168.35,245,10.65,1264,54.96,42,1.83,355,15.43,2,0.09,32,1.39,212,9.22,1,0.33,12,4,2,0.25,19,2.38,39,4.88,1,0.13,75,9.38
Okayama,25534,303.98,273,5.06,321,5.94,1949,36.09,10044,186,540,10,1292,23.93,180,3.33,523,9.69,19,0.35,222,4.11,393,7.28,5,0.42,79,6.58,2,0.4,1,0.2,5,1,1,0.2,28,5.6
Hiroshima,29740,260.88,484,6.82,1113,15.68,5478,77.15,14346,202.06,768,10.82,1421,20.01,123,1.73,853,12.01,29,0.41,279,3.93,1170,16.48,7,0.37,298,15.68,1,0.05,15,0.71,93,4.43,4,0.19,114,5.43
Yamaguchi,22593,332.25,776,16.51,303,6.45,4371,93,9531,202.79,838,17.83,1753,37.3,168,3.57,851,18.11,7,0.15,185,3.94,77,1.64,-,-,63,7,-,-,-,-,38,4.22,-,-,41,4.56
Tokushima,8450,228.38,443,19.26,220,9.57,828,36,3831,166.57,273,11.87,2132,92.7,28,1.22,420,18.26,7,0.3,55,2.39,22,0.96,-,-,9,2.25,3,0.43,3,0.43,24,3.43,-,-,29,4.14
Kagawa,10092,214.72,341,12.18,280,10,1266,45.21,4830,172.5,221,7.89,1961,70.04,185,6.61,382,13.64,8,0.29,202,7.21,98,3.5,4,0.8,23,4.6,1,0.2,6,1.2,76,15.2,1,0.2,64,12.8
Ehime,14702,241.02,650,17.57,185,5,3179,85.92,9108,246.16,339,9.16,631,17.05,100,2.7,634,17.14,9,0.24,799,21.59,344,9.3,1,0.13,319,39.88,1,0.17,2,0.33,6,1,-,-,15,2.5
Kochi,15309,318.94,409,13.63,79,2.63,1635,54.5,4087,136.23,302,10.07,880,29.33,49,1.63,331,11.03,9,0.3,45,1.5,455,15.17,-,-,6,2,7,0.88,7,0.88,107,13.38,25,3.13,63,7.88
Fukuoka,66296,334.83,2236,18.63,1651,13.76,12160,101.33,27902,232.52,2165,18.04,6987,58.23,2667,22.23,2419,20.16,82,0.68,2420,20.17,2277,18.98,12,0.46,441,16.96,16,1.07,19,1.27,44,2.93,-,-,30,2
Saga,12760,335.79,415,18.04,245,10.65,1403,61,4042,175.74,406,17.65,1575,68.48,337,14.65,440,19.13,7,0.3,154,6.7,902,39.22,-,-,14,3.5,2,0.33,8,1.33,49,8.17,-,-,84,14
Nagasaki,21841,312.01,681,15.48,365,8.3,2849,64.75,7548,171.55,433,9.84,2331,52.98,522,11.86,520,11.82,6,0.14,191,4.34,783,17.8,14,1.75,85,10.63,4,0.33,18,1.5,91,7.58,-,-,85,7.08
Kumamoto,26109,326.36,681,13.62,447,8.94,1766,35.32,13384,267.68,710,14.2,3085,61.7,178,3.56,1012,20.24,18,0.36,577,11.54,525,10.5,-,-,324,36,2,0.13,16,1.07,39,2.6,-,-,75,5
Oita,22687,391.16,438,12.17,330,9.17,2481,68.92,12913,358.69,922,25.61,1797,49.92,759,21.08,801,22.25,25,0.69,413,11.47,477,13.25,-,-,183,36.6,-,-,3,0.27,32,2.91,-,-,51,4.64
Miyazaki,25600,433.9,1136,31.56,751,20.86,2085,57.92,9748,270.78,744,20.67,1144,31.78,54,1.5,899,24.97,13,0.36,819,22.75,144,4,4,0.67,305,50.83,-,-,5,0.71,-,-,-,-,29,4.14
Kagoshima,32538,349.87,989,17.98,964,17.53,5724,104.07,13848,251.78,809,14.71,2470,44.91,738,13.42,685,12.45,46,0.84,766,13.93,294,5.35,1,0.14,91,13,2,0.17,2,0.17,1,0.08,-,-,27,2.25
Okinawa,27449,473.26,1115,32.79,365,10.74,1165,34.26,2412,70.94,758,22.29,1876,55.18,131,3.85,336,9.88,98,2.88,169,4.97,2494,73.35,8,0.8,201,20.1,20,2.86,63,9,56,8,2,0.29,73,10.43
