"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2020",,,,,,"Data collected as of December 16, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,10537,92.43,308,4.34,1203,16.94,3154,44.42,9912,139.61,561,7.9,738,10.39,348,4.9,1230,17.32,529,7.45,196,2.76,7,0.39,285,15.83,7,0.35,5,0.25,70,3.5,-,-,11,0.55
Yamaguchi,5478,81.76,584,12.7,355,7.72,2412,52.43,5840,126.96,314,6.83,276,6,360,7.83,1212,26.35,1274,27.7,90,1.96,-,-,94,10.44,2,0.22,5,0.56,65,7.22,-,-,14,1.56
Tokushima,3095,85.97,133,5.78,212,9.22,454,19.74,3220,140,187,8.13,67,2.91,115,5,484,21.04,102,4.43,49,2.13,-,-,29,7.25,3,0.5,4,0.67,42,7,-,-,1,0.17
Kagawa,5019,109.11,130,4.81,385,14.26,1146,42.44,6120,226.67,254,9.41,185,6.85,230,8.52,745,27.59,415,15.37,78,2.89,5,1.25,44,11,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8122,133.15,113,3.05,242,6.54,3000,81.08,7035,190.14,319,8.62,100,2.7,372,10.05,1099,29.7,165,4.46,279,7.54,5,0.63,377,47.13,2,0.33,1,0.17,30,5,-,-,7,1.17
Kochi,7097,154.28,176,6.29,295,10.54,1526,54.5,2424,86.57,244,8.71,958,34.21,238,8.5,518,18.5,336,12,96,3.43,-,-,15,5,2,0.25,2,0.25,94,11.75,1,0.13,7,0.88
Fukuoka,24826,126.02,677,5.69,2038,17.13,17953,150.87,25317,212.75,2019,16.97,1238,10.4,1093,9.18,3775,31.72,3796,31.9,475,3.99,3,0.12,259,10.36,22,1.47,23,1.53,98,6.53,-,-,2,0.13
Saga,4816,123.49,115,5,560,24.35,2076,90.26,2836,123.3,255,11.09,284,12.35,308,13.39,749,32.57,954,41.48,36,1.57,-,-,18,6,6,1,6,1,40,6.67,-,-,1,0.17
Nagasaki,9875,141.07,119,2.7,652,14.82,4292,97.55,4993,113.48,534,12.14,282,6.41,471,10.7,926,21.05,1548,35.18,104,2.36,2,0.25,60,7.5,10,0.83,5,0.42,116,9.67,-,-,3,0.25
Kumamoto,6619,82.74,192,3.84,741,14.82,2585,51.7,7518,150.36,660,13.2,1007,20.14,806,16.12,1706,34.12,2069,41.38,154,3.08,-,-,319,39.88,7,0.47,8,0.53,40,2.67,1,0.07,4,0.27
Oita,6906,119.07,122,3.39,348,9.67,1860,51.67,9385,260.69,536,14.89,192,5.33,543,15.08,1054,29.28,943,26.19,118,3.28,1,0.2,77,15.4,1,0.09,2,0.18,115,10.45,-,-,-,-
Miyazaki,8218,141.69,160,4.57,877,25.06,4333,123.8,8901,254.31,484,13.83,600,17.14,448,12.8,1339,38.26,788,22.51,136,3.89,-,-,141,23.5,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11157,122.6,2572,48.53,1849,34.89,3897,73.53,11876,224.08,727,13.72,1562,29.47,483,9.11,1303,24.58,1697,32.02,221,4.17,1,0.14,128,18.29,5,0.42,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8190,143.68,1462,44.3,672,20.36,2239,67.85,2258,68.42,488,14.79,763,23.12,47,1.42,515,15.61,461,13.97,124,3.76,-,-,196,21.78,21,3,34,4.86,43,6.14,3,0.43,47,6.71
