"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2015",,,,,,"Data collected as of February 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,9370,292.81,136,6.18,72,3.27,479,21.77,2112,96,118,5.36,98,4.45,7,0.32,83,3.77,-,-,3,0.14,123,5.59,-,-,7,2.33,4,0.67,-,-,2,0.33,-,-,2,0.33
Yamanashi,7560,189,78,3.25,17,0.71,300,12.5,1275,53.13,50,2.08,3,0.13,5,0.21,36,1.5,-,-,-,-,7,0.29,-,-,16,1.78,-,-,-,-,6,0.6,-,-,6,0.6
Nagano,18580,216.05,301,5.68,57,1.08,836,15.77,3179,59.98,210,3.96,60,1.13,77,1.45,111,2.09,3,0.06,5,0.09,3,0.06,-,-,31,3.1,-,-,1,0.09,40,3.64,-,-,14,1.27
Gifu,19450,226.16,204,3.92,111,2.13,305,5.87,2230,42.88,128,2.46,54,1.04,23,0.44,132,2.54,-,-,5,0.1,24,0.46,-,-,22,2,-,-,-,-,7,1.4,-,-,2,0.4
Shizuoka,29989,217.31,434,4.93,145,1.65,2052,23.32,4827,54.85,377,4.28,76,0.86,220,2.5,172,1.95,1,0.01,21,0.24,91,1.03,-,-,48,2.29,2,0.2,1,0.1,23,2.3,11,1.1,13,1.3
Aichi,57816,296.49,634,3.5,399,2.2,2540,14.03,9814,54.22,535,2.96,290,1.6,102,0.56,440,2.43,3,0.02,18,0.1,273,1.51,5,0.15,57,1.68,2,0.14,-,-,21,1.5,-,-,13,0.93
Mie,14680,203.89,227,5.04,140,3.11,615,13.67,2841,63.13,116,2.58,90,2,38,0.84,128,2.84,1,0.02,5,0.11,32,0.71,1,0.08,8,0.67,4,0.44,2,0.22,16,1.78,-,-,2,0.22
Shiga,12320,232.45,195,6.09,46,1.44,486,15.19,1533,47.91,102,3.19,65,2.03,66,2.06,83,2.59,2,0.06,9,0.28,37,1.16,-,-,5,0.63,1,0.14,-,-,3,0.43,-,-,-,-
Kyoto,18800,154.1,193,2.64,157,2.15,675,9.25,3154,43.21,207,2.84,200,2.74,117,1.6,149,2.04,-,-,17,0.23,80,1.1,1,0.06,25,1.47,1,0.14,2,0.29,1,0.14,-,-,15,2.14
Osaka,45862,149.39,1888,9.49,381,1.91,3019,15.17,9129,45.87,951,4.78,541,2.72,301,1.51,595,2.99,25,0.13,31,0.16,273,1.37,6,0.12,76,1.46,1,0.06,-,-,29,1.71,-,-,44,2.59
Hyogo,36490,184.29,1029,8.04,408,3.19,1734,13.55,7605,59.41,573,4.48,439,3.43,159,1.24,335,2.62,10,0.08,32,0.25,220,1.72,2,0.06,93,2.66,2,0.17,7,0.58,9,0.75,-,-,4,0.33
Nara,6585,121.94,269,7.91,56,1.65,272,8,1206,35.47,132,3.88,96,2.82,30,0.88,85,2.5,1,0.03,1,0.03,49,1.44,-,-,27,3,2,0.33,1,0.17,6,1,-,-,15,2.5
Wakayama,7935,158.7,403,13,51,1.65,225,7.26,993,32.03,106,3.42,69,2.23,14,0.45,69,2.23,1,0.03,2,0.06,20,0.65,-,-,7,1.75,1,0.09,-,-,13,1.18,-,-,7,0.64
Tottori,6018,207.52,49,2.58,33,1.74,745,39.21,1391,73.21,95,5,1,0.05,5,0.26,55,2.89,6,0.32,3,0.16,30,1.58,-,-,2,0.67,1,0.2,-,-,-,-,-,-,54,10.8
Shimane,7115,187.24,119,5.17,59,2.57,683,29.7,1377,59.87,130,5.65,96,4.17,16,0.7,87,3.78,-,-,-,-,73,3.17,-,-,1,0.33,-,-,7,0.88,13,1.63,-,-,4,0.5
Okayama,21644,257.67,199,3.69,67,1.24,612,11.33,3305,61.2,262,4.85,112,2.07,34,0.63,140,2.59,4,0.07,3,0.06,65,1.2,4,0.33,15,1.25,2,0.4,-,-,2,0.4,-,-,-,-
Hiroshima,26197,229.8,310,4.37,217,3.06,1329,18.72,4953,69.76,330,4.65,165,2.32,6,0.08,236,3.32,3,0.04,10,0.14,291,4.1,1,0.05,74,3.89,-,-,7,0.33,20,0.95,1,0.05,3,0.14
Yamaguchi,19951,289.14,432,9,53,1.1,994,20.71,2779,57.9,380,7.92,89,1.85,8,0.17,207,4.31,1,0.02,6,0.13,33,0.69,-,-,11,1.22,-,-,-,-,13,1.44,-,-,5,0.56
Tokushima,7590,199.74,336,14.61,66,2.87,248,10.78,1363,59.26,118,5.13,36,1.57,4,0.17,109,4.74,3,0.13,1,0.04,9,0.39,-,-,4,1,1,0.14,-,-,8,1.14,-,-,5,0.71
Kagawa,9115,189.9,255,8.79,61,2.1,411,14.17,1383,47.69,86,2.97,104,3.59,15,0.52,83,2.86,1,0.03,4,0.14,15,0.52,-,-,5,1,-,-,1,0.2,24,4.8,-,-,4,0.8
Ehime,12348,202.43,383,10.35,44,1.19,716,19.35,3078,83.19,132,3.57,97,2.62,10,0.27,145,3.92,1,0.03,8,0.22,116,3.14,-,-,102,12.75,1,0.17,-,-,-,-,-,-,5,0.83
Kochi,12015,250.31,260,8.67,18,0.6,386,12.87,1470,49,98,3.27,170,5.67,5,0.17,79,2.63,3,0.1,2,0.07,120,4,-,-,2,0.67,1,0.13,-,-,24,3,2,0.25,10,1.25
Fukuoka,60387,304.98,981,8.18,353,2.94,3408,28.4,6829,56.91,723,6.03,666,5.55,560,4.67,579,4.83,15,0.13,30,0.25,518,4.32,9,0.35,100,3.85,7,0.54,5,0.38,13,1,-,-,7,0.54
Saga,11485,294.49,261,11.35,51,2.22,372,16.17,1149,49.96,184,8,201,8.74,72,3.13,114,4.96,1,0.04,5,0.22,263,11.43,-,-,4,1,1,0.17,-,-,11,1.83,-,-,23,3.83
Nagasaki,19386,276.94,274,6.23,65,1.48,651,14.8,3017,68.57,178,4.05,252,5.73,38,0.86,120,2.73,1,0.02,3,0.07,125,2.84,2,0.25,49,6.13,-,-,-,-,21,1.75,-,-,51,4.25
Kumamoto,24248,303.1,428,8.56,152,3.04,578,11.56,3847,76.94,274,5.48,271,5.42,22,0.44,250,5,1,0.02,34,0.68,140,2.8,-,-,38,4.22,-,-,6,0.4,11,0.73,-,-,7,0.47
Oita,19903,343.16,268,7.44,65,1.81,762,21.17,3059,84.97,322,8.94,173,4.81,108,3,206,5.72,6,0.17,14,0.39,98,2.72,-,-,64,12.8,-,-,-,-,11,1,-,-,3,0.27
Miyazaki,22930,388.64,450,12.5,141,3.92,411,11.42,2776,77.11,265,7.36,62,1.72,6,0.17,232,6.44,1,0.03,10,0.28,40,1.11,-,-,80,13.33,-,-,1,0.14,-,-,-,-,3,0.43
Kagoshima,28210,303.33,311,5.65,206,3.75,1321,24.02,3969,72.16,411,7.47,377,6.85,105,1.91,160,2.91,9,0.16,6,0.11,77,1.4,1,0.14,31,4.43,-,-,1,0.08,-,-,-,-,4,0.33
Okinawa,21571,371.91,88,2.59,84,2.47,458,13.47,812,23.88,395,11.62,310,9.12,23,0.68,69,2.03,23,0.68,5,0.15,792,23.29,4,0.4,83,8.3,5,0.71,11,1.57,16,2.29,-,-,21,3
