"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2022",,,,,,"Data collected as of November 24, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,19,0.25,1707,35.56,141,2.94,662,13.79,3826,79.71,97,2.02,2417,50.35,34,0.71,814,16.96,187,3.9,44,0.92,-,-,128,10.67,11,1.57,4,0.57,-,-,-,-,2,0.29
Gunma,10,0.12,1114,21.02,308,5.81,356,6.72,10231,193.04,173,3.26,3296,62.19,32,0.6,877,16.55,754,14.23,90,1.7,1,0.08,104,8,4,0.44,2,0.22,1,0.11,-,-,-,-
Saitama,92,0.37,4286,27.13,871,5.51,1639,10.37,33765,213.7,649,4.11,11301,71.53,118,0.75,2167,13.72,2118,13.41,295,1.87,32,0.82,341,8.74,6,0.55,22,2,7,0.64,-,-,2,0.18
Chiba,83,0.4,3181,24.85,545,4.26,1556,12.16,21931,171.34,458,3.58,9273,72.45,81,0.63,1697,13.26,1721,13.45,276,2.16,8,0.24,269,8.15,12,1.33,14,1.56,4,0.44,-,-,-,-
Tokyo,395,0.97,7228,28.23,1179,4.61,1780,6.95,51552,201.38,798,3.12,16588,64.8,151,0.59,3517,13.74,4361,17.04,428,1.67,1,0.03,269,7.27,16,0.64,16,0.64,5,0.2,21,0.84,4,0.16
Kanagawa,183,0.53,5157,23.33,770,3.48,2204,9.97,35449,160.4,660,2.99,13640,61.72,150,0.68,2759,12.48,2881,13.04,339,1.53,9,0.18,817,16.34,9,0.82,31,2.82,6,0.55,1,0.09,6,0.55
Niigata,25,0.3,801,14.3,746,13.32,2357,42.09,6491,115.91,235,4.2,5353,95.59,45,0.8,871,15.55,1667,29.77,111,1.98,10,1.11,46,5.11,6,0.5,5,0.42,5,0.42,-,-,1,0.08
Toyama,2,0.04,1083,37.34,391,13.48,425,14.66,6279,216.52,120,4.14,1494,51.52,16,0.55,335,11.55,387,13.34,15,0.52,-,-,27,3.86,2,0.4,1,0.2,4,0.8,-,-,1,0.2
Ishikawa,10,0.21,912,31.45,331,11.41,338,11.66,6264,216,153,5.28,1360,46.9,14,0.48,365,12.59,205,7.07,16,0.55,-,-,26,3.71,3,0.6,8,1.6,8,1.6,-,-,2,0.4
Fukui,6,0.16,963,41.87,243,10.57,429,18.65,5363,233.17,49,2.13,1643,71.43,37,1.61,312,13.57,202,8.78,23,1,-,-,10,3.33,4,0.67,1,0.17,6,1,-,-,-,-
Yamanashi,6,0.15,511,22.22,24,1.04,37,1.61,3198,139.04,61,2.65,816,35.48,8,0.35,215,9.35,309,13.43,18,0.78,-,-,48,5.33,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,91,1.06,997,18.81,186,3.51,266,5.02,9359,176.58,230,4.34,3163,59.68,22,0.42,584,11.02,671,12.66,53,1,1,0.09,62,5.64,2,0.18,4,0.36,4,0.36,-,-,3,0.27
Gifu,36,0.42,2542,48.88,380,7.31,389,7.48,5963,114.67,90,1.73,1918,36.88,9,0.17,493,9.48,147,2.83,37,0.71,1,0.09,29,2.64,2,0.4,1,0.2,3,0.6,-,-,-,-
Shizuoka,37,0.27,2344,26.34,606,6.81,777,8.73,15054,169.15,247,2.78,5066,56.92,60,0.67,1127,12.66,1542,17.33,144,1.62,2,0.09,131,5.95,19,1.9,14,1.4,8,0.8,-,-,-,-
Aichi,224,1.15,7789,42.8,670,3.68,2496,13.71,26191,143.91,423,2.32,8777,48.23,56,0.31,1615,8.87,1615,8.87,210,1.15,2,0.06,125,3.57,18,1.2,18,1.2,-,-,1,0.07,1,0.07
Mie,48,0.69,3793,86.2,325,7.39,396,9,8166,185.59,158,3.59,1592,36.18,12,0.27,535,12.16,517,11.75,28,0.64,1,0.09,20,1.82,4,0.44,17,1.89,3,0.33,-,-,-,-
Shiga,41,0.69,965,27.57,180,5.14,416,11.89,4787,136.77,180,5.14,1522,43.49,7,0.2,436,12.46,306,8.74,42,1.2,-,-,16,2,4,0.57,3,0.43,2,0.29,-,-,1,0.14
Kyoto,233,1.88,2710,36.13,811,10.81,1461,19.48,8657,115.43,197,2.63,2208,29.44,30,0.4,605,8.07,351,4.68,70,0.93,1,0.06,56,3.29,2,0.33,3,0.5,1,0.17,3,0.5,1,0.17
Osaka,890,2.98,12147,61.97,2006,10.23,2847,14.53,30196,154.06,606,3.09,5660,28.88,94,0.48,2326,11.87,1609,8.21,321,1.64,11,0.22,284,5.57,5,0.31,16,1,3,0.19,-,-,3,0.19
Hyogo,223,1.13,6331,49.46,894,6.98,1466,11.45,25864,202.06,369,2.88,3376,26.38,79,0.62,1464,11.44,861,6.73,176,1.38,7,0.2,279,7.97,10,0.71,25,1.79,1,0.07,-,-,3,0.21
Nara,40,0.74,1627,49.3,213,6.45,195,5.91,5258,159.33,95,2.88,920,27.88,7,0.21,438,13.27,171,5.18,26,0.79,-,-,83,8.3,3,0.5,3,0.5,1,0.17,-,-,-,-
Wakayama,25,0.52,1070,36.9,222,7.66,261,9,3674,126.69,80,2.76,554,19.1,8,0.28,400,13.79,111,3.83,29,1,1,0.25,24,6,5,0.5,8,0.8,23,2.3,1,0.1,1,0.1
Tottori,5,0.18,879,46.26,203,10.68,1387,73,3008,158.32,38,2,544,28.63,9,0.47,248,13.05,164,8.63,5,0.26,-,-,37,9.25,4,0.8,7,1.4,-,-,-,-,1,0.2
Shimane,3,0.08,1007,45.77,152,6.91,200,9.09,4410,200.45,84,3.82,1071,48.68,3,0.14,438,19.91,75,3.41,21,0.95,-,-,3,1,14,1.75,7,0.88,-,-,-,-,1,0.13
Okayama,92,1.1,1220,22.59,298,5.52,279,5.17,10226,189.37,164,3.04,994,18.41,36,0.67,693,12.83,265,4.91,101,1.87,4,0.33,50,4.17,9,1.8,2,0.4,4,0.8,-,-,-,-
Hiroshima,34,0.3,2801,39.45,803,11.31,705,9.93,13345,187.96,169,2.38,2602,36.65,35,0.49,823,11.59,677,9.54,84,1.18,3,0.16,214,11.26,2,0.1,5,0.25,3,0.15,-,-,2,0.1
Yamaguchi,14,0.21,2569,57.09,292,6.49,1104,24.53,7418,164.84,124,2.76,713,15.84,19,0.42,727,16.16,565,12.56,49,1.09,-,-,85,9.44,2,0.22,1,0.11,8,0.89,-,-,-,-
Tokushima,4,0.11,1144,49.74,200,8.7,97,4.22,3556,154.61,56,2.43,346,15.04,4,0.17,365,15.87,64,2.78,16,0.7,-,-,9,2.25,4,0.67,5,0.83,2,0.33,-,-,-,-
Kagawa,5,0.11,893,31.89,280,10,195,6.96,6324,225.86,92,3.29,354,12.64,16,0.57,506,18.07,73,2.61,53,1.89,1,0.2,25,5,1,0.2,3,0.6,1,0.2,-,-,1,0.2
Ehime,39,0.65,2166,60.17,239,6.64,645,17.92,9657,268.25,127,3.53,917,25.47,25,0.69,755,20.97,148,4.11,63,1.75,-,-,246,35.14,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,19,0.42,1029,38.11,296,10.96,287,10.63,3081,114.11,124,4.59,337,12.48,26,0.96,408,15.11,104,3.85,22,0.81,-,-,18,6,6,0.75,1,0.13,10,1.25,-,-,9,1.13
Fukuoka,243,1.23,6159,51.33,1336,11.13,5026,41.88,28565,238.04,514,4.28,3271,27.26,59,0.49,2685,22.38,1536,12.8,200,1.67,6,0.23,149,5.73,8,0.53,17,1.13,2,0.13,-,-,-,-
Saga,19,0.5,1082,49.18,321,14.59,367,16.68,3566,162.09,76,3.45,552,25.09,12,0.55,634,28.82,185,8.41,21,0.95,1,0.25,16,4,5,0.83,7,1.17,4,0.67,-,-,4,0.67
Nagasaki,18,0.26,1499,34.86,380,8.84,2421,56.3,5344,124.28,127,2.95,1653,38.44,31,0.72,647,15.05,245,5.7,47,1.09,11,1.57,87,12.43,14,1.17,8,0.67,4,0.33,-,-,4,0.33
Kumamoto,51,0.65,1375,28.06,348,7.1,399,8.14,11367,231.98,243,4.96,1652,33.71,38,0.78,1271,25.94,570,11.63,45,0.92,-,-,151,16.78,5,0.33,13,0.87,2,0.13,-,-,5,0.33
Oita,27,0.47,2010,55.83,321,8.92,512,14.22,13277,368.81,154,4.28,1452,40.33,27,0.75,771,21.42,324,9,66,1.83,-,-,48,9.6,1,0.09,1,0.09,13,1.18,-,-,-,-
Miyazaki,22,0.39,2083,57.86,422,11.72,698,19.39,9075,252.08,176,4.89,1317,36.58,21,0.58,914,25.39,160,4.44,44,1.22,4,0.67,107,17.83,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,31,0.34,1198,22.6,1046,19.74,689,13,12831,242.09,191,3.6,3084,58.19,35,0.66,925,17.45,568,10.72,99,1.87,-,-,102,14.57,3,0.27,9,0.82,-,-,-,-,4,0.36
Okinawa,316,5.64,1110,33.64,216,6.55,792,24,2729,82.7,155,4.7,2722,82.48,14,0.42,353,10.7,236,7.15,56,1.7,4,0.44,138,15.33,14,2,41,5.86,3,0.43,-,-,1,0.14
