"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2022",,,,,,"Data collected as of October 26, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,32,0.46,3750,85.23,318,7.23,365,8.3,7531,171.16,141,3.2,1529,34.75,11,0.25,494,11.23,500,11.36,27,0.61,1,0.09,16,1.45,4,0.44,16,1.78,2,0.22,-,-,-,-
Shiga,25,0.42,895,24.86,177,4.92,383,10.64,4573,127.03,160,4.44,1447,40.19,7,0.19,394,10.94,294,8.17,40,1.11,-,-,16,2,4,0.57,2,0.29,2,0.29,-,-,1,0.14
Kyoto,70,0.56,2590,34.53,776,10.35,1162,15.49,8265,110.2,160,2.13,1765,23.53,29,0.39,572,7.63,279,3.72,61,0.81,1,0.06,50,2.94,2,0.33,3,0.5,1,0.17,3,0.5,1,0.17
Osaka,452,1.51,11952,60.98,1947,9.93,2448,12.49,28339,144.59,521,2.66,4751,24.24,88,0.45,2133,10.88,1258,6.42,281,1.43,11,0.22,257,5.04,5,0.31,15,0.94,1,0.06,-,-,3,0.19
Hyogo,126,0.64,6091,47.59,866,6.77,1321,10.32,24147,188.65,315,2.46,2828,22.09,78,0.61,1346,10.52,741,5.79,154,1.2,5,0.14,253,7.23,9,0.64,23,1.64,1,0.07,-,-,3,0.21
Nara,19,0.35,1575,47.73,196,5.94,186,5.64,5035,152.58,79,2.39,781,23.67,7,0.21,411,12.45,159,4.82,26,0.79,-,-,79,7.9,3,0.5,2,0.33,1,0.17,-,-,-,-
Wakayama,13,0.27,1025,35.34,219,7.55,235,8.1,3458,119.24,73,2.52,442,15.24,5,0.17,377,13,103,3.55,26,0.9,1,0.25,24,6,5,0.5,8,0.8,23,2.3,-,-,1,0.1
Tottori,5,0.18,772,40.63,192,10.11,1266,66.63,2857,150.37,34,1.79,519,27.32,9,0.47,240,12.63,158,8.32,4,0.21,-,-,31,7.75,4,0.8,7,1.4,-,-,-,-,1,0.2
Shimane,1,0.03,984,44.73,147,6.68,183,8.32,3992,181.45,79,3.59,943,42.86,3,0.14,396,18,67,3.05,20,0.91,-,-,3,1,13,1.63,7,0.88,-,-,-,-,1,0.13
Okayama,70,0.83,1081,20.02,288,5.33,260,4.81,9431,174.65,151,2.8,758,14.04,34,0.63,642,11.89,222,4.11,93,1.72,4,0.33,37,3.08,8,1.6,2,0.4,4,0.8,-,-,-,-
Hiroshima,30,0.26,2648,37.3,750,10.56,566,7.97,12479,175.76,152,2.14,2482,34.96,31,0.44,777,10.94,600,8.45,75,1.06,3,0.16,194,10.21,2,0.1,5,0.25,3,0.15,-,-,2,0.1
Yamaguchi,13,0.2,2222,49.38,286,6.36,1009,22.42,7079,157.31,117,2.6,635,14.11,17,0.38,664,14.76,482,10.71,43,0.96,-,-,79,8.78,1,0.11,1,0.11,8,0.89,-,-,-,-
Tokushima,3,0.08,930,40.43,193,8.39,88,3.83,3280,142.61,49,2.13,300,13.04,4,0.17,335,14.57,59,2.57,14,0.61,-,-,6,1.5,4,0.67,4,0.67,2,0.33,-,-,-,-
Kagawa,5,0.11,764,27.29,262,9.36,189,6.75,6059,216.39,90,3.21,294,10.5,16,0.57,472,16.86,56,2,48,1.71,1,0.2,22,4.4,1,0.2,2,0.4,1,0.2,-,-,1,0.2
Ehime,33,0.55,2066,57.39,234,6.5,562,15.61,9088,252.44,116,3.22,504,14,23,0.64,694,19.28,108,3,58,1.61,-,-,230,32.86,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,18,0.4,807,29.89,288,10.67,261,9.67,2972,110.07,109,4.04,276,10.22,21,0.78,377,13.96,101,3.74,21,0.78,-,-,16,5.33,5,0.63,-,-,7,0.88,-,-,9,1.13
Fukuoka,219,1.11,5679,47.33,1260,10.5,4530,37.75,26709,222.58,471,3.93,2719,22.66,57,0.48,2484,20.7,1085,9.04,189,1.58,5,0.19,124,4.77,5,0.33,16,1.07,2,0.13,-,-,-,-
Saga,18,0.47,998,45.36,304,13.82,318,14.45,3291,149.59,74,3.36,500,22.73,10,0.45,582,26.45,90,4.09,18,0.82,1,0.25,14,3.5,5,0.83,6,1,3,0.5,-,-,4,0.67
Nagasaki,10,0.14,1348,31.35,366,8.51,2023,47.05,5039,117.19,109,2.53,1393,32.4,30,0.7,599,13.93,157,3.65,44,1.02,11,1.57,83,11.86,13,1.08,5,0.42,4,0.33,-,-,4,0.33
Kumamoto,46,0.59,1182,24.12,318,6.49,316,6.45,10628,216.9,194,3.96,1332,27.18,36,0.73,1165,23.78,409,8.35,40,0.82,-,-,137,15.22,3,0.2,10,0.67,2,0.13,-,-,5,0.33
Oita,24,0.41,1949,54.14,293,8.14,447,12.42,12446,345.72,146,4.06,1305,36.25,26,0.72,705,19.58,250,6.94,61,1.69,-,-,43,8.6,1,0.09,1,0.09,9,0.82,-,-,-,-
Miyazaki,20,0.35,2024,56.22,389,10.81,660,18.33,8448,234.67,154,4.28,1155,32.08,18,0.5,850,23.61,122,3.39,38,1.06,4,0.67,101,16.83,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,31,0.34,1114,21.02,1019,19.23,650,12.26,12353,233.08,159,3,2874,54.23,25,0.47,857,16.17,486,9.17,89,1.68,-,-,94,13.43,2,0.18,9,0.82,-,-,-,-,4,0.36
Okinawa,293,5.23,789,23.91,206,6.24,742,22.48,2560,77.58,138,4.18,2585,78.33,13,0.39,316,9.58,191,5.79,48,1.45,4,0.44,128,14.22,14,2,38,5.43,3,0.43,-,-,1,0.14
