"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2019",,,,,,"Data collected as of February 13, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1166954,236.51,7252,2.3,5891,1.87,39510,12.55,115748,36.76,6757,2.15,2551,0.81,14049,4.46,5465,1.74,282,0.09,1660,0.53,42,0.06,2917,4.2,65,0.14,60,0.13,655,1.36,12,0.03,226,0.47
Hokkaido,44933,203.32,642,4.62,230,1.65,3035,21.83,1650,11.87,269,1.94,25,0.18,245,1.76,141,1.01,4,0.03,33,0.24,2,0.07,75,2.68,1,0.04,1,0.04,72,3.13,-,-,9,0.39
Aomori,8826,135.78,89,2.12,66,1.57,401,9.55,1297,30.88,82,1.95,33,0.79,149,3.55,88,2.1,1,0.02,51,1.21,2,0.18,21,1.91,-,-,1,0.17,24,4,-,-,7,1.17
Iwate,12645,194.54,71,1.78,94,2.35,913,22.83,715,17.88,89,2.23,114,2.85,296,7.4,81,2.03,5,0.13,101,2.53,-,-,69,4.93,1,0.05,-,-,34,1.79,1,0.05,15,0.79
Miyagi,23176,243.96,162,2.75,84,1.42,1039,17.61,1655,28.05,230,3.9,51,0.86,1303,22.08,120,2.03,3,0.05,20,0.34,1,0.08,21,1.75,-,-,-,-,32,2.67,-,-,1,0.08
Akita,9172,173.06,28,0.82,46,1.35,285,8.38,610,17.94,45,1.32,15,0.44,176,5.18,42,1.24,1,0.03,-,-,-,-,15,2.14,1,0.13,-,-,49,6.13,-,-,-,-
Yamagata,8538,189.73,47,1.62,56,1.93,602,20.76,1166,40.21,91,3.14,26,0.9,349,12.03,82,2.83,11,0.38,9,0.31,-,-,41,5.13,1,0.1,1,0.1,13,1.3,-,-,1,0.1
Fukushima,20493,246.9,171,3.42,137,2.74,818,16.36,1113,22.26,173,3.46,50,1,325,6.5,140,2.8,5,0.1,39,0.78,-,-,93,7.15,1,0.14,-,-,6,0.86,-,-,2,0.29
Ibaraki,32021,266.84,142,1.89,127,1.69,852,11.36,2678,35.71,175,2.33,41,0.55,222,2.96,82,1.09,7,0.09,18,0.24,-,-,93,5.47,-,-,-,-,37,2.85,-,-,3,0.23
