"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53rd week, 2020",,,,,,"Data collected as of January 8, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,6189,128.94,109,3.76,401,13.83,3597,124.03,4727,163,481,16.59,155,5.34,240,8.28,577,19.9,37,1.28,47,1.62,-,-,15,2.14,1,0.2,7,1.4,67,13.4,-,-,1,0.2
Fukui,4976,134.49,104,4.52,451,19.61,1572,68.35,3823,166.22,151,6.57,76,3.3,381,16.57,412,17.91,137,5.96,40,1.74,4,1.33,15,5,9,1.5,7,1.17,19,3.17,3,0.5,-,-
Yamanashi,4329,105.59,42,1.75,65,2.71,836,34.83,2445,101.88,163,6.79,42,1.75,86,3.58,288,12,28,1.17,43,1.79,1,0.11,172,19.11,7,0.7,6,0.6,55,5.5,1,0.1,-,-
Nagano,11121,129.31,347,6.55,178,3.36,2713,51.19,8650,163.21,554,10.45,129,2.43,583,11,988,18.64,323,6.09,102,1.92,2,0.2,84,8.4,7,0.64,12,1.09,38,3.45,-,-,16,1.45
Gifu,11498,133.7,181,3.48,448,8.62,1217,23.4,3660,70.38,186,3.58,111,2.13,183,3.52,705,13.56,24,0.46,58,1.12,1,0.09,56,5.09,-,-,-,-,42,8.4,-,-,4,0.8
Shizuoka,15967,115.7,271,3.04,812,9.12,4866,54.67,10565,118.71,637,7.16,257,2.89,353,3.97,1615,18.15,321,3.61,250,2.81,3,0.14,277,12.59,14,1.4,24,2.4,77,7.7,1,0.1,-,-
Aichi,31915,163.67,624,3.43,1419,7.8,9031,49.62,18848,103.56,1079,5.93,504,2.77,835,4.59,2703,14.85,216,1.19,329,1.81,5,0.14,157,4.49,19,1.27,36,2.4,167,11.13,1,0.07,8,0.53
Mie,8540,120.28,294,6.68,622,14.14,1910,43.41,5593,127.11,413,9.39,106,2.41,465,10.57,969,22.02,121,2.75,66,1.5,-,-,37,3.36,14,1.56,11,1.22,69,7.67,-,-,1,0.11
Shiga,7171,125.81,82,2.41,272,8,1411,41.5,3580,105.29,235,6.91,137,4.03,156,4.59,528,15.53,255,7.5,70,2.06,1,0.13,11,1.38,16,2.29,6,0.86,41,5.86,-,-,2,0.29
Kyoto,15041,120.33,177,2.33,574,7.55,3742,49.24,6659,87.62,515,6.78,293,3.86,298,3.92,1125,14.8,374,4.92,106,1.39,-,-,105,6.18,4,0.67,8,1.33,87,14.5,-,-,-,-
Osaka,42961,143.68,1129,5.76,2049,10.45,9386,47.89,23692,120.88,1776,9.06,622,3.17,754,3.85,3809,19.43,1554,7.93,558,2.85,11,0.22,359,7.04,10,0.63,15,0.94,93,5.81,1,0.06,6,0.38
Hyogo,24348,122.97,635,4.96,1297,10.13,4143,32.37,18037,140.91,1026,8.02,401,3.13,584,4.56,2215,17.3,958,7.48,294,2.3,10,0.29,499,14.68,45,3.21,35,2.5,126,9,1,0.07,8,0.57
Nara,5929,107.8,174,5.12,311,9.15,1355,39.85,3814,112.18,261,7.68,160,4.71,279,8.21,675,19.85,311,9.15,35,1.03,3,0.3,89,8.9,7,1.17,8,1.33,30,5,1,0.17,10,1.67
Wakayama,4324,88.24,316,10.9,294,10.14,1034,35.66,2826,97.45,216,7.45,39,1.34,220,7.59,552,19.03,62,2.14,42,1.45,6,1.5,19,4.75,15,1.36,11,1,120,10.91,2,0.18,1,0.09
Tottori,3160,108.97,50,2.63,319,16.79,3138,165.16,2921,153.74,251,13.21,125,6.58,316,16.63,380,20,292,15.37,23,1.21,-,-,56,11.2,4,0.8,6,1.2,29,5.8,-,-,3,0.6
Shimane,3555,93.55,79,3.43,181,7.87,1087,47.26,3235,140.65,203,8.83,122,5.3,175,7.61,701,30.48,245,10.65,28,1.22,-,-,12,4,6,0.75,9,1.13,25,3.13,-,-,-,-
Okayama,12167,144.85,180,3.33,661,12.24,1603,29.69,8698,161.07,418,7.74,434,8.04,330,6.11,790,14.63,814,15.07,141,2.61,5,0.42,100,8.33,7,1.4,2,0.4,19,3.8,-,-,1,0.2
Hiroshima,10543,92.48,317,4.46,1264,17.8,3231,45.51,10306,145.15,588,8.28,830,11.69,348,4.9,1284,18.08,587,8.27,205,2.89,7,0.39,300,16.67,7,0.35,5,0.25,75,3.75,-,-,11,0.55
Yamaguchi,5480,81.79,587,12.76,375,8.15,2506,54.48,6222,135.26,326,7.09,281,6.11,360,7.83,1259,27.37,1282,27.87,93,2.02,-,-,99,11,2,0.22,5,0.56,65,7.22,-,-,14,1.56
Tokushima,3095,85.97,140,6.09,222,9.65,475,20.65,3365,146.3,192,8.35,71,3.09,115,5,514,22.35,170,7.39,50,2.17,-,-,29,7.25,3,0.5,4,0.67,43,7.17,-,-,1,0.17
Kagawa,5019,109.11,133,4.93,415,15.37,1179,43.67,6316,233.93,264,9.78,228,8.44,230,8.52,769,28.48,501,18.56,83,3.07,5,1.25,48,12,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8123,133.16,113,3.05,268,7.24,3073,83.05,7317,197.76,347,9.38,108,2.92,372,10.05,1153,31.16,196,5.3,284,7.68,5,0.63,394,49.25,4,0.67,1,0.17,30,5,-,-,8,1.33
Kochi,7097,154.28,176,6.29,309,11.04,1555,55.54,2499,89.25,257,9.18,996,35.57,242,8.64,536,19.14,396,14.14,99,3.54,-,-,17,5.67,4,0.5,2,0.25,95,11.88,1,0.13,7,0.88
Fukuoka,24837,126.08,724,6.08,2173,18.26,18535,155.76,27596,231.9,2109,17.72,1274,10.71,1096,9.21,3908,32.84,3799,31.92,485,4.08,3,0.12,269,10.76,23,1.53,23,1.53,98,6.53,-,-,2,0.13
Saga,4817,123.51,141,6.13,593,25.78,2135,92.83,3457,150.3,260,11.3,289,12.57,308,13.39,791,34.39,954,41.48,39,1.7,-,-,23,7.67,6,1,6,1,41,6.83,-,-,2,0.33
Nagasaki,9883,143.23,135,3.14,692,16.09,4420,102.79,5825,135.47,566,13.16,289,6.72,473,11,968,22.51,1549,36.02,108,2.51,2,0.25,66,8.25,10,0.83,5,0.42,121,10.08,-,-,4,0.33
Kumamoto,6619,82.74,219,4.38,806,16.12,2671,53.42,9495,189.9,684,13.68,1087,21.74,808,16.16,1801,36.02,2078,41.56,157,3.14,-,-,329,41.13,7,0.47,9,0.6,40,2.67,1,0.07,4,0.27
Oita,6907,119.09,123,3.42,381,10.58,1925,53.47,10281,285.58,551,15.31,192,5.33,543,15.08,1102,30.61,943,26.19,121,3.36,1,0.2,78,15.6,1,0.09,2,0.18,116,10.55,-,-,-,-
Miyazaki,8219,141.71,289,8.26,948,27.09,4534,129.54,9304,265.83,503,14.37,736,21.03,451,12.89,1406,40.17,807,23.06,139,3.97,-,-,149,24.83,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11164,122.68,3086,58.23,1958,36.94,4037,76.17,13270,250.38,766,14.45,1597,30.13,485,9.15,1355,25.57,1700,32.08,226,4.26,1,0.14,133,19,6,0.5,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8197,143.81,1588,48.12,720,21.82,2291,69.42,2330,70.61,511,15.48,809,24.52,49,1.48,534,16.18,480,14.55,129,3.91,-,-,206,22.89,25,3.57,34,4.86,43,6.14,3,0.43,47,6.71
