"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2021",,,,,,"Data collected as of June 16, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,5,0.1,1578,54.41,240,8.28,752,25.93,1756,60.55,51,1.76,17,0.59,19,0.66,236,8.14,17,0.59,15,0.52,-,-,1,0.14,1,0.2,1,0.2,9,1.8,-,-,1,0.2
Ishikawa,-,-,1316,45.38,346,11.93,513,17.69,1993,68.72,141,4.86,9,0.31,6,0.21,277,9.55,3,0.1,16,0.55,-,-,11,1.57,-,-,-,-,8,1.6,-,-,1,0.2
Fukui,-,-,957,41.61,227,9.87,426,18.52,2937,127.7,61,2.65,1,0.04,5,0.22,208,9.04,11,0.48,13,0.57,-,-,6,2,11,1.83,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,55,2.29,17,0.71,167,6.96,1059,44.13,34,1.42,4,0.17,13,0.54,138,5.75,5,0.21,16,0.67,-,-,28,3.11,-,-,3,0.3,3,0.3,-,-,-,-
Nagano,7,0.08,7,0.13,116,2.19,623,11.75,3673,69.3,168,3.17,21,0.4,24,0.45,419,7.91,45,0.85,34,0.64,1,0.09,14,1.27,5,0.5,4,0.4,3,0.3,-,-,1,0.1
Gifu,26,0.3,1005,19.33,192,3.69,425,8.17,1727,33.21,52,1,15,0.29,20,0.38,294,5.65,13,0.25,18,0.35,1,0.09,10,0.91,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,2866,32.57,433,4.92,891,10.13,5212,59.23,208,2.36,47,0.53,34,0.39,701,7.97,12,0.14,86,0.98,-,-,35,1.59,6,0.6,9,0.9,2,0.2,-,-,-,-
Aichi,30,0.15,3731,20.5,538,2.96,1778,9.77,9724,53.43,281,1.54,74,0.41,40,0.22,1139,6.26,82,0.45,133,0.73,-,-,68,1.94,3,0.2,15,1,1,0.07,-,-,1,0.07
Mie,22,0.32,772,17.55,197,4.48,305,6.93,3538,80.41,108,2.45,17,0.39,9,0.2,388,8.82,99,2.25,26,0.59,-,-,9,0.75,-,-,2,0.22,17,1.89,-,-,1,0.11
Shiga,26,0.44,487,13.91,120,3.43,442,12.63,1745,49.86,70,2,26,0.74,10,0.29,257,7.34,58,1.66,23,0.66,-,-,6,0.75,10,1.43,-,-,1,0.14,-,-,-,-
Kyoto,61,0.49,1329,17.49,284,3.74,1091,14.36,4253,55.96,187,2.46,57,0.75,12,0.16,440,5.79,55,0.72,48,0.63,-,-,29,1.71,1,0.14,3,0.43,3,0.43,-,-,-,-
Osaka,62,0.21,8977,46.04,985,5.05,2627,13.47,14485,74.28,451,2.31,129,0.66,72,0.37,1523,7.81,133,0.68,185,0.95,1,0.02,121,2.33,2,0.13,8,0.5,2,0.13,-,-,2,0.13
Hyogo,24,0.12,2777,21.7,670,5.23,1365,10.66,11074,86.52,250,1.95,81,0.63,44,0.34,997,7.79,50,0.39,157,1.23,-,-,130,3.71,5,0.36,22,1.57,6,0.43,1,0.07,5,0.36
Nara,1,0.02,1581,46.5,280,8.24,339,9.97,2180,64.12,45,1.32,39,1.15,6,0.18,293,8.62,16,0.47,22,0.65,1,0.1,44,4.4,5,0.83,3,0.5,1,0.17,-,-,2,0.33
Wakayama,1,0.02,520,17.33,121,4.03,491,16.37,1933,64.43,64,2.13,5,0.17,8,0.27,227,7.57,6,0.2,20,0.67,-,-,17,4.25,10,0.91,2,0.18,11,1,-,-,-,-
Tottori,4,0.14,9,0.47,159,8.37,1183,62.26,1639,86.26,69,3.63,24,1.26,9,0.47,171,9,18,0.95,7,0.37,1,0.2,10,2,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,48,2.09,116,5.04,225,9.78,2946,128.09,109,4.74,89,3.87,4,0.17,274,11.91,6,0.26,5,0.22,-,-,2,0.67,6,0.75,8,1,3,0.38,-,-,-,-
Okayama,41,0.49,291,5.39,245,4.54,434,8.04,5471,101.31,106,1.96,61,1.13,17,0.31,393,7.28,51,0.94,67,1.24,-,-,18,1.5,3,0.6,2,0.4,2,0.4,-,-,1,0.2
Hiroshima,17,0.15,1084,15.27,452,6.37,697,9.82,8447,118.97,175,2.46,134,1.89,20,0.28,535,7.54,64,0.9,66,0.93,2,0.11,109,5.74,1,0.05,2,0.1,11,0.52,-,-,2,0.1
Yamaguchi,9,0.14,2596,57.69,173,3.84,769,17.09,3677,81.71,91,2.02,24,0.53,22,0.49,523,11.62,12,0.27,35,0.78,-,-,26,2.89,-,-,3,0.33,19,2.11,-,-,-,-
Tokushima,3,0.08,62,2.7,105,4.57,156,6.78,1358,59.04,42,1.83,4,0.17,3,0.13,225,9.78,68,2.96,13,0.57,-,-,8,2,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,81,2.89,243,8.68,320,11.43,3263,116.54,75,2.68,63,2.25,13,0.46,283,10.11,692,24.71,40,1.43,1,0.2,14,2.8,-,-,4,0.8,-,-,-,-,-,-
Ehime,8,0.13,110,3.06,220,6.11,570,15.83,6060,168.33,64,1.78,39,1.08,17,0.47,485,13.47,148,4.11,43,1.19,1,0.13,141,17.63,1,0.17,3,0.5,1,0.17,-,-,2,0.33
Kochi,2,0.04,158,5.64,125,4.46,200,7.14,2974,106.21,85,3.04,96,3.43,25,0.89,239,8.54,423,15.11,14,0.5,-,-,11,3.67,2,0.25,1,0.13,6,0.75,-,-,2,0.25
Fukuoka,5,0.03,9335,77.79,1152,9.6,6173,51.44,9577,79.81,425,3.54,172,1.43,63,0.53,1673,13.94,56,0.47,166,1.38,5,0.19,141,5.42,9,0.64,9,0.64,8,0.57,-,-,-,-
Saga,-,-,1765,76.74,261,11.35,581,25.26,678,29.48,65,2.83,43,1.87,6,0.26,396,17.22,9,0.39,9,0.39,-,-,6,1.5,4,0.67,2,0.33,5,0.83,-,-,-,-
Nagasaki,6,0.09,2545,59.19,277,6.44,1506,35.02,1905,44.3,178,4.14,65,1.51,16,0.37,393,9.14,13,0.3,49,1.14,-,-,8,1,6,0.5,7,0.58,31,2.58,-,-,1,0.08
Kumamoto,3,0.04,3057,61.14,294,5.88,513,10.26,3250,65,138,2.76,352,7.04,36,0.72,789,15.78,91,1.82,38,0.76,-,-,110,12.22,-,-,7,0.47,2,0.13,-,-,1,0.07
Oita,2,0.03,998,27.72,183,5.08,382,10.61,4275,118.75,234,6.5,25,0.69,16,0.44,457,12.69,20,0.56,44,1.22,-,-,20,4,-,-,1,0.09,19,1.73,-,-,-,-
Miyazaki,1,0.02,3239,89.97,371,10.31,1138,31.61,5298,147.17,114,3.17,156,4.33,18,0.5,549,15.25,61,1.69,29,0.81,-,-,70,11.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,941,17.43,982,18.19,1094,20.26,7416,137.33,233,4.31,125,2.31,17,0.31,469,8.69,37,0.69,60,1.11,-,-,55,7.86,3,0.25,3,0.25,1,0.08,-,-,1,0.08
Okinawa,13,0.23,317,9.32,390,11.47,671,19.74,1304,38.35,183,5.38,82,2.41,4,0.12,202,5.94,73,2.15,41,1.21,1,0.11,131,14.56,12,1.71,10,1.43,1,0.14,-,-,1,0.14
