"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2021",,,,,,"Data collected as of July 28, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,731,0.15,150428,47.65,22560,7.15,59101,18.72,272767,86.4,10290,3.26,5499,1.74,1468,0.46,36073,11.43,6751,2.14,4171,1.32,70,0.1,3647,5.25,206,0.43,264,0.55,454,0.95,15,0.03,58,0.12
Hokkaido,52,0.23,2696,19.4,1193,8.58,4114,29.6,6511,46.84,587,4.22,50,0.36,41,0.29,924,6.65,29,0.21,93,0.67,1,0.04,75,2.68,3,0.13,-,-,18,0.78,-,-,3,0.13
Aomori,6,0.09,1057,25.17,256,6.1,384,9.14,3333,79.36,109,2.6,17,0.4,25,0.6,393,9.36,8,0.19,23,0.55,-,-,21,1.91,2,0.33,2,0.33,15,2.5,-,-,-,-
Iwate,3,0.05,1248,31.2,182,4.55,1565,39.13,3790,94.75,167,4.18,110,2.75,17,0.43,578,14.45,11,0.28,41,1.03,-,-,69,4.93,2,0.11,3,0.16,15,0.79,-,-,2,0.11
Miyagi,10,0.11,3840,66.21,439,7.57,704,12.14,3729,64.29,257,4.43,74,1.28,35,0.6,848,14.62,17,0.29,88,1.52,1,0.08,42,3.5,2,0.17,-,-,32,2.67,-,-,1,0.08
Akita,-,-,1466,43.12,125,3.68,535,15.74,1641,48.26,152,4.47,18,0.53,14,0.41,234,6.88,10,0.29,9,0.26,1,0.14,12,1.71,1,0.13,-,-,-,-,-,-,2,0.25
Yamagata,66,1.47,2193,75.62,294,10.14,926,31.93,1998,68.9,75,2.59,34,1.17,12,0.41,415,14.31,256,8.83,38,1.31,-,-,34,4.25,2,0.2,-,-,4,0.4,-,-,1,0.1
Fukushima,15,0.18,1609,32.18,474,9.48,1138,22.76,4099,81.98,165,3.3,39,0.78,28,0.56,862,17.24,25,0.5,68,1.36,1,0.08,100,7.69,6,0.86,1,0.14,1,0.14,-,-,2,0.29
Ibaraki,15,0.13,1339,17.85,372,4.96,1442,19.23,4361,58.15,181,2.41,88,1.17,29,0.39,575,7.67,387,5.16,81,1.08,-,-,180,10.59,-,-,2,0.17,56,4.67,-,-,1,0.08
Tochigi,7,0.09,1720,35.83,158,3.29,537,11.19,2713,56.52,105,2.19,51,1.06,31,0.65,645,13.44,36,0.75,66,1.38,3,0.25,103,8.58,2,0.29,12,1.71,16,2.29,-,-,-,-
Gunma,7,0.08,526,9.92,321,6.06,580,10.94,4607,86.92,98,1.85,49,0.92,18,0.34,681,12.85,24,0.45,88,1.66,-,-,148,9.87,4,0.44,1,0.11,5,0.56,-,-,2,0.22
Saitama,25,0.1,4019,25.12,1077,6.73,2166,13.54,15496,96.85,583,3.64,203,1.27,93,0.58,2210,13.81,151,0.94,303,1.89,17,0.43,229,5.73,7,0.64,15,1.36,6,0.55,-,-,3,0.27
Chiba,31,0.15,4477,34.18,466,3.56,1878,14.34,7300,55.73,544,4.15,106,0.81,68,0.52,1350,10.31,174,1.33,215,1.64,2,0.06,198,6,5,0.56,12,1.33,9,1,-,-,3,0.33
Tokyo,30,0.07,12036,46.83,1017,3.96,2474,9.63,24333,94.68,729,2.84,344,1.34,169,0.66,3235,12.59,263,1.02,370,1.44,-,-,155,4.19,8,0.33,15,0.63,10,0.42,12,0.5,3,0.13
Kanagawa,22,0.06,9470,42.09,684,3.04,2500,11.11,15219,67.64,731,3.25,180,0.8,110,0.49,2456,10.92,120,0.53,303,1.35,8,0.16,462,9.24,5,0.45,12,1.09,18,1.64,-,-,1,0.09
Niigata,18,0.2,2610,46.61,1009,18.02,2624,46.86,3355,59.91,301,5.38,68,1.21,39,0.7,687,12.27,39,0.7,98,1.75,11,1.1,36,3.6,7,0.54,6,0.46,16,1.23,-,-,1,0.08
Toyama,5,0.1,2706,93.31,332,11.45,804,27.72,2468,85.1,65,2.24,28,0.97,25,0.86,294,10.14,30,1.03,25,0.86,-,-,1,0.14,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,2894,99.79,433,14.93,562,19.38,2475,85.34,166,5.72,20,0.69,7,0.24,342,11.79,4,0.14,25,0.86,-,-,12,1.71,-,-,1,0.2,11,2.2,-,-,1,0.2
Fukui,-,-,2396,104.17,266,11.57,489,21.26,3388,147.3,78,3.39,8,0.35,5,0.22,257,11.17,21,0.91,17,0.74,-,-,8,2.67,13,2.17,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,399,16.63,33,1.38,196,8.17,1370,57.08,38,1.58,9,0.38,17,0.71,166,6.92,8,0.33,24,1,-,-,35,3.89,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,177,3.34,165,3.11,738,13.92,4851,91.53,200,3.77,39,0.74,27,0.51,552,10.42,79,1.49,56,1.06,1,0.09,21,1.91,5,0.5,4,0.4,5,0.5,-,-,1,0.1
Gifu,26,0.3,2702,51.96,271,5.21,634,12.19,2218,42.65,66,1.27,27,0.52,20,0.38,377,7.25,209,4.02,25,0.48,1,0.09,13,1.18,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,6596,74.95,557,6.33,1059,12.03,6398,72.7,264,3,65,0.74,42,0.48,918,10.43,42,0.48,121,1.38,-,-,47,2.14,11,1.1,13,1.3,4,0.4,-,-,-,-
Aichi,31,0.16,7598,41.75,682,3.75,2392,13.14,12237,67.24,345,1.9,123,0.68,44,0.24,1407,7.73,187,1.03,189,1.04,4,0.11,81,2.31,5,0.33,18,1.2,1,0.07,-,-,1,0.07
Mie,22,0.32,4479,101.8,280,6.36,372,8.45,4256,96.73,119,2.7,21,0.48,12,0.27,471,10.7,277,6.3,32,0.73,-,-,12,1,1,0.11,2,0.22,20,2.22,-,-,1,0.11
Shiga,26,0.44,1077,30.77,149,4.26,591,16.89,2082,59.49,97,2.77,83,2.37,10,0.29,327,9.34,156,4.46,44,1.26,-,-,8,1,10,1.43,4,0.57,3,0.43,-,-,-,-
Kyoto,61,0.49,2597,34.17,392,5.16,1361,17.91,5217,68.64,225,2.96,88,1.16,19,0.25,570,7.5,96,1.26,87,1.14,-,-,38,2.24,1,0.14,3,0.43,3,0.43,1,0.14,-,-
Osaka,68,0.23,12996,66.31,1465,7.47,3218,16.42,17778,90.7,553,2.82,198,1.01,81,0.41,1962,10.01,260,1.33,293,1.49,3,0.06,155,2.98,4,0.25,9,0.56,4,0.25,-,-,4,0.25
Hyogo,24,0.12,7643,59.71,940,7.34,1680,13.13,13908,108.66,303,2.37,157,1.23,50,0.39,1276,9.97,111,0.87,208,1.63,-,-,169,4.83,7,0.5,26,1.86,8,0.57,1,0.07,5,0.36
Nara,1,0.02,2574,75.71,365,10.74,383,11.26,2815,82.79,55,1.62,60,1.76,7,0.21,377,11.09,39,1.15,35,1.03,1,0.1,60,6,7,1.17,3,0.5,3,0.5,-,-,3,0.5
Wakayama,1,0.02,2369,78.97,164,5.47,550,18.33,2468,82.27,70,2.33,6,0.2,9,0.3,283,9.43,15,0.5,29,0.97,-,-,21,5.25,14,1.27,7,0.64,11,1,-,-,1,0.09
Tottori,5,0.17,121,6.37,216,11.37,1497,78.79,2338,123.05,79,4.16,32,1.68,10,0.53,209,11,72,3.79,9,0.47,1,0.2,16,3.2,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,631,27.43,150,6.52,249,10.83,3323,144.48,113,4.91,105,4.57,4,0.17,362,15.74,10,0.43,8,0.35,-,-,3,1,11,1.38,9,1.13,4,0.5,-,-,-,-
Okayama,44,0.52,1218,22.56,286,5.3,480,8.89,6305,116.76,128,2.37,87,1.61,19,0.35,494,9.15,274,5.07,90,1.67,-,-,19,1.58,3,0.6,2,0.4,4,0.8,-,-,1,0.2
Hiroshima,17,0.15,2188,30.82,669,9.42,792,11.15,9729,137.03,195,2.75,163,2.3,26,0.37,682,9.61,261,3.68,125,1.76,2,0.11,131,6.89,5,0.24,2,0.1,11,0.52,1,0.05,4,0.19
Yamaguchi,9,0.14,4854,107.87,218,4.84,1012,22.49,4220,93.78,103,2.29,44,0.98,26,0.58,678,15.07,28,0.62,46,1.02,-,-,33,3.67,-,-,3,0.33,26,2.89,-,-,-,-
Tokushima,3,0.08,1370,59.57,185,8.04,197,8.57,1833,79.7,61,2.65,11,0.48,3,0.13,290,12.61,281,12.22,16,0.7,-,-,9,2.25,1,0.14,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,751,26.82,295,10.54,423,15.11,4356,155.57,90,3.21,69,2.46,15,0.54,361,12.89,934,33.36,63,2.25,1,0.2,15,3,-,-,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,1021,28.36,278,7.72,817,22.69,7523,208.97,92,2.56,56,1.56,18,0.5,627,17.42,271,7.53,72,2,1,0.13,185,23.13,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,1678,59.93,177,6.32,268,9.57,3526,125.93,97,3.46,216,7.71,28,1,307,10.96,763,27.25,16,0.57,-,-,13,4.33,3,0.38,1,0.13,7,0.88,-,-,3,0.38
Fukuoka,5,0.03,11133,92.78,1758,14.65,7526,62.72,13331,111.09,534,4.45,307,2.56,70,0.58,2129,17.74,175,1.46,254,2.12,8,0.31,175,6.73,9,0.64,15,1.07,8,0.57,-,-,-,-
Saga,1,0.03,1975,85.87,356,15.48,671,29.17,943,41,86,3.74,50,2.17,6,0.26,529,23,17,0.74,14,0.61,-,-,6,1.5,6,1,2,0.33,6,1,-,-,-,-
Nagasaki,6,0.09,2838,66,423,9.84,1925,44.77,2244,52.19,212,4.93,81,1.88,21,0.49,506,11.77,42,0.98,62,1.44,-,-,12,1.5,7,0.58,15,1.25,33,2.75,-,-,1,0.08
Kumamoto,3,0.04,3364,67.28,431,8.62,636,12.72,4062,81.24,182,3.64,1336,26.72,49,0.98,1009,20.18,139,2.78,52,1.04,-,-,141,15.67,-,-,8,0.53,3,0.2,-,-,1,0.07
Oita,2,0.03,2558,71.06,278,7.72,453,12.58,5553,154.25,270,7.5,37,1.03,16,0.44,594,16.5,35,0.97,60,1.67,1,0.2,30,6,-,-,1,0.09,31,2.82,-,-,-,-
Miyazaki,1,0.02,3611,100.31,491,13.64,1403,38.97,6694,185.94,139,3.86,185,5.14,18,0.5,707,19.64,136,3.78,45,1.25,-,-,88,14.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,1228,22.74,1304,24.15,1292,23.93,8683,160.8,269,4.98,263,4.87,30,0.56,635,11.76,126,2.33,79,1.46,-,-,71,10.14,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,14,0.25,380,11.18,484,14.24,864,25.41,1690,49.71,212,6.24,94,2.76,5,0.15,282,8.29,103,3.03,66,1.94,1,0.11,155,17.22,16,2.29,12,1.71,3,0.43,-,-,1,0.14
