"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2020",,,,,,"Data collected as of August 12, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5940,78.16,164,3.42,112,2.33,1435,29.9,2390,49.79,300,6.25,106,2.21,160,3.33,677,14.1,16,0.33,66,1.38,-,-,64,5.33,1,0.14,5,0.71,61,8.71,3,0.43,2,0.29
Gunma,11040,128.37,112,2.11,376,7.09,1934,36.49,4391,82.85,376,7.09,129,2.43,212,4,680,12.83,47,0.89,89,1.68,-,-,165,11.79,6,0.67,3,0.33,84,9.33,2,0.22,1,0.11
Saitama,29315,116.33,544,3.42,1017,6.4,7865,49.47,17476,109.91,1529,9.62,598,3.76,485,3.05,2053,12.91,129,0.81,324,2.04,28,0.72,356,9.13,9,0.82,12,1.09,77,7,-,-,1,0.09
Chiba,24827,118.22,311,2.36,461,3.49,8525,64.58,10287,77.93,919,6.96,314,2.38,363,2.75,1353,10.25,85,0.64,261,1.98,6,0.18,292,8.59,9,1,7,0.78,74,8.22,-,-,1,0.11
Tokyo,33387,81.83,537,2.1,913,3.57,11121,43.44,27967,109.25,1825,7.13,719,2.81,383,1.5,3033,11.85,352,1.38,420,1.64,6,0.16,191,5.16,18,0.75,23,0.96,154,6.42,22,0.92,4,0.17
Kanagawa,29720,85.4,517,2.3,691,3.07,9968,44.3,18695,83.09,1580,7.02,519,2.31,367,1.63,2303,10.24,127,0.56,367,1.63,4,0.08,740,14.8,8,0.73,13,1.18,44,4,1,0.09,3,0.27
Niigata,9882,109.8,408,7.16,1008,17.68,6504,114.11,3604,63.23,598,10.49,179,3.14,161,2.82,790,13.86,31,0.54,94,1.65,17,1.7,85,8.5,5,0.38,4,0.31,91,7,2,0.15,1,0.08
Toyama,3564,74.25,74,2.55,313,10.79,2890,99.66,3748,129.24,226,7.79,92,3.17,227,7.83,319,11,70,2.41,26,0.9,-,-,16,2.67,1,0.2,7,1.4,52,10.4,-,-,4,0.8
Ishikawa,6189,128.94,105,3.62,230,7.93,3295,113.62,3562,122.83,400,13.79,60,2.07,234,8.07,320,11.03,10,0.34,25,0.86,-,-,10,1.43,-,-,5,1,56,11.2,-,-,1,0.2
Fukui,4975,134.46,98,4.26,281,12.22,1295,56.3,2915,126.74,97,4.22,43,1.87,376,16.35,221,9.61,31,1.35,18,0.78,-,-,13,4.33,6,1,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,48,2,689,28.71,1660,69.17,126,5.25,30,1.25,80,3.33,168,7,8,0.33,29,1.21,1,0.11,135,15,6,0.6,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,343,6.47,112,2.11,2162,40.79,6269,118.28,365,6.89,97,1.83,572,10.79,566,10.68,201,3.79,61,1.15,1,0.1,57,5.7,5,0.45,5,0.45,30,2.73,-,-,16,1.45
Gifu,11481,133.5,173,3.33,242,4.65,871,16.75,2643,50.83,116,2.23,95,1.83,177,3.4,397,7.63,14,0.27,35,0.67,1,0.09,31,2.82,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,115.62,262,2.98,533,6.06,4038,45.89,7585,86.19,426,4.84,201,2.28,334,3.8,938,10.66,34,0.39,153,1.74,-,-,185,8.81,9,0.9,14,1.4,68,6.8,1,0.1,-,-
Aichi,31888,163.53,581,3.19,916,5.03,6776,37.23,13627,74.87,713,3.92,425,2.34,801,4.4,1481,8.14,121,0.66,196,1.08,3,0.09,98,2.8,13,0.87,26,1.73,160,10.67,1,0.07,6,0.4
Mie,8492,119.61,290,6.59,454,10.32,1597,36.3,3852,87.55,249,5.66,91,2.07,457,10.39,568,12.91,40,0.91,49,1.11,-,-,19,1.73,10,1.11,9,1,58,6.44,-,-,1,0.11
Shiga,7144,127.57,78,2.36,129,3.91,993,30.09,2410,73.03,123,3.73,96,2.91,149,4.52,295,8.94,111,3.36,41,1.24,1,0.13,6,0.75,9,1.29,5,0.71,37,5.29,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,289,3.8,2823,37.14,4669,61.43,321,4.22,210,2.76,285,3.75,684,9,85,1.12,69,0.91,-,-,70,4.12,1,0.17,7,1.17,82,13.67,-,-,-,-
Osaka,42883,143.42,1037,5.29,1119,5.71,7265,37.07,15679,79.99,1129,5.76,436,2.22,720,3.67,2221,11.33,321,1.64,336,1.71,9,0.18,203,3.98,7,0.44,12,0.75,86,5.38,1,0.06,2,0.13
Hyogo,24342,122.94,600,4.69,745,5.82,3063,23.93,12539,97.96,660,5.16,222,1.73,551,4.3,1315,10.27,169,1.32,167,1.3,7,0.21,333,9.79,31,2.21,17,1.21,116,8.29,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,176,5.18,1120,32.94,2718,79.94,148,4.35,131,3.85,275,8.09,396,11.65,47,1.38,20,0.59,2,0.2,59,5.9,5,0.83,4,0.67,29,4.83,1,0.17,8,1.33
Wakayama,4322,88.2,315,10.86,191,6.59,813,28.03,1859,64.1,112,3.86,32,1.1,214,7.38,316,10.9,24,0.83,15,0.52,5,1.25,9,2.25,11,1,9,0.82,87,7.91,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,243,12.79,2194,115.47,2284,120.21,184,9.68,36,1.89,314,16.53,220,11.58,49,2.58,15,0.79,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,117,5.09,828,36,2298,99.91,120,5.22,41,1.78,171,7.43,432,18.78,19,0.83,18,0.78,-,-,3,1,2,0.25,5,0.63,18,2.25,-,-,-,-
Okayama,12125,144.35,128,2.37,485,8.98,1263,23.39,5965,110.46,284,5.26,139,2.57,322,5.96,462,8.56,94,1.74,91,1.69,2,0.18,42,3.82,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,291,4.16,869,12.41,2504,35.77,7542,107.74,372,5.31,136,1.94,340,4.86,757,10.81,59,0.84,131,1.87,6,0.33,206,11.44,7,0.35,3,0.15,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,491,10.67,274,5.96,1884,40.96,4479,97.37,240,5.22,192,4.17,354,7.7,779,16.93,211,4.59,62,1.35,-,-,57,6.33,-,-,4,0.44,55,6.11,-,-,13,1.44
Tokushima,3092,83.57,118,5.13,159,6.91,378,16.43,2391,103.96,142,6.17,54,2.35,111,4.83,306,13.3,9,0.39,28,1.22,-,-,18,4.5,3,0.5,1,0.17,37,6.17,-,-,1,0.17
Kagawa,5018,109.09,125,4.63,230,8.52,950,35.19,4688,173.63,177,6.56,64,2.37,224,8.3,467,17.3,54,2,39,1.44,3,0.75,18,4.5,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,135.35,111,3.08,175,4.86,2413,67.03,5209,144.69,210,5.83,75,2.08,362,10.06,689,19.14,22,0.61,233,6.47,4,0.5,258,32.25,1,0.17,1,0.17,29,4.83,-,-,6,1
Kochi,7096,154.26,174,6.21,190,6.79,1279,45.68,1825,65.18,144,5.14,320,11.43,225,8.04,314,11.21,41,1.46,75,2.68,-,-,10,3.33,2,0.25,1,0.13,78,9.75,-,-,7,0.88
Fukuoka,24825,126.02,631,5.3,1357,11.4,13669,114.87,15516,130.39,1583,13.3,906,7.61,1068,8.97,2322,19.51,2069,17.39,363,3.05,1,0.04,190,7.6,12,0.8,14,0.93,92,6.13,-,-,2,0.13
Saga,4816,123.49,85,3.7,415,18.04,1618,70.35,1829,79.52,208,9.04,257,11.17,301,13.09,471,20.48,436,18.96,23,1,-,-,12,4,6,1,5,0.83,24,4,-,-,1,0.17
Nagasaki,9860,140.86,88,2,512,11.64,3211,72.98,3876,88.09,428,9.73,241,5.48,455,10.34,571,12.98,1321,30.02,60,1.36,2,0.25,40,5,5,0.42,1,0.08,80,6.67,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,554,11.08,2127,42.54,5009,100.18,502,10.04,591,11.82,790,15.8,1083,21.66,1111,22.22,100,2,-,-,228,28.5,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,242,6.72,1520,42.22,6496,180.44,369,10.25,147,4.08,536,14.89,697,19.36,365,10.14,85,2.36,1,0.2,48,9.6,-,-,2,0.18,81,7.36,-,-,-,-
Miyazaki,8216,141.66,52,1.49,650,18.57,3113,88.94,6893,196.94,351,10.03,173,4.94,435,12.43,859,24.54,272,7.77,85,2.43,-,-,98,16.33,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,360,6.79,1488,28.08,3066,57.85,8746,165.02,462,8.72,665,12.55,466,8.79,840,15.85,1151,21.72,141,2.66,1,0.14,104,14.86,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8168,143.3,72,2.18,458,13.88,1793,54.33,1800,54.55,410,12.42,125,3.79,39,1.18,345,10.45,259,7.85,63,1.91,-,-,155,17.22,16,2.29,22,3.14,42,6,2,0.29,44,6.29
