"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33rd week, 2019",,,,,,"Data collected as of August 21, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,9010,183.88,841,28.03,297,9.9,922,30.73,4428,147.6,160,5.33,2087,69.57,660,22,335,11.17,660,22,64,2.13,15,3.75,57,14.25,4,0.36,10,0.91,52,4.73,1,0.09,96,8.73
Tottori,7311,252.1,255,13.42,423,22.26,2593,136.47,4137,217.74,209,11,2600,136.84,244,12.84,235,12.37,392,20.63,29,1.53,1,0.2,111,22.2,4,0.8,6,1.2,20,4,-,-,43,8.6
Shimane,7437,201,227,10.32,261,11.86,1270,57.73,4302,195.55,170,7.73,2334,106.09,113,5.14,373,16.95,127,5.77,50,2.27,-,-,8,2.67,3,0.38,5,0.63,20,2.5,2,0.25,26,3.25
Okayama,19623,233.61,413,7.65,766,14.19,2648,49.04,11154,206.56,398,7.37,5135,95.09,391,7.24,482,8.93,1074,19.89,131,2.43,10,0.83,204,17,6,1.2,3,0.6,14,2.8,1,0.2,46,9.2
Hiroshima,26476,236.39,945,13.5,1285,18.36,4268,60.97,13592,194.17,495,7.07,4911,70.16,706,10.09,787,11.24,1387,19.81,442,6.31,6,0.33,384,21.33,7,0.35,9,0.45,47,2.35,-,-,93,4.65
Yamaguchi,17412,263.82,1546,33.61,468,10.17,2814,61.17,7370,160.22,286,6.22,5229,113.67,663,14.41,714,15.52,1575,34.24,125,2.72,1,0.11,146,16.22,6,0.67,2,0.22,75,8.33,-,-,53,5.89
Tokushima,8132,219.78,822,35.74,280,12.17,540,23.48,4741,206.13,140,6.09,1665,72.39,226,9.83,291,12.65,334,14.52,34,1.48,3,0.75,89,22.25,1,0.14,6,0.86,22,3.14,1,0.14,6,0.86
Kagawa,11249,239.34,294,10.5,497,17.75,1682,60.07,6598,235.64,254,9.07,3783,135.11,547,19.54,492,17.57,815,29.11,177,6.32,5,1,35,7,4,0.8,3,0.6,24,4.8,1,0.2,21,4.2
Ehime,14866,247.77,469,12.68,525,14.19,3440,92.97,10068,272.11,366,9.89,3646,98.54,571,15.43,744,20.11,678,18.32,196,5.3,1,0.13,770,96.25,1,0.17,2,0.33,25,4.17,-,-,13,2.17
Kochi,13747,286.4,523,17.43,416,13.87,2153,71.77,4159,138.63,248,8.27,2233,74.43,384,12.8,323,10.77,529,17.63,30,1,1,0.33,45,15,2,0.25,2,0.25,85,10.63,4,0.5,89,11.13
Fukuoka,65985,333.26,3583,29.86,2474,20.62,13979,116.49,27329,227.74,2017,16.81,15491,129.09,4728,39.4,2395,19.96,3849,32.08,873,7.28,11,0.42,925,35.58,24,1.6,13,0.87,48,3.2,-,-,95,6.33
Saga,10116,266.21,378,16.43,487,21.17,1185,51.52,2956,128.52,282,12.26,2595,112.83,606,26.35,518,22.52,765,33.26,27,1.17,1,0.33,80,26.67,3,0.5,5,0.83,19,3.17,-,-,61,10.17
Nagasaki,21633,313.52,699,16.26,633,14.72,2209,51.37,4728,109.95,388,9.02,3181,73.98,882,20.51,593,13.79,801,18.63,132,3.07,5,0.63,154,19.25,6,0.5,17,1.42,40,3.33,-,-,55,4.58
Kumamoto,21756,286.26,913,19.43,736,15.66,3060,65.11,10779,229.34,461,9.81,4689,99.77,541,11.51,1076,22.89,1647,35.04,216,4.6,1,0.13,618,77.25,5,0.36,24,1.71,21,1.5,1,0.07,175,12.5
Oita,19274,332.31,516,14.33,802,22.28,2197,61.03,10578,293.83,464,12.89,3084,85.67,448,12.44,668,18.56,1045,29.03,459,12.75,-,-,147,29.4,2,0.18,9,0.82,49,4.45,-,-,21,1.91
Miyazaki,18293,315.4,1192,34.06,961,27.46,3272,93.49,8790,251.14,435,12.43,3618,103.37,819,23.4,848,24.23,1341,38.31,137,3.91,1,0.17,427,71.17,-,-,-,-,1,0.14,-,-,24,3.43
Kagoshima,25842,280.89,1413,26.17,1878,34.78,3555,65.83,13387,247.91,802,14.85,6079,112.57,616,11.41,801,14.83,1435,26.57,229,4.24,3,0.43,453,64.71,4,0.33,2,0.17,13,1.08,-,-,36,3
Okinawa,26680,468.07,2406,72.91,857,25.97,1491,45.18,3910,118.48,444,13.45,1667,50.52,907,27.48,453,13.73,356,10.79,97,2.94,2,0.25,442,55.25,11,1.57,32,4.57,47,6.71,8,1.14,23,3.29
