"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2017",,,,,,"Data collected as of May 10, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,83890,332.9,387,2.43,719,4.52,7481,47.05,18226,114.63,1257,7.91,168,1.06,155,0.97,1228,7.72,13,0.08,49,0.31,1375,8.65,21,0.53,361,9.03,2,0.2,11,1.1,59,5.9,7,0.7,82,8.2
Chiba,67638,316.07,283,2.11,444,3.31,7520,56.12,13793,102.93,842,6.28,144,1.07,151,1.13,928,6.93,15,0.11,58,0.43,587,4.38,13,0.38,467,13.74,8,1,11,1.38,68,8.5,-,-,70,8.75
Tokyo,106301,256.77,650,2.49,1144,4.38,9116,34.93,31690,121.42,1531,5.87,389,1.49,494,1.89,2153,8.25,25,0.1,46,0.18,1193,4.57,3,0.08,247,6.5,12,0.48,12,0.48,103,4.12,22,0.88,188,7.52
Kanagawa,96811,279.8,426,1.98,655,3.05,6995,32.53,21813,101.46,1614,7.51,208,0.97,265,1.23,1598,7.43,14,0.07,39,0.18,1889,8.79,13,0.26,1080,21.6,3,0.3,10,1,58,5.8,-,-,183,18.3
Niigata,25121,276.05,276,4.84,606,10.63,2805,49.21,6944,121.82,357,6.26,44,0.77,142,2.49,395,6.93,7,0.12,14,0.25,2143,37.6,5,0.5,122,12.2,5,0.38,4,0.31,101,7.77,12,0.92,53,4.08
Toyama,10554,219.88,342,11.79,235,8.1,938,32.34,3278,113.03,153,5.28,149,5.14,10,0.34,176,6.07,2,0.07,18,0.62,734,25.31,4,0.57,176,25.14,1,0.2,1,0.2,36,7.2,-,-,39,7.8
Ishikawa,15834,329.88,111,3.83,304,10.48,1370,47.24,5021,173.14,233,8.03,27,0.93,15,0.52,194,6.69,3,0.1,4,0.14,67,2.31,-,-,20,2.86,1,0.2,-,-,62,12.4,-,-,60,12
Fukui,11382,355.69,71,3.23,190,8.64,869,39.5,3588,163.09,153,6.95,19,0.86,12,0.55,138,6.27,5,0.23,3,0.14,172,7.82,-,-,9,3,4,0.67,4,0.67,39,6.5,1,0.17,49,8.17
Yamanashi,10523,256.66,26,1.08,206,8.58,1031,42.96,2587,107.79,104,4.33,49,2.04,31,1.29,101,4.21,1,0.04,5,0.21,287,11.96,1,0.11,52,5.78,3,0.3,3,0.3,80,8,2,0.2,46,4.6
Nagano,27269,317.08,185,3.49,56,1.06,1805,34.06,6868,129.58,247,4.66,73,1.38,79,1.49,289,5.45,6,0.11,8,0.15,1900,35.85,5,0.5,70,7,1,0.09,1,0.09,96,8.73,-,-,85,7.73
Gifu,22296,256.28,187,3.53,242,4.57,772,14.57,3291,62.09,216,4.08,75,1.42,32,0.6,259,4.89,5,0.09,7,0.13,715,13.49,-,-,44,4,-,-,7,1.4,94,18.8,-,-,67,13.4
Shizuoka,38092,274.04,259,2.91,492,5.53,4214,47.35,8804,98.92,403,4.53,127,1.43,68,0.76,501,5.63,9,0.1,10,0.11,630,7.08,10,0.48,135,6.43,7,0.7,13,1.3,75,7.5,19,1.9,54,5.4
Aichi,65316,334.95,660,3.63,869,4.77,4782,26.27,14103,77.49,804,4.42,567,3.12,117,0.64,984,5.41,11,0.06,39,0.21,997,5.48,5,0.14,162,4.63,4,0.27,13,0.87,168,11.2,3,0.2,138,9.2
Mie,19042,264.47,411,9.13,515,11.44,1104,24.53,3605,80.11,214,4.76,128,2.84,73,1.62,355,7.89,6,0.13,13,0.29,200,4.44,2,0.17,13,1.08,15,1.67,16,1.78,62,6.89,10,1.11,10,1.11
Shiga,11955,229.9,147,4.74,156,5.03,536,17.29,2965,95.65,196,6.32,108,3.48,12,0.39,191,6.16,4,0.13,47,1.52,395,12.74,-,-,22,2.75,2,0.29,7,1,33,4.71,1,0.14,10,1.43
Kyoto,27566,222.31,148,1.97,471,6.28,1598,21.31,6117,81.56,303,4.04,498,6.64,44,0.59,379,5.05,12,0.16,82,1.09,587,7.83,1,0.06,93,5.47,2,0.29,4,0.57,43,6.14,-,-,46,6.57
Osaka,66558,216.8,1664,8.36,1440,7.24,6565,32.99,18594,93.44,1257,6.32,1379,6.93,126,0.63,1459,7.33,22,0.11,174,0.87,2815,14.15,8,0.15,225,4.33,12,0.75,8,0.5,155,9.69,-,-,157,9.81
Hyogo,44596,225.23,865,6.76,1160,9.06,3133,24.48,14789,115.54,756,5.91,330,2.58,200,1.56,817,6.38,14,0.11,43,0.34,1732,13.53,7,0.2,192,5.49,8,0.62,8,0.62,92,7.08,-,-,108,8.31
Nara,10177,188.46,438,12.88,334,9.82,1223,35.97,2227,65.5,141,4.15,111,3.26,32,0.94,269,7.91,2,0.06,20,0.59,504,14.82,-,-,75,7.5,8,1.33,8,1.33,67,11.17,1,0.17,39,6.5
Wakayama,8358,170.57,210,7,178,5.93,314,10.47,2476,82.53,141,4.7,17,0.57,28,0.93,217,7.23,6,0.2,12,0.4,1051,35.03,7,1.75,16,4,3,0.27,9,0.82,36,3.27,4,0.36,44,4
Tottori,5941,204.86,39,2.05,159,8.37,1975,103.95,1721,90.58,247,13,13,0.68,25,1.32,131,6.89,6,0.32,19,1,533,28.05,2,0.4,52,10.4,2,0.4,12,2.4,33,6.6,-,-,59,11.8
Shimane,7165,188.55,64,2.78,169,7.35,1106,48.09,2218,96.43,118,5.13,78,3.39,169,7.35,233,10.13,8,0.35,10,0.43,615,26.74,-,-,1,0.33,-,-,8,1,40,5,-,-,24,3
Okayama,21803,259.56,170,3.15,456,8.44,940,17.41,5133,95.06,184,3.41,315,5.83,51,0.94,345,6.39,5,0.09,39,0.72,369,6.83,8,0.67,98,8.17,2,0.4,4,0.8,28,5.6,1,0.2,16,3.2
Hiroshima,26835,235.39,431,6.07,739,10.41,2675,37.68,6153,86.66,444,6.25,748,10.54,153,2.15,474,6.68,12,0.17,64,0.9,520,7.32,1,0.05,228,12,4,0.2,2,0.1,79,3.95,1,0.05,87,4.35
Yamaguchi,19413,285.49,449,9.35,470,9.79,1761,36.69,3600,75,251,5.23,166,3.46,103,2.15,443,9.23,9,0.19,37,0.77,1728,36,-,-,92,10.22,5,0.56,2,0.22,85,9.44,1,0.11,56,6.22
Tokushima,8382,232.83,247,10.74,148,6.43,647,28.13,2334,101.48,76,3.3,59,2.57,45,1.96,221,9.61,4,0.17,6,0.26,349,15.17,1,0.25,12,3,-,-,-,-,9,1.5,-,-,8,1.33
Kagawa,8971,190.87,172,6.14,222,7.93,1072,38.29,4265,152.32,100,3.57,120,4.29,46,1.64,220,7.86,3,0.11,38,1.36,527,18.82,2,0.4,20,4,3,0.6,3,0.6,42,8.4,-,-,135,27
Ehime,16280,266.89,186,5.03,143,3.86,1648,44.54,5596,151.24,218,5.89,239,6.46,178,4.81,413,11.16,3,0.08,30,0.81,1227,33.16,-,-,181,22.63,1,0.17,1,0.17,37,6.17,-,-,17,2.83
Kochi,14551,303.15,215,7.17,99,3.3,1082,36.07,2626,87.53,216,7.2,17,0.57,68,2.27,173,5.77,14,0.47,4,0.13,122,4.07,-,-,7,2.33,1,0.13,3,0.38,54,6.75,6,0.75,25,3.13
Fukuoka,71032,358.75,1010,8.42,1000,8.33,7033,58.61,19880,165.67,1146,9.55,954,7.95,136,1.13,1341,11.18,43,0.36,235,1.96,1566,13.05,-,-,236,9.08,6,0.4,17,1.13,225,15,-,-,37,2.47
Saga,12587,331.24,190,8.64,245,11.14,859,39.05,2581,117.32,224,10.18,316,14.36,22,1,260,11.82,2,0.09,13,0.59,136,6.18,-,-,32,8,5,0.83,3,0.5,19,3.17,1,0.17,92,15.33
Nagasaki,22075,315.36,225,5.11,200,4.55,2552,58,4098,93.14,192,4.36,247,5.61,20,0.45,319,7.25,11,0.25,14,0.32,353,8.02,2,0.25,37,4.63,1,0.08,2,0.17,55,4.58,-,-,31,2.58
Kumamoto,23260,290.75,216,4.32,412,8.24,1743,34.86,7830,156.6,448,8.96,572,11.44,61,1.22,583,11.66,-,-,219,4.38,672,13.44,1,0.11,202,22.44,12,0.8,7,0.47,58,3.87,-,-,87,5.8
Oita,19353,333.67,123,3.42,210,5.83,1957,54.36,9158,254.39,319,8.86,28,0.78,20,0.56,422,11.72,10,0.28,15,0.42,296,8.22,-,-,65,13,1,0.09,1,0.09,55,5,1,0.09,36,3.27
Miyazaki,22782,386.14,386,10.72,430,11.94,1420,39.44,6780,188.33,343,9.53,834,23.17,243,6.75,467,12.97,3,0.08,52,1.44,183,5.08,2,0.4,161,32.2,-,-,1,0.14,15,2.14,-,-,86,12.29
Kagoshima,26434,284.24,767,13.95,910,16.55,1596,29.02,9124,165.89,447,8.13,657,11.95,46,0.84,353,6.42,6,0.11,75,1.36,1746,31.75,-,-,101,14.43,3,0.25,4,0.33,19,1.58,-,-,85,7.08
Okinawa,19395,340.26,646,19,247,7.26,684,20.12,3031,89.15,381,11.21,41,1.21,26,0.76,158,4.65,36,1.06,33,0.97,62,1.82,1,0.11,115,12.78,6,0.86,26,3.71,89,12.71,-,-,79,11.29
