"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31st week, 2021",,,,,,"Data collected as of August 11, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,26,0.1,5842,36.74,1122,7.06,2266,14.25,16513,103.86,613,3.86,226,1.42,95,0.6,2312,14.54,219,1.38,342,2.15,21,0.54,248,6.36,8,0.73,17,1.55,7,0.64,-,-,3,0.27
Chiba,31,0.15,5646,43.1,487,3.72,1968,15.02,7701,58.79,576,4.4,129,0.98,69,0.53,1415,10.8,229,1.75,244,1.86,3,0.09,207,6.27,5,0.63,12,1.5,9,1.13,-,-,3,0.38
Tokyo,31,0.08,14190,55.21,1076,4.19,2608,10.15,25465,99.09,771,3,371,1.44,175,0.68,3420,13.31,346,1.35,405,1.58,-,-,168,4.54,10,0.42,15,0.63,12,0.5,12,0.5,3,0.13
Kanagawa,22,0.06,10466,46.72,734,3.28,2634,11.76,15954,71.22,780,3.48,220,0.98,114,0.51,2595,11.58,159,0.71,351,1.57,9,0.18,494,9.88,5,0.45,12,1.09,18,1.64,-,-,1,0.09
Niigata,18,0.2,4048,72.29,1072,19.14,2743,48.98,3513,62.73,312,5.57,79,1.41,40,0.71,715,12.77,48,0.86,105,1.88,11,1.1,41,4.1,8,0.62,6,0.46,17,1.31,-,-,1,0.08
Toyama,5,0.1,2878,99.24,344,11.86,815,28.1,2592,89.38,72,2.48,32,1.1,28,0.97,312,10.76,97,3.34,26,0.9,-,-,1,0.14,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,3149,108.59,455,15.69,581,20.03,2609,89.97,171,5.9,20,0.69,7,0.24,366,12.62,13,0.45,26,0.9,-,-,12,1.71,-,-,1,0.2,11,2.2,-,-,1,0.2
Fukui,-,-,2598,112.96,273,11.87,505,21.96,3482,151.39,83,3.61,13,0.57,6,0.26,277,12.04,30,1.3,18,0.78,-,-,8,2.67,14,2.33,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,542,22.58,35,1.46,202,8.42,1452,60.5,42,1.75,14,0.58,17,0.71,175,7.29,11,0.46,24,1,-,-,37,4.11,1,0.1,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,537,10.13,181,3.42,765,14.43,5117,96.55,207,3.91,46,0.87,28,0.53,593,11.19,121,2.28,63,1.19,1,0.09,21,1.91,6,0.6,4,0.4,5,0.5,-,-,1,0.1
Gifu,26,0.3,2918,56.12,288,5.54,704,13.54,2354,45.27,67,1.29,45,0.87,20,0.38,413,7.94,305,5.87,29,0.56,1,0.09,19,1.73,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,7102,80.7,601,6.83,1111,12.63,6811,77.4,277,3.15,70,0.8,45,0.51,987,11.22,56,0.64,140,1.59,-,-,48,2.18,12,1.2,14,1.4,4,0.4,-,-,-,-
Aichi,31,0.16,8096,44.48,713,3.92,2512,13.8,12878,70.76,366,2.01,142,0.78,46,0.25,1502,8.25,296,1.63,202,1.11,4,0.11,87,2.49,6,0.4,18,1.2,1,0.07,-,-,1,0.07
Mie,22,0.32,4862,110.5,296,6.73,405,9.2,4444,101,125,2.84,27,0.61,14,0.32,501,11.39,366,8.32,37,0.84,-,-,13,1.18,1,0.11,2,0.22,20,2.22,-,-,1,0.11
Shiga,27,0.47,1179,34.68,154,4.53,606,17.82,2135,62.79,100,2.94,96,2.82,11,0.32,339,9.97,183,5.38,47,1.38,-,-,8,1.14,10,1.67,4,0.67,3,0.5,-,-,-,-
Kyoto,61,0.49,3035,39.93,414,5.45,1435,18.88,5496,72.32,230,3.03,98,1.29,20,0.26,597,7.86,132,1.74,90,1.18,-,-,45,2.65,1,0.14,3,0.43,3,0.43,1,0.14,-,-
Osaka,69,0.23,14075,71.81,1593,8.13,3339,17.04,18855,96.2,596,3.04,219,1.12,83,0.42,2098,10.7,293,1.49,313,1.6,5,0.1,162,3.12,6,0.38,9,0.56,4,0.25,-,-,4,0.25
Hyogo,24,0.12,9066,70.83,984,7.69,1729,13.51,14743,115.18,326,2.55,182,1.42,51,0.4,1373,10.73,175,1.37,222,1.73,-,-,188,5.37,7,0.5,26,1.86,8,0.57,1,0.07,5,0.36
Nara,1,0.02,2755,81.03,384,11.29,392,11.53,3000,88.24,57,1.68,67,1.97,7,0.21,406,11.94,42,1.24,37,1.09,1,0.1,65,6.5,7,1.17,3,0.5,4,0.67,-,-,3,0.5
Wakayama,1,0.02,2694,89.8,172,5.73,558,18.6,2572,85.73,72,2.4,9,0.3,10,0.33,303,10.1,18,0.6,35,1.17,-,-,23,5.75,14,1.27,7,0.64,13,1.18,-,-,1,0.09
Tottori,5,0.17,237,12.47,223,11.74,1576,82.95,2482,130.63,83,4.37,36,1.89,10,0.53,224,11.79,88,4.63,14,0.74,1,0.2,16,3.2,5,1,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,1022,44.43,159,6.91,264,11.48,3438,149.48,113,4.91,106,4.61,4,0.17,396,17.22,15,0.65,8,0.35,-,-,3,1,11,1.38,9,1.13,4,0.5,-,-,-,-
Okayama,40,0.48,1577,29.2,295,5.46,505,9.35,6524,120.81,137,2.54,107,1.98,20,0.37,515,9.54,397,7.35,92,1.7,-,-,21,1.75,3,0.6,2,0.4,4,0.8,-,-,1,0.2
Hiroshima,17,0.15,2907,40.94,709,9.99,838,11.8,10109,142.38,204,2.87,172,2.42,26,0.37,739,10.41,386,5.44,129,1.82,2,0.11,143,7.53,6,0.29,2,0.1,11,0.52,1,0.05,4,0.19
Yamaguchi,10,0.15,5071,112.69,229,5.09,1114,24.76,4415,98.11,105,2.33,54,1.2,28,0.62,716,15.91,52,1.16,56,1.24,-,-,36,4,-,-,3,0.33,27,3,-,-,-,-
Tokushima,3,0.08,2311,100.48,191,8.3,201,8.74,1982,86.17,79,3.43,11,0.48,4,0.17,304,13.22,318,13.83,16,0.7,-,-,11,2.75,1,0.14,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,1279,45.68,309,11.04,444,15.86,4695,167.68,99,3.54,70,2.5,15,0.54,379,13.54,962,34.36,65,2.32,2,0.4,15,3,-,-,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,1648,45.78,279,7.75,874,24.28,7959,221.08,98,2.72,59,1.64,18,0.5,666,18.5,294,8.17,74,2.06,1,0.13,190,23.75,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,2349,83.89,184,6.57,296,10.57,3615,129.11,105,3.75,322,11.5,28,1,318,11.36,814,29.07,19,0.68,-,-,14,4.67,3,0.38,1,0.13,8,1,-,-,3,0.38
Fukuoka,5,0.03,11411,95.09,1861,15.51,7824,65.2,14676,122.3,587,4.89,404,3.37,71,0.59,2257,18.81,216,1.8,294,2.45,8,0.31,191,7.35,10,0.71,16,1.14,9,0.64,-,-,-,-
Saga,1,0.03,1988,86.43,370,16.09,703,30.57,1036,45.04,90,3.91,54,2.35,7,0.3,560,24.35,60,2.61,20,0.87,-,-,8,2,6,1,2,0.33,6,1,-,-,-,-
Nagasaki,6,0.09,2894,67.3,456,10.6,2062,47.95,2349,54.63,235,5.47,90,2.09,21,0.49,555,12.91,57,1.33,68,1.58,-,-,13,1.63,7,0.58,16,1.33,34,2.83,-,-,1,0.08
Kumamoto,3,0.04,3425,68.5,467,9.34,659,13.18,4310,86.2,197,3.94,1609,32.18,52,1.04,1063,21.26,179,3.58,57,1.14,-,-,147,16.33,-,-,8,0.53,3,0.2,-,-,1,0.07
Oita,2,0.03,2769,76.92,306,8.5,468,13,6136,170.44,280,7.78,52,1.44,17,0.47,630,17.5,45,1.25,65,1.81,1,0.2,31,6.2,-,-,1,0.09,33,3,-,-,-,-
Miyazaki,1,0.02,3690,102.5,518,14.39,1503,41.75,7084,196.78,148,4.11,212,5.89,18,0.5,760,21.11,241,6.69,54,1.5,-,-,101,16.83,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,6,0.07,1437,26.61,1378,25.52,1379,25.54,9015,166.94,294,5.44,501,9.28,33,0.61,693,12.83,189,3.5,87,1.61,-,-,79,11.29,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,14,0.25,408,12.36,502,15.21,922,27.94,1766,53.52,217,6.58,94,2.85,5,0.15,303,9.18,108,3.27,71,2.15,1,0.11,169,18.78,16,2.29,12,1.71,3,0.43,-,-,1,0.14
