"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2022",,,,,,"Data collected as of December 21, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,38,0.79,974,33.59,363,12.52,360,12.41,6903,238.03,165,5.69,1479,51,15,0.52,399,13.76,208,7.17,17,0.59,-,-,29,4.14,4,0.8,9,1.8,8,1.6,-,-,2,0.4
Fukui,15,0.41,1053,45.78,259,11.26,464,20.17,6436,279.83,59,2.57,1653,71.87,37,1.61,344,14.96,207,9,25,1.09,-,-,12,4,4,0.67,1,0.17,6,1,-,-,-,-
Yamanashi,30,0.73,575,25,24,1.04,38,1.65,3446,149.83,63,2.74,844,36.7,9,0.39,235,10.22,310,13.48,18,0.78,-,-,52,5.78,3,0.3,6,0.6,4,0.4,-,-,1,0.1
Nagano,125,1.45,1185,22.36,212,4,276,5.21,9978,188.26,237,4.47,3202,60.42,25,0.47,621,11.72,685,12.92,57,1.08,1,0.09,66,6,2,0.18,6,0.55,4,0.36,-,-,3,0.27
Gifu,39,0.45,2567,49.37,410,7.88,412,7.92,6374,122.58,102,1.96,1960,37.69,12,0.23,538,10.35,150,2.88,43,0.83,1,0.09,31,2.82,2,0.4,3,0.6,3,0.6,-,-,-,-
Shizuoka,149,1.08,2737,30.75,653,7.34,847,9.52,16129,181.22,272,3.06,5161,57.99,62,0.7,1221,13.72,1551,17.43,157,1.76,2,0.09,144,6.55,20,2,15,1.5,9,0.9,-,-,-,-
Aichi,287,1.47,7814,42.93,717,3.94,2767,15.2,28608,157.19,472,2.59,8878,48.78,60,0.33,1724,9.47,1629,8.95,233,1.28,2,0.06,140,4,20,1.33,19,1.27,1,0.07,1,0.07,1,0.07
Mie,100,1.43,3809,86.57,346,7.86,429,9.75,9080,206.36,173,3.93,1609,36.57,12,0.27,581,13.2,520,11.82,30,0.68,1,0.09,23,2.09,4,0.44,18,2,3,0.33,-,-,-,-
Shiga,66,1.12,984,28.11,192,5.49,441,12.6,5134,146.69,194,5.54,1580,45.14,7,0.2,475,13.57,329,9.4,49,1.4,-,-,16,2,4,0.57,5,0.71,3,0.43,-,-,1,0.14
Kyoto,493,3.98,2771,36.95,867,11.56,1692,22.56,9335,124.47,237,3.16,2460,32.8,31,0.41,657,8.76,403,5.37,78,1.04,1,0.06,60,3.53,2,0.33,3,0.5,1,0.17,3,0.5,1,0.17
Osaka,1592,5.32,12262,62.56,2103,10.73,3161,16.13,32977,168.25,700,3.57,6299,32.14,100,0.51,2513,12.82,1906,9.72,374,1.91,14,0.27,308,6.04,5,0.31,16,1,3,0.19,-,-,3,0.19
Hyogo,382,1.93,6449,50.38,943,7.37,1617,12.63,27767,216.93,428,3.34,3685,28.79,87,0.68,1581,12.35,942,7.36,196,1.53,7,0.2,304,8.69,12,0.86,29,2.07,1,0.07,-,-,3,0.21
Nara,67,1.24,1666,50.48,229,6.94,215,6.52,5574,168.91,115,3.48,1045,31.67,7,0.21,472,14.3,191,5.79,29,0.88,-,-,88,8.8,4,0.67,3,0.5,1,0.17,-,-,-,-
Wakayama,41,0.85,1108,38.21,231,7.97,283,9.76,4029,138.93,85,2.93,700,24.14,9,0.31,429,14.79,117,4.03,29,1,1,0.25,27,6.75,5,0.5,8,0.8,24,2.4,1,0.1,2,0.2
Tottori,7,0.25,926,48.74,214,11.26,1489,78.37,3146,165.58,45,2.37,581,30.58,9,0.47,266,14,164,8.63,5,0.26,-,-,39,9.75,5,1,7,1.4,-,-,-,-,1,0.2
Shimane,3,0.08,1014,46.09,165,7.5,218,9.91,4738,215.36,93,4.23,1142,51.91,3,0.14,471,21.41,76,3.45,21,0.95,-,-,5,1.67,15,1.88,7,0.88,-,-,-,-,1,0.13
Okayama,187,2.23,1302,24.11,312,5.78,319,5.91,11187,207.17,183,3.39,1107,20.5,36,0.67,734,13.59,280,5.19,118,2.19,5,0.42,56,4.67,9,1.8,2,0.4,4,0.8,-,-,-,-
Hiroshima,44,0.39,2897,40.8,864,12.17,786,11.07,14502,204.25,191,2.69,2641,37.2,38,0.54,865,12.18,740,10.42,92,1.3,3,0.16,232,12.21,2,0.1,6,0.3,3,0.15,-,-,2,0.1
Yamaguchi,20,0.3,2784,61.87,304,6.76,1176,26.13,7793,173.18,129,2.87,849,18.87,24,0.53,785,17.44,664,14.76,58,1.29,-,-,98,10.89,4,0.44,4,0.44,9,1,-,-,-,-
Tokushima,15,0.41,1205,52.39,202,8.78,105,4.57,3861,167.87,69,3,389,16.91,4,0.17,388,16.87,65,2.83,17,0.74,-,-,10,2.5,4,0.67,5,0.83,2,0.33,-,-,-,-
Kagawa,14,0.3,981,35.04,293,10.46,205,7.32,6644,237.29,102,3.64,395,14.11,16,0.57,540,19.29,88,3.14,57,2.04,1,0.2,31,6.2,1,0.2,3,0.6,2,0.4,-,-,1,0.2
Ehime,73,1.22,2250,62.5,244,6.78,721,20.03,10249,284.69,140,3.89,1101,30.58,26,0.72,809,22.47,183,5.08,66,1.83,1,0.14,256,36.57,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,25,0.56,1082,40.07,302,11.19,316,11.7,3236,119.85,147,5.44,436,16.15,28,1.04,446,16.52,106,3.93,22,0.81,-,-,19,6.33,6,0.75,1,0.13,13,1.63,-,-,9,1.13
Fukuoka,514,2.61,6562,54.68,1473,12.28,5646,47.05,31304,260.87,614,5.12,3650,30.42,61,0.51,2875,23.96,1928,16.07,231,1.93,7,0.27,172,6.62,9,0.6,18,1.2,2,0.13,-,-,-,-
Saga,23,0.61,1134,51.55,349,15.86,386,17.55,3878,176.27,78,3.55,678,30.82,12,0.55,680,30.91,371,16.86,22,1,1,0.25,16,4,7,1.17,9,1.5,4,0.67,-,-,4,0.67
Nagasaki,33,0.47,1597,37.14,409,9.51,2720,63.26,5894,137.07,154,3.58,1837,42.72,31,0.72,709,16.49,312,7.26,53,1.23,11,1.57,94,13.43,15,1.25,8,0.67,5,0.42,-,-,4,0.33
Kumamoto,213,2.73,1483,30.27,383,7.82,437,8.92,12506,255.22,286,5.84,1887,38.51,43,0.88,1356,27.67,702,14.33,52,1.06,-,-,158,17.56,5,0.33,14,0.93,2,0.13,-,-,5,0.33
Oita,55,0.95,2035,56.53,352,9.78,552,15.33,14312,397.56,167,4.64,1537,42.69,27,0.75,825,22.92,385,10.69,76,2.11,-,-,55,11,2,0.18,1,0.09,18,1.64,-,-,-,-
Miyazaki,45,0.79,2156,59.89,476,13.22,739,20.53,9812,272.56,195,5.42,1428,39.67,24,0.67,974,27.06,190,5.28,49,1.36,4,0.67,122,20.33,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,65,0.72,1320,24.91,1103,20.81,755,14.25,13444,253.66,211,3.98,3223,60.81,38,0.72,984,18.57,709,13.38,106,2,-,-,108,15.43,4,0.36,9,0.82,-,-,-,-,4,0.36
Okinawa,393,7.02,1253,37.97,236,7.15,879,26.64,2907,88.09,188,5.7,2859,86.64,14,0.42,379,11.48,308,9.33,69,2.09,10,1.11,161,17.89,15,2.14,45,6.43,4,0.57,-,-,1,0.14
