"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2020",,,,,,"Data collected as of January 16, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,7680,32,81,0.54,135,0.91,568,3.81,1307,8.77,244,1.64,44,0.3,66,0.44,49,0.33,1,0.01,11,0.07,1,0.03,28,0.78,-,-,-,-,12,1.09,-,-,-,-
Chiba,6371,30.34,38,0.29,74,0.56,590,4.47,1025,7.77,122,0.92,27,0.2,51,0.39,42,0.32,6,0.05,10,0.08,2,0.06,39,1.15,-,-,-,-,5,0.56,-,-,-,-
Tokyo,7785,21.45,55,0.24,115,0.51,703,3.12,2359,10.48,255,1.13,80,0.36,42,0.19,91,0.4,21,0.09,21,0.09,-,-,18,0.58,-,-,-,-,19,0.79,1,0.04,2,0.08
Kanagawa,6311,20.36,36,0.18,76,0.38,602,3.01,1733,8.67,210,1.05,62,0.31,43,0.22,79,0.4,3,0.02,12,0.06,-,-,90,2.05,1,0.09,-,-,4,0.36,-,-,-,-
Niigata,2214,24.6,59,1.04,103,1.81,395,6.93,220,3.86,78,1.37,27,0.47,11,0.19,30,0.53,7,0.12,2,0.04,1,0.1,12,1.2,-,-,-,-,1,0.08,-,-,-,-
Toyama,812,16.92,11,0.38,14,0.48,125,4.31,295,10.17,26,0.9,26,0.9,22,0.76,15,0.52,2,0.07,-,-,-,-,6,0.86,-,-,1,0.2,1,0.2,-,-,-,-
Ishikawa,1402,29.21,9,0.31,22,0.76,210,7.24,296,10.21,48,1.66,21,0.72,36,1.24,14,0.48,1,0.03,-,-,-,-,2,0.29,-,-,-,-,8,1.6,-,-,-,-
Fukui,1353,36.57,11,0.48,49,2.13,97,4.22,350,15.22,10,0.43,2,0.09,59,2.57,9,0.39,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,1143,27.88,10,0.42,5,0.21,43,1.79,177,7.38,15,0.63,3,0.13,14,0.58,7,0.29,-,-,2,0.08,-,-,10,1.11,-,-,-,-,6,0.6,-,-,-,-
Nagano,3602,42.38,87,1.67,11,0.21,203,3.9,529,10.17,63,1.21,14,0.27,72,1.38,31,0.6,9,0.17,4,0.08,-,-,9,0.9,-,-,-,-,4,0.36,-,-,6,0.55
Gifu,5000,58.82,19,0.37,21,0.41,75,1.47,258,5.06,10,0.2,13,0.25,27,0.53,10,0.2,-,-,2,0.04,-,-,9,0.82,-,-,-,-,5,1,-,-,2,0.4
Shizuoka,4280,30.79,49,0.55,51,0.57,307,3.45,652,7.33,35,0.39,18,0.2,44,0.49,37,0.42,4,0.04,9,0.1,-,-,21,0.95,-,-,-,-,8,0.8,-,-,-,-
Aichi,9594,49.2,97,0.53,85,0.47,449,2.47,1105,6.07,121,0.66,62,0.34,134,0.74,48,0.26,3,0.02,7,0.04,-,-,8,0.23,-,-,2,0.13,19,1.27,-,-,-,-
Mie,2345,33.03,53,1.18,78,1.73,124,2.76,267,5.93,40,0.89,14,0.31,54,1.2,21,0.47,1,0.02,5,0.11,-,-,3,0.27,-,-,1,0.11,-,-,-,-,-,-
Shiga,2206,44.12,23,0.79,11,0.38,50,1.72,164,5.66,17,0.59,7,0.24,17,0.59,8,0.28,6,0.21,1,0.03,1,0.13,1,0.13,-,-,-,-,1,0.14,-,-,1,0.14
Kyoto,3771,29.93,40,0.52,34,0.44,164,2.13,387,5.03,50,0.65,7,0.09,33,0.43,23,0.3,2,0.03,2,0.03,-,-,10,0.56,-,-,-,-,3,0.43,-,-,-,-
Osaka,9037,30.02,138,0.7,90,0.46,496,2.52,1442,7.32,147,0.75,38,0.19,122,0.62,72,0.37,2,0.01,11,0.06,2,0.04,13,0.25,-,-,1,0.06,11,0.69,-,-,-,-
Hyogo,5466,27.47,82,0.64,92,0.71,181,1.4,1089,8.44,90,0.7,7,0.05,76,0.59,40,0.31,3,0.02,21,0.16,-,-,31,0.89,2,0.14,3,0.21,14,1,-,-,-,-
Nara,1217,22.13,24,0.71,14,0.41,64,1.88,213,6.26,17,0.5,6,0.18,53,1.56,6,0.18,-,-,1,0.03,-,-,2,0.2,-,-,-,-,2,0.33,-,-,-,-
Wakayama,1059,21.61,53,1.77,31,1.03,42,1.4,175,5.83,30,1,-,-,44,1.47,10,0.33,-,-,1,0.03,-,-,2,0.5,1,0.09,-,-,8,0.73,-,-,-,-
Tottori,1308,45.1,4,0.21,21,1.11,99,5.21,156,8.21,12,0.63,-,-,33,1.74,8,0.42,-,-,1,0.05,-,-,10,2,-,-,-,-,2,0.4,-,-,-,-
Shimane,1435,37.76,3,0.13,11,0.48,64,2.78,155,6.74,9,0.39,1,0.04,16,0.7,15,0.65,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
Okayama,3297,39.25,21,0.39,56,1.04,112,2.07,503,9.31,37,0.69,-,-,33,0.61,16,0.3,2,0.04,1,0.02,-,-,6,0.5,1,0.2,-,-,3,0.6,-,-,-,-
Hiroshima,2992,27.7,35,0.52,89,1.33,162,2.42,702,10.48,39,0.58,11,0.16,48,0.72,25,0.37,2,0.03,4,0.06,-,-,16,1,2,0.1,-,-,4,0.2,-,-,1,0.05
Yamaguchi,1692,25.25,35,0.76,31,0.67,118,2.57,447,9.72,32,0.7,13,0.28,58,1.26,22,0.48,1,0.02,1,0.02,-,-,5,0.56,-,-,-,-,4,0.44,-,-,-,-
Tokushima,908,24.54,15,0.65,22,0.96,21,0.91,186,8.09,10,0.43,5,0.22,30,1.3,9,0.39,-,-,1,0.04,-,-,3,0.75,1,0.14,-,-,10,1.43,-,-,-,-
Kagawa,1538,32.72,18,0.64,29,1.04,104,3.71,342,12.21,30,1.07,10,0.36,54,1.93,20,0.71,-,-,1,0.04,-,-,-,-,-,-,1,0.2,4,0.8,-,-,1,0.2
Ehime,2024,33.18,13,0.35,21,0.57,131,3.54,412,11.14,22,0.59,18,0.49,56,1.51,31,0.84,2,0.05,39,1.05,-,-,24,3,-,-,-,-,2,0.33,-,-,-,-
Kochi,1888,39.33,20,0.67,22,0.73,95,3.17,114,3.8,11,0.37,10,0.33,27,0.9,12,0.4,2,0.07,3,0.1,-,-,1,0.33,1,0.13,-,-,4,0.5,-,-,1,0.13
Fukuoka,7630,38.73,38,0.32,137,1.14,763,6.36,1425,11.88,222,1.85,96,0.8,170,1.42,82,0.68,10,0.08,20,0.17,1,0.04,24,1,1,0.07,2,0.13,12,0.8,-,-,-,-
Saga,1620,41.54,2,0.09,34,1.48,132,5.74,158,6.87,30,1.3,46,2,50,2.17,16,0.7,2,0.09,1,0.04,-,-,1,0.33,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,2702,38.6,2,0.05,61,1.39,93,2.11,343,7.8,80,1.82,17,0.39,61,1.39,24,0.55,2,0.05,2,0.05,-,-,11,1.38,-,-,-,-,7,0.58,-,-,-,-
Kumamoto,2382,29.78,3,0.06,50,1,160,3.2,474,9.48,34,0.68,39,0.78,138,2.76,41,0.82,22,0.44,4,0.08,-,-,15,1.88,-,-,-,-,1,0.07,-,-,-,-
Oita,2184,37.66,7,0.19,33,0.92,106,2.94,585,16.25,43,1.19,18,0.5,62,1.72,28,0.78,-,-,9,0.25,1,0.2,9,1.8,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,2455,41.61,1,0.03,41,1.14,155,4.31,473,13.14,52,1.44,11,0.31,66,1.83,25,0.69,4,0.11,-,-,-,-,17,2.83,-,-,-,-,-,-,-,-,1,0.14
Kagoshima,3369,37.02,14,0.26,160,3.02,143,2.7,772,14.57,46,0.87,16,0.3,74,1.4,38,0.72,4,0.08,4,0.08,-,-,14,2.33,-,-,-,-,2,0.17,-,-,-,-
Okinawa,2554,44.81,-,-,24,0.73,145,4.39,148,4.48,57,1.73,9,0.27,3,0.09,20,0.61,9,0.27,8,0.24,-,-,17,1.89,-,-,-,-,6,0.86,-,-,-,-
