"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2019",,,,,,"Data collected as of March 20, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gifu,24040,279.53,136,2.62,166,3.19,567,10.9,1657,31.87,61,1.17,30,0.58,109,2.1,134,2.58,4,0.08,7,0.13,2,0.18,38,3.45,-,-,-,-,8,1.6,-,-,16,3.2
Shizuoka,39021,280.73,184,2.07,191,2.15,1636,18.38,6689,75.16,163,1.83,87,0.98,453,5.09,217,2.44,6,0.07,106,1.19,-,-,127,5.77,1,0.1,8,0.8,9,0.9,1,0.1,7,0.7
Aichi,69233,355.04,648,3.56,417,2.29,3280,18.02,9019,49.55,483,2.65,77,0.42,649,3.57,501,2.75,18,0.1,106,0.58,1,0.03,107,3.06,4,0.27,6,0.4,28,1.87,-,-,75,5
Mie,16519,229.43,344,7.64,155,3.44,977,21.71,2837,63.04,147,3.27,38,0.84,100,2.22,162,3.6,5,0.11,20,0.44,-,-,5,0.42,3,0.33,11,1.22,22,2.44,1,0.11,19,2.11
Shiga,13245,254.71,80,2.58,43,1.39,510,16.45,1752,56.52,76,2.45,13,0.42,42,1.35,69,2.23,11,0.35,22,0.71,-,-,11,1.38,2,0.29,1,0.14,-,-,1,0.14,7,1
Kyoto,30150,241.2,181,2.38,201,2.64,1138,14.97,4535,59.67,176,2.32,81,1.07,456,6,176,2.32,13,0.17,48,0.63,-,-,31,1.82,-,-,-,-,21,3,-,-,19,2.71
Osaka,68703,227.49,1686,8.47,840,4.22,4765,23.94,14196,71.34,733,3.68,378,1.9,916,4.6,627,3.15,55,0.28,168,0.84,1,0.02,154,2.96,9,0.53,1,0.06,26,1.53,-,-,142,8.35
Hyogo,46044,232.55,974,7.55,577,4.47,2077,16.1,10282,79.71,448,3.47,219,1.7,722,5.6,333,2.58,19,0.15,60,0.47,7,0.21,204,6,12,0.86,8,0.57,20,1.43,-,-,49,3.5
Nara,10913,198.42,202,5.94,154,4.53,670,19.71,2396,70.47,107,3.15,80,2.35,37,1.09,112,3.29,7,0.21,14,0.41,-,-,67,6.7,2,0.33,1,0.17,15,2.5,-,-,17,2.83
Wakayama,8765,178.88,300,10,90,3,264,8.8,1576,52.53,58,1.93,30,1,212,7.07,91,3.03,6,0.2,12,0.4,6,1.5,29,7.25,1,0.09,4,0.36,22,2,1,0.09,20,1.82
Tottori,6592,227.31,73,3.84,64,3.37,1022,53.79,1735,91.32,67,3.53,122,6.42,29,1.53,61,3.21,7,0.37,12,0.63,1,0.2,74,14.8,1,0.2,-,-,1,0.2,-,-,2,0.4
Shimane,6788,178.63,116,5.04,97,4.22,575,25,1887,82.04,97,4.22,109,4.74,18,0.78,94,4.09,6,0.26,21,0.91,-,-,3,1,1,0.13,1,0.13,3,0.38,1,0.13,6,0.75
Okayama,18774,223.5,155,2.87,163,3.02,1112,20.59,4829,89.43,127,2.35,44,0.81,100,1.85,131,2.43,10,0.19,40,0.74,-,-,76,6.33,1,0.2,1,0.2,3,0.6,-,-,6,1.2
Hiroshima,24931,218.69,354,4.99,290,4.08,1647,23.2,5941,83.68,192,2.7,83,1.17,196,2.76,211,2.97,12,0.17,135,1.9,1,0.05,111,5.84,2,0.1,4,0.19,20,0.95,-,-,24,1.14
Yamaguchi,16463,245.72,585,12.45,131,2.79,1187,25.26,2971,63.21,89,1.89,84,1.79,206,4.38,200,4.26,17,0.36,47,1,-,-,78,8.67,3,0.33,-,-,12,1.33,-,-,28,3.11
Tokushima,7679,207.54,327,14.22,62,2.7,188,8.17,1998,86.87,42,1.83,78,3.39,33,1.43,74,3.22,1,0.04,7,0.3,-,-,24,6,-,-,-,-,3,0.43,-,-,1,0.14
Kagawa,10342,220.04,138,4.93,144,5.14,587,20.96,2436,87,53,1.89,8,0.29,118,4.21,140,5,5,0.18,49,1.75,3,0.6,15,3,1,0.2,1,0.2,9,1.8,1,0.2,4,0.8
Ehime,13467,220.77,140,3.78,125,3.38,1328,35.89,4265,115.27,144,3.89,19,0.51,130,3.51,200,5.41,6,0.16,41,1.11,-,-,266,33.25,-,-,1,0.17,10,1.67,-,-,3,0.5
Kochi,13549,282.27,182,6.07,48,1.6,664,22.13,1568,52.27,80,2.67,13,0.43,96,3.2,81,2.7,5,0.17,4,0.13,-,-,18,6,-,-,-,-,30,3.75,2,0.25,18,2.25
Fukuoka,63278,319.59,1075,8.96,758,6.32,5056,42.13,10070,83.92,655,5.46,340,2.83,1147,9.56,692,5.77,47,0.39,299,2.49,3,0.12,304,11.69,4,0.27,7,0.47,25,1.67,-,-,46,3.07
Saga,9411,241.31,110,4.78,109,4.74,443,19.26,1137,49.43,112,4.87,146,6.35,177,7.7,135,5.87,13,0.57,7,0.3,-,-,6,1.5,1,0.17,1,0.17,7,1.17,-,-,21,3.5
Nagasaki,20079,286.84,133,3.02,316,7.18,875,19.89,1538,34.95,147,3.34,143,3.25,153,3.48,175,3.98,5,0.11,33,0.75,2,0.25,98,12.25,3,0.25,6,0.5,15,1.25,-,-,3,0.25
Kumamoto,20893,261.16,373,7.46,250,5,1248,24.96,4230,84.6,194,3.88,203,4.06,115,2.3,325,6.5,52,1.04,68,1.36,-,-,197,21.89,1,0.07,3,0.2,9,0.6,-,-,25,1.67
Oita,18400,317.24,170,4.72,271,7.53,801,22.25,4069,113.03,173,4.81,63,1.75,81,2.25,180,5,4,0.11,222,6.17,-,-,57,11.4,1,0.09,-,-,20,1.82,-,-,3,0.27
Miyazaki,17240,297.24,118,3.28,268,7.44,1173,32.58,4025,111.81,201,5.58,72,2,297,8.25,222,6.17,26,0.72,45,1.25,-,-,206,34.33,-,-,-,-,-,-,-,-,12,1.71
Kagoshima,24815,269.73,291,5.39,628,11.63,1607,29.76,5054,93.59,340,6.3,86,1.59,102,1.89,226,4.19,25,0.46,74,1.37,1,0.14,144,20.57,2,0.17,-,-,2,0.17,-,-,4,0.33
Okinawa,18264,314.9,77,2.26,65,1.91,589,17.32,993,29.21,197,5.79,132,3.88,460,13.53,129,3.79,10,0.29,29,0.85,-,-,89,9.89,9,1.29,7,1,15,2.14,1,0.14,7,1
