"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2016",,,,,,"Data collected as of February 10, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,4848,63.79,85,1.77,36,0.75,532,11.08,1448,30.17,80,1.67,8,0.17,190,3.96,115,2.4,1,0.02,2,0.04,135,2.81,-,-,75,6.25,-,-,1,0.14,29,4.14,1,0.14,3,0.43
Gunma,6155,64.79,140,2.41,105,1.81,1108,19.1,2194,37.83,118,2.03,5,0.09,143,2.47,132,2.28,7,0.12,6,0.1,90,1.55,-,-,43,3.07,-,-,1,0.13,35,4.38,-,-,12,1.5
Saitama,24394,97.19,342,2.16,300,1.9,2391,15.13,7689,48.66,624,3.95,34,0.22,678,4.29,331,2.09,6,0.04,12,0.08,822,5.2,4,0.1,137,3.43,2,0.2,1,0.1,32,3.2,4,0.4,4,0.4
Chiba,20637,96.43,232,1.73,205,1.53,2413,18.01,5515,41.16,458,3.42,26,0.19,527,3.93,284,2.12,5,0.04,7,0.05,761,5.68,1,0.03,116,3.63,3,0.33,4,0.44,32,3.56,2,0.22,2,0.22
Tokyo,34045,82.23,548,2.1,341,1.31,3645,13.97,11180,42.84,801,3.07,60,0.23,494,1.89,548,2.1,12,0.05,14,0.05,804,3.08,-,-,112,2.95,2,0.08,3,0.12,119,4.76,4,0.16,5,0.2
Kanagawa,33795,99.69,310,1.47,258,1.22,2456,11.64,8984,42.58,709,3.36,28,0.13,275,1.3,445,2.11,4,0.02,8,0.04,642,3.04,6,0.13,305,6.49,1,0.1,4,0.4,18,1.8,-,-,9,0.9
Niigata,12005,127.71,186,3.15,290,4.92,1105,18.73,1893,32.08,148,2.51,20,0.34,72,1.22,103,1.75,10,0.17,2,0.03,313,5.31,2,0.2,52,5.2,-,-,-,-,29,2.23,7,0.54,5,0.38
Toyama,2329,48.52,42,1.45,73,2.52,596,20.55,1414,48.76,104,3.59,32,1.1,95,3.28,53,1.83,3,0.1,9,0.31,91,3.14,-,-,11,1.57,-,-,-,-,32,6.4,-,-,2,0.4
Ishikawa,1990,41.46,21,0.72,193,6.66,500,17.24,852,29.38,48,1.66,5,0.17,50,1.72,43,1.48,-,-,-,-,495,17.07,-,-,16,2.29,-,-,1,0.2,26,5.2,-,-,1,0.2
Fukui,1869,58.41,71,3.23,92,4.18,503,22.86,680,30.91,69,3.14,2,0.09,141,6.41,57,2.59,3,0.14,1,0.05,27,1.23,-,-,2,0.67,-,-,4,0.67,9,1.5,-,-,-,-
Yamanashi,2984,74.6,61,2.54,25,1.04,348,14.5,984,41,31,1.29,2,0.08,71,2.96,25,1.04,-,-,1,0.04,21,0.88,-,-,25,2.78,1,0.1,3,0.3,25,2.5,-,-,4,0.4
Nagano,6557,75.37,306,5.67,71,1.31,602,11.15,2267,41.98,55,1.02,7,0.13,198,3.67,78,1.44,3,0.06,1,0.02,274,5.07,-,-,25,2.27,-,-,-,-,41,3.73,-,-,10,0.91
Gifu,6797,78.13,140,2.64,103,1.94,430,8.11,1339,25.26,72,1.36,24,0.45,107,2.02,61,1.15,5,0.09,3,0.06,76,1.43,-,-,14,1.27,-,-,6,1.2,38,7.6,-,-,2,0.4
Shizuoka,9423,67.79,312,3.51,166,1.87,2651,29.79,4286,48.16,201,2.26,11,0.12,176,1.98,150,1.69,6,0.07,2,0.02,429,4.82,-,-,38,1.73,2,0.2,4,0.4,31,3.1,8,0.8,3,0.3
Aichi,17932,91.96,676,3.73,247,1.36,2241,12.38,6282,34.71,338,1.87,48,0.27,682,3.77,344,1.9,11,0.06,8,0.04,335,1.85,-,-,57,1.68,-,-,1,0.07,75,5.36,-,-,11,0.79
Mie,3833,53.24,247,5.49,86,1.91,372,8.27,2172,48.27,109,2.42,2,0.04,187,4.16,101,2.24,-,-,1,0.02,65,1.44,-,-,11,0.92,2,0.22,3,0.33,36,4,1,0.11,1,0.11
Shiga,2935,55.38,149,4.66,35,1.09,201,6.28,1321,41.28,133,4.16,18,0.56,38,1.19,52,1.63,-,-,2,0.06,60,1.88,-,-,9,1.13,-,-,1,0.14,12,1.71,-,-,9,1.29
Kyoto,6568,53.84,126,1.73,108,1.48,598,8.19,2549,34.92,136,1.86,9,0.12,210,2.88,93,1.27,2,0.03,9,0.12,318,4.36,1,0.06,24,1.41,-,-,-,-,30,4.29,-,-,19,2.71
Osaka,20209,65.83,938,4.69,496,2.48,2294,11.47,6264,31.32,531,2.66,26,0.13,585,2.93,417,2.09,11,0.06,26,0.13,711,3.56,2,0.04,106,2.04,1,0.06,1,0.06,106,6.24,-,-,25,1.47
Hyogo,12143,61.02,709,5.5,341,2.64,1407,10.91,4915,38.1,450,3.49,22,0.17,339,2.63,198,1.53,6,0.05,11,0.09,507,3.93,1,0.03,73,2.09,-,-,1,0.09,21,1.91,-,-,29,2.64
Nara,2574,47.67,192,5.65,77,2.26,309,9.09,1125,33.09,59,1.74,3,0.09,179,5.26,87,2.56,3,0.09,2,0.06,148,4.35,-,-,15,1.67,3,0.5,-,-,46,7.67,-,-,15,2.5
Wakayama,1928,38.56,203,6.55,72,2.32,165,5.32,485,15.65,47,1.52,-,-,299,9.65,47,1.52,-,-,2,0.06,36,1.16,-,-,9,2.25,-,-,-,-,14,1.27,-,-,14,1.27
Tottori,765,26.38,48,2.53,103,5.42,661,34.79,673,35.42,13,0.68,3,0.16,152,8,41,2.16,1,0.05,-,-,10,0.53,-,-,11,3.67,1,0.2,1,0.2,27,5.4,-,-,41,8.2
Shimane,1041,27.39,141,6.13,137,5.96,450,19.57,985,42.83,29,1.26,5,0.22,29,1.26,63,2.74,-,-,7,0.3,83,3.61,-,-,3,1,1,0.13,2,0.25,23,2.88,2,0.25,11,1.38
Okayama,4558,54.26,156,2.89,71,1.31,383,7.09,2170,40.19,107,1.98,8,0.15,122,2.26,68,1.26,2,0.04,4,0.07,407,7.54,-,-,44,3.67,-,-,2,0.4,8,1.6,-,-,11,2.2
Hiroshima,7575,66.45,240,3.38,141,1.99,768,10.82,2699,38.01,161,2.27,12,0.17,414,5.83,118,1.66,11,0.15,7,0.1,281,3.96,2,0.11,85,4.47,2,0.1,-,-,58,2.76,-,-,40,1.9
Yamaguchi,5402,78.29,427,8.9,92,1.92,777,16.19,1879,39.15,78,1.63,39,0.81,262,5.46,124,2.58,4,0.08,7,0.15,174,3.63,-,-,56,6.22,-,-,-,-,16,1.78,-,-,9,1
Tokushima,1351,35.55,305,13.26,45,1.96,157,6.83,1350,58.7,39,1.7,2,0.09,43,1.87,62,2.7,1,0.04,2,0.09,39,1.7,-,-,5,1.25,-,-,-,-,4,0.57,-,-,23,3.29
Kagawa,2155,45.85,137,4.89,114,4.07,207,7.39,1260,45,41,1.46,-,-,93,3.32,62,2.21,1,0.04,-,-,44,1.57,-,-,8,1.6,1,0.2,-,-,17,3.4,-,-,30,6
Ehime,1514,24.82,301,8.14,60,1.62,676,18.27,2423,65.49,59,1.59,10,0.27,139,3.76,122,3.3,3,0.08,5,0.14,52,1.41,1,0.13,85,10.63,-,-,1,0.17,4,0.67,-,-,4,0.67
Kochi,1194,24.88,197,6.57,15,0.5,368,12.27,1275,42.5,49,1.63,4,0.13,36,1.2,45,1.5,10,0.33,2,0.07,100,3.33,-,-,2,0.67,-,-,2,0.25,31,3.88,10,1.25,39,4.88
Fukuoka,19079,96.36,721,6.01,455,3.79,2012,16.77,5032,41.93,490,4.08,25,0.21,483,4.03,411,3.43,8,0.07,9,0.08,914,7.62,7,0.27,258,9.92,2,0.14,12,0.86,131,9.36,-,-,2,0.14
Saga,2407,61.72,162,7.04,74,3.22,246,10.7,500,21.74,59,2.57,5,0.22,146,6.35,92,4,-,-,1,0.04,403,17.52,-,-,22,5.5,-,-,1,0.17,21,3.5,-,-,8,1.33
Nagasaki,5369,76.7,303,6.89,76,1.73,641,14.57,1033,23.48,129,2.93,16,0.36,153,3.48,64,1.45,-,-,5,0.11,282,6.41,-,-,96,12,1,0.08,6,0.5,39,3.25,-,-,4,0.33
Kumamoto,4119,51.49,431,8.62,126,2.52,502,10.04,3254,65.08,75,1.5,21,0.42,537,10.74,142,2.84,4,0.08,18,0.36,364,7.28,-,-,144,16,1,0.07,7,0.47,29,1.93,2,0.13,38,2.53
Oita,4225,72.84,174,4.83,99,2.75,745,20.69,2166,60.17,131,3.64,7,0.19,341,9.47,112,3.11,7,0.19,1,0.03,49,1.36,-,-,26,5.2,-,-,-,-,19,1.73,-,-,-,-
Miyazaki,3434,58.2,297,8.25,133,3.69,530,14.72,1911,53.08,81,2.25,14,0.39,210,5.83,161,4.47,1,0.03,6,0.17,526,14.61,4,0.67,138,23,-,-,2,0.29,14,2,-,-,6,0.86
Kagoshima,4804,51.66,403,7.33,261,4.75,1138,20.69,2806,51.02,173,3.15,9,0.16,242,4.4,122,2.22,7,0.13,22,0.4,290,5.27,-,-,37,5.29,-,-,1,0.08,8,0.67,-,-,3,0.25
Okinawa,6668,114.97,57,1.68,30,0.88,167,4.91,838,24.65,101,2.97,4,0.12,16,0.47,34,1,32,0.94,9,0.26,453,13.32,5,0.56,42,4.67,2,0.29,2,0.29,38,5.43,1,0.14,2,0.29
