"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2019",,,,,,"Data collected as of May 22, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,93139,368.14,944,5.9,904,5.65,8530,53.31,23832,148.95,1428,8.93,371,2.32,3239,20.24,1254,7.84,36,0.23,333,2.08,18,0.45,392,9.8,3,0.27,13,1.18,17,1.55,1,0.09,92,8.36
Chiba,67293,318.92,608,4.61,575,4.36,7467,56.57,14089,106.73,1024,7.76,193,1.46,2327,17.63,879,6.66,71,0.54,185,1.4,9,0.26,288,8.47,9,1,11,1.22,29,3.22,-,-,53,5.89
Tokyo,109153,269.51,1279,5.06,960,3.79,10948,43.27,35382,139.85,2095,8.28,494,1.95,4120,16.28,2070,8.18,82,0.32,302,1.19,2,0.05,225,6.08,17,0.71,12,0.5,40,1.67,19,0.79,152,6.33
Kanagawa,102897,290.67,879,3.91,735,3.27,8694,38.64,25099,111.55,1884,8.37,441,1.96,2644,11.75,1619,7.2,54,0.24,474,2.11,8,0.16,1018,20.36,6,0.55,2,0.18,20,1.82,-,-,93,8.45
Niigata,31671,351.9,718,12.6,735,12.89,4706,82.56,6632,116.35,497,8.72,132,2.32,2005,35.18,463,8.12,8,0.14,116,2.04,13,1.3,79,7.9,5,0.38,1,0.08,66,5.08,3,0.23,35,2.69
Toyama,10737,223.69,146,5.03,389,13.41,1359,46.86,3969,136.86,213,7.34,116,4,591,20.38,204,7.03,61,2.1,25,0.86,10,1.43,48,6.86,3,0.6,1,0.2,3,0.6,-,-,15,3
Ishikawa,15243,317.56,258,8.9,432,14.9,2545,87.76,3665,126.38,133,4.59,43,1.48,911,31.41,198,6.83,3,0.1,19,0.66,-,-,44,6.29,3,0.6,3,0.6,41,8.2,-,-,44,8.8
Fukui,10791,308.31,346,15.73,378,17.18,1366,62.09,3083,140.14,211,9.59,35,1.59,167,7.59,159,7.23,13,0.59,48,2.18,-,-,73,24.33,6,1,4,0.67,7,1.17,-,-,43,7.17
Yamanashi,11243,274.22,67,2.79,39,1.63,665,27.71,2189,91.21,146,6.08,60,2.5,362,15.08,107,4.46,5,0.21,61,2.54,3,0.33,66,7.33,4,0.4,6,0.6,49,4.9,-,-,45,4.5
Nagano,28309,329.17,327,6.17,246,4.64,1553,29.3,6360,120,269,5.08,108,2.04,655,12.36,291,5.49,49,0.92,58,1.09,1,0.1,47,4.7,5,0.45,6,0.55,49,4.45,-,-,108,9.82
Gifu,25134,292.26,258,4.96,291,5.6,1043,20.06,3214,61.81,170,3.27,52,1,277,5.33,284,5.46,14,0.27,22,0.42,3,0.27,56,5.09,-,-,-,-,11,2.2,1,0.2,86,17.2
Shizuoka,40551,291.73,453,5.09,377,4.24,2974,33.42,11586,130.18,318,3.57,137,1.54,1031,11.58,488,5.48,45,0.51,183,2.06,-,-,216,9.82,4,0.4,14,1.4,17,1.7,1,0.1,17,1.7
Aichi,72628,372.45,1251,6.87,875,4.81,5704,31.34,18398,101.09,767,4.21,176,0.97,1371,7.53,1004,5.52,63,0.35,202,1.11,4,0.11,229,6.54,6,0.4,12,0.8,59,3.93,1,0.07,338,22.53
Mie,17314,240.47,646,14.36,311,6.91,1690,37.56,5411,120.24,217,4.82,88,1.96,219,4.87,312,6.93,17,0.38,33,0.73,-,-,8,0.67,7,0.78,17,1.89,33,3.67,2,0.22,74,8.22
Shiga,13840,266.15,153,4.94,165,5.32,895,28.87,3177,102.48,153,4.94,72,2.32,141,4.55,142,4.58,33,1.06,33,1.06,-,-,20,2.5,4,0.57,1,0.14,3,0.43,1,0.14,25,3.57
Kyoto,32072,256.58,322,4.24,396,5.21,2067,27.2,8767,115.36,341,4.49,231,3.04,895,11.78,380,5,38,0.5,75,0.99,-,-,61,3.59,3,0.43,-,-,26,3.71,-,-,111,15.86
Osaka,72252,240.04,3303,16.68,1750,8.84,8815,44.52,25199,127.27,1217,6.15,2245,11.34,1969,9.94,1364,6.89,276,1.39,301,1.52,9,0.17,269,5.17,12,0.75,4,0.25,36,2.25,-,-,340,21.25
Hyogo,48118,243.02,1518,11.86,1092,8.53,3879,30.3,19263,150.49,858,6.7,629,4.91,1435,11.21,722,5.64,75,0.59,101,0.79,9,0.26,388,11.41,18,1.29,9,0.64,35,2.5,1,0.07,205,14.64
Nara,11436,207.93,381,11.21,285,8.38,1254,36.88,4422,130.06,158,4.65,176,5.18,106,3.12,212,6.24,21,0.62,24,0.71,-,-,126,12.6,3,0.5,4,0.67,30,5,-,-,71,11.83
Wakayama,8996,183.59,684,22.8,159,5.3,532,17.73,3098,103.27,90,3,70,2.33,417,13.9,192,6.4,17,0.57,23,0.77,13,3.25,34,8.5,1,0.09,7,0.64,42,3.82,1,0.09,84,7.64
Tottori,7258,250.28,153,8.05,177,9.32,1702,89.58,2823,148.58,139,7.32,438,23.05,61,3.21,135,7.11,17,0.89,15,0.79,1,0.2,90,18,2,0.4,2,0.4,7,1.4,-,-,12,2.4
Shimane,7406,194.89,165,7.17,176,7.65,955,41.52,2832,123.13,121,5.26,279,12.13,61,2.65,209,9.09,15,0.65,26,1.13,-,-,5,1.67,1,0.13,3,0.38,11,1.38,2,0.25,16,2
Okayama,19557,232.82,267,4.94,336,6.22,1792,33.19,7732,143.19,251,4.65,216,4,202,3.74,261,4.83,48,0.89,74,1.37,-,-,104,8.67,2,0.4,1,0.2,7,1.4,-,-,42,8.4
Hiroshima,26395,233.58,638,9.11,676,9.66,2841,40.59,9390,134.14,321,4.59,221,3.16,364,5.2,431,6.16,32,0.46,274,3.91,2,0.11,208,11.56,5,0.25,6,0.3,30,1.5,-,-,79,3.95
Yamaguchi,17336,262.67,1111,24.15,258,5.61,1923,41.8,5076,110.35,157,3.41,171,3.72,398,8.65,382,8.3,45,0.98,71,1.54,1,0.11,110,12.22,3,0.33,-,-,40,4.44,-,-,49,5.44
Tokushima,8086,218.54,586,25.48,125,5.43,350,15.22,3223,140.13,69,3,132,5.74,73,3.17,148,6.43,7,0.3,14,0.61,2,0.5,51,12.75,-,-,-,-,6,0.86,-,-,2,0.29
Kagawa,11199,238.28,230,8.21,233,8.32,1030,36.79,4126,147.36,122,4.36,25,0.89,265,9.46,252,9,16,0.57,107,3.82,4,0.8,22,4.4,1,0.2,2,0.4,12,2.4,1,0.2,12,2.4
Ehime,14651,240.18,240,6.49,229,6.19,2317,62.62,6635,179.32,239,6.46,35,0.95,248,6.7,419,11.32,13,0.35,81,2.19,-,-,440,55,-,-,2,0.33,14,2.33,-,-,11,1.83
Kochi,13722,285.88,336,11.2,103,3.43,1385,46.17,3068,102.27,139,4.63,38,1.27,146,4.87,170,5.67,7,0.23,17,0.57,-,-,32,10.67,1,0.13,-,-,52,6.5,3,0.38,84,10.5
Fukuoka,65368,330.14,1756,14.63,1295,10.79,8724,72.7,18709,155.91,1147,9.56,1255,10.46,2545,21.21,1353,11.28,194,1.62,507,4.23,9,0.35,548,21.08,11,0.73,8,0.53,33,2.2,-,-,91,6.07
Saga,10044,257.54,223,9.7,251,10.91,765,33.26,2206,95.91,174,7.57,340,14.78,351,15.26,283,12.3,39,1.7,16,0.7,-,-,36,9,1,0.17,3,0.5,15,2.5,-,-,57,9.5
Nagasaki,21435,310.65,192,4.47,480,11.16,1383,32.16,3131,72.81,220,5.12,365,8.49,327,7.6,338,7.86,25,0.58,69,1.6,4,0.5,125,15.63,4,0.33,12,1,29,2.42,-,-,23,1.92
Kumamoto,21665,274.24,541,11.04,428,8.73,2056,41.96,7594,154.98,329,6.71,767,15.65,273,5.57,675,13.78,208,4.24,101,2.06,1,0.11,387,43,3,0.2,6,0.4,13,0.87,-,-,156,10.4
Oita,19209,331.19,311,8.64,441,12.25,1532,42.56,6724,186.78,270,7.5,421,11.69,168,4.67,354,9.83,47,1.31,343,9.53,-,-,102,20.4,2,0.18,6,0.55,30,2.73,-,-,15,1.36
Miyazaki,18152,312.97,244,6.97,448,12.8,2191,62.6,6156,175.89,335,9.57,1354,38.69,473,13.51,438,12.51,397,11.34,87,2.49,-,-,292,48.67,-,-,-,-,-,-,-,-,18,2.57
Kagoshima,25687,279.21,639,11.83,1125,20.83,2541,47.06,9544,176.74,547,10.13,1521,28.17,231,4.28,428,7.93,238,4.41,135,2.5,1,0.14,275,39.29,4,0.33,-,-,4,0.33,-,-,21,1.75
Okinawa,20690,362.98,240,7.27,214,6.48,1067,32.33,2152,65.21,304,9.21,485,14.7,723,21.91,275,8.33,61,1.85,53,1.61,2,0.25,206,25.75,10,1.43,10,1.43,30,4.29,3,0.43,19,2.71
