"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2022",,,,,,"Data collected as of March 30, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,435,0.09,10374,3.3,5293,1.69,13151,4.19,184889,58.86,2821,0.9,6353,2.02,477,0.15,9585,3.05,1275,0.41,898,0.29,37,0.05,1213,1.75,67,0.14,72,0.15,53,0.11,6,0.01,41,0.09
Hokkaido,11,0.05,822,5.91,298,2.14,899,6.47,1901,13.68,184,1.32,63,0.45,9,0.06,250,1.8,17,0.12,31,0.22,4,0.14,26,0.93,3,0.13,-,-,4,0.17,1,0.04,6,0.26
Aomori,1,0.02,2,0.05,40,0.98,74,1.8,1698,41.41,38,0.93,109,2.66,5,0.12,123,3,1,0.02,14,0.34,-,-,12,1.09,-,-,-,-,5,0.83,-,-,1,0.17
Iwate,2,0.03,365,9.36,77,1.97,330,8.46,2018,51.74,67,1.72,19,0.49,10,0.26,166,4.26,35,0.9,12,0.31,-,-,11,0.79,2,0.11,1,0.05,3,0.16,-,-,2,0.11
Miyagi,13,0.14,80,1.38,82,1.41,196,3.38,3922,67.62,81,1.4,60,1.03,15,0.26,227,3.91,57,0.98,15,0.26,1,0.08,19,1.58,2,0.17,-,-,2,0.17,-,-,-,-
Akita,2,0.04,27,0.79,45,1.32,170,5,1146,33.71,67,1.97,5,0.15,1,0.03,53,1.56,1,0.03,1,0.03,-,-,3,0.43,-,-,-,-,1,0.13,-,-,-,-
Yamagata,3,0.07,2,0.07,90,3.1,176,6.07,2939,101.34,32,1.1,23,0.79,4,0.14,120,4.14,28,0.97,5,0.17,-,-,26,3.25,-,-,-,-,-,-,-,-,1,0.1
Fukushima,5,0.06,62,1.24,174,3.48,220,4.4,2833,56.66,57,1.14,111,2.22,18,0.36,271,5.42,25,0.5,12,0.24,-,-,38,2.92,1,0.14,2,0.29,1,0.14,-,-,-,-
Ibaraki,14,0.12,38,0.51,87,1.16,237,3.16,3719,49.59,49,0.65,46,0.61,5,0.07,129,1.72,10,0.13,22,0.29,-,-,61,3.59,1,0.08,-,-,16,1.33,-,-,-,-
Tochigi,8,0.11,101,2.1,30,0.63,171,3.56,1641,34.19,19,0.4,180,3.75,5,0.1,206,4.29,12,0.25,9,0.19,-,-,25,2.08,2,0.29,-,-,-,-,-,-,-,-
Gunma,1,0.01,64,1.19,80,1.48,104,1.93,3978,73.67,45,0.83,95,1.76,8,0.15,208,3.85,22,0.41,24,0.44,1,0.08,38,2.92,1,0.11,-,-,-,-,-,-,-,-
Saitama,15,0.06,65,0.41,181,1.15,285,1.8,11090,70.19,160,1.01,140,0.89,34,0.22,527,3.34,39,0.25,64,0.41,6,0.15,74,1.9,1,0.09,5,0.45,-,-,-,-,-,-
Chiba,19,0.09,8,0.06,114,0.89,451,3.52,7496,58.56,105,0.82,102,0.8,16,0.13,372,2.91,21,0.16,57,0.45,2,0.06,44,1.33,4,0.44,3,0.33,3,0.33,-,-,-,-
Tokyo,17,0.04,69,0.27,144,0.56,456,1.79,16933,66.4,162,0.64,315,1.24,42,0.16,713,2.8,57,0.22,92,0.36,-,-,57,1.54,1,0.04,4,0.16,2,0.08,5,0.2,2,0.08
Kanagawa,29,0.08,34,0.15,120,0.54,538,2.43,10751,48.65,148,0.67,299,1.35,38,0.17,584,2.64,73,0.33,65,0.29,2,0.04,153,3.06,-,-,8,0.8,-,-,-,-,-,-
Niigata,3,0.03,22,0.39,201,3.53,793,13.91,1865,32.72,73,1.28,298,5.23,6,0.11,208,3.65,142,2.49,24,0.42,5,0.5,15,1.5,2,0.15,2,0.15,1,0.08,-,-,1,0.08
Toyama,1,0.02,543,18.72,170,5.86,188,6.48,2171,74.86,21,0.72,101,3.48,6,0.21,68,2.34,68,2.34,4,0.14,-,-,4,0.57,1,0.2,-,-,1,0.2,-,-,-,-
Ishikawa,2,0.04,35,1.21,129,4.45,144,4.97,2361,81.41,48,1.66,44,1.52,3,0.1,82,2.83,13,0.45,5,0.17,-,-,5,0.71,-,-,1,0.2,2,0.4,-,-,1,0.2
Fukui,1,0.03,86,3.74,84,3.65,110,4.78,2011,87.43,21,0.91,303,13.17,29,1.26,57,2.48,92,4,4,0.17,-,-,3,1,3,0.5,1,0.17,-,-,-,-,-,-
Yamanashi,-,-,11,0.46,1,0.04,18,0.75,987,41.13,23,0.96,27,1.13,2,0.08,44,1.83,1,0.04,6,0.25,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
Nagano,11,0.13,41,0.76,42,0.78,133,2.46,2560,47.41,67,1.24,82,1.52,8,0.15,120,2.22,41,0.76,14,0.26,-,-,9,0.82,1,0.09,1,0.09,-,-,-,-,2,0.18
Gifu,14,0.16,160,3.08,103,1.98,116,2.23,1979,38.06,22,0.42,52,1,-,-,112,2.15,8,0.15,8,0.15,-,-,2,0.18,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,14,0.1,63,0.71,179,2.01,225,2.53,6392,71.82,76,0.85,74,0.83,24,0.27,255,2.87,25,0.28,34,0.38,-,-,34,1.55,6,0.6,6,0.6,-,-,-,-,-,-
Aichi,25,0.13,526,2.89,145,0.8,697,3.83,8952,49.19,86,0.47,129,0.71,14,0.08,386,2.12,29,0.16,43,0.24,-,-,36,1.03,4,0.27,3,0.2,-,-,-,-,1,0.07
Mie,2,0.03,1,0.02,53,1.2,112,2.55,3181,72.3,41,0.93,87,1.98,3,0.07,153,3.48,13,0.3,5,0.11,1,0.08,7,0.58,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,10,0.17,25,0.69,28,0.78,119,3.31,1646,45.72,46,1.28,46,1.28,2,0.06,113,3.14,12,0.33,3,0.08,-,-,2,0.25,1,0.14,-,-,-,-,-,-,-,-
Kyoto,29,0.23,38,0.51,118,1.57,205,2.73,3090,41.2,33,0.44,108,1.44,10,0.13,115,1.53,9,0.12,16,0.21,-,-,11,0.61,1,0.17,-,-,-,-,-,-,-,-
Osaka,46,0.15,425,2.17,286,1.46,503,2.57,9346,47.68,148,0.76,165,0.84,27,0.14,459,2.34,40,0.2,54,0.28,4,0.08,33,0.63,-,-,-,-,-,-,-,-,1,0.06
Hyogo,11,0.06,130,1.02,167,1.31,355,2.8,9223,72.62,71,0.56,146,1.15,25,0.2,327,2.57,17,0.13,38,0.3,-,-,57,1.63,2,0.14,8,0.57,-,-,-,-,2,0.14
Nara,-,-,59,1.74,41,1.21,80,2.35,1749,51.44,18,0.53,43,1.26,1,0.03,96,2.82,7,0.21,2,0.06,-,-,12,1.2,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,11,0.37,40,1.33,107,3.57,1586,52.87,32,1.07,64,2.13,2,0.07,87,2.9,11,0.37,8,0.27,-,-,13,3.25,1,0.09,3,0.27,2,0.18,-,-,1,0.09
Tottori,1,0.03,11,0.58,59,3.11,516,27.16,874,46,11,0.58,226,11.89,4,0.21,60,3.16,25,1.32,1,0.05,-,-,7,1.4,1,0.2,2,0.4,-,-,-,-,-,-
Shimane,-,-,119,5.17,29,1.26,73,3.17,1149,49.96,16,0.7,326,14.17,3,0.13,102,4.43,14,0.61,3,0.13,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
