"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2016",,,,,,"Data collected as of July 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18802,250.69,132,2.75,299,6.23,2777,57.85,4223,87.98,436,9.08,229,4.77,1055,21.98,735,15.31,10,0.21,613,12.77,855,17.81,4,0.33,253,21.08,5,0.71,12,1.71,103,14.71,4,0.57,34,4.86
Gunma,27278,290.19,201,3.53,568,9.96,5239,91.91,9117,159.95,620,10.88,74,1.3,947,16.61,829,14.54,75,1.32,822,14.42,703,12.33,1,0.07,299,21.36,2,0.25,3,0.38,195,24.38,1,0.13,69,8.63
Saitama,84804,339.22,609,3.85,2102,13.3,14266,90.29,29652,187.67,2744,17.37,783,4.96,1628,10.3,2571,16.27,47,0.3,3078,19.48,5302,33.56,33,0.83,725,18.13,4,0.4,15,1.5,148,14.8,13,1.3,43,4.3
Chiba,70876,332.75,435,3.25,1455,10.86,13484,100.63,21721,162.1,1918,14.31,1134,8.46,1659,12.38,1871,13.96,55,0.41,2055,15.34,4284,31.97,14,0.42,654,19.82,12,1.33,40,4.44,126,14,2,0.22,29,3.22
Tokyo,109121,264.22,1167,4.51,3163,12.21,21120,81.54,48788,188.37,3205,12.37,1411,5.45,1782,6.88,4203,16.23,86,0.33,5434,20.98,4260,16.45,8,0.21,661,17.39,22,0.88,32,1.28,353,14.12,24,0.96,90,3.6
Kanagawa,100312,295.91,739,3.47,2296,10.78,13843,64.99,36581,171.74,3071,14.42,904,4.24,1029,4.83,3193,14.99,56,0.26,4375,20.54,4912,23.06,33,0.67,2282,46.57,5,0.5,23,2.3,96,9.6,1,0.1,64,6.4
Niigata,35820,389.35,443,7.64,1468,25.31,5616,96.83,11750,202.59,717,12.36,147,2.53,529,9.12,801,13.81,72,1.24,934,16.1,2237,38.57,12,1.2,206,20.6,5,0.38,7,0.54,105,8.08,50,3.85,55,4.23
Toyama,14101,300.02,103,3.68,472,16.86,2728,97.43,4890,174.64,352,12.57,81,2.89,579,20.68,390,13.93,7,0.25,266,9.5,971,34.68,1,0.14,21,3,-,-,2,0.4,115,23,1,0.2,24,4.8
Ishikawa,16548,344.75,34,1.17,854,29.45,2274,78.41,3869,133.41,206,7.1,54,1.86,439,15.14,348,12,-,-,233,8.03,1712,59.03,-,-,49,7,5,1,10,2,141,28.2,-,-,28,5.6
Fukui,12538,391.81,95,4.32,571,25.95,1802,81.91,4392,199.64,269,12.23,47,2.14,585,26.59,302,13.73,20,0.91,360,16.36,192,8.73,1,0.33,13,4.33,4,0.67,7,1.17,63,10.5,3,0.5,34,5.67
Yamanashi,13234,330.85,97,4.04,265,11.04,1995,83.13,3349,139.54,198,8.25,69,2.88,445,18.54,215,8.96,16,0.67,288,12,145,6.04,2,0.22,85,9.44,4,0.4,10,1,75,7.5,3,0.3,27,2.7
Nagano,33243,386.55,382,7.21,314,5.92,4341,81.91,10023,189.11,532,10.04,148,2.79,978,18.45,591,11.15,82,1.55,331,6.25,1439,27.15,1,0.09,118,10.73,3,0.27,1,0.09,171,15.55,-,-,121,11
Gifu,31127,357.78,217,4.09,411,7.75,2152,40.6,5680,107.17,283,5.34,249,4.7,308,5.81,449,8.47,26,0.49,398,7.51,491,9.26,1,0.09,63,5.73,1,0.2,13,2.6,196,39.2,-,-,76,15.2
Shizuoka,43431,312.45,550,6.18,1040,11.69,10372,116.54,14502,162.94,936,10.52,222,2.49,680,7.64,1067,11.99,29,0.33,2069,23.25,2210,24.83,4,0.19,229,10.9,3,0.3,13,1.3,283,28.3,33,3.3,22,2.2
Aichi,85313,437.5,1157,6.39,1611,8.9,11338,62.64,25347,140.04,1608,8.88,454,2.51,2306,12.74,1954,10.8,67,0.37,2644,14.61,2626,14.51,9,0.26,499,14.68,13,0.93,27,1.93,295,21.07,3,0.21,358,25.57
Mie,23437,325.51,437,9.71,736,16.36,2125,47.22,8446,187.69,399,8.87,119,2.64,1074,23.87,652,14.49,18,0.4,1560,34.67,354,7.87,6,0.5,56,4.67,8,0.89,19,2.11,132,14.67,12,1.33,21,2.33
Shiga,15396,290.49,184,5.75,315,9.84,1531,47.84,6215,194.22,494,15.44,208,6.5,183,5.72,360,11.25,8,0.25,988,30.88,502,15.69,-,-,41,5.13,6,0.86,7,1,46,6.57,-,-,98,14
Kyoto,33842,275.14,225,3.04,620,8.38,3278,44.3,13567,183.34,704,9.51,620,8.38,691,9.34,665,8.99,13,0.18,1338,18.08,1922,25.97,2,0.12,106,6.24,-,-,5,0.71,105,15,-,-,122,17.43
Osaka,90145,293.63,1781,8.95,2907,14.61,13824,69.47,38757,194.76,2496,12.54,711,3.57,1702,8.55,2710,13.62,76,0.38,6061,30.46,6340,31.86,15,0.29,537,10.53,21,1.24,24,1.41,453,26.65,3,0.18,399,23.47
Hyogo,62080,311.96,1063,8.24,1829,14.18,7092,54.98,26106,202.37,1635,12.67,444,3.44,1376,10.67,1476,11.44,62,0.48,2656,20.59,3568,27.66,12,0.35,371,10.91,17,1.55,16,1.45,158,14.36,1,0.09,183,16.64
Nara,15259,282.57,286,8.41,474,13.94,1853,54.5,5167,151.97,302,8.88,64,1.88,660,19.41,518,15.24,7,0.21,781,22.97,1313,38.62,2,0.22,82,9.11,6,1,5,0.83,132,22,-,-,98,16.33
Wakayama,11505,230.1,335,10.81,343,11.06,715,23.06,3289,106.1,269,8.68,38,1.23,714,23.03,419,13.52,7,0.23,993,32.03,634,20.45,4,1,28,7,1,0.09,12,1.09,74,6.73,1,0.09,94,8.55
Tottori,7792,268.69,60,3.16,461,24.26,3103,163.32,3539,186.26,133,7,120,6.32,526,27.68,241,12.68,10,0.53,593,31.21,109,5.74,8,2,133,33.25,4,0.8,7,1.4,96,19.2,1,0.2,134,26.8
Shimane,7686,202.26,215,9.35,894,38.87,1801,78.3,5808,252.52,169,7.35,114,4.96,442,19.22,414,18,2,0.09,413,17.96,480,20.87,-,-,45,15,1,0.13,18,2.25,89,11.13,2,0.25,235,29.38
Okayama,22410,266.79,308,5.7,476,8.81,1807,33.46,9735,180.28,424,7.85,201,3.72,592,10.96,552,10.22,8,0.15,1287,23.83,2053,38.02,4,0.33,122,10.17,5,1,9,1.8,29,5.8,-,-,25,5
Hiroshima,35405,310.57,614,8.65,1307,18.41,4586,64.59,14582,205.38,731,10.3,166,2.34,1538,21.66,849,11.96,60,0.85,1138,16.03,1370,19.3,6,0.33,404,22.44,6,0.29,4,0.19,203,9.67,3,0.14,380,18.1
Yamaguchi,24668,362.76,861,17.94,455,9.48,4404,91.75,8631,179.81,380,7.92,189,3.94,1080,22.5,736,15.33,23,0.48,752,15.67,901,18.77,2,0.22,117,13,3,0.33,-,-,137,15.22,-,-,105,11.67
Tokushima,9420,254.59,565,24.57,351,15.26,827,35.96,4904,213.22,178,7.74,56,2.43,206,8.96,441,19.17,11,0.48,680,29.57,494,21.48,1,0.25,19,4.75,1,0.14,2,0.29,22,3.14,-,-,57,8.14
Kagawa,13092,278.55,172,6.14,522,18.64,1384,49.43,5978,213.5,200,7.14,265,9.46,437,15.61,383,13.68,23,0.82,923,32.96,481,17.18,1,0.2,53,10.6,2,0.4,5,1,94,18.8,1,0.2,150,30
Ehime,21143,346.61,472,12.76,361,9.76,3469,93.76,9462,255.73,376,10.16,156,4.22,616,16.65,685,18.51,18,0.49,1347,36.41,320,8.65,4,0.5,429,53.63,1,0.17,3,0.5,56,9.33,-,-,80,13.33
Kochi,14926,310.96,589,19.63,164,5.47,1787,59.57,4489,149.63,205,6.83,206,6.87,209,6.97,289,9.63,67,2.23,496,16.53,544,18.13,-,-,11,3.67,4,0.5,24,3,141,17.63,26,3.25,232,29
Fukuoka,82126,414.78,2634,21.95,2375,19.79,11393,94.94,27371,228.09,1861,15.51,461,3.84,1823,15.19,2412,20.1,88,0.73,2256,18.8,4796,39.97,13,0.5,805,30.96,21,1.5,75,5.36,660,47.14,1,0.07,25,1.79
Saga,12542,321.59,403,17.52,606,26.35,1342,58.35,2814,122.35,219,9.52,70,3.04,326,14.17,531,23.09,16,0.7,431,18.74,1673,72.74,-,-,85,21.25,1,0.17,8,1.33,102,17,-,-,61,10.17
Nagasaki,23942,346.99,627,14.25,490,11.14,3063,69.61,5437,123.57,537,12.2,120,2.73,374,8.5,563,12.8,8,0.18,244,5.55,1226,27.86,4,0.5,398,49.75,2,0.17,31,2.58,204,17,-,-,51,4.25
Kumamoto,22791,288.49,826,16.86,610,12.45,2185,44.59,12426,253.59,372,7.59,348,7.1,1350,27.55,995,20.31,14,0.29,1074,21.92,2182,44.53,2,0.22,549,61,5,0.33,44,2.93,155,10.33,2,0.13,173,11.53
Oita,19662,339,616,17.11,521,14.47,3892,108.11,12283,341.19,713,19.81,145,4.03,666,18.5,779,21.64,33,0.92,1037,28.81,435,12.08,4,0.8,100,20,-,-,-,-,156,14.18,2,0.18,18,1.64
Miyazaki,21043,356.66,873,24.25,624,17.33,2819,78.31,9928,275.78,413,11.47,314,8.72,942,26.17,966,26.83,10,0.28,920,25.56,3251,90.31,8,1.33,573,95.5,2,0.29,25,3.57,128,18.29,-,-,83,11.86
Kagoshima,35177,378.25,1452,26.4,1395,25.36,5088,92.51,12923,234.96,997,18.13,1251,22.75,753,13.69,720,13.09,34,0.62,561,10.2,2647,48.13,-,-,270,38.57,3,0.25,12,1,100,8.33,-,-,126,10.5
Okinawa,25999,448.26,1432,42.12,423,12.44,1005,29.56,3758,110.53,510,15,1731,50.91,118,3.47,226,6.65,158,4.65,193,5.68,1809,53.21,10,1.11,251,27.89,23,3.29,51,7.29,283,40.43,1,0.14,65,9.29
