"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2017",,,,,,"Data collected as of February 15, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shizuoka,25080,180.43,145,1.63,149,1.67,1146,12.88,2668,29.98,129,1.45,52,0.58,22,0.25,144,1.62,4,0.04,5,0.06,227,2.55,5,0.24,43,2.05,2,0.2,1,0.1,42,4.2,8,0.8,4,0.4
Aichi,44611,228.77,335,1.84,291,1.6,1516,8.33,4667,25.64,272,1.49,139,0.76,44,0.24,273,1.5,5,0.03,14,0.08,364,2,2,0.06,59,1.69,2,0.13,7,0.47,91,6.07,1,0.07,5,0.33
Mie,12914,179.36,185,4.11,150,3.33,299,6.64,1092,24.27,75,1.67,63,1.4,42,0.93,88,1.96,-,-,2,0.04,72,1.6,1,0.08,4,0.33,2,0.22,9,1,26,2.89,4,0.44,1,0.11
Shiga,7329,138.28,74,2.31,32,1,121,3.78,1125,35.16,71,2.22,47,1.47,4,0.13,55,1.72,1,0.03,9,0.28,111,3.47,-,-,9,1.13,-,-,3,0.43,22,3.14,-,-,1,0.14
Kyoto,17217,137.74,62,0.82,157,2.07,424,5.58,1944,25.58,104,1.37,48,0.63,18,0.24,102,1.34,4,0.05,8,0.11,213,2.8,1,0.06,33,1.94,2,0.29,2,0.29,26,3.71,-,-,1,0.14
Osaka,46839,152.57,725,3.64,396,1.99,1593,8.01,5393,27.1,456,2.29,222,1.12,35,0.18,405,2.04,7,0.04,38,0.19,1161,5.83,3,0.06,93,1.79,4,0.24,4,0.24,68,4,-,-,3,0.18
Hyogo,30080,151.92,417,3.26,322,2.52,774,6.05,4552,35.56,267,2.09,87,0.68,61,0.48,239,1.87,3,0.02,10,0.08,671,5.24,-,-,57,1.63,2,0.18,3,0.27,50,4.55,-,-,4,0.36
Nara,7067,130.87,176,5.18,74,2.18,261,7.68,609,17.91,49,1.44,33,0.97,5,0.15,83,2.44,-,-,4,0.12,206,6.06,-,-,32,3.2,1,0.17,5,0.83,22,3.67,-,-,3,0.5
Wakayama,5667,113.34,110,3.55,68,2.19,81,2.61,1039,33.52,70,2.26,9,0.29,17,0.55,60,1.94,3,0.1,5,0.16,365,11.77,1,0.25,4,1,-,-,3,0.27,18,1.64,3,0.27,3,0.27
Tottori,2895,99.83,30,1.58,39,2.05,570,30,470,24.74,87,4.58,11,0.58,5,0.26,26,1.37,1,0.05,-,-,108,5.68,-,-,23,4.6,-,-,2,0.4,14,2.8,-,-,1,0.2
Shimane,3788,99.68,47,2.04,47,2.04,319,13.87,825,35.87,55,2.39,39,1.7,70,3.04,64,2.78,5,0.22,-,-,199,8.65,-,-,1,0.33,-,-,4,0.5,24,3,-,-,-,-
Okayama,14317,170.44,112,2.07,156,2.89,226,4.19,1859,34.43,79,1.46,116,2.15,23,0.43,97,1.8,3,0.06,10,0.19,126,2.33,-,-,24,2,-,-,2,0.4,20,4,1,0.2,1,0.2
Hiroshima,18412,160.1,224,3.11,217,3.01,657,9.13,1989,27.63,198,2.75,102,1.42,66,0.92,138,1.92,4,0.06,17,0.24,154,2.14,1,0.05,94,4.95,3,0.15,-,-,49,2.45,-,-,6,0.3
Yamaguchi,12693,186.66,188,3.92,146,3.04,467,9.73,1236,25.75,103,2.15,56,1.17,46,0.96,124,2.58,-,-,11,0.23,645,13.44,-,-,25,2.78,2,0.22,1,0.11,52,5.78,-,-,2,0.22
Tokushima,5747,155.32,142,6.17,58,2.52,146,6.35,913,39.7,33,1.43,42,1.83,23,1,73,3.17,3,0.13,4,0.17,111,4.83,-,-,3,0.75,-,-,-,-,6,0.86,-,-,1,0.14
Kagawa,6065,129.04,88,3.14,74,2.64,309,11.04,1423,50.82,31,1.11,33,1.18,24,0.86,66,2.36,3,0.11,20,0.71,195,6.96,-,-,9,1.8,2,0.4,1,0.2,23,4.6,-,-,6,1.2
Ehime,9806,160.75,102,2.76,41,1.11,506,13.68,2377,64.24,71,1.92,46,1.24,66,1.78,117,3.16,2,0.05,7,0.19,339,9.16,-,-,65,8.13,1,0.17,-,-,18,3,-,-,-,-
Kochi,8898,185.38,118,3.93,29,0.97,305,10.17,1253,41.77,88,2.93,12,0.4,30,1,42,1.4,6,0.2,-,-,49,1.63,-,-,5,1.67,1,0.13,-,-,27,3.38,2,0.25,5,0.63
Fukuoka,42053,212.39,458,3.82,319,2.66,1950,16.25,7285,60.71,407,3.39,309,2.58,56,0.47,389,3.24,15,0.13,34,0.28,577,4.81,-,-,93,3.58,2,0.13,9,0.6,109,7.27,-,-,2,0.13
Saga,6379,163.56,135,5.87,84,3.65,287,12.48,810,35.22,45,1.96,87,3.78,10,0.43,65,2.83,-,-,4,0.17,59,2.57,-,-,23,5.75,4,0.67,-,-,13,2.17,-,-,1,0.17
Nagasaki,9596,137.09,92,2.09,48,1.09,924,21,1855,42.16,101,2.3,83,1.89,7,0.16,95,2.16,8,0.18,6,0.14,164,3.73,-,-,20,2.5,-,-,-,-,25,2.08,-,-,1,0.08
Kumamoto,12472,155.9,127,2.54,129,2.58,510,10.2,3789,75.78,201,4.02,213,4.26,15,0.3,178,3.56,-,-,88,1.76,304,6.08,1,0.11,86,9.56,1,0.07,1,0.07,34,2.27,-,-,7,0.47
Oita,11747,202.53,91,2.53,62,1.72,582,16.17,4415,122.64,145,4.03,9,0.25,3,0.08,113,3.14,3,0.08,5,0.14,104,2.89,-,-,18,3.6,-,-,-,-,28,2.55,-,-,6,0.55
Miyazaki,12903,218.69,153,4.25,128,3.56,403,11.19,2719,75.53,159,4.42,163,4.53,134,3.72,149,4.14,-,-,12,0.33,80,2.22,1,0.2,59,11.8,-,-,-,-,10,1.43,-,-,5,0.71
Kagoshima,15047,161.8,222,4.04,243,4.42,456,8.29,3178,57.78,177,3.22,200,3.64,15,0.27,118,2.15,1,0.02,29,0.53,714,12.98,-,-,24,3.43,2,0.17,1,0.08,11,0.92,-,-,-,-
Okinawa,7999,137.91,60,1.76,60,1.76,188,5.53,1122,33,92,2.71,10,0.29,10,0.29,49,1.44,11,0.32,7,0.21,26,0.76,-,-,38,4.22,1,0.14,9,1.29,31,4.43,-,-,1,0.14
