"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2016",,,,,,"Data collected as of August 17, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18804,250.72,141,3,318,6.77,2882,61.32,4373,93.04,462,9.83,388,8.26,1147,24.4,809,17.21,11,0.23,1474,31.36,959,20.4,4,0.33,287,23.92,5,0.71,15,2.14,116,16.57,4,0.57,34,4.86
Gunma,27278,290.19,223,3.91,627,11,5566,97.65,9617,168.72,662,11.61,104,1.82,1006,17.65,901,15.81,84,1.47,1674,29.37,854,14.98,1,0.07,329,23.5,2,0.25,3,0.38,231,28.88,1,0.13,69,8.63
Saitama,84813,340.61,721,4.56,2265,14.34,15020,95.06,31380,198.61,2940,18.61,1173,7.42,1692,10.71,2794,17.68,53,0.34,5714,36.16,5874,37.18,33,0.83,783,19.58,4,0.4,18,1.8,172,17.2,14,1.4,43,4.3
Chiba,70883,334.35,524,3.91,1579,11.78,14464,107.94,22749,169.77,2037,15.2,1945,14.51,1733,12.93,2040,15.22,68,0.51,3881,28.96,4626,34.52,15,0.45,736,22.3,13,1.44,45,5,158,17.56,2,0.22,29,3.22
Tokyo,109137,264.9,1429,5.52,3465,13.38,22307,86.13,51924,200.48,3448,13.31,2083,8.04,1903,7.35,4574,17.66,100,0.39,9235,35.66,4930,19.03,9,0.24,746,19.63,26,1.04,40,1.6,421,16.84,26,1.04,90,3.6
Kanagawa,100331,298.6,869,4.1,2499,11.79,14596,68.85,38562,181.9,3301,15.57,1406,6.63,1142,5.39,3472,16.38,61,0.29,7415,34.98,5746,27.1,36,0.75,2569,53.52,5,0.5,26,2.6,112,11.2,1,0.1,64,6.4
Niigata,35835,389.51,520,8.97,1534,26.45,5815,100.26,12230,210.86,753,12.98,216,3.72,571,9.84,911,15.71,86,1.48,2593,44.71,2657,45.81,14,1.4,227,22.7,6,0.46,8,0.62,117,9,54,4.15,55,4.23
Toyama,14104,300.09,118,4.21,495,17.68,2782,99.36,5165,184.46,374,13.36,107,3.82,613,21.89,424,15.14,7,0.25,706,25.21,1175,41.96,1,0.14,24,3.43,-,-,2,0.4,137,27.4,1,0.2,24,4.8
Ishikawa,16550,344.79,46,1.59,889,30.66,2403,82.86,4120,142.07,218,7.52,101,3.48,451,15.55,384,13.24,-,-,550,18.97,1799,62.03,-,-,52,7.43,5,1,12,2.4,160,32,-,-,29,5.8
Fukui,12538,391.81,103,4.68,654,29.73,1904,86.55,4633,210.59,284,12.91,59,2.68,597,27.14,323,14.68,22,1,586,26.64,248,11.27,1,0.33,13,4.33,4,0.67,7,1.17,78,13,3,0.5,34,5.67
Yamanashi,13234,330.85,103,4.29,288,12,2067,86.13,3510,146.25,224,9.33,154,6.42,484,20.17,233,9.71,19,0.79,668,27.83,182,7.58,3,0.33,88,9.78,4,0.4,14,1.4,84,8.4,3,0.3,27,2.7
Nagano,33244,386.56,388,7.32,353,6.66,4636,87.47,10544,198.94,576,10.87,242,4.57,1047,19.75,668,12.6,86,1.62,1172,22.11,1661,31.34,1,0.09,143,13,3,0.27,4,0.36,198,18,-,-,122,11.09
Gifu,31131,361.99,222,4.27,448,8.62,2313,44.48,5978,114.96,310,5.96,342,6.58,321,6.17,506,9.73,27,0.52,743,14.29,617,11.87,1,0.09,71,6.45,1,0.2,15,3,245,49,-,-,76,15.2
Shizuoka,43449,312.58,565,6.35,1151,12.93,10859,122.01,15275,171.63,978,10.99,367,4.12,716,8.04,1186,13.33,32,0.36,2966,33.33,2393,26.89,5,0.24,258,12.29,5,0.5,18,1.8,320,32,33,3.3,22,2.2
Aichi,85334,437.61,1198,6.62,1791,9.9,11987,66.23,26857,148.38,1726,9.54,643,3.55,2441,13.49,2152,11.89,71,0.39,4165,23.01,3057,16.89,9,0.26,594,17.47,15,1.07,30,2.14,350,25,3,0.21,359,25.64
Mie,23438,325.53,469,10.42,778,17.29,2213,49.18,8935,198.56,423,9.4,156,3.47,1154,25.64,709,15.76,20,0.44,2043,45.4,394,8.76,7,0.58,60,5,9,1,22,2.44,143,15.89,15,1.67,21,2.33
Shiga,15397,296.1,191,6.16,347,11.19,1615,52.1,6532,210.71,517,16.68,250,8.06,197,6.35,395,12.74,8,0.26,1337,43.13,615,19.84,-,-,46,5.75,7,1,8,1.14,51,7.29,-,-,98,14
Kyoto,33845,275.16,228,3.08,684,9.24,3489,47.15,14376,194.27,755,10.2,923,12.47,715,9.66,760,10.27,15,0.2,1608,21.73,2202,29.76,2,0.12,117,6.88,-,-,8,1.14,117,16.71,1,0.14,122,17.43
Osaka,90171,293.72,2019,10.1,3197,15.99,14698,73.49,40919,204.6,2675,13.38,871,4.36,1765,8.83,3023,15.12,101,0.51,7353,36.77,7535,37.68,16,0.31,644,12.63,22,1.29,28,1.65,540,31.76,3,0.18,400,23.53
Hyogo,62085,313.56,1143,8.93,2000,15.63,7475,58.4,27800,217.19,1742,13.61,599,4.68,1437,11.23,1636,12.78,70,0.55,3516,27.47,4077,31.85,12,0.35,413,12.15,19,1.73,21,1.91,201,18.27,1,0.09,183,16.64
Nara,15259,282.57,326,9.59,498,14.65,1986,58.41,5495,161.62,316,9.29,91,2.68,726,21.35,578,17,8,0.24,939,27.62,1493,43.91,3,0.33,96,10.67,7,1.17,5,0.83,147,24.5,-,-,98,16.33
Wakayama,11507,230.14,351,11.32,393,12.68,752,24.26,3479,112.23,298,9.61,56,1.81,732,23.61,463,14.94,8,0.26,1203,38.81,807,26.03,4,1,29,7.25,1,0.09,17,1.55,88,8,2,0.18,94,8.55
Tottori,7794,268.76,63,3.32,481,25.32,3242,170.63,3802,200.11,148,7.79,138,7.26,542,28.53,267,14.05,14,0.74,747,39.32,196,10.32,8,2,151,37.75,4,0.8,9,1.8,108,21.6,1,0.2,134,26.8
Shimane,7689,202.34,217,9.43,939,40.83,1910,83.04,6144,267.13,184,8,123,5.35,484,21.04,458,19.91,5,0.22,465,20.22,570,24.78,-,-,47,15.67,1,0.13,23,2.88,108,13.5,2,0.25,236,29.5
Okayama,22413,270.04,308,5.81,521,9.83,1897,35.79,10338,195.06,467,8.81,270,5.09,607,11.45,618,11.66,10,0.19,1508,28.45,2253,42.51,4,0.33,125,10.42,5,1,9,1.8,32,6.4,-,-,25,5
Hiroshima,35406,310.58,737,10.38,1432,20.17,4941,69.59,15437,217.42,819,11.54,188,2.65,1613,22.72,937,13.2,66,0.93,1287,18.13,1536,21.63,7,0.39,442,24.56,6,0.29,6,0.29,229,10.9,3,0.14,381,18.14
Yamaguchi,24668,362.76,959,19.98,536,11.17,4686,97.63,9190,191.46,410,8.54,214,4.46,1153,24.02,836,17.42,25,0.52,891,18.56,983,20.48,2,0.22,132,14.67,4,0.44,1,0.11,172,19.11,-,-,106,11.78
Tokushima,9420,254.59,576,25.04,364,15.83,865,37.61,5487,238.57,195,8.48,75,3.26,217,9.43,499,21.7,14,0.61,784,34.09,589,25.61,1,0.25,20,5,1,0.14,2,0.29,31,4.43,-,-,57,8.14
Kagawa,13096,278.64,182,6.5,558,19.93,1523,54.39,6400,228.57,225,8.04,291,10.39,457,16.32,420,15,25,0.89,1048,37.43,631,22.54,1,0.2,62,12.4,2,0.4,6,1.2,121,24.2,1,0.2,150,30
Ehime,21146,346.66,484,13.08,414,11.19,3682,99.51,10074,272.27,408,11.03,219,5.92,679,18.35,768,20.76,19,0.51,1600,43.24,402,10.86,4,0.5,474,59.25,1,0.17,3,0.5,72,12,-,-,80,13.33
Kochi,14926,310.96,605,20.17,229,7.63,1839,61.3,4682,156.07,231,7.7,232,7.73,227,7.57,320,10.67,75,2.5,635,21.17,592,19.73,-,-,11,3.67,6,0.75,26,3.25,163,20.38,26,3.25,233,29.13
Fukuoka,82127,414.78,3135,26.13,2636,21.97,12065,100.54,29149,242.91,1968,16.4,548,4.57,1885,15.71,2662,22.18,106,0.88,2594,21.62,5405,45.04,13,0.5,897,34.5,21,1.5,88,6.29,794,56.71,1,0.07,25,1.79
Saga,12545,321.67,425,18.48,627,27.26,1415,61.52,2943,127.96,241,10.48,90,3.91,329,14.3,583,25.35,18,0.78,478,20.78,1817,79,-,-,91,22.75,2,0.33,10,1.67,120,20,-,-,61,10.17
Nagasaki,23943,347,669,15.2,601,13.66,3202,72.77,5793,131.66,569,12.93,139,3.16,386,8.77,631,14.34,8,0.18,335,7.61,1370,31.14,4,0.5,432,54,2,0.17,39,3.25,247,20.58,-,-,52,4.33
Kumamoto,22792,288.51,920,18.78,647,13.2,2330,47.55,13102,267.39,419,8.55,420,8.57,1372,28,1106,22.57,14,0.29,1377,28.1,2508,51.18,2,0.22,562,62.44,5,0.33,49,3.27,193,12.87,2,0.13,174,11.6
Oita,19669,339.12,631,17.53,576,16,4142,115.06,13198,366.61,732,20.33,166,4.61,672,18.67,858,23.83,40,1.11,1340,37.22,482,13.39,4,0.8,105,21,-,-,-,-,203,18.45,2,0.18,18,1.64
Miyazaki,21043,356.66,977,27.14,676,18.78,2991,83.08,10482,291.17,450,12.5,435,12.08,1049,29.14,1050,29.17,10,0.28,1258,34.94,3522,97.83,8,1.33,602,100.33,2,0.29,25,3.57,157,22.43,-,-,83,11.86
Kagoshima,35205,378.55,1618,29.42,1496,27.2,5349,97.25,13741,249.84,1053,19.15,1730,31.45,794,14.44,780,14.18,34,0.62,837,15.22,3046,55.38,-,-,332,47.43,3,0.25,13,1.08,126,10.5,-,-,126,10.5
Okinawa,26074,449.55,1535,45.15,551,16.21,1082,31.82,4183,123.03,539,15.85,1952,57.41,123,3.62,260,7.65,164,4.82,253,7.44,1863,54.79,12,1.33,289,32.11,26,3.71,54,7.71,319,45.57,1,0.14,69,9.86
