"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2016",,,,,,"Data collected as of July 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,23437,325.51,414,9.2,654,14.53,1965,43.67,7973,177.18,376,8.36,66,1.47,973,21.62,586,13.02,15,0.33,523,11.62,313,6.96,5,0.42,53,4.42,6,0.67,17,1.89,116,12.89,9,1,21,2.33
Shiga,15396,290.49,180,5.63,252,7.88,1384,43.25,5827,182.09,470,14.69,136,4.25,174,5.44,334,10.44,4,0.13,399,12.47,421,13.16,-,-,34,4.25,6,0.86,6,0.86,41,5.86,-,-,98,14
Kyoto,33836,275.09,222,3,552,7.46,2999,40.53,12599,170.26,619,8.36,289,3.91,651,8.8,578,7.81,12,0.16,716,9.68,1680,22.7,2,0.12,94,5.53,-,-,5,0.71,99,14.14,-,-,122,17.43
Osaka,90127,293.57,1619,8.14,2596,13.05,12442,62.52,36047,181.14,2289,11.5,489,2.46,1621,8.15,2397,12.05,60,0.3,2859,14.37,5138,25.82,14,0.27,483,9.47,16,0.94,21,1.24,375,22.06,2,0.12,398,23.41
Hyogo,62075,313.51,1022,7.98,1661,12.98,6514,50.89,23892,186.66,1502,11.73,229,1.79,1279,9.99,1293,10.1,44,0.34,888,6.94,3047,23.8,11,0.32,331,9.74,17,1.55,12,1.09,126,11.45,1,0.09,183,16.64
Nara,15258,282.56,285,8.38,433,12.74,1682,49.47,4791,140.91,267,7.85,39,1.15,561,16.5,448,13.18,7,0.21,352,10.35,1143,33.62,2,0.22,78,8.67,5,0.83,4,0.67,120,20,-,-,98,16.33
Wakayama,11505,230.1,331,10.68,321,10.35,657,21.19,3060,98.71,247,7.97,22,0.71,680,21.94,364,11.74,5,0.16,436,14.06,483,15.58,4,1,28,7,1,0.09,8,0.73,59,5.36,1,0.09,94,8.55
Tottori,7792,268.69,58,3.05,446,23.47,2911,153.21,3295,173.42,120,6.32,86,4.53,496,26.11,213,11.21,10,0.53,347,18.26,62,3.26,8,2,123,30.75,3,0.6,4,0.8,83,16.6,1,0.2,133,26.6
Shimane,7684,202.21,215,9.35,816,35.48,1656,72,5439,236.48,155,6.74,99,4.3,371,16.13,362,15.74,1,0.04,329,14.3,394,17.13,-,-,39,13,1,0.13,13,1.63,77,9.63,2,0.25,235,29.38
Okayama,22408,266.76,300,5.56,443,8.2,1678,31.07,8968,166.07,375,6.94,136,2.52,553,10.24,471,8.72,6,0.11,806,14.93,1838,34.04,4,0.33,119,9.92,5,1,8,1.6,27,5.4,-,-,25,5
Hiroshima,35401,310.54,556,7.83,1098,15.46,4114,57.94,13634,192.03,646,9.1,125,1.76,1434,20.2,753,10.61,49,0.69,914,12.87,1181,16.63,5,0.28,362,20.11,6,0.29,2,0.1,180,8.57,3,0.14,379,18.05
Yamaguchi,24668,362.76,817,17.02,403,8.4,3963,82.56,7912,164.83,367,7.65,131,2.73,994,20.71,648,13.5,22,0.46,518,10.79,816,17,2,0.22,109,12.11,3,0.33,-,-,114,12.67,-,-,105,11.67
Tokushima,9409,254.3,565,24.57,323,14.04,755,32.83,4493,195.35,158,6.87,33,1.43,181,7.87,391,17,8,0.35,348,15.13,381,16.57,1,0.25,16,4,1,0.14,2,0.29,19,2.71,-,-,57,8.14
Kagawa,13091,278.53,164,5.86,477,17.04,1254,44.79,5593,199.75,184,6.57,216,7.71,412,14.71,337,12.04,22,0.79,676,24.14,368,13.14,1,0.2,42,8.4,2,0.4,5,1,70,14,1,0.2,150,30
Ehime,21143,346.61,472,12.76,295,7.97,3148,85.08,8736,236.11,345,9.32,85,2.3,551,14.89,624,16.86,17,0.46,529,14.3,248,6.7,2,0.25,379,47.38,1,0.17,3,0.5,44,7.33,-,-,79,13.17
Kochi,14926,310.96,584,19.47,122,4.07,1678,55.93,4274,142.47,182,6.07,138,4.6,186,6.2,252,8.4,60,2,203,6.77,483,16.1,-,-,11,3.67,2,0.25,15,1.88,124,15.5,25,3.13,230,28.75
Fukuoka,82122,414.76,2367,19.73,2090,17.42,10304,85.87,25156,209.63,1717,14.31,344,2.87,1703,14.19,2161,18.01,78,0.65,1495,12.46,4099,34.16,12,0.46,719,27.65,16,1.14,52,3.71,534,38.14,1,0.07,25,1.79
Saga,12540,321.54,399,17.35,584,25.39,1243,54.04,2690,116.96,204,8.87,52,2.26,325,14.13,476,20.7,14,0.61,295,12.83,1481,64.39,-,-,82,20.5,1,0.17,4,0.67,87,14.5,-,-,60,10
Nagasaki,23941,346.97,614,13.95,423,9.61,2805,63.75,5073,115.3,495,11.25,99,2.25,366,8.32,499,11.34,7,0.16,171,3.89,1082,24.59,3,0.38,385,48.13,2,0.17,26,2.17,166,13.83,-,-,51,4.25
Kumamoto,22789,288.47,808,16.49,566,11.55,1945,39.69,11461,233.9,342,6.98,258,5.27,1308,26.69,882,18,13,0.27,537,10.96,1887,38.51,1,0.11,522,58,4,0.27,34,2.27,125,8.33,2,0.13,171,11.4
Oita,19658,338.93,612,17,482,13.39,3598,99.94,11210,311.39,676,18.78,109,3.03,656,18.22,706,19.61,28,0.78,527,14.64,380,10.56,3,0.6,94,18.8,-,-,-,-,122,11.09,-,-,18,1.64
Miyazaki,21043,356.66,791,21.97,578,16.06,2574,71.5,9310,258.61,364,10.11,217,6.03,803,22.31,867,24.08,9,0.25,350,9.72,2931,81.42,8,1.33,528,88,2,0.29,22,3.14,101,14.43,-,-,83,11.86
Kagoshima,35148,377.94,1345,24.45,1283,23.33,4713,85.69,12136,220.65,941,17.11,546,9.93,695,12.64,638,11.6,28,0.51,241,4.38,2263,41.15,-,-,200,28.57,3,0.25,6,0.5,82,6.83,-,-,125,10.42
Okinawa,25867,445.98,1254,36.88,306,9,932,27.41,3345,98.38,476,14,1293,38.03,106,3.12,206,6.06,133,3.91,125,3.68,1727,50.79,9,1,213,23.67,22,3.14,47,6.71,234,33.43,1,0.14,61,8.71
