"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2019",,,,,,"Data collected as of October 2, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,25787,299.85,1382,26.58,691,13.29,3628,69.77,9104,175.08,551,10.6,6034,116.04,1266,24.35,946,18.19,1675,32.21,160,3.08,7,0.5,364,26,1,0.13,6,0.75,58,7.25,-,-,139,17.38
Saitama,94325,374.31,4612,28.83,2851,17.82,15648,97.8,39593,247.46,2855,17.84,22845,142.78,5988,37.43,2861,17.88,5797,36.23,729,4.56,58,1.49,891,22.85,6,0.55,27,2.45,53,4.82,1,0.09,122,11.09
Chiba,68532,324.8,2868,21.56,1585,11.92,13594,102.21,23287,175.09,1961,14.74,16156,121.47,4140,31.13,1992,14.98,2895,21.77,525,3.95,15,0.44,672,19.76,15,1.88,16,2,67,8.38,-,-,85,10.63
Tokyo,111681,275.08,7376,28.93,3068,12.03,20323,79.7,58209,228.27,4030,15.8,28495,111.75,5556,21.79,4506,17.67,9366,36.73,760,2.98,10,0.27,474,12.81,29,1.21,30,1.25,152,6.33,29,1.21,184,7.67
Kanagawa,104468,295.94,4641,20.54,2468,10.92,16279,72.03,40629,179.77,3804,16.83,24454,108.2,4181,18.5,3537,15.65,5486,24.27,1127,4.99,15,0.3,2250,45,6,0.55,18,1.64,62,5.64,-,-,118,10.73
Niigata,32003,355.59,3311,58.09,1568,27.51,8598,150.84,10895,191.14,902,15.82,8265,145,2952,51.79,1086,19.05,2242,39.33,240,4.21,22,2.2,175,17.5,11,0.85,7,0.54,94,7.23,3,0.23,51,3.92
Toyama,10933,227.77,826,28.48,677,23.34,2127,73.34,6860,236.55,340,11.72,3054,105.31,1364,47.03,447,15.41,845,29.14,41,1.41,13,1.86,75,10.71,5,1,4,0.8,11,2.2,-,-,18,3.6
Ishikawa,15622,325.46,858,29.59,777,26.79,3914,134.97,6344,218.76,307,10.59,3659,126.17,1332,45.93,419,14.45,645,22.24,52,1.79,1,0.14,139,19.86,3,0.6,10,2,82,16.4,-,-,72,14.4
Fukui,10923,303.42,1023,46.5,681,30.95,2280,103.64,5385,244.77,349,15.86,4143,188.32,575,26.14,377,17.14,641,29.14,84,3.82,-,-,100,33.33,9,1.5,11,1.83,22,3.67,5,0.83,77,12.83
Yamanashi,11449,279.24,327,13.63,150,6.25,1024,42.67,3549,147.88,271,11.29,2763,115.13,765,31.88,224,9.33,340,14.17,89,3.71,4,0.44,207,23,7,0.7,10,1,71,7.1,-,-,57,5.7
Nagano,28523,331.66,925,17.45,596,11.25,3117,58.81,11664,220.08,511,9.64,6759,127.53,2556,48.23,629,11.87,1676,31.62,113,2.13,3,0.3,115,11.5,6,0.55,11,1,70,6.36,-,-,236,21.45
Gifu,25656,298.33,1029,19.79,665,12.79,1888,36.31,5892,113.31,314,6.04,4198,80.73,904,17.38,555,10.67,812,15.62,78,1.5,3,0.27,128,11.64,-,-,3,0.6,35,7,1,0.2,115,23
Shizuoka,41055,297.5,2368,26.61,1289,14.48,5466,61.42,18587,208.84,709,7.97,9799,110.1,2350,26.4,1089,12.24,2344,26.34,384,4.31,3,0.14,577,26.23,8,0.8,20,2,55,5.5,1,0.1,20,2
Aichi,73681,377.85,3903,21.45,2189,12.03,10518,57.79,29521,162.2,1437,7.9,17729,97.41,4548,24.99,2186,12.01,3690,20.27,484,2.66,6,0.17,510,14.57,14,1,31,2.21,156,11.14,1,0.07,378,27
Mie,17653,248.63,1456,33.09,607,13.8,3047,69.25,9173,208.48,379,8.61,5047,114.7,678,15.41,705,16.02,1342,30.5,97,2.2,1,0.08,24,2,10,1.11,22,2.44,51,5.67,2,0.22,84,9.33
Shiga,14043,270.06,600,19.35,627,20.23,1587,51.19,5373,173.32,302,9.74,3373,108.81,1013,32.68,317,10.23,963,31.06,81,2.61,-,-,54,6.75,10,1.43,4,0.57,8,1.14,1,0.14,43,6.14
Kyoto,32793,262.34,1330,17.5,1138,14.97,4035,53.09,13930,183.29,710,9.34,6208,81.68,2321,30.54,831,10.93,1263,16.62,168,2.21,-,-,179,10.53,4,0.57,20,2.86,53,7.57,-,-,130,18.57
Osaka,73504,244.2,8738,44.36,3997,20.29,16344,82.96,41728,211.82,2238,11.36,19253,97.73,5306,26.93,2985,15.15,5314,26.97,655,3.32,15,0.29,689,13.25,14,0.88,20,1.25,71,4.44,-,-,381,23.81
Hyogo,48830,246.62,4772,37.28,2495,19.49,7082,55.33,30377,237.32,1505,11.76,16524,129.09,3704,28.94,1613,12.6,2444,19.09,287,2.24,12,0.35,846,24.88,30,2.14,37,2.64,90,6.43,1,0.07,236,16.86
Nara,11566,210.29,1322,38.88,632,18.59,2252,66.24,6753,198.62,329,9.68,2990,87.94,486,14.29,515,15.15,804,23.65,71,2.09,-,-,240,24,14,2.33,18,3,53,8.83,-,-,81,13.5
Wakayama,9090,185.51,1018,33.93,361,12.03,1035,34.5,4856,161.87,181,6.03,2367,78.9,814,27.13,398,13.27,721,24.03,73,2.43,15,3.75,67,16.75,6,0.55,12,1.09,66,6,1,0.09,97,8.82
Tottori,7347,253.34,572,30.11,515,27.11,2973,156.47,4435,233.42,228,12,2815,148.16,328,17.26,280,14.74,454,23.89,34,1.79,1,0.2,148,29.6,4,0.8,6,1.2,30,6,1,0.2,43,8.6
Shimane,7447,201.27,732,33.27,304,13.82,1405,63.86,4918,223.55,189,8.59,2573,116.95,177,8.05,443,20.14,156,7.09,52,2.36,-,-,20,6.67,4,0.5,20,2.5,25,3.13,2,0.25,26,3.25
Okayama,19717,234.73,1131,20.94,925,17.13,2913,53.94,12438,230.33,436,8.07,5996,111.04,565,10.46,585,10.83,1237,22.91,152,2.81,11,1,234,21.27,8,1.6,4,0.8,18,3.6,1,0.2,46,9.2
Hiroshima,26585,235.27,2397,34.24,1506,21.51,4639,66.27,15063,215.19,570,8.14,5395,77.07,852,12.17,949,13.56,1744,24.91,498,7.11,6,0.33,475,26.39,8,0.4,11,0.55,62,3.1,-,-,93,4.65
Yamaguchi,17611,266.83,2604,56.61,541,11.76,3147,68.41,8113,176.37,309,6.72,6013,130.72,792,17.22,854,18.57,1872,40.7,136,2.96,1,0.11,178,19.78,7,0.78,3,0.33,92,10.22,-,-,53,5.89
Tokushima,8144,220.11,1552,67.48,318,13.83,587,25.52,5079,220.83,177,7.7,1934,84.09,376,16.35,339,14.74,430,18.7,36,1.57,3,0.75,105,26.25,2,0.29,7,1,41,5.86,1,0.14,6,0.86
Kagawa,11329,241.04,951,33.96,629,22.46,1859,66.39,7299,260.68,294,10.5,4234,151.21,742,26.5,580,20.71,949,33.89,208,7.43,6,1.2,51,10.2,4,0.8,4,0.8,39,7.8,1,0.2,23,4.6
Ehime,15032,250.53,1467,39.65,640,17.3,3800,102.7,11118,300.49,399,10.78,4006,108.27,749,20.24,846,22.86,830,22.43,281,7.59,1,0.13,862,107.75,1,0.17,4,0.67,36,6,-,-,13,2.17
Kochi,13865,288.85,1022,34.07,618,20.6,2370,79,4508,150.27,287,9.57,2439,81.3,487,16.23,395,13.17,681,22.7,36,1.2,1,0.33,51,17,2,0.25,4,0.5,104,13,4,0.5,89,11.13
Fukuoka,66959,338.18,6720,56,2994,24.95,16032,133.6,30865,257.21,2258,18.82,17065,142.21,5817,48.48,2847,23.73,4675,38.96,1041,8.68,12,0.46,1118,43,28,1.87,21,1.4,68,4.53,1,0.07,95,6.33
Saga,10344,272.21,1101,47.87,634,27.57,1367,59.43,3209,139.52,322,14,2690,116.96,724,31.48,600,26.09,942,40.96,33,1.43,1,0.33,143,47.67,6,1,9,1.5,24,4,-,-,62,10.33
Nagasaki,22008,318.96,1906,44.33,698,16.23,2590,60.23,5197,120.86,431,10.02,3606,83.86,1215,28.26,694,16.14,1022,23.77,150,3.49,5,0.63,183,22.88,6,0.5,22,1.83,82,6.83,-,-,58,4.83
Kumamoto,21851,276.59,2403,49.04,935,19.08,3580,73.06,12725,259.69,522,10.65,5376,109.71,705,14.39,1290,26.33,2366,48.29,322,6.57,1,0.11,792,88,5,0.33,26,1.73,24,1.6,1,0.07,175,11.67
Oita,19581,337.6,1229,34.14,976,27.11,2434,67.61,12297,341.58,581,16.14,3463,96.19,729,20.25,794,22.06,1575,43.75,492,13.67,-,-,163,32.6,2,0.18,9,0.82,60,5.45,-,-,21,1.91
Miyazaki,18608,320.83,2701,77.17,1205,34.43,3646,104.17,9970,284.86,462,13.2,3810,108.86,963,27.51,989,28.26,1813,51.8,148,4.23,1,0.17,503,83.83,-,-,-,-,4,0.57,-,-,24,3.43
Kagoshima,26336,286.26,2588,47.93,2189,40.54,4001,74.09,14935,276.57,868,16.07,6504,120.44,959,17.76,950,17.59,2151,39.83,267,4.94,3,0.43,541,77.29,4,0.33,2,0.17,15,1.25,-,-,36,3
Okinawa,35535,634.55,2504,75.88,1163,35.24,1584,48,4278,129.64,486,14.73,2192,66.42,969,29.36,522,15.82,417,12.64,110,3.33,2,0.25,555,69.38,11,1.83,37,6.17,61,10.17,8,1.33,23,3.83
