"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2019",,,,,,"Data collected as of January 16, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,4064,56.44,45,1,36,0.8,105,2.33,580,12.89,63,1.4,4,0.09,16,0.36,34,0.76,2,0.04,3,0.07,-,-,2,0.17,1,0.11,-,-,2,0.22,-,-,-,-
Shiga,3300,63.46,22,0.71,7,0.23,37,1.19,218,7.03,24,0.77,5,0.16,6,0.19,8,0.26,2,0.06,4,0.13,-,-,7,0.88,1,0.14,1,0.14,-,-,-,-,-,-
Kyoto,6247,50.38,21,0.28,37,0.49,138,1.84,766,10.21,46,0.61,22,0.29,60,0.8,19,0.25,2,0.03,5,0.07,-,-,12,0.71,-,-,-,-,5,0.71,-,-,1,0.14
Osaka,15546,51.48,197,0.99,137,0.69,496,2.49,1929,9.69,188,0.94,50,0.25,143,0.72,79,0.4,9,0.05,19,0.1,-,-,37,0.71,-,-,-,-,5,0.29,-,-,4,0.24
Hyogo,8940,45.15,122,0.95,94,0.73,239,1.85,1341,10.4,96,0.74,27,0.21,104,0.81,46,0.36,5,0.04,13,0.1,1,0.03,54,1.59,2,0.14,1,0.07,5,0.36,-,-,6,0.43
Nara,2136,38.84,10,0.29,17,0.5,74,2.18,341,10.03,19,0.56,8,0.24,10,0.29,22,0.65,1,0.03,2,0.06,-,-,17,1.7,1,0.17,1,0.17,3,0.5,-,-,-,-
Wakayama,1998,40.78,24,0.8,16,0.53,34,1.13,284,9.47,11,0.37,13,0.43,23,0.77,19,0.63,-,-,2,0.07,-,-,6,1.5,-,-,1,0.09,3,0.27,-,-,1,0.09
Tottori,1026,35.38,26,1.37,14,0.74,130,6.84,244,12.84,15,0.79,9,0.47,2,0.11,7,0.37,-,-,1,0.05,-,-,24,4.8,-,-,-,-,1,0.2,-,-,1,0.2
Shimane,888,23.37,22,0.96,25,1.09,66,2.87,281,12.22,24,1.04,22,0.96,3,0.13,9,0.39,3,0.13,5,0.22,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,3010,35.83,33,0.61,22,0.41,122,2.26,987,18.28,27,0.5,7,0.13,10,0.19,30,0.56,-,-,5,0.09,-,-,22,1.83,-,-,-,-,-,-,-,-,-,-
Hiroshima,3956,35.01,71,1,60,0.85,197,2.77,999,14.07,56,0.79,11,0.15,24,0.34,33,0.46,5,0.07,19,0.27,-,-,23,1.21,-,-,-,-,5,0.24,-,-,4,0.19
Yamaguchi,2899,43.27,69,1.47,26,0.55,196,4.17,483,10.28,25,0.53,7,0.15,26,0.55,35,0.74,4,0.09,8,0.17,-,-,26,2.89,2,0.22,-,-,4,0.44,-,-,1,0.11
Tokushima,1287,34.78,32,1.39,6,0.26,33,1.43,504,21.91,11,0.48,2,0.09,11,0.48,16,0.7,-,-,-,-,-,-,3,0.75,-,-,-,-,-,-,-,-,1,0.14
Kagawa,1763,37.51,22,0.79,31,1.11,79,2.82,492,17.57,17,0.61,1,0.04,22,0.79,15,0.54,-,-,4,0.14,1,0.2,3,0.6,-,-,1,0.2,4,0.8,1,0.2,1,0.2
Ehime,2214,36.3,31,0.84,31,0.84,155,4.19,651,17.59,41,1.11,8,0.22,23,0.62,31,0.84,3,0.08,6,0.16,-,-,48,6,-,-,-,-,-,-,-,-,-,-
Kochi,3854,80.29,8,0.27,11,0.37,66,2.2,240,8,25,0.83,8,0.27,20,0.67,10,0.33,-,-,-,-,-,-,3,1,-,-,-,-,3,0.38,-,-,2,0.25
Fukuoka,15496,78.26,126,1.05,135,1.13,551,4.59,1369,11.41,185,1.54,70,0.58,157,1.31,87,0.73,8,0.07,73,0.61,-,-,79,3.04,-,-,2,0.13,5,0.33,-,-,1,0.07
Saga,2400,61.54,10,0.43,9,0.39,63,2.74,168,7.3,35,1.52,20,0.87,23,1,25,1.09,2,0.09,1,0.04,-,-,1,0.25,-,-,-,-,1,0.17,-,-,-,-
Nagasaki,4764,68.06,19,0.43,44,1,106,2.41,318,7.23,41,0.93,20,0.45,25,0.57,25,0.57,-,-,5,0.11,1,0.13,22,2.75,-,-,3,0.25,-,-,-,-,1,0.08
Kumamoto,6460,80.75,30,0.6,52,1.04,121,2.42,753,15.06,56,1.12,18,0.36,11,0.22,45,0.9,2,0.04,14,0.28,-,-,32,3.56,1,0.07,1,0.07,4,0.27,-,-,1,0.07
Oita,3131,53.98,30,0.83,47,1.31,106,2.94,694,19.28,29,0.81,7,0.19,10,0.28,25,0.69,1,0.03,55,1.53,-,-,11,2.2,-,-,-,-,2,0.18,-,-,1,0.09
Miyazaki,3364,58,15,0.42,51,1.42,123,3.42,690,19.17,56,1.56,10,0.28,41,1.14,44,1.22,1,0.03,7,0.19,-,-,47,7.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,6485,70.49,58,1.07,115,2.13,259,4.8,828,15.33,92,1.7,13,0.24,16,0.3,34,0.63,3,0.06,18,0.33,-,-,31,4.43,-,-,-,-,1,0.08,-,-,-,-
Okinawa,4077,70.29,11,0.32,8,0.24,101,2.97,189,5.56,45,1.32,26,0.76,53,1.56,24,0.71,2,0.06,7,0.21,-,-,16,1.78,3,0.43,1,0.14,5,0.71,1,0.14,-,-
