"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2015",,,,,,"Data collected as of July 8, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,13460,280.42,181,6.24,455,15.69,3614,124.62,6409,221,449,15.48,338,11.66,697,24.03,346,11.93,2,0.07,109,3.76,735,25.34,-,-,55,7.86,1,0.2,-,-,102,20.4,-,-,74,14.8
Fukui,11198,349.94,248,11.27,343,15.59,1864,84.73,6668,303.09,225,10.23,1253,56.95,66,3,294,13.36,7,0.32,159,7.23,438,19.91,1,0.33,19,6.33,7,1.17,8,1.33,11,1.83,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,106,4.42,1528,63.67,3961,165.04,203,8.46,298,12.42,305,12.71,198,8.25,2,0.08,95,3.96,31,1.29,1,0.11,84,9.33,2,0.2,8,0.8,26,2.6,-,-,68,6.8
Nagano,22336,259.72,349,6.58,251,4.74,3804,71.77,10066,189.92,592,11.17,293,5.53,1031,19.45,531,10.02,28,0.53,81,1.53,93,1.75,2,0.2,96,9.6,1,0.09,5,0.45,143,13,-,-,79,7.18
Gifu,21861,254.2,269,5.17,594,11.42,1566,30.12,6502,125.04,351,6.75,262,5.04,563,10.83,527,10.13,8,0.15,730,14.04,85,1.63,-,-,53,4.82,1,0.2,1,0.2,41,8.2,-,-,75,15
Shizuoka,33462,242.48,587,6.67,965,10.97,8546,97.11,14622,166.16,1036,11.77,1943,22.08,1372,15.59,1044,11.86,35,0.4,717,8.15,381,4.33,3,0.14,143,6.81,3,0.3,9,0.9,97,9.7,29,2.9,55,5.5
Aichi,64338,329.94,880,4.86,1830,10.11,10787,59.6,28718,158.66,1635,9.03,2110,11.66,1165,6.44,2068,11.43,42,0.23,2439,13.48,1307,7.22,13,0.38,214,6.29,9,0.64,2,0.14,89,6.36,-,-,175,12.5
Mie,17229,239.29,290,6.44,717,15.93,2658,59.07,7435,165.22,417,9.27,1299,28.87,413,9.18,643,14.29,21,0.47,1291,28.69,84,1.87,2,0.17,28,2.33,10,1.11,8,0.89,58,6.44,-,-,11,1.22
Shiga,13622,261.96,237,7.41,301,9.41,1900,59.38,5380,168.13,468,14.63,1203,37.59,954,29.81,334,10.44,5,0.16,447,13.97,222,6.94,-,-,32,4,5,0.71,5,0.71,23,3.29,-,-,39,5.57
Kyoto,21712,177.97,261,3.58,733,10.04,2970,40.68,10685,146.37,633,8.67,3887,53.25,681,9.33,714,9.78,11,0.15,329,4.51,397,5.44,1,0.06,135,7.94,3,0.5,2,0.33,12,2,3,0.5,96,16
Osaka,52715,171.71,2883,14.49,2193,11.02,13931,70.01,35987,180.84,2901,14.58,10630,53.42,2310,11.61,2849,14.32,107,0.54,1123,5.64,1405,7.06,20,0.39,373,7.31,6,0.35,15,0.88,159,9.35,2,0.12,247,14.53
Hyogo,43047,217.41,1434,11.2,1728,13.5,7399,57.8,26921,210.32,1746,13.64,7218,56.39,1263,9.87,1569,12.26,59,0.46,638,4.98,988,7.72,9,0.26,635,18.14,12,1.09,16,1.45,43,3.91,-,-,51,4.64
Nara,7960,147.41,392,11.53,305,8.97,1736,51.06,4376,128.71,315,9.26,1670,49.12,166,4.88,367,10.79,4,0.12,112,3.29,120,3.53,4,0.44,75,8.33,7,1.17,2,0.33,13,2.17,1,0.17,106,17.67
Wakayama,9307,186.14,584,18.84,207,6.68,973,31.39,3229,104.16,300,9.68,1326,42.77,126,4.06,330,10.65,5,0.16,202,6.52,67,2.16,2,0.5,31,7.75,6,0.55,4,0.36,48,4.36,2,0.18,76,6.91
Tottori,7339,253.07,69,3.63,185,9.74,3061,161.11,3668,193.05,136,7.16,1136,59.79,65,3.42,244,12.84,25,1.32,97,5.11,85,4.47,-,-,10,3.33,2,0.4,5,1,9,1.8,-,-,95,19
Shimane,8406,221.21,229,9.96,436,18.96,2360,102.61,3987,173.35,250,10.87,1389,60.39,44,1.91,369,16.04,2,0.09,35,1.52,224,9.74,1,0.33,13,4.33,2,0.25,19,2.38,39,4.88,1,0.13,75,9.38
Okayama,25536,304,276,5.11,333,6.17,2017,37.35,10380,192.22,557,10.31,1583,29.31,195,3.61,545,10.09,20,0.37,315,5.83,425,7.87,5,0.42,88,7.33,2,0.4,1,0.2,7,1.4,1,0.2,28,5.6
Hiroshima,29746,260.93,485,6.83,1161,16.35,5657,79.68,14748,207.72,789,11.11,1765,24.86,148,2.08,893,12.58,31,0.44,417,5.87,1263,17.79,7,0.37,317,16.68,1,0.05,15,0.71,95,4.52,4,0.19,115,5.48
Yamaguchi,22594,332.26,781,16.62,314,6.68,4563,97.09,9800,208.51,845,17.98,2243,47.72,190,4.04,889,18.91,8,0.17,238,5.06,86,1.83,-,-,68,7.56,-,-,-,-,41,4.56,-,-,42,4.67
Tokushima,8454,228.49,444,19.3,233,10.13,854,37.13,3941,171.35,282,12.26,2368,102.96,33,1.43,437,19,7,0.3,67,2.91,23,1,-,-,9,2.25,3,0.43,3,0.43,24,3.43,-,-,29,4.14
Kagawa,10093,214.74,341,12.18,296,10.57,1290,46.07,4983,177.96,227,8.11,2273,81.18,202,7.21,395,14.11,10,0.36,257,9.18,100,3.57,4,0.8,26,5.2,1,0.2,6,1.2,85,17,1,0.2,64,12.8
Ehime,14704,241.05,650,17.57,200,5.41,3342,90.32,9448,255.35,351,9.49,758,20.49,110,2.97,665,17.97,9,0.24,1030,27.84,354,9.57,1,0.13,332,41.5,1,0.17,2,0.33,8,1.33,-,-,16,2.67
Kochi,15315,319.06,412,13.73,88,2.93,1714,57.13,4181,139.37,307,10.23,943,31.43,56,1.87,346,11.53,9,0.3,71,2.37,461,15.37,-,-,7,2.33,7,0.88,7,0.88,112,14,25,3.13,63,7.88
Fukuoka,66303,334.86,2285,19.04,1762,14.68,12535,104.46,28507,237.56,2217,18.48,7842,65.35,2831,23.59,2520,21,84,0.7,3302,27.52,2405,20.04,13,0.5,478,18.38,16,1.07,26,1.73,45,3,-,-,30,2
Saga,12760,335.79,415,18.04,257,11.17,1437,62.48,4089,177.78,414,18,1699,73.87,365,15.87,459,19.96,7,0.3,241,10.48,951,41.35,-,-,14,3.5,2,0.33,8,1.33,50,8.33,-,-,84,14
Nagasaki,21844,312.06,685,15.57,291,6.61,3103,70.52,7702,175.05,419,9.52,2511,57.07,568,12.91,543,12.34,6,0.14,231,5.25,840,19.09,14,1.75,100,12.5,4,0.33,18,1.5,94,7.83,-,-,85,7.08
Kumamoto,26115,326.44,685,13.7,467,9.34,1844,36.88,13724,274.48,729,14.58,3478,69.56,211,4.22,1045,20.9,19,0.38,707,14.14,560,11.2,-,-,354,39.33,2,0.13,17,1.13,40,2.67,-,-,75,5
Oita,22711,391.57,438,12.17,342,9.5,2621,72.81,13407,372.42,960,26.67,2032,56.44,852,23.67,842,23.39,25,0.69,628,17.44,512,14.22,-,-,189,37.8,-,-,3,0.27,33,3,-,-,52,4.73
Miyazaki,25604,433.97,1147,31.86,776,21.56,2163,60.08,10066,279.61,776,21.56,1450,40.28,57,1.58,932,25.89,14,0.39,990,27.5,160,4.44,4,0.67,332,55.33,-,-,5,0.71,-,-,-,-,30,4.29
Kagoshima,32591,350.44,1019,18.53,993,18.05,5917,107.58,14259,259.25,832,15.13,3007,54.67,803,14.6,710,12.91,48,0.87,1009,18.35,308,5.6,1,0.14,95,13.57,2,0.17,2,0.17,4,0.33,-,-,27,2.25
Okinawa,27706,477.69,1216,35.76,396,11.65,1185,34.85,2495,73.38,761,22.38,1930,56.76,141,4.15,342,10.06,102,3,182,5.35,2600,76.47,8,0.8,207,20.7,21,3,64,9.14,58,8.29,4,0.57,74,10.57
