"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2022",,,,,,"Data collected as of May 6, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shizuoka,14,0.1,132,1.48,199,2.24,260,2.92,7724,86.79,91,1.02,100,1.12,40,0.45,418,4.7,29,0.33,46,0.52,-,-,47,2.14,7,0.7,8,0.8,3,0.3,-,-,-,-
Aichi,33,0.17,785,4.31,181,0.99,947,5.2,11573,63.59,133,0.73,149,0.82,22,0.12,581,3.19,39,0.21,61,0.34,1,0.03,47,1.34,5,0.33,5,0.33,-,-,-,-,1,0.07
Mie,5,0.07,6,0.14,70,1.59,147,3.34,3783,85.98,54,1.23,103,2.34,5,0.11,205,4.66,14,0.32,7,0.16,1,0.08,9,0.75,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,11,0.19,43,1.19,37,1.03,149,4.14,2026,56.28,59,1.64,53,1.47,2,0.06,163,4.53,15,0.42,7,0.19,-,-,5,0.63,3,0.43,1,0.14,1,0.14,-,-,-,-
Kyoto,30,0.24,49,0.65,153,2.04,296,3.95,3846,51.28,55,0.73,121,1.61,15,0.2,183,2.44,26,0.35,18,0.24,-,-,21,1.24,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,47,0.16,575,2.93,413,2.11,770,3.93,11762,60.01,196,1,196,1,40,0.2,790,4.03,52,0.27,81,0.41,5,0.1,49,0.96,-,-,4,0.25,-,-,-,-,2,0.13
Hyogo,13,0.07,146,1.15,218,1.72,454,3.57,11285,88.86,106,0.83,178,1.4,37,0.29,527,4.15,24,0.19,55,0.43,-,-,84,2.4,4,0.29,11,0.79,-,-,-,-,2,0.14
Nara,-,-,61,1.79,53,1.56,87,2.56,2192,64.47,26,0.76,60,1.76,2,0.06,158,4.65,8,0.24,5,0.15,-,-,19,1.9,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,13,0.43,55,1.83,128,4.27,1914,63.8,38,1.27,68,2.27,3,0.1,142,4.73,11,0.37,13,0.43,-,-,17,4.25,2,0.18,5,0.45,5,0.45,-,-,1,0.09
Tottori,2,0.07,16,0.84,69,3.63,662,34.84,1320,69.47,11,0.58,240,12.63,5,0.26,96,5.05,27,1.42,1,0.05,-,-,10,2,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,-,-,206,9.36,54,2.45,99,4.5,1742,79.18,33,1.5,338,15.36,3,0.14,153,6.95,16,0.73,7,0.32,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
Okayama,34,0.4,106,1.96,104,1.93,116,2.15,4507,83.46,69,1.28,101,1.87,9,0.17,211,3.91,5,0.09,34,0.63,2,0.17,5,0.42,3,0.6,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,373,5.25,238,3.35,186,2.62,5638,79.41,68,0.96,519,7.31,10,0.14,269,3.79,71,1,22,0.31,3,0.16,64,3.37,1,0.05,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,124,2.76,115,2.56,407,9.04,3666,81.47,48,1.07,67,1.49,7,0.16,246,5.47,30,0.67,20,0.44,-,-,38,4.22,-,-,-,-,4,0.44,-,-,-,-
Tokushima,-,-,9,0.39,74,3.22,53,2.3,1381,60.04,24,1.04,78,3.39,2,0.09,112,4.87,4,0.17,5,0.22,-,-,2,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,3,0.11,70,2.5,92,3.29,3145,112.32,38,1.36,72,2.57,9,0.32,173,6.18,11,0.39,19,0.68,-,-,7,1.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,11,0.18,284,7.89,67,1.86,283,7.86,4954,137.61,42,1.17,50,1.39,13,0.36,252,7,6,0.17,17,0.47,-,-,86,12.29,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,6,0.21,82,2.93,116,4.14,1729,61.75,41,1.46,13,0.46,8,0.29,126,4.5,1,0.04,10,0.36,-,-,5,1.67,4,0.5,-,-,2,0.25,-,-,6,0.75
Fukuoka,15,0.08,1772,14.77,445,3.71,1897,15.81,13014,108.45,228,1.9,189,1.58,24,0.2,961,8.01,18,0.15,66,0.55,3,0.12,56,2.15,-,-,7,0.47,2,0.13,-,-,-,-
Saga,-,-,274,12.45,109,4.95,166,7.55,2055,93.41,38,1.73,75,3.41,7,0.32,226,10.27,7,0.32,5,0.23,1,0.25,13,3.25,1,0.17,2,0.33,-,-,-,-,3,0.5
Nagasaki,5,0.07,940,21.36,173,3.93,790,17.95,2751,62.52,54,1.23,63,1.43,5,0.11,231,5.25,5,0.11,14,0.32,3,0.38,39,4.88,7,0.58,2,0.17,1,0.08,-,-,3,0.25
Kumamoto,5,0.06,861,17.57,96,1.96,133,2.71,5013,102.31,96,1.96,149,3.04,15,0.31,432,8.82,63,1.29,11,0.22,-,-,39,4.33,1,0.07,5,0.33,2,0.13,-,-,3,0.2
Oita,6,0.1,114,3.17,83,2.31,124,3.44,6627,184.08,65,1.81,187,5.19,12,0.33,292,8.11,17,0.47,27,0.75,-,-,15,3,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1264,35.11,173,4.81,473,13.14,4686,130.17,73,2.03,95,2.64,10,0.28,310,8.61,18,0.5,18,0.5,-,-,57,9.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,679,13.06,427,8.21,359,6.9,6672,128.31,94,1.81,793,15.25,12,0.23,325,6.25,80,1.54,35,0.67,-,-,49,7,2,0.18,4,0.36,-,-,-,-,2,0.18
Okinawa,6,0.11,179,5.42,88,2.67,295,8.94,797,24.15,66,2,701,21.24,5,0.15,132,4,42,1.27,21,0.64,3,0.33,44,4.89,7,1,2,0.29,2,0.29,-,-,1,0.14
