"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2016",,,,,,"Data collected as of November 24, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,16770,349.38,985,33.97,1047,36.1,3079,106.17,6102,210.41,357,12.31,489,16.86,471,16.24,568,19.59,3,0.1,944,32.55,2218,76.48,-,-,77,11,6,1.2,14,2.8,303,60.6,-,-,29,5.8
Fukui,12874,402.31,738,33.55,969,44.05,2243,101.95,6107,277.59,373,16.95,131,5.95,619,28.14,428,19.45,39,1.77,773,35.14,480,21.82,1,0.33,16,5.33,14,2.33,9,1.5,185,30.83,4,0.67,37,6.17
Yamanashi,13331,333.28,481,20.04,364,15.17,2462,102.58,4613,192.21,314,13.08,442,18.42,530,22.08,357,14.88,27,1.13,1103,45.96,424,17.67,3,0.33,140,15.56,6,0.6,21,2.1,220,22,3,0.3,27,2.7
Nagano,33470,389.19,999,18.85,449,8.47,5744,108.38,12755,240.66,768,14.49,756,14.26,1144,21.58,914,17.25,120,2.26,2774,52.34,2760,52.08,2,0.18,421,38.27,4,0.36,4,0.36,377,34.27,-,-,126,11.45
Gifu,31416,365.3,776,14.92,625,12.02,2852,54.85,7822,150.42,462,8.88,869,16.71,359,6.9,704,13.54,35,0.67,1117,21.48,1344,25.85,2,0.18,259,23.55,1,0.2,25,5,502,100.4,-,-,76,15.2
Shizuoka,43846,315.44,2010,22.58,1460,16.4,13945,156.69,20597,231.43,1203,13.52,1313,14.75,783,8.8,1672,18.79,40,0.45,3707,41.65,3341,37.54,8,0.38,465,22.14,6,0.6,26,2.6,525,52.5,45,4.5,22,2.2
Aichi,86125,441.67,3817,21.09,2325,12.85,15132,83.6,36667,202.58,2383,13.17,2083,11.51,2774,15.33,3150,17.4,103,0.57,5587,30.87,4784,26.43,11,0.32,1048,30.82,30,2.14,46,3.29,699,49.93,4,0.29,361,25.79
Mie,23503,326.43,1373,30.51,991,22.02,2796,62.13,13646,303.24,563,12.51,342,7.6,1398,31.07,1031,22.91,34,0.76,2328,51.73,590,13.11,10,0.83,93,7.75,13,1.44,37,4.11,246,27.33,18,2,21,2.33
Shiga,15555,299.13,416,13.42,404,13.03,1973,63.65,8346,269.23,663,21.39,566,18.26,226,7.29,567,18.29,13,0.42,1544,49.81,1078,34.77,-,-,68,8.5,10,1.43,15,2.14,93,13.29,-,-,98,14
Kyoto,34021,276.59,1123,14.97,1117,14.89,4373,58.31,19453,259.37,1038,13.84,1719,22.92,760,10.13,1108,14.77,23,0.31,1916,25.55,3317,44.23,3,0.18,188,11.06,1,0.14,14,2,186,26.57,1,0.14,122,17.43
Osaka,90903,296.1,6804,34.02,4436,22.18,19112,95.56,55231,276.16,3506,17.53,2285,11.43,1945,9.73,4382,21.91,152,0.76,8493,42.47,12750,63.75,28,0.55,1291,25.31,29,1.71,52,3.06,966,56.82,4,0.24,404,23.76
Hyogo,62513,315.72,3070,23.98,2684,20.97,9050,70.7,39068,305.22,2394,18.7,1246,9.73,1632,12.75,2407,18.8,92,0.72,4215,32.93,6795,53.09,15,0.44,613,18.03,17,1.55,34,3.09,397,36.09,1,0.09,186,16.91
Nara,15425,285.65,1017,29.91,657,19.32,2494,73.35,8408,247.29,441,12.97,330,9.71,831,24.44,810,23.82,10,0.29,1075,31.62,2247,66.09,4,0.44,299,33.22,17,2.83,11,1.83,273,45.5,1,0.17,99,16.5
Wakayama,11590,231.8,818,26.39,539,17.39,880,28.39,4666,150.52,412,13.29,116,3.74,802,25.87,659,21.26,17,0.55,1335,43.06,1526,49.23,6,1.5,51,12.75,3,0.27,26,2.36,165,15,4,0.36,98,8.91
Tottori,7810,269.31,556,29.26,545,28.68,4072,214.32,5328,280.42,227,11.95,220,11.58,576,30.32,400,21.05,19,1,862,45.37,493,25.95,12,3,242,60.5,5,1,12,2.4,165,33,2,0.4,135,27
Shimane,7753,204.03,919,39.96,1121,48.74,2463,107.09,8715,378.91,265,11.52,454,19.74,656,28.52,665,28.91,14,0.61,527,22.91,961,41.78,-,-,72,24,2,0.25,39,4.88,180,22.5,2,0.25,240,30
Okayama,22552,268.48,1062,19.67,698,12.93,2520,46.67,15061,278.91,673,12.46,668,12.37,677,12.54,926,17.15,20,0.37,1686,31.22,2909,53.87,7,0.58,178,14.83,5,1,17,3.4,59,11.8,1,0.2,25,5
Hiroshima,35912,315.02,1867,26.3,1950,27.46,6376,89.8,24146,340.08,1226,17.27,678,9.55,1819,25.62,1360,19.15,110,1.55,1631,22.97,2292,32.28,8,0.44,739,41.06,9,0.43,11,0.52,388,18.48,3,0.14,381,18.14
Yamaguchi,24904,366.24,1998,41.63,770,16.04,5968,124.33,13025,271.35,571,11.9,381,7.94,1424,29.67,1162,24.21,35,0.73,1358,28.29,1704,35.5,2,0.22,177,19.67,9,1,5,0.56,330,36.67,-,-,110,12.22
Tokushima,9444,255.24,1561,67.87,394,17.13,1128,49.04,7650,332.61,258,11.22,272,11.83,278,12.09,718,31.22,28,1.22,859,37.35,1228,53.39,1,0.25,24,6,2,0.29,2,0.29,54,7.71,1,0.14,58,8.29
Kagawa,13256,282.04,710,25.36,672,24,2041,72.89,8732,311.86,344,12.29,416,14.86,545,19.46,623,22.25,37,1.32,1182,42.21,1152,41.14,4,0.8,86,17.2,5,1,10,2,222,44.4,2,0.4,152,30.4
Ehime,21368,350.3,1317,35.59,590,15.95,4736,128,13516,365.3,547,14.78,902,24.38,875,23.65,1095,29.59,36,0.97,1916,51.78,825,22.3,5,0.63,706,88.25,3,0.5,5,0.83,157,26.17,-,-,82,13.67
Kochi,14855,309.48,981,32.7,627,20.9,2208,73.6,5961,198.7,395,13.17,341,11.37,316,10.53,473,15.77,114,3.8,776,25.87,865,28.83,-,-,18,6,10,1.25,34,4.25,287,35.88,29,3.63,237,29.63
Fukuoka,83114,419.77,5501,45.84,3754,31.28,16248,135.4,39656,330.47,2659,22.16,2913,24.28,2041,17.01,3879,32.33,162,1.35,3523,29.36,7223,60.19,19,0.73,1258,48.38,29,2.07,131,9.36,1243,88.79,1,0.07,27,1.93
Saga,12625,323.72,723,31.43,773,33.61,1807,78.57,3885,168.91,339,14.74,351,15.26,374,16.26,813,35.35,20,0.87,669,29.09,2212,96.17,-,-,179,44.75,2,0.33,16,2.67,169,28.17,-,-,62,10.33
Nagasaki,24154,350.06,1167,26.52,808,18.36,3885,88.3,8444,191.91,706,16.05,605,13.75,412,9.36,890,20.23,10,0.23,594,13.5,2277,51.75,4,0.5,806,100.75,3,0.25,54,4.5,404,33.67,-,-,53,4.42
Kumamoto,22894,289.8,2072,42.29,852,17.39,3034,61.92,18603,379.65,659,13.45,1598,32.61,1435,29.29,1606,32.78,17,0.35,1856,37.88,4020,82.04,3,0.33,863,95.89,10,0.67,83,5.53,347,23.13,2,0.13,178,11.87
Oita,19797,341.33,1359,37.75,787,21.86,5393,149.81,17253,479.25,963,26.75,529,14.69,696,19.33,1245,34.58,55,1.53,1790,49.72,764,21.22,4,0.8,141,28.2,1,0.09,2,0.18,295,26.82,3,0.27,20,1.82
Miyazaki,21065,357.03,1908,53,942,26.17,3568,99.11,14033,389.81,641,17.81,1852,51.44,1468,40.78,1493,41.47,17,0.47,1727,47.97,4211,116.97,8,1.6,828,165.6,2,0.29,28,4,277,39.57,-,-,84,12
Kagoshima,35663,383.47,2071,37.65,1837,33.4,6405,116.45,19023,345.87,1255,22.82,3496,63.56,898,16.33,1127,20.49,45,0.82,1404,25.53,4674,84.98,-,-,494,70.57,4,0.33,18,1.5,237,19.75,-,-,126,10.5
Okinawa,30587,527.36,1660,48.82,888,26.12,1426,41.94,5910,173.82,693,20.38,2608,76.71,137,4.03,438,12.88,214,6.29,369,10.85,2071,60.91,18,2,480,53.33,43,6.14,87,12.43,440,62.86,2,0.29,88,12.57
