"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2021",,,,,,"Data collected as of May 12, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,7,0.08,7,0.13,140,2.59,405,7.5,2613,48.39,65,1.2,21,0.39,10,0.19,404,7.48,6,0.11,51,0.94,-,-,93,6.2,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,24,0.1,54,0.34,487,3.06,1378,8.67,7314,46,367,2.31,46,0.29,61,0.38,1285,8.08,32,0.2,151,0.95,9,0.23,113,2.9,6,0.55,10,0.91,5,0.45,-,-,2,0.18
Chiba,31,0.15,38,0.29,240,1.83,1149,8.77,4099,31.29,336,2.56,28,0.21,43,0.33,821,6.27,10,0.08,112,0.85,1,0.03,124,3.76,4,0.44,6,0.67,7,0.78,-,-,2,0.22
Tokyo,29,0.07,525,2.04,422,1.64,1506,5.86,13303,51.76,439,1.71,85,0.33,111,0.43,1951,7.59,53,0.21,195,0.76,-,-,78,2.11,4,0.16,11,0.44,8,0.32,9,0.36,2,0.08
Kanagawa,21,0.06,314,1.4,255,1.13,1603,7.12,8275,36.78,433,1.92,40,0.18,82,0.36,1429,6.35,35,0.16,155,0.69,6,0.12,272,5.44,2,0.2,2,0.2,3,0.3,-,-,1,0.1
Niigata,16,0.18,1,0.02,485,8.66,1867,33.34,1993,35.59,182,3.25,13,0.23,25,0.45,409,7.3,10,0.18,53,0.95,9,0.9,15,1.5,4,0.31,6,0.46,13,1,-,-,-,-
Toyama,5,0.1,751,25.9,177,6.1,644,22.21,1208,41.66,42,1.45,9,0.31,14,0.48,180,6.21,15,0.52,11,0.38,-,-,1,0.14,1,0.2,1,0.2,8,1.6,-,-,1,0.2
Ishikawa,-,-,339,11.69,251,8.66,449,15.48,1596,55.03,116,4,1,0.03,5,0.17,216,7.45,-,-,14,0.48,-,-,7,1,-,-,-,-,7,1.4,-,-,1,0.2
Fukui,-,-,123,5.35,161,7,348,15.13,2249,97.78,41,1.78,-,-,4,0.17,158,6.87,8,0.35,13,0.57,-,-,6,2,7,1.17,1,0.17,1,0.17,-,-,-,-
Yamanashi,-,-,6,0.25,10,0.42,134,5.58,729,30.38,29,1.21,-,-,11,0.46,102,4.25,3,0.13,13,0.54,-,-,23,2.56,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,7,0.08,1,0.02,79,1.49,467,8.81,2528,47.7,134,2.53,14,0.26,21,0.4,303,5.72,32,0.6,25,0.47,1,0.09,12,1.09,4,0.4,4,0.4,2,0.2,-,-,1,0.1
Gifu,25,0.31,50,1.02,118,2.41,266,5.43,887,18.1,41,0.84,5,0.1,17,0.35,213,4.35,7,0.14,12,0.24,1,0.1,10,1,-,-,-,-,3,0.75,-,-,1,0.25
Shizuoka,7,0.05,993,11.28,299,3.4,683,7.76,4132,46.95,162,1.84,18,0.2,22,0.25,500,5.68,7,0.08,64,0.73,-,-,24,1.09,6,0.6,6,0.6,2,0.2,-,-,-,-
Aichi,29,0.15,1040,5.71,386,2.12,1372,7.54,6565,36.07,215,1.18,41,0.23,29,0.16,903,4.96,38,0.21,97,0.53,-,-,54,1.54,-,-,13,0.87,1,0.07,-,-,1,0.07
Mie,18,0.26,64,1.45,114,2.59,225,5.11,2606,59.23,89,2.02,8,0.18,8,0.18,294,6.68,12,0.27,18,0.41,-,-,4,0.33,-,-,1,0.11,12,1.33,-,-,-,-
Shiga,25,0.42,137,3.91,99,2.83,349,9.97,1377,39.34,53,1.51,16,0.46,5,0.14,204,5.83,27,0.77,19,0.54,-,-,5,0.63,7,1,-,-,-,-,-,-,-,-
Kyoto,61,0.49,473,6.22,141,1.86,793,10.43,3175,41.78,135,1.78,28,0.37,11,0.14,340,4.47,40,0.53,33,0.43,-,-,18,1,1,0.14,1,0.14,2,0.29,-,-,-,-
Osaka,55,0.18,4884,24.92,612,3.12,1950,9.95,11357,57.94,392,2,64,0.33,54,0.28,1184,6.04,91,0.46,119,0.61,1,0.02,83,1.6,2,0.13,8,0.5,2,0.13,-,-,1,0.06
Hyogo,22,0.11,1225,9.57,429,3.35,1035,8.09,8263,64.55,196,1.53,32,0.25,33,0.26,754,5.89,29,0.23,105,0.82,-,-,103,2.94,3,0.21,19,1.36,5,0.36,1,0.07,3,0.21
Nara,1,0.02,342,10.06,176,5.18,265,7.79,1516,44.59,37,1.09,4,0.12,3,0.09,216,6.35,9,0.26,14,0.41,1,0.1,33,3.3,2,0.33,3,0.5,1,0.17,-,-,1,0.17
Wakayama,1,0.02,45,1.5,84,2.8,389,12.97,1497,49.9,55,1.83,1,0.03,8,0.27,183,6.1,4,0.13,15,0.5,-,-,12,3,10,0.91,2,0.18,8,0.73,-,-,-,-
Tottori,3,0.1,6,0.32,93,4.89,922,48.53,1006,52.95,52,2.74,21,1.11,8,0.42,132,6.95,4,0.21,5,0.26,1,0.2,9,1.8,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,14,0.37,4,0.17,79,3.43,190,8.26,2475,107.61,95,4.13,80,3.48,2,0.09,199,8.65,6,0.26,2,0.09,-,-,1,0.33,5,0.63,7,0.88,2,0.25,-,-,-,-
Okayama,37,0.44,51,0.94,171,3.17,353,6.54,4183,77.46,81,1.5,35,0.65,11,0.2,311,5.76,19,0.35,42,0.78,-,-,16,1.33,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,17,0.15,585,8.24,262,3.69,557,7.85,6605,93.03,148,2.08,116,1.63,17,0.24,410,5.77,52,0.73,41,0.58,-,-,90,4.74,1,0.05,2,0.1,11,0.52,-,-,2,0.1
Yamaguchi,8,0.12,527,11.46,120,2.61,599,13.02,2911,63.28,72,1.57,11,0.24,18,0.39,402,8.74,6,0.13,29,0.63,-,-,21,2.33,-,-,1,0.11,10,1.11,-,-,-,-
Tokushima,3,0.08,17,0.74,65,2.83,119,5.17,971,42.22,34,1.48,3,0.13,2,0.09,170,7.39,21,0.91,5,0.22,-,-,5,1.25,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,5,0.18,163,5.82,245,8.75,2205,78.75,51,1.82,32,1.14,8,0.29,203,7.25,406,14.5,30,1.07,1,0.2,11,2.2,-,-,3,0.6,-,-,-,-,-,-
Ehime,8,0.13,5,0.14,157,4.36,432,12,4087,113.53,45,1.25,30,0.83,15,0.42,366,10.17,102,2.83,27,0.75,1,0.13,110,13.75,-,-,3,0.5,-,-,-,-,2,0.33
Kochi,2,0.04,9,0.32,74,2.64,139,4.96,1453,51.89,74,2.64,82,2.93,21,0.75,177,6.32,183,6.54,12,0.43,1,0.33,6,2,2,0.25,1,0.13,5,0.63,-,-,2,0.25
Fukuoka,5,0.03,6441,55.53,700,6.03,4878,42.05,6746,58.16,304,2.62,74,0.64,48,0.41,1196,10.31,42,0.36,110,0.95,2,0.08,109,4.36,8,0.57,4,0.29,2,0.14,-,-,-,-
Saga,-,-,1466,63.74,165,7.17,517,22.48,546,23.74,55,2.39,29,1.26,5,0.22,302,13.13,9,0.39,8,0.35,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,2101,48.86,201,4.67,1165,27.09,1520,35.35,140,3.26,54,1.26,10,0.23,293,6.81,4,0.09,34,0.79,-,-,7,0.88,5,0.42,5,0.42,28,2.33,-,-,1,0.08
Kumamoto,3,0.04,2614,52.28,203,4.06,415,8.3,2659,53.18,105,2.1,163,3.26,21,0.42,605,12.1,62,1.24,32,0.64,-,-,82,9.11,-,-,5,0.33,2,0.13,-,-,1,0.07
Oita,2,0.03,203,5.64,131,3.64,318,8.83,3083,85.64,165,4.58,6,0.17,12,0.33,343,9.53,14,0.39,27,0.75,-,-,14,2.8,-,-,-,-,15,1.36,-,-,-,-
Miyazaki,1,0.02,2803,77.86,238,6.61,940,26.11,4162,115.61,83,2.31,136,3.78,15,0.42,410,11.39,23,0.64,22,0.61,-,-,52,8.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,880,16.3,671,12.43,850,15.74,6201,114.83,180,3.33,87,1.61,14,0.26,344,6.37,20,0.37,44,0.81,-,-,44,6.29,1,0.08,1,0.08,-,-,-,-,1,0.08
Okinawa,11,0.19,287,8.44,243,7.15,506,14.88,749,22.03,159,4.68,72,2.12,-,-,140,4.12,38,1.12,30,0.88,1,0.11,82,9.11,9,1.29,4,0.57,1,0.14,-,-,1,0.14
