"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2022",,,,,,"Data collected as of December 7, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,5039,1.03,114957,36.59,23359,7.43,48424,15.41,553511,176.17,11274,3.59,155082,49.36,1780,0.57,44324,14.11,36554,11.63,4530,1.44,150,0.22,5920,8.54,285,0.6,396,0.83,344,0.72,29,0.06,93,0.19
Hokkaido,61,0.27,4602,33.11,1366,9.83,3297,23.72,10380,74.68,601,4.32,7820,56.26,41,0.29,992,7.14,2422,17.42,130,0.94,9,0.32,117,4.18,10,0.45,2,0.09,29,1.32,1,0.05,13,0.59
Aomori,7,0.11,670,16.34,144,3.51,165,4.02,4819,117.54,121,2.95,2054,50.1,36,0.88,521,12.71,330,8.05,52,1.27,-,-,56,5.6,1,0.17,6,1,57,9.5,-,-,1,0.17
Iwate,40,0.65,949,24.33,222,5.69,1091,27.97,6348,162.77,186,4.77,1645,42.18,36,0.92,705,18.08,330,8.46,80,2.05,-,-,116,8.92,6,0.32,7,0.37,12,0.63,-,-,2,0.11
Miyagi,103,1.08,1532,26.41,287,4.95,546,9.41,10035,173.02,249,4.29,5080,87.59,48,0.83,1072,18.48,820,14.14,73,1.26,1,0.08,80,6.67,5,0.42,2,0.17,29,2.42,-,-,1,0.08
Akita,5,0.1,740,22.42,132,4,529,16.03,2622,79.45,197,5.97,1554,47.09,8,0.24,259,7.85,129,3.91,16,0.48,3,0.43,27,3.86,3,0.38,-,-,4,0.5,1,0.13,2,0.25
Yamagata,8,0.18,1403,50.11,392,14,476,17,6294,224.79,123,4.39,2659,94.96,7,0.25,513,18.32,1332,47.57,30,1.07,-,-,78,9.75,3,0.3,-,-,5,0.5,-,-,2,0.2
Fukushima,14,0.17,1448,28.96,592,11.84,679,13.58,6736,134.72,230,4.6,3229,64.58,44,0.88,1131,22.62,456,9.12,58,1.16,2,0.15,165,12.69,2,0.29,7,1,5,0.71,-,-,3,0.43
Ibaraki,52,0.44,1684,22.45,415,5.53,1104,14.72,10520,140.27,204,2.72,2741,36.55,33,0.44,606,8.08,932,12.43,86,1.15,7,0.41,347,20.41,1,0.09,5,0.45,40,3.64,-,-,-,-
Tochigi,24,0.32,1787,37.23,146,3.04,687,14.31,3957,82.44,108,2.25,2450,51.04,33,0.69,851,17.73,190,3.96,45,0.94,-,-,131,10.92,11,1.57,5,0.71,-,-,-,-,2,0.29
Gunma,21,0.24,1229,23.19,319,6.02,373,7.04,10712,202.11,181,3.42,3315,62.55,34,0.64,908,17.13,760,14.34,93,1.75,1,0.08,117,9,4,0.44,2,0.22,1,0.11,-,-,-,-
Saitama,115,0.46,4433,28.06,900,5.7,1755,11.11,36045,228.13,698,4.42,11364,71.92,119,0.75,2255,14.27,2128,13.47,309,1.96,35,0.9,358,9.18,7,0.64,22,2,8,0.73,-,-,2,0.18
Chiba,115,0.56,3246,25.36,556,4.34,1618,12.64,23073,180.26,493,3.85,9333,72.91,84,0.66,1743,13.62,1735,13.55,298,2.33,9,0.27,292,8.85,13,1.44,14,1.56,4,0.44,-,-,-,-
Tokyo,574,1.41,7397,28.89,1251,4.89,1901,7.43,54729,213.79,869,3.39,16743,65.4,156,0.61,3665,14.32,4389,17.14,451,1.76,1,0.03,283,7.65,16,0.64,17,0.68,6,0.24,21,0.84,4,0.16
Kanagawa,284,0.82,5224,23.64,803,3.63,2333,10.56,37092,167.84,710,3.21,13776,62.33,157,0.71,2861,12.95,2916,13.19,361,1.63,9,0.18,890,17.8,10,0.91,32,2.91,6,0.55,1,0.09,6,0.55
Niigata,31,0.38,980,17.5,759,13.55,2438,43.54,6674,119.18,249,4.45,5355,95.63,47,0.84,896,16,1676,29.93,120,2.14,10,1.11,47,5.22,6,0.5,6,0.5,5,0.42,-,-,1,0.08
Toyama,3,0.06,1177,40.59,397,13.69,451,15.55,6496,224,131,4.52,1512,52.14,16,0.55,343,11.83,405,13.97,15,0.52,-,-,27,3.86,2,0.4,1,0.2,4,0.8,-,-,1,0.2
Ishikawa,10,0.21,941,32.45,337,11.62,356,12.28,6511,224.52,160,5.52,1429,49.28,15,0.52,381,13.14,207,7.14,16,0.55,-,-,27,3.86,3,0.6,9,1.8,8,1.6,-,-,2,0.4
