"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2021",,,,,,"Data collected as of March 3, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,464,0.09,5960,1.89,5277,1.67,17310,5.49,67249,21.32,3096,0.98,996,0.32,363,0.12,9149,2.9,637,0.2,909,0.29,21,0.03,1009,1.45,53,0.11,70,0.15,136,0.29,2,0,18,0.04
Hokkaido,25,0.11,10,0.07,295,2.11,1405,10.04,1421,10.15,178,1.27,6,0.04,9,0.06,220,1.57,2,0.01,22,0.16,-,-,26,0.9,1,0.04,-,-,5,0.22,-,-,2,0.09
Aomori,4,0.06,4,0.1,73,1.74,154,3.67,796,18.95,40,0.95,3,0.07,1,0.02,113,2.69,-,-,2,0.05,-,-,8,0.73,-,-,1,0.17,2,0.33,-,-,-,-
Iwate,2,0.03,270,6.75,50,1.25,506,12.65,1011,25.28,73,1.83,3,0.08,2,0.05,139,3.48,-,-,13,0.33,-,-,26,1.86,1,0.05,2,0.11,7,0.37,-,-,1,0.05
Miyagi,-,-,52,0.9,118,2.03,220,3.79,1214,20.93,102,1.76,9,0.16,7,0.12,210,3.62,1,0.02,30,0.52,-,-,8,0.67,1,0.08,-,-,11,0.92,-,-,-,-
Akita,-,-,2,0.06,31,0.91,159,4.68,308,9.06,47,1.38,6,0.18,7,0.21,57,1.68,2,0.06,3,0.09,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-
Yamagata,65,1.44,1,0.03,91,3.14,343,11.83,885,30.52,16,0.55,6,0.21,2,0.07,120,4.14,7,0.24,12,0.41,-,-,17,2.13,1,0.1,-,-,-,-,-,-,-,-
Fukushima,13,0.16,57,1.14,108,2.16,434,8.68,932,18.64,47,0.94,4,0.08,4,0.08,214,4.28,3,0.06,11,0.22,1,0.08,32,2.46,1,0.14,-,-,1,0.14,-,-,-,-
Ibaraki,6,0.05,2,0.03,76,1.01,343,4.57,922,12.29,42,0.56,15,0.2,6,0.08,140,1.87,26,0.35,18,0.24,-,-,29,1.71,-,-,1,0.08,7,0.58,-,-,-,-
Tochigi,5,0.07,19,0.4,26,0.54,158,3.29,600,12.5,39,0.81,17,0.35,7,0.15,169,3.52,11,0.23,19,0.4,1,0.08,27,2.25,1,0.14,3,0.43,13,1.86,-,-,-,-
