"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2020",,,,,,"Data collected as of March 4, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,9682,107.58,239,4.19,428,7.51,3306,58,1955,34.3,283,4.96,74,1.3,77,1.35,169,2.96,11,0.19,20,0.35,8,0.8,41,4.1,2,0.15,1,0.08,24,1.85,-,-,1,0.08
Toyama,3198,66.63,54,1.86,131,4.52,1546,53.31,1925,66.38,135,4.66,71,2.45,168,5.79,81,2.79,19,0.66,6,0.21,-,-,12,1.71,-,-,1,0.2,14,2.8,-,-,1,0.2
Ishikawa,5597,116.6,79,2.72,73,2.52,1924,66.34,2180,75.17,252,8.69,34,1.17,152,5.24,56,1.93,3,0.1,7,0.24,-,-,8,1.14,-,-,3,0.6,26,5.2,-,-,-,-
Fukui,4782,129.24,71,3.09,174,7.57,629,27.35,1731,75.26,27,1.17,12,0.52,255,11.09,45,1.96,10,0.43,2,0.09,-,-,4,1.33,1,0.17,1,0.17,6,1,-,-,-,-
Yamanashi,4114,100.34,38,1.58,23,0.96,377,15.71,875,36.46,66,2.75,5,0.21,62,2.58,27,1.13,3,0.13,6,0.25,-,-,61,6.78,1,0.1,1,0.1,22,2.2,-,-,-,-
Nagano,10593,123.17,304,5.74,57,1.08,1173,22.13,3296,62.19,185,3.49,30,0.57,339,6.4,125,2.36,30,0.57,14,0.26,-,-,31,3.1,1,0.09,-,-,20,1.82,-,-,11,1
Gifu,11007,127.99,105,2.02,108,2.08,410,7.88,1571,30.21,41,0.79,43,0.83,133,2.56,87,1.67,2,0.04,10,0.19,1,0.09,14,1.27,-,-,-,-,25,5,-,-,2,0.4
Shizuoka,15649,112.58,200,2.25,275,3.09,2273,25.54,3927,44.12,171,1.92,64,0.72,203,2.28,199,2.24,7,0.08,49,0.55,-,-,88,4,2,0.2,4,0.4,33,3.3,-,-,-,-
Aichi,30440,156.1,402,2.21,481,2.64,3361,18.47,7495,41.18,359,1.97,194,1.07,594,3.26,324,1.78,20,0.11,44,0.24,2,0.06,50,1.43,2,0.13,11,0.73,86,5.73,-,-,1,0.07
Mie,8010,112.82,213,4.84,235,5.34,873,19.84,2007,45.61,105,2.39,43,0.98,237,5.39,104,2.36,5,0.11,14,0.32,-,-,12,1.09,2,0.22,1,0.11,20,2.22,-,-,1,0.11
Shiga,6800,133.33,62,2.07,48,1.6,468,15.6,1153,38.43,58,1.93,24,0.8,89,2.97,44,1.47,13,0.43,9,0.3,1,0.13,1,0.13,4,0.57,1,0.14,11,1.57,-,-,2,0.29
Kyoto,13659,109.27,136,1.79,163,2.14,1293,17.01,2443,32.14,188,2.47,55,0.72,155,2.04,124,1.63,6,0.08,16,0.21,-,-,30,1.67,-,-,3,0.43,35,5,-,-,-,-
Osaka,39277,130.92,716,3.63,561,2.85,4064,20.63,8112,41.18,577,2.93,145,0.74,492,2.5,430,2.18,32,0.16,81,0.41,4,0.08,71,1.39,2,0.13,3,0.19,47,2.94,-,-,1,0.06
Hyogo,22614,114.21,420,3.28,415,3.24,1679,13.12,6486,50.67,340,2.66,41,0.32,348,2.72,256,2,12,0.09,44,0.34,1,0.03,151,4.31,9,0.64,7,0.5,61,4.36,1,0.07,4,0.29
Nara,5498,99.96,129,3.79,73,2.15,519,15.26,1495,43.97,83,2.44,40,1.18,191,5.62,76,2.24,1,0.03,6,0.18,-,-,17,1.7,1,0.17,3,0.5,20,3.33,-,-,5,0.83
Wakayama,4203,85.78,227,7.57,103,3.43,381,12.7,982,32.73,63,2.1,2,0.07,158,5.27,56,1.87,1,0.03,5,0.17,-,-,2,0.5,1,0.09,-,-,39,3.55,1,0.09,-,-
Tottori,3061,105.55,28,1.47,64,3.37,884,46.53,1080,56.84,62,3.26,11,0.58,201,10.58,45,2.37,11,0.58,3,0.16,-,-,34,6.8,1,0.2,1,0.2,23,4.6,-,-,-,-
Shimane,3413,89.82,32,1.39,44,1.91,387,16.83,920,40,64,2.78,10,0.43,111,4.83,85,3.7,3,0.13,7,0.3,-,-,-,-,1,0.13,-,-,9,1.13,-,-,-,-
Okayama,11277,134.25,90,1.67,257,4.76,614,11.37,3035,56.2,156,2.89,15,0.28,175,3.24,84,1.56,6,0.11,21,0.39,1,0.08,14,1.17,3,0.6,1,0.2,9,1.8,-,-,1,0.2
Hiroshima,9981,88.33,211,3.01,431,6.16,1162,16.6,3867,55.24,167,2.39,60,0.86,214,3.06,149,2.13,12,0.17,33,0.47,1,0.06,80,4.44,2,0.1,-,-,31,1.55,-,-,1,0.05
Yamaguchi,5232,78.09,283,6.15,134,2.91,783,17.02,2318,50.39,130,2.83,82,1.78,208,4.52,182,3.96,14,0.3,17,0.37,-,-,20,2.22,-,-,3,0.33,18,2,-,-,7,0.78
Tokushima,3038,82.11,83,3.61,67,2.91,148,6.43,1419,61.7,70,3.04,18,0.78,87,3.78,59,2.57,-,-,3,0.13,-,-,8,2,5,0.71,-,-,22,3.14,-,-,-,-
Kagawa,4815,102.45,80,2.86,106,3.79,528,18.86,2593,92.61,89,3.18,25,0.89,167,5.96,85,3.04,7,0.25,6,0.21,1,0.2,4,0.8,1,0.2,3,0.6,23,4.6,-,-,2,0.4
Ehime,7728,126.69,78,2.11,87,2.35,1217,32.89,2636,71.24,82,2.22,50,1.35,205,5.54,144,3.89,7,0.19,129,3.49,-,-,95,11.88,-,-,-,-,19,3.17,-,-,3,0.5
Kochi,7003,145.9,102,3.4,69,2.3,687,22.9,949,31.63,42,1.4,78,2.6,107,3.57,57,1.9,5,0.17,24,0.8,-,-,6,2,1,0.13,-,-,23,2.88,-,-,4,0.5
Fukuoka,24285,122.65,338,2.82,688,5.73,6619,55.16,7549,62.91,851,7.09,387,3.23,784,6.53,491,4.09,48,0.4,99,0.83,1,0.04,117,4.5,3,0.2,4,0.27,46,3.07,-,-,1,0.07
Saga,4760,122.05,34,1.48,190,8.26,713,31,1115,48.48,107,4.65,159,6.91,200,8.7,81,3.52,7,0.3,3,0.13,-,-,6,2,4,0.67,1,0.17,10,1.67,-,-,1,0.17
Nagasaki,9528,136.11,39,0.89,280,6.36,968,22,2666,60.59,206,4.68,124,2.82,290,6.59,106,2.41,3,0.07,18,0.41,1,0.13,26,3.25,1,0.08,1,0.08,41,3.42,-,-,2,0.17
Kumamoto,6515,81.44,90,1.8,250,5,1002,20.04,2432,48.64,223,4.46,236,4.72,601,12.02,197,3.94,58,1.16,32,0.64,-,-,93,11.63,-,-,1,0.07,17,1.13,-,-,4,0.27
Oita,6870,118.45,71,1.97,118,3.28,729,20.25,3271,90.86,155,4.31,65,1.81,319,8.86,154,4.28,3,0.08,33,0.92,1,0.2,18,3.6,-,-,1,0.09,19,1.73,-,-,-,-
Miyazaki,8117,137.58,32,0.89,189,5.25,1210,33.61,3639,101.08,190,5.28,54,1.5,278,7.72,176,4.89,13,0.36,11,0.31,-,-,44,7.33,-,-,-,-,4,0.57,-,-,3,0.43
Kagoshima,10987,120.74,113,2.13,616,11.62,1301,24.55,4452,84,211,3.98,138,2.6,279,5.26,183,3.45,18,0.34,29,0.55,-,-,53,7.57,1,0.08,-,-,6,0.5,-,-,1,0.08
Okinawa,7712,135.3,11,0.33,113,3.42,806,24.42,908,27.52,235,7.12,42,1.27,23,0.7,79,2.39,30,0.91,26,0.79,-,-,76,8.44,5,0.71,7,1,29,4.14,-,-,34,4.86
