"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1st week, 2020",,,,,,"Data collected as of January 10, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,704,9.26,10,0.21,3,0.06,18,0.38,61,1.27,9,0.19,3,0.06,1,0.02,7,0.15,-,-,2,0.04,-,-,2,0.17,-,-,-,-,2,0.29,-,-,-,-
Gunma,1102,16.7,5,0.13,8,0.2,28,0.7,62,1.55,25,0.63,3,0.08,7,0.18,6,0.15,-,-,-,-,-,-,2,0.29,1,0.11,-,-,3,0.33,-,-,-,-
Saitama,2761,12.22,30,0.22,36,0.26,133,0.96,217,1.57,65,0.47,13,0.09,16,0.12,7,0.05,-,-,4,0.03,-,-,5,0.15,-,-,-,-,7,0.64,-,-,-,-
Chiba,1863,8.96,10,0.08,13,0.1,98,0.75,119,0.92,20,0.15,3,0.02,3,0.02,8,0.06,2,0.02,4,0.03,-,-,18,0.53,-,-,-,-,1,0.11,-,-,-,-
Tokyo,1787,5.73,13,0.07,17,0.09,86,0.45,256,1.35,41,0.22,27,0.14,3,0.02,8,0.04,1,0.01,5,0.03,-,-,3,0.12,-,-,-,-,8,0.33,-,-,1,0.04
Kanagawa,1191,4.56,5,0.03,10,0.06,60,0.36,141,0.83,40,0.24,22,0.13,9,0.05,9,0.05,2,0.01,4,0.02,-,-,24,0.67,-,-,-,-,1,0.09,-,-,-,-
Niigata,780,8.67,26,0.46,39,0.68,98,1.72,48,0.84,18,0.32,14,0.25,4,0.07,8,0.14,2,0.04,-,-,-,-,5,0.5,-,-,-,-,-,-,-,-,-,-
Toyama,218,4.54,6,0.21,4,0.14,26,0.9,74,2.55,6,0.21,10,0.34,6,0.21,2,0.07,1,0.03,-,-,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-
Ishikawa,678,14.13,4,0.14,8,0.28,64,2.21,59,2.03,15,0.52,9,0.31,7,0.24,5,0.17,-,-,-,-,-,-,1,0.14,-,-,-,-,1,0.2,-,-,-,-
Fukui,617,16.68,3,0.13,19,0.83,27,1.17,118,5.13,6,0.26,-,-,9,0.39,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yamanashi,298,7.27,4,0.17,2,0.08,3,0.13,37,1.54,3,0.13,-,-,2,0.08,1,0.04,-,-,-,-,-,-,3,0.33,-,-,-,-,1,0.1,-,-,-,-
Nagano,1890,22.77,42,0.82,6,0.12,62,1.22,149,2.92,29,0.57,5,0.1,18,0.35,11,0.22,5,0.1,-,-,-,-,2,0.22,-,-,-,-,1,0.09,-,-,3,0.27
Gifu,3385,40.78,8,0.16,4,0.08,17,0.35,76,1.55,2,0.04,1,0.02,7,0.14,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2,-,-,2,0.4
Shizuoka,1400,10.07,20,0.22,14,0.16,56,0.63,132,1.48,9,0.1,6,0.07,4,0.04,8,0.09,1,0.01,2,0.02,-,-,2,0.09,-,-,-,-,3,0.3,-,-,-,-
Aichi,4501,23.08,28,0.15,24,0.13,90,0.49,199,1.09,31,0.17,10,0.05,23,0.13,11,0.06,-,-,3,0.02,-,-,-,-,-,-,1,0.07,9,0.6,-,-,-,-
Mie,885,12.29,22,0.49,30,0.67,25,0.56,72,1.6,17,0.38,5,0.11,13,0.29,6,0.13,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shiga,1208,24.65,6,0.21,3,0.11,13,0.46,72,2.57,7,0.25,2,0.07,2,0.07,3,0.11,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,1660,13.17,13,0.17,8,0.1,53,0.69,75,0.97,14,0.18,3,0.04,7,0.09,6,0.08,1,0.01,-,-,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
Osaka,3348,11.12,42,0.21,12,0.06,81,0.41,315,1.6,40,0.2,6,0.03,19,0.1,12,0.06,-,-,1,0.01,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-
Hyogo,1636,8.66,30,0.25,19,0.16,26,0.21,175,1.43,13,0.11,2,0.02,6,0.05,2,0.02,-,-,-,-,-,-,4,0.12,-,-,-,-,2,0.14,-,-,-,-
Nara,165,3,4,0.12,3,0.09,4,0.12,16,0.47,1,0.03,-,-,2,0.06,-,-,-,-,-,-,-,-,1,0.1,-,-,-,-,-,-,-,-,-,-
Wakayama,232,4.73,25,0.83,15,0.5,18,0.6,51,1.7,10,0.33,-,-,5,0.17,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-
Tottori,763,26.31,1,0.05,8,0.42,22,1.16,42,2.21,3,0.16,-,-,8,0.42,3,0.16,-,-,-,-,-,-,3,0.6,-,-,-,-,1,0.2,-,-,-,-
Shimane,894,22.92,3,0.13,5,0.21,31,1.29,63,2.63,5,0.21,-,-,3,0.13,8,0.33,-,-,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Okayama,1280,15.24,9,0.17,15,0.28,28,0.52,195,3.61,9,0.17,-,-,13,0.24,2,0.04,-,-,-,-,-,-,-,-,1,0.2,-,-,1,0.2,-,-,-,-
Hiroshima,1246,12.22,10,0.16,23,0.37,33,0.52,145,2.3,13,0.21,2,0.03,8,0.13,6,0.1,-,-,-,-,-,-,4,0.31,-,-,-,-,1,0.05,-,-,1,0.05
Yamaguchi,696,10.39,14,0.3,7,0.15,23,0.5,132,2.87,17,0.37,6,0.13,15,0.33,5,0.11,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
Tokushima,309,8.35,5,0.22,11,0.48,6,0.26,73,3.17,1,0.04,2,0.09,7,0.3,4,0.17,-,-,-,-,-,-,-,-,1,0.14,-,-,4,0.57,-,-,-,-
Kagawa,664,14.13,7,0.25,13,0.46,40,1.43,113,4.04,20,0.71,7,0.25,19,0.68,8,0.29,-,-,-,-,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-
Ehime,774,12.69,10,0.27,8,0.22,31,0.84,113,3.05,7,0.19,4,0.11,10,0.27,11,0.3,1,0.03,14,0.38,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-
Kochi,939,19.56,14,0.47,7,0.23,21,0.7,39,1.3,3,0.1,8,0.27,9,0.3,4,0.13,-,-,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-
Fukuoka,2999,15.22,15,0.13,31,0.26,161,1.34,336,2.8,87,0.73,40,0.33,41,0.34,14,0.12,2,0.02,9,0.08,1,0.04,3,0.13,-,-,1,0.07,5,0.33,-,-,-,-
Saga,613,15.72,-,-,9,0.39,32,1.39,26,1.13,12,0.52,18,0.78,8,0.35,1,0.04,1,0.04,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Nagasaki,1233,17.61,2,0.05,20,0.45,32,0.73,102,2.32,31,0.7,7,0.16,13,0.3,9,0.2,-,-,1,0.02,-,-,2,0.25,-,-,-,-,1,0.08,-,-,-,-
Kumamoto,1103,13.79,1,0.02,16,0.32,54,1.08,123,2.46,13,0.26,21,0.42,38,0.76,17,0.34,9,0.18,2,0.04,-,-,4,0.44,-,-,-,-,1,0.07,-,-,-,-
Oita,1170,20.17,3,0.08,5,0.14,29,0.81,168,4.67,18,0.5,6,0.17,15,0.42,6,0.17,-,-,1,0.03,1,0.2,6,1.2,-,-,-,-,1,0.09,-,-,-,-
Miyazaki,1001,16.97,-,-,15,0.42,45,1.25,126,3.5,14,0.39,4,0.11,15,0.42,5,0.14,2,0.06,-,-,-,-,9,1.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,1187,13.04,4,0.08,65,1.23,46,0.87,250,4.72,11,0.21,8,0.15,22,0.42,11,0.21,1,0.02,2,0.04,-,-,7,1,-,-,-,-,-,-,-,-,-,-
Okinawa,1302,22.84,-,-,7,0.21,59,1.79,64,1.94,30,0.91,6,0.18,1,0.03,6,0.18,6,0.18,4,0.12,-,-,2,0.22,-,-,-,-,1,0.14,-,-,-,-
