"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2016",,,,,,"Data collected as of March 16, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,15139,199.2,109,2.27,56,1.17,967,20.15,2253,46.94,153,3.19,10,0.21,307,6.4,194,4.04,2,0.04,4,0.08,290,6.04,-,-,101,8.42,-,-,3,0.43,53,7.57,2,0.29,7,1
Gunma,22621,238.12,177,3.05,167,2.88,2122,36.59,3601,62.09,207,3.57,8,0.14,245,4.22,230,3.97,11,0.19,8,0.14,161,2.78,-,-,77,5.5,1,0.13,1,0.13,76,9.5,-,-,20,2.5
Saitama,71924,286.55,426,2.7,493,3.12,5018,31.76,12784,80.91,1022,6.47,57,0.36,974,6.16,618,3.91,8,0.05,21,0.13,1528,9.67,8,0.2,251,6.28,2,0.2,1,0.1,59,5.9,9,0.9,10,1
Chiba,59139,277.65,300,2.24,338,2.52,4923,36.74,9419,70.29,777,5.8,68,0.51,812,6.06,510,3.81,14,0.1,25,0.19,1544,11.52,3,0.09,198,6.19,4,0.44,11,1.22,55,6.11,2,0.22,4,0.44
Tokyo,90188,217.85,715,2.75,585,2.25,7427,28.57,20186,77.64,1264,4.86,92,0.35,844,3.25,1082,4.16,24,0.09,33,0.13,1440,5.54,-,-,196,5.16,4,0.16,7,0.28,165,6.6,13,0.52,30,1.2
Kanagawa,86545,253.8,488,2.3,419,1.98,4765,22.48,15964,75.3,1170,5.52,42,0.2,469,2.21,853,4.02,12,0.06,15,0.07,1223,5.77,12,0.26,537,11.43,2,0.2,9,0.9,36,3.6,-,-,21,2.1
Niigata,24640,262.13,262,4.44,477,8.08,2245,38.05,3536,59.93,265,4.49,24,0.41,145,2.46,206,3.49,19,0.32,2,0.03,668,11.32,6,0.6,89,8.9,2,0.15,3,0.23,46,3.54,21,1.62,8,0.62
Toyama,10632,221.5,61,2.1,169,5.83,1310,45.17,2281,78.66,193,6.66,51,1.76,196,6.76,108,3.72,3,0.1,12,0.41,209,7.21,-,-,14,2,-,-,1,0.2,54,10.8,-,-,5,1
Ishikawa,12222,254.63,24,0.83,329,11.34,963,33.21,1545,53.28,93,3.21,8,0.28,135,4.66,83,2.86,-,-,-,-,819,28.24,-,-,24,3.43,-,-,2,0.4,61,12.2,-,-,4,0.8
Fukui,8797,274.91,81,3.68,154,7,897,40.77,1264,57.45,107,4.86,5,0.23,278,12.64,94,4.27,4,0.18,1,0.05,47,2.14,1,0.33,7,2.33,1,0.17,7,1.17,16,2.67,-,-,3,0.5
Yamanashi,10979,274.48,84,3.5,39,1.63,958,39.92,1523,63.46,41,1.71,2,0.08,107,4.46,52,2.17,2,0.08,2,0.08,37,1.54,-,-,40,4.44,2,0.2,4,0.4,42,4.2,1,0.1,12,1.2
Nagano,24697,287.17,353,6.66,118,2.23,1249,23.57,3768,71.09,131,2.47,12,0.23,323,6.09,164,3.09,6,0.11,2,0.04,478,9.02,-,-,34,3.09,-,-,1,0.09,70,6.36,-,-,15,1.36
Gifu,24974,287.06,178,3.36,162,3.06,814,15.36,2328,43.92,104,1.96,26,0.49,151,2.85,123,2.32,9,0.17,3,0.06,128,2.42,-,-,24,2.18,-,-,7,1.4,61,12.2,-,-,13,2.6
Shizuoka,35865,258.02,409,4.6,279,3.13,5385,60.51,6745,75.79,335,3.76,15,0.17,326,3.66,279,3.13,10,0.11,3,0.03,793,8.91,-,-,71,3.23,2,0.2,5,0.5,90,9,16,1.6,5,0.5
Aichi,70540,361.74,883,4.88,425,2.35,4500,24.86,11067,61.14,566,3.13,66,0.36,1024,5.66,595,3.29,19,0.1,13,0.07,642,3.55,5,0.15,121,3.56,4,0.29,2,0.14,123,8.79,-,-,86,6.14
Mie,18392,255.44,335,7.44,152,3.38,744,16.53,3635,80.78,176,3.91,9,0.2,307,6.82,176,3.91,1,0.02,4,0.09,100,2.22,1,0.08,15,1.25,3,0.33,4,0.44,63,7,4,0.44,3,0.33
Shiga,11628,219.4,176,5.5,59,1.84,464,14.5,2548,79.63,214,6.69,31,0.97,76,2.38,92,2.88,-,-,3,0.09,129,4.03,-,-,13,1.63,1,0.14,2,0.29,16,2.29,-,-,33,4.71
Kyoto,26876,218.5,166,2.24,212,2.86,1268,17.14,5007,67.66,252,3.41,15,0.2,322,4.35,174,2.35,4,0.05,16,0.22,624,8.43,1,0.06,40,2.35,-,-,1,0.14,56,8,-,-,60,8.57
Osaka,76401,248.86,1238,6.19,781,3.91,4699,23.5,12874,64.37,908,4.54,41,0.21,953,4.77,763,3.82,19,0.1,49,0.25,1495,7.48,3,0.06,174,3.35,5,0.29,4,0.24,184,10.82,-,-,126,7.41
Hyogo,50276,252.64,876,6.79,710,5.5,2916,22.6,9400,72.87,671,5.2,30,0.23,605,4.69,368,2.85,8,0.06,11,0.09,1024,7.94,3,0.09,149,4.26,4,0.36,1,0.09,40,3.64,1,0.09,92,8.36
Nara,12432,230.22,245,7.21,136,4,675,19.85,2102,61.82,96,2.82,3,0.09,263,7.74,151,4.44,3,0.09,2,0.06,373,10.97,-,-,32,3.56,3,0.5,2,0.33,66,11,-,-,55,9.17
Wakayama,9376,187.52,269,8.68,133,4.29,273,8.81,1133,36.55,92,2.97,1,0.03,437,14.1,106,3.42,-,-,2,0.06,120,3.87,4,1,19,4.75,-,-,2,0.18,25,2.27,-,-,44,4
Tottori,5354,184.62,53,2.79,209,11,1423,74.89,1362,71.68,31,1.63,4,0.21,251,13.21,77,4.05,1,0.05,-,-,17,0.89,-,-,31,10.33,1,0.2,1,0.2,44,8.8,1,0.2,89,17.8
Shimane,5440,143.16,182,7.91,279,12.13,880,38.26,2582,112.26,58,2.52,11,0.48,79,3.43,110,4.78,-,-,23,1,146,6.35,-,-,9,3,1,0.13,6,0.75,42,5.25,2,0.25,58,7.25
Okayama,18531,220.61,238,4.41,115,2.13,772,14.3,4049,74.98,161,2.98,15,0.28,205,3.8,138,2.56,2,0.04,5,0.09,706,13.07,2,0.17,77,6.42,3,0.6,3,0.6,16,3.2,-,-,16,3.2
Hiroshima,29886,262.16,356,5.01,283,3.99,1666,23.46,5736,80.79,250,3.52,15,0.21,713,10.04,242,3.41,15,0.21,23,0.32,477,6.72,2,0.11,144,7.58,2,0.1,-,-,90,4.29,1,0.05,136,6.48
Yamaguchi,19950,289.13,642,13.38,173,3.6,1728,36,3775,78.65,144,3,43,0.9,423,8.81,233,4.85,9,0.19,8,0.17,335,6.98,-,-,77,8.56,-,-,-,-,33,3.67,-,-,38,4.22
Tokushima,6936,182.53,489,21.26,137,5.96,314,13.65,2370,103.04,72,3.13,4,0.17,67,2.91,122,5.3,1,0.04,2,0.09,80,3.48,-,-,6,1.5,1,0.14,-,-,10,1.43,-,-,43,6.14
Kagawa,10500,223.4,149,5.32,219,7.82,378,13.5,2693,96.18,72,2.57,1,0.04,162,5.79,107,3.82,6,0.21,5,0.18,91,3.25,-,-,18,3.6,1,0.2,-,-,28,5.6,-,-,73,14.6
Ehime,14938,244.89,416,11.24,97,2.62,1329,35.92,4567,123.43,89,2.41,11,0.3,239,6.46,229,6.19,6,0.16,11,0.3,90,2.43,1,0.13,159,19.88,1,0.17,3,0.5,11,1.83,-,-,41,6.83
Kochi,10501,218.77,419,13.97,24,0.8,799,26.63,2171,72.37,76,2.53,7,0.23,66,2.2,89,2.97,24,0.8,2,0.07,176,5.87,-,-,3,1,-,-,2,0.25,50,6.25,18,2.25,116,14.5
Fukuoka,64818,327.36,1299,10.83,813,6.78,4264,35.53,10528,87.73,803,6.69,46,0.38,860,7.17,766,6.38,19,0.16,12,0.1,1631,13.59,9,0.35,427,16.42,6,0.43,15,1.07,218,15.57,-,-,10,0.71
Saga,9443,242.13,247,10.74,159,6.91,496,21.57,959,41.7,88,3.83,10,0.43,206,8.96,154,6.7,2,0.09,2,0.09,719,31.26,-,-,60,15,-,-,1,0.17,45,7.5,-,-,15,2.5
Nagasaki,18458,263.69,474,10.77,135,3.07,1340,30.45,2092,47.55,224,5.09,20,0.45,242,5.5,138,3.14,4,0.09,5,0.11,512,11.64,-,-,151,18.88,1,0.08,9,0.75,63,5.25,-,-,15,1.25
Kumamoto,17308,216.35,665,13.3,238,4.76,847,16.94,6258,125.16,148,2.96,32,0.64,871,17.42,275,5.5,7,0.14,25,0.5,708,14.16,-,-,278,30.89,2,0.13,19,1.27,56,3.73,2,0.13,102,6.8
Oita,15722,271.07,414,11.5,190,5.28,1593,44.25,4587,127.42,242,6.72,14,0.39,499,13.86,211,5.86,13,0.36,1,0.03,104,2.89,-,-,40,8,-,-,-,-,43,3.91,-,-,10,0.91
Miyazaki,16448,278.78,567,15.75,221,6.14,1055,29.31,3995,110.97,122,3.39,20,0.56,353,9.81,286,7.94,4,0.11,8,0.22,1066,29.61,5,0.83,240,40,1,0.14,7,1,23,3.29,-,-,40,5.71
Kagoshima,25426,273.4,814,14.8,490,8.91,2400,43.64,5336,97.02,381,6.93,21,0.38,420,7.64,212,3.85,13,0.24,25,0.45,713,12.96,-,-,58,8.29,1,0.08,1,0.08,21,1.75,-,-,30,2.5
Okinawa,19175,330.6,213,6.26,74,2.18,438,12.88,1349,39.68,196,5.76,13,0.38,44,1.29,63,1.85,57,1.68,13,0.38,873,25.68,7,0.78,83,9.22,8,1.14,3,0.43,72,10.29,1,0.14,11,1.57
