"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2015",,,,,,"Data collected as of June 17, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,41280,169.18,947,6.11,1611,10.39,11632,75.05,29675,191.45,2322,14.98,1651,10.65,3899,25.15,2195,14.16,31,0.2,269,1.74,2087,13.46,20,0.5,466,11.65,2,0.2,17,1.7,76,7.6,13,1.3,111,11.1
Chiba,48091,229,518,3.92,1469,11.13,9228,69.91,19362,146.68,1455,11.02,532,4.03,2506,18.98,1427,10.81,29,0.22,129,0.98,1317,9.98,7,0.21,508,15.39,9,1,16,1.78,17,1.89,10,1.11,50,5.56
Tokyo,57772,140.56,1359,5.25,2113,8.16,18492,71.4,46840,180.85,3322,12.83,1955,7.55,5788,22.35,3497,13.5,116,0.45,422,1.63,1537,5.93,5,0.13,366,9.63,23,0.92,23,0.92,109,4.36,15,0.6,83,3.32
Kanagawa,53780,163.96,910,4.44,1291,6.3,12361,60.3,32848,160.23,3325,16.22,1745,8.51,4253,20.75,2793,13.62,40,0.2,278,1.36,869,4.24,37,0.8,805,17.5,9,0.9,11,1.1,68,6.8,-,-,123,12.3
Niigata,26573,279.72,571,9.52,1555,25.92,5958,99.3,9494,158.23,988,16.47,634,10.57,818,13.63,761,12.68,31,0.52,54,0.9,316,5.27,10,1,129,12.9,2,0.15,-,-,67,5.15,43,3.31,41,3.15
Toyama,11362,236.71,137,4.72,481,16.59,2054,70.83,5725,197.41,585,20.17,513,17.69,88,3.03,248,8.55,2,0.07,84,2.9,166,5.72,1,0.14,24,3.43,1,0.2,-,-,146,29.2,-,-,32,6.4
Ishikawa,13458,280.38,174,6,374,12.9,3378,116.48,6020,207.59,432,14.9,86,2.97,621,21.41,298,10.28,1,0.03,28,0.97,602,20.76,-,-,41,5.86,1,0.2,-,-,96,19.2,-,-,74,14.8
Fukui,11190,349.69,239,10.86,315,14.32,1711,77.77,6187,281.23,214,9.73,651,29.59,51,2.32,258,11.73,7,0.32,26,1.18,395,17.95,-,-,19,6.33,7,1.17,8,1.33,7,1.17,-,-,103,17.17
Yamanashi,8720,218,99,4.13,83,3.46,1264,52.67,3553,148.04,178,7.42,125,5.21,182,7.58,171,7.13,2,0.08,22,0.92,25,1.04,1,0.11,60,6.67,2,0.2,5,0.5,20,2,-,-,68,6.8
Nagano,22283,259.1,347,6.55,200,3.77,3104,58.57,9214,173.85,530,10,152,2.87,665,12.55,463,8.74,24,0.45,40,0.75,68,1.28,2,0.2,84,8.4,1,0.09,5,0.45,129,11.73,-,-,77,7
Gifu,21856,254.14,268,5.15,466,8.96,1391,26.75,5866,112.81,332,6.38,192,3.69,356,6.85,443,8.52,7,0.13,446,8.58,69,1.33,-,-,52,4.73,1,0.2,1,0.2,27,5.4,-,-,72,14.4
Shizuoka,33433,242.27,581,6.6,760,8.64,7284,82.77,12870,146.25,928,10.55,794,9.02,1077,12.24,857,9.74,12,0.14,259,2.94,306,3.48,3,0.14,128,6.1,3,0.3,9,0.9,79,7.9,26,2.6,55,5.5
Aichi,64296,329.72,870,4.78,1544,8.48,9074,49.86,26059,143.18,1466,8.05,1279,7.03,813,4.47,1748,9.6,38,0.21,871,4.79,1079,5.93,13,0.38,182,5.35,8,0.57,1,0.07,84,6,-,-,164,11.71
Mie,17214,239.08,283,6.29,630,14,2398,53.29,6819,151.53,359,7.98,798,17.73,319,7.09,547,12.16,17,0.38,389,8.64,68,1.51,2,0.17,26,2.17,9,1,6,0.67,52,5.78,-,-,11,1.22
Shiga,13610,261.73,236,7.38,239,7.47,1641,51.28,4764,148.88,400,12.5,672,21,731,22.84,285,8.91,2,0.06,222,6.94,204,6.38,-,-,30,3.75,4,0.57,4,0.57,18,2.57,-,-,37,5.29
Kyoto,21698,177.85,259,3.55,592,8.11,2604,35.67,9617,131.74,565,7.74,1640,22.47,552,7.56,618,8.47,6,0.08,116,1.59,312,4.27,1,0.06,110,6.47,3,0.5,2,0.33,6,1,2,0.33,93,15.5
Osaka,52693,171.64,2854,14.34,1730,8.69,12103,60.82,32200,161.81,2590,13.02,6990,35.13,1750,8.79,2412,12.12,79,0.4,452,2.27,1140,5.73,19,0.37,302,5.92,4,0.24,13,0.76,133,7.82,2,0.12,245,14.41
Hyogo,42998,217.16,1426,11.14,1457,11.38,6444,50.34,23978,187.33,1577,12.32,4556,35.59,949,7.41,1350,10.55,44,0.34,264,2.06,839,6.55,9,0.26,505,14.43,11,1,13,1.18,39,3.55,-,-,50,4.55
Nara,7960,147.41,389,11.44,264,7.76,1529,44.97,4072,119.76,299,8.79,969,28.5,125,3.68,304,8.94,4,0.12,32,0.94,109,3.21,4,0.44,70,7.78,6,1,2,0.33,10,1.67,-,-,102,17
Wakayama,9305,186.1,582,18.77,165,5.32,846,27.29,2921,94.23,282,9.1,831,26.81,93,3,290,9.35,4,0.13,68,2.19,48,1.55,2,0.5,26,6.5,6,0.55,2,0.18,44,4,1,0.09,74,6.73
Tottori,7338,253.03,67,3.53,163,8.58,2732,143.79,3336,175.58,131,6.89,755,39.74,59,3.11,214,11.26,21,1.11,54,2.84,80,4.21,-,-,5,1.67,2,0.4,4,0.8,7,1.4,-,-,95,19
Shimane,8394,220.89,229,9.96,345,15,2187,95.09,3636,158.09,233,10.13,1140,49.57,37,1.61,324,14.09,1,0.04,26,1.13,200,8.7,1,0.33,3,1,2,0.25,16,2,39,4.88,1,0.13,75,9.38
Okayama,25533,303.96,271,5.02,282,5.22,1818,33.67,9367,173.46,525,9.72,853,15.8,141,2.61,468,8.67,16,0.3,96,1.78,343,6.35,5,0.42,71,5.92,2,0.4,1,0.2,2,0.4,-,-,27,5.4
Hiroshima,29731,260.8,477,6.72,967,13.62,5034,70.9,13422,189.04,725,10.21,899,12.66,90,1.27,773,10.89,28,0.39,108,1.52,999,14.07,7,0.37,256,13.47,1,0.05,13,0.62,82,3.9,4,0.19,111,5.29
Yamaguchi,22590,332.21,759,16.15,279,5.94,4038,85.91,8874,188.81,801,17.04,1005,21.38,135,2.87,786,16.72,7,0.15,101,2.15,68,1.45,-,-,49,5.44,-,-,-,-,34,3.78,-,-,39,4.33
Tokushima,8448,228.32,443,19.26,195,8.48,772,33.57,3623,157.52,251,10.91,1392,60.52,22,0.96,374,16.26,7,0.3,40,1.74,16,0.7,-,-,7,1.75,3,0.43,3,0.43,21,3,-,-,29,4.14
Kagawa,10085,214.57,339,12.11,240,8.57,1189,42.46,4511,161.11,206,7.36,1294,46.21,133,4.75,342,12.21,8,0.29,108,3.86,83,2.96,4,0.8,19,3.8,1,0.2,5,1,67,13.4,1,0.2,60,12
Ehime,14698,240.95,645,17.43,158,4.27,2845,76.89,8303,224.41,309,8.35,425,11.49,76,2.05,570,15.41,6,0.16,384,10.38,321,8.68,1,0.13,296,37,1,0.17,2,0.33,5,0.83,-,-,14,2.33
Kochi,15274,318.21,398,13.27,65,2.17,1485,49.5,3809,126.97,287,9.57,760,25.33,46,1.53,296,9.87,9,0.3,28,0.93,441,14.7,-,-,6,2,7,0.88,7,0.88,99,12.38,22,2.75,60,7.5
Fukuoka,66270,334.7,2190,18.25,1408,11.73,11201,93.34,26305,219.21,2026,16.88,5303,44.19,2333,19.44,2179,18.16,73,0.61,1139,9.49,1982,16.52,12,0.46,342,13.15,16,1.07,17,1.13,39,2.6,-,-,29,1.93
Saga,12760,335.79,408,17.74,213,9.26,1294,56.26,3935,171.09,393,17.09,1310,56.96,277,12.04,394,17.13,7,0.3,56,2.43,816,35.48,-,-,14,3.5,2,0.33,6,1,46,7.67,-,-,83,13.83
Nagasaki,21805,311.5,676,15.36,262,5.95,2554,58.05,7149,162.48,403,9.16,1999,45.43,407,9.25,487,11.07,6,0.14,164,3.73,675,15.34,14,1.75,76,9.5,2,0.17,12,1,86,7.17,-,-,85,7.08
Kumamoto,26082,326.03,678,13.56,414,8.28,1623,32.46,12564,251.28,680,13.6,2420,48.4,130,2.6,913,18.26,12,0.24,375,7.5,443,8.86,-,-,275,30.56,2,0.13,14,0.93,36,2.4,-,-,75,5
Oita,22659,390.67,435,12.08,294,8.17,2259,62.75,11752,326.44,851,23.64,1446,40.17,625,17.36,730,20.28,23,0.64,201,5.58,434,12.06,-,-,174,34.8,-,-,3,0.27,30,2.73,-,-,50,4.55
Miyazaki,25583,433.61,1123,31.19,695,19.31,1887,52.42,9032,250.89,697,19.36,756,21,45,1.25,819,22.75,11,0.31,501,13.92,102,2.83,4,0.67,282,47,-,-,4,0.57,-,-,-,-,29,4.14
Kagoshima,32417,348.57,934,16.98,857,15.58,5251,95.47,12943,235.33,772,14.04,1661,30.2,629,11.44,622,11.31,40,0.73,371,6.75,252,4.58,1,0.14,87,12.43,2,0.17,2,0.17,1,0.08,-,-,27,2.25
Okinawa,27029,466.02,935,27.5,318,9.35,1100,32.35,2255,66.32,742,21.82,1733,50.97,121,3.56,311,9.15,87,2.56,145,4.26,2276,66.94,8,0.8,193,19.3,20,2.86,60,8.57,52,7.43,2,0.29,70,10
