"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30th week, 2016",,,,,,"Data collected as of August 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18804,250.72,132,2.75,304,6.33,2820,58.75,4274,89.04,442,9.21,291,6.06,1095,22.81,760,15.83,10,0.21,929,19.35,885,18.44,4,0.33,264,22,5,0.71,15,2.14,106,15.14,4,0.57,34,4.86
Gunma,27278,290.19,205,3.6,593,10.4,5394,94.63,9299,163.14,634,11.12,86,1.51,977,17.14,855,15,78,1.37,1171,20.54,752,13.19,1,0.07,310,22.14,2,0.25,3,0.38,206,25.75,1,0.13,69,8.63
Saitama,84808,339.23,640,4.05,2189,13.85,14569,92.21,30348,192.08,2829,17.91,937,5.93,1650,10.44,2676,16.94,51,0.32,4224,26.73,5532,35.01,33,0.83,749,18.73,4,0.4,16,1.6,155,15.5,13,1.3,43,4.3
Chiba,70879,332.77,468,3.49,1505,11.23,13910,103.81,22137,165.2,1966,14.67,1469,10.96,1695,12.65,1939,14.47,57,0.43,2817,21.02,4434,33.09,14,0.42,688,20.85,12,1.33,41,4.56,136,15.11,2,0.22,29,3.22
Tokyo,109126,264.23,1233,4.76,3305,12.76,21634,83.53,49985,192.99,3293,12.71,1636,6.32,1821,7.03,4337,16.75,92,0.36,7039,27.18,4518,17.44,8,0.21,700,18.42,24,0.96,33,1.32,374,14.96,26,1.04,90,3.6
Kanagawa,100322,295.94,768,3.61,2375,11.15,14175,66.55,37300,175.12,3165,14.86,1086,5.1,1063,4.99,3297,15.48,59,0.28,5746,26.98,5236,24.58,34,0.69,2396,48.9,5,0.5,26,2.6,101,10.1,1,0.1,64,6.4
Niigata,35820,389.35,463,7.98,1495,25.78,5695,98.19,11931,205.71,731,12.6,166,2.86,548,9.45,855,14.74,78,1.34,1557,26.84,2391,41.22,13,1.3,212,21.2,5,0.38,7,0.54,110,8.46,51,3.92,55,4.23
Toyama,14101,300.02,107,3.82,481,17.18,2744,98,4978,177.79,356,12.71,87,3.11,594,21.21,403,14.39,7,0.25,410,14.64,1047,37.39,1,0.14,23,3.29,3,0.6,2,0.4,121,24.2,1,0.2,24,4.8
Ishikawa,16549,344.77,36,1.24,863,29.76,2320,80,3953,136.31,213,7.34,65,2.24,446,15.38,363,12.52,-,-,333,11.48,1746,60.21,-,-,50,7.14,5,1,11,2.2,151,30.2,-,-,28,5.6
Fukui,12538,391.81,96,4.36,596,27.09,1840,83.64,4469,203.14,276,12.55,55,2.5,588,26.73,314,14.27,21,0.95,463,21.05,210,9.55,1,0.33,13,4.33,4,0.67,7,1.17,66,11,3,0.5,34,5.67
Yamanashi,13234,330.85,98,4.08,273,11.38,2026,84.42,3402,141.75,202,8.42,91,3.79,460,19.17,221,9.21,17,0.71,424,17.67,162,6.75,2,0.22,85,9.44,4,0.4,11,1.1,81,8.1,3,0.3,27,2.7
Nagano,33243,386.55,383,7.23,324,6.11,4464,84.23,10229,193,549,10.36,174,3.28,1010,19.06,618,11.66,82,1.55,535,10.09,1531,28.89,1,0.09,126,11.45,3,0.27,2,0.18,181,16.45,-,-,122,11.09
Gifu,31129,357.8,218,4.11,427,8.06,2214,41.77,5799,109.42,291,5.49,284,5.36,315,5.94,475,8.96,26,0.49,522,9.85,539,10.17,1,0.09,65,5.91,1,0.2,14,2.8,216,43.2,-,-,76,15.2
Shizuoka,43431,312.45,551,6.19,1092,12.27,10569,118.75,14798,166.27,952,10.7,267,3,689,7.74,1110,12.47,30,0.34,2458,27.62,2282,25.64,4,0.19,247,11.76,4,0.4,14,1.4,299,29.9,33,3.3,22,2.2
Aichi,85316,437.52,1163,6.43,1672,9.24,11637,64.29,25860,142.87,1655,9.14,526,2.91,2357,13.02,2030,11.22,69,0.38,3246,17.93,2760,15.25,9,0.26,531,15.62,14,1,27,1.93,309,22.07,3,0.21,359,25.64
Mie,23437,325.51,446,9.91,752,16.71,2151,47.8,8620,191.56,406,9.02,133,2.96,1105,24.56,671,14.91,19,0.42,1782,39.6,370,8.22,6,0.5,56,4.67,8,0.89,20,2.22,137,15.22,13,1.44,21,2.33
Shiga,15396,290.49,186,5.81,325,10.16,1558,48.69,6322,197.56,501,15.66,221,6.91,186,5.81,369,11.53,8,0.25,1141,35.66,545,17.03,-,-,41,5.13,7,1,7,1,49,7,-,-,98,14
Kyoto,33842,275.14,225,3.04,645,8.72,3366,45.49,13912,188,719,9.72,730,9.86,697,9.42,701,9.47,13,0.18,1447,19.55,2048,27.68,2,0.12,108,6.35,-,-,5,0.71,109,15.57,-,-,122,17.43
Osaka,90152,293.65,1860,9.35,2987,15.01,14172,71.22,39611,199.05,2556,12.84,758,3.81,1730,8.69,2830,14.22,91,0.46,6691,33.62,6785,34.1,16,0.31,576,11.29,21,1.24,25,1.47,479,28.18,3,0.18,400,23.53
Hyogo,62085,313.56,1078,8.36,1900,14.73,7254,56.23,26743,207.31,1663,12.89,504,3.91,1400,10.85,1537,11.91,69,0.53,3019,23.4,3763,29.17,12,0.35,390,11.47,17,1.55,18,1.64,173,15.73,1,0.09,183,16.64
Nara,15259,282.57,291,8.56,478,14.06,1918,56.41,5283,155.38,310,9.12,75,2.21,693,20.38,540,15.88,7,0.21,845,24.85,1371,40.32,2,0.22,84,9.33,7,1.17,5,0.83,137,22.83,-,-,98,16.33
Wakayama,11505,230.1,337,10.87,359,11.58,734,23.68,3356,108.26,276,8.9,43,1.39,720,23.23,437,14.1,8,0.26,1101,35.52,711,22.94,4,1,29,7.25,1,0.09,13,1.18,77,7,1,0.09,94,8.55
Tottori,7792,268.69,60,3.16,468,24.63,3134,164.95,3640,191.58,136,7.16,128,6.74,535,28.16,247,13,10,0.53,664,34.95,135,7.11,8,2,142,35.5,4,0.8,7,1.4,100,20,1,0.2,134,26.8
Shimane,7687,202.29,216,9.39,906,39.39,1836,79.83,5912,257.04,173,7.52,117,5.09,462,20.09,431,18.74,2,0.09,440,19.13,514,22.35,-,-,45,15,1,0.13,20,2.5,97,12.13,2,0.25,235,29.38
Okayama,22411,266.8,308,5.7,495,9.17,1842,34.11,9948,184.22,437,8.09,226,4.19,596,11.04,579,10.72,9,0.17,1370,25.37,2123,39.31,4,0.33,123,10.25,5,1,9,1.8,30,6,-,-,25,5
Hiroshima,35405,310.57,646,9.1,1373,19.34,4720,66.48,14878,209.55,765,10.77,174,2.45,1569,22.1,882,12.42,64,0.9,1201,16.92,1437,20.24,6,0.33,416,23.11,6,0.29,6,0.29,211,10.05,3,0.14,381,18.14
Yamaguchi,24668,362.76,881,18.35,490,10.21,4525,94.27,8834,184.04,387,8.06,198,4.13,1109,23.1,771,16.06,23,0.48,804,16.75,930,19.38,2,0.22,123,13.67,3,0.33,-,-,147,16.33,-,-,106,11.78
Tokushima,9420,254.59,568,24.7,361,15.7,842,36.61,5083,221,188,8.17,62,2.7,212,9.22,457,19.87,13,0.57,720,31.3,528,22.96,1,0.25,20,5,1,0.14,2,0.29,25,3.57,-,-,57,8.14
Kagawa,13094,278.6,173,6.18,531,18.96,1438,51.36,6133,219.04,204,7.29,277,9.89,447,15.96,397,14.18,23,0.82,981,35.04,532,19,1,0.2,58,11.6,2,0.4,6,1.2,103,20.6,1,0.2,150,30
Ehime,21145,346.64,474,12.81,378,10.22,3549,95.92,9677,261.54,388,10.49,181,4.89,647,17.49,711,19.22,19,0.51,1460,39.46,347,9.38,4,0.5,445,55.63,1,0.17,3,0.5,64,10.67,-,-,80,13.33
Kochi,14926,310.96,591,19.7,192,6.4,1806,60.2,4550,151.67,211,7.03,217,7.23,214,7.13,299,9.97,75,2.5,557,18.57,561,18.7,-,-,11,3.67,4,0.5,25,3.13,148,18.5,26,3.25,232,29
Fukuoka,82126,414.78,2804,23.37,2464,20.53,11652,97.1,28052,233.77,1905,15.88,495,4.13,1851,15.43,2505,20.88,99,0.83,2412,20.1,5049,42.08,13,0.5,836,32.15,21,1.5,79,5.64,706,50.43,1,0.07,25,1.79
Saga,12542,321.59,405,17.61,613,26.65,1362,59.22,2854,124.09,225,9.78,74,3.22,327,14.22,546,23.74,17,0.74,451,19.61,1725,75,-,-,86,21.5,1,0.17,8,1.33,107,17.83,-,-,61,10.17
Nagasaki,23942,346.99,634,14.41,527,11.98,3108,70.64,5532,125.73,550,12.5,128,2.91,378,8.59,586,13.32,8,0.18,272,6.18,1271,28.89,4,0.5,404,50.5,2,0.17,33,2.75,218,18.17,-,-,51,4.25
Kumamoto,22791,288.49,856,17.47,621,12.67,2244,45.8,12676,258.69,387,7.9,380,7.76,1360,27.76,1030,21.02,14,0.29,1211,24.71,2280,46.53,2,0.22,555,61.67,5,0.33,46,3.07,172,11.47,2,0.13,174,11.6
Oita,19666,339.07,620,17.22,540,15,4003,111.19,12602,350.06,718,19.94,159,4.42,670,18.61,804,22.33,33,0.92,1174,32.61,448,12.44,4,0.8,101,20.2,-,-,-,-,168,15.27,2,0.18,18,1.64
Miyazaki,21043,356.66,909,25.25,635,17.64,2879,79.97,10104,280.67,420,11.67,354,9.83,979,27.19,992,27.56,10,0.28,1080,30,3356,93.22,8,1.33,581,96.83,2,0.29,25,3.57,143,20.43,-,-,83,11.86
Kagoshima,35184,378.32,1513,27.51,1435,26.09,5192,94.4,13250,240.91,1027,18.67,1434,26.07,769,13.98,742,13.49,34,0.62,692,12.58,2787,50.67,-,-,297,42.43,3,0.25,12,1,111,9.25,-,-,126,10.5
Okinawa,26025,448.71,1470,43.24,460,13.53,1033,30.38,3893,114.5,524,15.41,1808,53.18,120,3.53,233,6.85,160,4.71,220,6.47,1836,54,12,1.33,267,29.67,23,3.29,53,7.57,297,42.43,1,0.14,66,9.43
