"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2020",,,,,,"Data collected as of February 12, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,20305,95.33,148,1.11,194,1.46,3105,23.35,4485,33.72,324,2.44,118,0.89,176,1.32,180,1.35,15,0.11,45,0.34,3,0.09,114,3.35,2,0.25,-,-,25,3.13,-,-,-,-
Tokyo,25733,64.82,240,0.96,344,1.38,4115,16.53,11148,44.77,675,2.71,196,0.79,138,0.55,440,1.77,90,0.36,74,0.3,1,0.03,68,1.94,-,-,5,0.21,59,2.46,2,0.08,2,0.08
Kanagawa,22745,65.55,202,0.91,264,1.19,3652,16.52,7848,35.51,535,2.42,157,0.71,142,0.64,317,1.43,11,0.05,70,0.32,-,-,211,4.31,1,0.09,1,0.09,12,1.09,-,-,2,0.18
Niigata,8072,89.69,166,2.91,294,5.16,1989,34.89,1205,21.14,197,3.46,67,1.18,50,0.88,114,2,10,0.18,9,0.16,4,0.4,27,2.7,1,0.08,1,0.08,14,1.08,-,-,-,-
Toyama,2735,56.98,41,1.41,76,2.62,874,30.14,1297,44.72,87,3,57,1.97,119,4.1,59,2.03,14,0.48,3,0.1,-,-,12,1.71,-,-,1,0.2,10,2,-,-,-,-
Ishikawa,3892,81.08,53,1.83,49,1.69,1187,40.93,1481,51.07,176,6.07,30,1.03,116,4,36,1.24,2,0.07,4,0.14,-,-,4,0.57,-,-,3,0.6,13,2.6,-,-,-,-
Fukui,4158,112.38,43,1.87,128,5.57,421,18.3,1250,54.35,21,0.91,6,0.26,188,8.17,33,1.43,5,0.22,2,0.09,-,-,3,1,1,0.17,1,0.17,5,0.83,-,-,-,-
Yamanashi,3521,85.88,26,1.08,18,0.75,226,9.42,649,27.04,47,1.96,5,0.21,49,2.04,23,0.96,3,0.13,5,0.21,-,-,37,4.11,1,0.1,1,0.1,16,1.6,-,-,-,-
Nagano,8905,103.55,246,4.64,40,0.75,784,14.79,2137,40.32,150,2.83,30,0.57,249,4.7,84,1.58,23,0.43,6,0.11,-,-,22,2.2,-,-,-,-,14,1.27,-,-,9,0.82
Gifu,9528,110.79,74,1.42,61,1.17,251,4.83,1072,20.62,25,0.48,34,0.65,106,2.04,52,1,2,0.04,5,0.1,1,0.09,9,0.82,-,-,-,-,18,3.6,-,-,2,0.4
Shizuoka,13844,99.6,145,1.63,167,1.88,1434,16.11,2713,30.48,97,1.09,52,0.58,163,1.83,137,1.54,5,0.06,27,0.3,-,-,64,2.91,2,0.2,1,0.1,23,2.3,-,-,-,-
Aichi,25252,129.5,278,1.53,314,1.73,2138,11.75,4936,27.12,262,1.44,146,0.8,475,2.61,206,1.13,12,0.07,29,0.16,-,-,35,1,-,-,8,0.53,46,3.07,-,-,1,0.07
Mie,6597,92.92,154,3.5,177,4.02,585,13.3,1322,30.05,89,2.02,32,0.73,179,4.07,70,1.59,5,0.11,12,0.27,-,-,9,0.82,-,-,1,0.11,9,1,-,-,1,0.11
Shiga,5594,109.69,44,1.47,31,1.03,279,9.3,775,25.83,34,1.13,14,0.47,73,2.43,31,1.03,10,0.33,8,0.27,1,0.13,1,0.13,2,0.29,-,-,5,0.71,-,-,1,0.14
Kyoto,10741,85.93,108,1.42,128,1.68,816,10.74,1722,22.66,135,1.78,32,0.42,114,1.5,82,1.08,6,0.08,10,0.13,-,-,24,1.33,-,-,-,-,15,2.14,-,-,-,-
Osaka,29442,98.14,487,2.47,367,1.86,2600,13.2,5524,28.04,402,2.04,104,0.53,386,1.96,285,1.45,21,0.11,54,0.27,4,0.08,46,0.9,1,0.06,3,0.19,31,1.94,-,-,-,-
Hyogo,17732,89.11,262,2.03,294,2.28,1056,8.19,4596,35.63,226,1.75,27,0.21,255,1.98,177,1.37,7,0.05,35,0.27,1,0.03,98,2.8,7,0.5,6,0.43,38,2.71,-,-,-,-
Nara,4196,76.29,82,2.41,41,1.21,317,9.32,1050,30.88,45,1.32,27,0.79,154,4.53,51,1.5,1,0.03,2,0.06,-,-,9,0.9,1,0.17,2,0.33,11,1.83,-,-,2,0.33
Wakayama,3677,75.04,154,5.13,73,2.43,236,7.87,668,22.27,50,1.67,1,0.03,126,4.2,38,1.27,1,0.03,3,0.1,-,-,2,0.5,1,0.09,-,-,21,1.91,1,0.09,-,-
Tottori,2834,97.72,23,1.21,45,2.37,524,27.58,792,41.68,33,1.74,8,0.42,136,7.16,34,1.79,6,0.32,3,0.16,-,-,24,4.8,1,0.2,-,-,15,3,-,-,-,-
Shimane,3001,78.97,23,1,29,1.26,248,10.78,643,27.96,32,1.39,10,0.43,84,3.65,58,2.52,2,0.09,4,0.17,-,-,-,-,1,0.13,-,-,7,0.88,-,-,-,-
Okayama,9456,112.57,66,1.22,184,3.41,429,7.94,2140,39.63,128,2.37,10,0.19,129,2.39,56,1.04,4,0.07,12,0.22,-,-,12,1,3,0.6,-,-,6,1.2,-,-,-,-
Hiroshima,8246,73.63,144,2.06,277,3.96,690,9.86,2763,39.47,109,1.56,49,0.7,163,2.33,95,1.36,5,0.07,22,0.31,1,0.06,55,3.06,2,0.1,-,-,18,0.9,-,-,1,0.05
Yamaguchi,4651,69.42,168,3.65,90,1.96,473,10.28,1687,36.67,62,1.35,66,1.43,163,3.54,112,2.43,8,0.17,7,0.15,-,-,16,1.78,-,-,2,0.22,11,1.22,-,-,1,0.11
Tokushima,2720,73.51,48,2.09,52,2.26,97,4.22,927,40.3,38,1.65,15,0.65,73,3.17,38,1.65,-,-,1,0.04,-,-,8,2,2,0.29,-,-,17,2.43,-,-,-,-
Kagawa,4256,90.55,51,1.82,75,2.68,366,13.07,1677,59.89,67,2.39,19,0.68,138,4.93,57,2.04,5,0.18,2,0.07,1,0.2,2,0.4,-,-,2,0.4,16,3.2,-,-,2,0.4
Ehime,6591,108.05,53,1.43,69,1.86,745,20.14,1741,47.05,55,1.49,43,1.16,164,4.43,102,2.76,5,0.14,101,2.73,-,-,67,8.38,-,-,-,-,9,1.5,-,-,2,0.33
Kochi,6326,131.79,70,2.33,40,1.33,436,14.53,553,18.43,36,1.2,65,2.17,79,2.63,37,1.23,4,0.13,14,0.47,-,-,3,1,1,0.13,-,-,16,2,-,-,2,0.25
Fukuoka,21985,111.04,215,1.79,495,4.13,3885,32.38,5275,43.96,560,4.67,278,2.32,626,5.22,301,2.51,33,0.28,62,0.52,1,0.04,89,3.42,2,0.13,4,0.27,27,1.8,-,-,-,-
Saga,4501,115.41,12,0.52,133,5.78,448,19.48,767,33.35,81,3.52,136,5.91,139,6.04,56,2.43,4,0.17,2,0.09,-,-,5,1.67,2,0.33,1,0.17,6,1,-,-,1,0.17
Nagasaki,8588,122.69,24,0.55,213,4.84,561,12.75,1996,45.36,158,3.59,71,1.61,229,5.2,69,1.57,3,0.07,13,0.3,1,0.13,22,2.75,1,0.08,1,0.08,27,2.25,-,-,-,-
Kumamoto,6003,75.04,55,1.1,168,3.36,645,12.9,1715,34.3,120,2.4,174,3.48,464,9.28,125,2.5,37,0.74,20,0.4,-,-,69,8.63,-,-,-,-,9,0.6,-,-,3,0.2
Oita,6436,110.97,32,0.89,88,2.44,453,12.58,2309,64.14,109,3.03,47,1.31,235,6.53,109,3.03,3,0.08,25,0.69,1,0.2,17,3.4,-,-,1,0.09,10,0.91,-,-,-,-
Miyazaki,7412,125.63,22,0.61,124,3.44,693,19.25,2612,72.56,127,3.53,43,1.19,198,5.5,110,3.06,8,0.22,10,0.28,-,-,34,5.67,-,-,-,-,2,0.29,-,-,2,0.29
Kagoshima,10070,110.66,73,1.38,414,7.81,786,14.83,3077,58.06,133,2.51,83,1.57,213,4.02,124,2.34,11,0.21,20,0.38,-,-,41,5.86,-,-,-,-,4,0.33,-,-,-,-
Okinawa,6329,111.04,6,0.18,76,2.3,533,16.15,605,18.33,140,4.24,32,0.97,18,0.55,56,1.7,13,0.39,23,0.7,-,-,40,4.44,1,0.14,3,0.43,27,3.86,-,-,25,3.57
