"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2022",,,,,,"Data collected as of February 16, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,313,0.06,6860,2.19,3388,1.08,8208,2.61,115765,36.88,1656,0.53,5068,1.61,243,0.08,5044,1.61,961,0.31,446,0.14,20,0.03,694,1,36,0.08,35,0.07,24,0.05,2,0,25,0.05
Hokkaido,6,0.03,537,3.86,202,1.45,540,3.88,1138,8.19,107,0.77,48,0.35,8,0.06,144,1.04,13,0.09,15,0.11,2,0.07,11,0.39,1,0.04,-,-,1,0.04,1,0.04,5,0.22
Aomori,1,0.02,2,0.05,27,0.66,60,1.46,1003,24.46,22,0.54,94,2.29,2,0.05,66,1.61,1,0.02,9,0.22,-,-,11,1,-,-,-,-,2,0.33,-,-,1,0.17
Iwate,2,0.03,242,6.21,48,1.23,196,5.03,1271,32.59,34,0.87,16,0.41,2,0.05,77,1.97,34,0.87,4,0.1,-,-,9,0.64,1,0.05,-,-,1,0.05,-,-,1,0.05
Miyagi,10,0.11,28,0.48,61,1.05,120,2.07,2918,50.31,48,0.83,54,0.93,9,0.16,130,2.24,37,0.64,10,0.17,-,-,10,0.83,2,0.17,-,-,1,0.08,-,-,-,-
Akita,2,0.04,13,0.38,29,0.85,95,2.79,624,18.35,15,0.44,5,0.15,-,-,29,0.85,1,0.03,1,0.03,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
Yamagata,3,0.07,-,-,55,1.9,115,3.97,2130,73.45,24,0.83,23,0.79,3,0.1,63,2.17,23,0.79,3,0.1,-,-,9,1.13,-,-,-,-,-,-,-,-,1,0.1
Fukushima,5,0.06,46,0.92,92,1.84,159,3.18,1705,34.1,23,0.46,96,1.92,14,0.28,139,2.78,23,0.46,4,0.08,-,-,27,2.08,-,-,1,0.14,1,0.14,-,-,-,-
Ibaraki,13,0.11,26,0.35,40,0.53,140,1.87,2254,30.05,34,0.45,36,0.48,2,0.03,75,1,6,0.08,10,0.13,-,-,31,1.82,1,0.08,-,-,8,0.67,-,-,-,-
