"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2019",,,,,,"Data collected as of September 18, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,31951,355.01,2799,49.11,1518,26.63,8246,144.67,10660,187.02,872,15.3,7842,137.58,2938,51.54,1038,18.21,2114,37.09,224,3.93,21,2.1,167,16.7,11,0.85,7,0.54,88,6.77,3,0.23,51,3.92
Toyama,10906,227.21,689,23.76,666,22.97,2068,71.31,6627,228.52,331,11.41,2923,100.79,1290,44.48,413,14.24,795,27.41,40,1.38,13,1.86,75,10.71,4,0.8,4,0.8,9,1.8,-,-,18,3.6
Ishikawa,15489,322.69,725,25,757,26.1,3800,131.03,6103,210.45,290,10,3554,122.55,1316,45.38,397,13.69,623,21.48,49,1.69,1,0.14,132,18.86,3,0.6,9,1.8,77,15.4,-,-,72,14.4
Fukui,10899,302.75,909,41.32,649,29.5,2200,100,5240,238.18,336,15.27,4002,181.91,521,23.68,358,16.27,623,28.32,80,3.64,-,-,95,31.67,9,1.5,10,1.67,19,3.17,4,0.67,77,12.83
Yamanashi,11378,277.51,227,9.46,140,5.83,1003,41.79,3461,144.21,265,11.04,2660,110.83,751,31.29,208,8.67,311,12.96,86,3.58,4,0.44,187,20.78,6,0.6,10,1,68,6.8,-,-,57,5.7
Nagano,28497,331.36,782,14.75,588,11.09,2986,56.34,11368,214.49,487,9.19,6341,119.64,2482,46.83,601,11.34,1533,28.92,110,2.08,3,0.3,109,10.9,6,0.55,10,0.91,67,6.09,-,-,234,21.27
Gifu,25625,297.97,797,15.33,634,12.19,1822,35.04,5726,110.12,308,5.92,4046,77.81,849,16.33,532,10.23,781,15.02,73,1.4,3,0.27,112,10.18,-,-,2,0.4,28,5.6,1,0.2,115,23
Shizuoka,40983,296.98,1839,20.66,1179,13.25,5254,59.03,18059,202.91,673,7.56,9383,105.43,2263,25.43,1035,11.63,2266,25.46,364,4.09,3,0.14,510,23.18,8,0.8,18,1.8,50,5,1,0.1,20,2
Aichi,73445,376.64,3132,17.21,2073,11.39,10087,55.42,28630,157.31,1382,7.59,17196,94.48,4277,23.5,2108,11.58,3563,19.58,457,2.51,6,0.17,471,13.46,13,0.93,28,2,136,9.71,1,0.07,378,27
Mie,17554,247.24,1166,26.5,584,13.27,2925,66.48,8909,202.48,371,8.43,4889,111.11,628,14.27,663,15.07,1298,29.5,94,2.14,1,0.08,23,1.92,10,1.11,22,2.44,49,5.44,2,0.22,84,9.33
Shiga,14026,269.73,470,15.16,610,19.68,1531,49.39,5208,168,288,9.29,3326,107.29,948,30.58,299,9.65,912,29.42,73,2.35,-,-,51,6.38,10,1.43,2,0.29,6,0.86,1,0.14,43,6.14
Kyoto,32656,261.25,1073,14.12,1069,14.07,3823,50.3,13551,178.3,667,8.78,6052,79.63,2219,29.2,791,10.41,1196,15.74,160,2.11,-,-,172,10.12,4,0.57,19,2.71,43,6.14,-,-,130,18.57
Osaka,73298,243.51,7146,36.27,3875,19.67,15780,80.1,40473,205.45,2128,10.8,18847,95.67,5088,25.83,2853,14.48,5071,25.74,613,3.11,15,0.29,646,12.42,14,0.88,19,1.19,65,4.06,-,-,381,23.81
Hyogo,48736,246.14,3869,30.23,2389,18.66,6844,53.47,29426,229.89,1442,11.27,16162,126.27,3505,27.38,1543,12.05,2368,18.5,268,2.09,12,0.35,792,23.29,30,2.14,32,2.29,87,6.21,1,0.07,236,16.86
Nara,11530,209.64,1039,30.56,619,18.21,2175,63.97,6588,193.76,323,9.5,2930,86.18,470,13.82,494,14.53,790,23.24,67,1.97,-,-,230,23,14,2.33,16,2.67,50,8.33,-,-,81,13.5
Wakayama,9082,185.35,947,31.57,346,11.53,992,33.07,4728,157.6,175,5.83,2255,75.17,773,25.77,379,12.63,709,23.63,69,2.3,15,3.75,65,16.25,4,0.36,10,0.91,62,5.64,1,0.09,97,8.82
Tottori,7334,252.9,450,23.68,477,25.11,2842,149.58,4340,228.42,222,11.68,2773,145.95,310,16.32,266,14,442,23.26,33,1.74,1,0.2,141,28.2,4,0.8,6,1.2,27,5.4,1,0.2,43,8.6
Shimane,7440,201.08,542,24.64,290,13.18,1373,62.41,4708,214,182,8.27,2526,114.82,158,7.18,427,19.41,152,6.91,51,2.32,-,-,13,4.33,4,0.5,19,2.38,22,2.75,2,0.25,26,3.25
Okayama,19649,233.92,815,15.09,886,16.41,2822,52.26,12049,223.13,424,7.85,5813,107.65,524,9.7,555,10.28,1205,22.31,147,2.72,11,1,230,20.91,8,1.6,4,0.8,18,3.6,1,0.2,46,9.2
Hiroshima,26548,237.04,1860,26.57,1449,20.7,4509,64.41,14631,209.01,550,7.86,5256,75.09,805,11.5,902,12.89,1646,23.51,479,6.84,6,0.33,445,24.72,7,0.35,10,0.5,53,2.65,-,-,93,4.65
Yamaguchi,17530,265.61,2200,47.83,509,11.07,3003,65.28,7876,171.22,303,6.59,5833,126.8,754,16.39,815,17.72,1806,39.26,135,2.93,1,0.11,162,18,6,0.67,3,0.33,85,9.44,-,-,53,5.89
Tokushima,8133,219.81,1306,56.78,308,13.39,571,24.83,4961,215.7,169,7.35,1889,82.13,329,14.3,323,14.04,406,17.65,36,1.57,3,0.75,100,25,2,0.29,7,1,27,3.86,1,0.14,6,0.86
Kagawa,11295,240.32,608,21.71,575,20.54,1812,64.71,7076,252.71,284,10.14,4143,147.96,685,24.46,563,20.11,918,32.79,198,7.07,5,1,49,9.8,4,0.8,4,0.8,30,6,1,0.2,22,4.4
Ehime,14949,249.15,1109,29.97,605,16.35,3671,99.22,10807,292.08,387,10.46,3916,105.84,709,19.16,820,22.16,796,21.51,251,6.78,1,0.13,835,104.38,1,0.17,4,0.67,32,5.33,-,-,13,2.17
Kochi,13773,286.94,853,28.43,556,18.53,2296,76.53,4399,146.63,279,9.3,2367,78.9,456,15.2,375,12.5,619,20.63,34,1.13,1,0.33,49,16.33,2,0.25,3,0.38,98,12.25,4,0.5,89,11.13
Fukuoka,66407,335.39,5782,48.18,2840,23.67,15321,127.68,29737,247.81,2171,18.09,16518,137.65,5527,46.06,2705,22.54,4454,37.12,986,8.22,12,0.46,1046,40.23,27,1.8,15,1,61,4.07,1,0.07,95,6.33
Saga,10199,268.39,870,37.83,583,25.35,1292,56.17,3144,136.7,305,13.26,2667,115.96,699,30.39,579,25.17,913,39.7,31,1.35,1,0.33,124,41.33,6,1,8,1.33,22,3.67,-,-,61,10.17
Nagasaki,21883,317.14,1608,37.4,667,15.51,2465,57.33,5048,117.4,423,9.84,3420,79.53,1133,26.35,667,15.51,970,22.56,145,3.37,5,0.63,166,20.75,6,0.5,22,1.83,69,5.75,-,-,56,4.67
Kumamoto,21802,275.97,1955,39.9,888,18.12,3456,70.53,12280,250.61,498,10.16,5260,107.35,636,12.98,1235,25.2,2260,46.12,301,6.14,1,0.11,742,82.44,5,0.33,26,1.73,23,1.53,1,0.07,175,11.67
Oita,19442,335.21,996,27.67,932,25.89,2358,65.5,11804,327.89,543,15.08,3368,93.56,634,17.61,753,20.92,1461,40.58,487,13.53,-,-,162,32.4,2,0.18,9,0.82,57,5.18,-,-,21,1.91
Miyazaki,18461,318.29,2314,66.11,1129,32.26,3529,100.83,9620,274.86,449,12.83,3765,107.57,913,26.09,940,26.86,1701,48.6,142,4.06,1,0.17,486,81,-,-,-,-,3,0.43,-,-,24,3.43
Kagoshima,26038,283.02,2252,41.7,2091,38.72,3881,71.87,14438,267.37,837,15.5,6365,117.87,866,16.04,902,16.7,1879,34.8,258,4.78,3,0.43,517,73.86,4,0.33,2,0.17,14,1.17,-,-,36,3
Okinawa,33522,588.11,2494,75.58,1141,34.58,1570,47.58,4215,127.73,478,14.48,2147,65.06,961,29.12,519,15.73,414,12.55,108,3.27,2,0.25,534,66.75,11,1.57,35,5,56,8,8,1.14,23,3.29
