"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2019",,,,,,"Data collected as of April 10, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,24915,286.38,201,3.79,230,4.34,1426,26.91,3468,65.43,209,3.94,91,1.72,309,5.83,269,5.08,9,0.17,51,0.96,1,0.07,132,8.8,-,-,1,0.11,13,1.44,-,-,31,3.44
Saitama,90666,356.95,628,3.9,586,3.64,6011,37.34,16503,102.5,908,5.64,264,1.64,2307,14.33,748,4.65,21,0.13,231,1.43,13,0.33,272,6.8,3,0.27,10,0.91,16,1.45,1,0.09,50,4.55
Chiba,65759,311.65,402,3.05,360,2.73,5262,39.86,10458,79.23,748,5.67,111,0.84,1560,11.82,586,4.44,37,0.28,114,0.86,8,0.24,209,6.15,7,0.78,7,0.78,21,2.33,-,-,22,2.44
Tokyo,105141,257.7,811,3.17,605,2.36,7411,28.95,24273,94.82,1453,5.68,323,1.26,3367,13.15,1277,4.99,43,0.17,210,0.82,1,0.03,135,3.65,15,0.63,9,0.38,32,1.33,12,0.5,77,3.21
Kanagawa,100632,281.09,633,2.78,438,1.92,5848,25.65,17859,78.33,1242,5.45,314,1.38,2103,9.22,1034,4.54,24,0.11,316,1.39,4,0.08,743,14.57,5,0.45,1,0.09,15,1.36,-,-,33,3
Niigata,30630,340.33,410,7.19,525,9.21,3277,57.49,3281,57.56,375,6.58,104,1.82,1440,25.26,310,5.44,5,0.09,78,1.37,9,0.9,61,6.1,3,0.23,-,-,56,4.31,3,0.23,7,0.54
Toyama,10409,216.85,117,4.03,271,9.34,946,32.62,2762,95.24,156,5.38,100,3.45,338,11.66,138,4.76,41,1.41,18,0.62,5,0.71,34,4.86,3,0.6,-,-,2,0.4,-,-,10,2
Ishikawa,14654,305.29,192,6.62,304,10.48,1980,68.28,2226,76.76,89,3.07,32,1.1,577,19.9,131,4.52,-,-,11,0.38,-,-,32,4.57,2,0.4,1,0.2,29,5.8,-,-,6,1.2
Fukui,10438,298.23,246,11.18,238,10.82,873,39.68,1940,88.18,128,5.82,15,0.68,91,4.14,94,4.27,5,0.23,36,1.64,-,-,58,19.33,4,0.67,4,0.67,3,0.5,-,-,1,0.17
Yamanashi,10907,272.68,57,2.38,23,0.96,468,19.5,1470,61.25,94,3.92,40,1.67,229,9.54,76,3.17,1,0.04,53,2.21,2,0.22,39,4.33,3,0.3,6,0.6,44,4.4,-,-,12,1.2
Nagano,27143,315.62,252,4.75,149,2.81,1070,20.19,4102,77.4,183,3.45,43,0.81,373,7.04,176,3.32,28,0.53,48,0.91,-,-,38,3.45,2,0.18,4,0.36,37,3.36,-,-,14,1.27
Gifu,24381,283.5,187,3.6,206,3.96,724,13.92,2087,40.13,88,1.69,37,0.71,147,2.83,179,3.44,7,0.13,11,0.21,3,0.27,45,4.09,-,-,-,-,9,1.8,-,-,33,6.6
Shizuoka,39457,283.86,239,2.69,230,2.58,2083,23.4,8532,95.87,207,2.33,104,1.17,606,6.81,282,3.17,11,0.12,126,1.42,-,-,147,6.68,3,0.3,10,1,11,1.1,1,0.1,10,1
Aichi,70436,361.21,896,4.92,550,3.02,4112,22.59,12030,66.1,577,3.17,105,0.58,847,4.65,672,3.69,38,0.21,140,0.77,2,0.06,160,4.57,5,0.33,7,0.47,37,2.47,-,-,143,9.53
Mie,16757,232.74,466,10.36,208,4.62,1222,27.16,3715,82.56,182,4.04,46,1.02,137,3.04,211,4.69,7,0.16,25,0.56,-,-,5,0.42,4,0.44,14,1.56,23,2.56,2,0.22,36,4
Shiga,13383,257.37,97,3.13,76,2.45,636,20.52,2154,69.48,97,3.13,24,0.77,56,1.81,85,2.74,14,0.45,27,0.87,-,-,12,1.5,2,0.29,1,0.14,-,-,1,0.14,9,1.29
Kyoto,30755,246.04,242,3.18,271,3.57,1448,19.05,5846,76.92,241,3.17,113,1.49,596,7.84,239,3.14,15,0.2,53,0.7,-,-,34,2,1,0.14,-,-,22,3.14,-,-,36,5.14
Osaka,69842,231.26,2367,11.95,1115,5.63,6023,30.42,17599,88.88,903,4.56,599,3.03,1220,6.16,843,4.26,84,0.42,212,1.07,1,0.02,204,3.92,11,0.69,2,0.13,33,2.06,-,-,218,13.63
Hyogo,46753,236.13,1216,9.5,733,5.73,2688,21,13193,103.07,593,4.63,302,2.36,909,7.1,446,3.48,25,0.2,72,0.56,8,0.24,273,8.03,13,0.93,8,0.57,24,1.71,1,0.07,87,6.21
Nara,11101,201.84,284,8.35,178,5.24,819,24.09,2946,86.65,125,3.68,98,2.88,60,1.76,145,4.26,9,0.26,17,0.5,-,-,91,9.1,2,0.33,3,0.5,21,3.5,-,-,29,4.83
Wakayama,8844,180.49,430,14.33,101,3.37,337,11.23,2136,71.2,66,2.2,32,1.07,268,8.93,117,3.9,6,0.2,18,0.6,6,1.5,31,7.75,1,0.09,4,0.36,28,2.55,1,0.09,44,4
Tottori,6856,236.41,98,5.16,94,4.95,1252,65.89,2064,108.63,91,4.79,222,11.68,34,1.79,85,4.47,11,0.58,12,0.63,1,0.2,82,16.4,1,0.2,-,-,3,0.6,-,-,3,0.6
Shimane,7075,186.18,141,6.13,113,4.91,709,30.83,2202,95.74,105,4.57,137,5.96,35,1.52,128,5.57,8,0.35,24,1.04,-,-,4,1.33,1,0.13,2,0.25,3,0.38,1,0.13,8,1
Okayama,19102,227.4,204,3.78,224,4.15,1357,25.13,5677,105.13,173,3.2,58,1.07,142,2.63,171,3.17,14,0.26,50,0.93,-,-,79,6.58,2,0.4,1,0.2,3,0.6,-,-,10,2
Hiroshima,25682,225.28,465,6.55,387,5.45,2075,29.23,7105,100.07,231,3.25,100,1.41,243,3.42,283,3.99,14,0.2,179,2.52,1,0.05,154,8.11,2,0.1,5,0.24,23,1.1,-,-,44,2.1
Yamaguchi,16891,255.92,817,17.76,164,3.57,1438,31.26,3809,82.8,106,2.3,105,2.28,278,6.04,253,5.5,18,0.39,57,1.24,1,0.11,87,9.67,3,0.33,-,-,17,1.89,-,-,40,4.44
Tokushima,7845,212.03,442,19.22,82,3.57,243,10.57,2390,103.91,51,2.22,88,3.83,39,1.7,93,4.04,1,0.04,8,0.35,-,-,38,9.5,-,-,-,-,5,0.71,-,-,1,0.14
Kagawa,10862,231.11,175,6.25,164,5.86,739,26.39,2902,103.64,68,2.43,9,0.32,166,5.93,176,6.29,5,0.18,72,2.57,4,0.8,17,3.4,1,0.2,2,0.4,10,2,1,0.2,4,0.8
Ehime,13997,229.46,179,4.84,156,4.22,1670,45.14,4978,134.54,172,4.65,22,0.59,160,4.32,270,7.3,9,0.24,52,1.41,-,-,323,40.38,-,-,1,0.17,11,1.83,-,-,7,1.17
Kochi,13605,283.44,260,8.67,63,2.1,916,30.53,1994,66.47,110,3.67,14,0.47,114,3.8,106,3.53,6,0.2,9,0.3,-,-,24,8,1,0.13,-,-,34,4.25,3,0.38,34,4.25
Fukuoka,64287,324.68,1369,11.41,912,7.6,6363,53.03,13056,108.8,830,6.92,434,3.62,1545,12.88,899,7.49,64,0.53,359,2.99,6,0.23,382,14.69,5,0.33,7,0.47,27,1.8,-,-,59,3.93
Saga,9709,248.95,160,6.96,149,6.48,562,24.43,1519,66.04,128,5.57,189,8.22,226,9.83,179,7.78,15,0.65,9,0.39,-,-,13,3.25,1,0.17,1,0.17,8,1.33,-,-,33,5.5
Nagasaki,20818,297.4,156,3.55,394,8.95,1070,24.32,1986,45.14,172,3.91,193,4.39,194,4.41,221,5.02,7,0.16,44,1,3,0.38,116,14.5,3,0.25,8,0.67,20,1.67,-,-,8,0.67
Kumamoto,21309,266.36,468,9.36,301,6.02,1508,30.16,5408,108.16,246,4.92,327,6.54,163,3.26,420,8.4,92,1.84,77,1.54,1,0.11,277,30.78,3,0.2,4,0.27,12,0.8,-,-,60,4
Oita,18827,324.6,219,6.08,349,9.69,1076,29.89,4900,136.11,205,5.69,88,2.44,105,2.92,228,6.33,7,0.19,271,7.53,-,-,77,15.4,1,0.09,1,0.09,25,2.27,-,-,8,0.73
Miyazaki,17811,307.09,165,4.71,326,9.31,1530,43.71,4789,136.83,257,7.34,219,6.26,355,10.14,294,8.4,64,1.83,57,1.63,-,-,226,37.67,-,-,-,-,-,-,-,-,13,1.86
Kagoshima,25152,273.39,438,8.11,777,14.39,1963,36.35,6485,120.09,417,7.72,131,2.43,135,2.5,272,5.04,42,0.78,97,1.8,1,0.14,190,27.14,3,0.25,-,-,3,0.25,-,-,5,0.42
Okinawa,19047,328.4,115,3.38,104,3.06,736,21.65,1266,37.24,226,6.65,174,5.12,559,16.44,171,5.03,15,0.44,42,1.24,-,-,124,13.78,10,1.43,8,1.14,22,3.14,1,0.14,7,1
