"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2019",,,,,,"Data collected as of October 23, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,105321,298.36,5129,22.69,2667,11.8,17427,77.11,42416,187.68,4023,17.8,26077,115.38,4304,19.04,3789,16.77,5739,25.39,1186,5.25,15,0.3,2420,48.4,8,0.73,20,1.82,72,6.55,-,-,119,10.82
Niigata,32344,359.38,3878,68.04,1677,29.42,9143,160.4,11228,196.98,948,16.63,8848,155.23,3002,52.67,1168,20.49,2418,42.42,252,4.42,22,2.2,187,18.7,11,0.85,8,0.62,107,8.23,3,0.23,51,3.92
Toyama,11021,229.6,949,32.72,687,23.69,2224,76.69,7228,249.24,351,12.1,3261,112.45,1460,50.34,466,16.07,951,32.79,46,1.59,13,1.86,80,11.43,5,1,4,0.8,15,3,-,-,18,3.6
Ishikawa,15782,328.79,1067,36.79,802,27.66,4143,142.86,6675,230.17,330,11.38,3860,133.1,1352,46.62,450,15.52,700,24.14,54,1.86,1,0.14,149,21.29,3,0.6,11,2.2,88,17.6,-,-,72,14.4
Fukui,10973,304.81,1118,50.82,746,33.91,2391,108.68,5605,254.77,367,16.68,4266,193.91,654,29.73,401,18.23,682,31,85,3.86,-,-,104,34.67,11,1.83,11,1.83,22,3.67,5,0.83,77,12.83
Yamanashi,11527,281.15,423,17.63,159,6.63,1065,44.38,3708,154.5,278,11.58,2827,117.79,782,32.58,232,9.67,354,14.75,95,3.96,4,0.44,252,28,7,0.7,10,1,73,7.3,-,-,57,5.7
Nagano,28551,331.99,1093,20.62,615,11.6,3318,62.6,12167,229.57,541,10.21,7105,134.06,2664,50.26,665,12.55,1747,32.96,116,2.19,4,0.4,122,12.2,8,0.73,11,1,76,6.91,-,-,239,21.73
Gifu,25712,298.98,1271,24.44,705,13.56,1996,38.38,6204,119.31,324,6.23,4371,84.06,1003,19.29,595,11.44,844,16.23,83,1.6,3,0.27,145,13.18,-,-,3,0.6,46,9.2,1,0.2,116,23.2
Shizuoka,41222,298.71,2819,31.67,1393,15.65,5813,65.31,19303,216.89,762,8.56,10244,115.1,2466,27.71,1150,12.92,2409,27.07,405,4.55,3,0.14,642,29.18,8,0.8,20,2,70,7,1,0.1,20,2
Aichi,73978,379.37,4910,26.98,2353,12.93,11189,61.48,30890,169.73,1509,8.29,18429,101.26,4957,27.24,2348,12.9,3847,21.14,522,2.87,6,0.17,565,16.14,14,1,37,2.64,196,14,1,0.07,378,27
Mie,17781,250.44,1816,41.27,656,14.91,3203,72.8,9491,215.7,400,9.09,5259,119.52,756,17.18,757,17.2,1384,31.45,102,2.32,1,0.08,28,2.33,10,1.11,23,2.56,53,5.89,2,0.22,84,9.33
Shiga,14084,270.85,719,23.19,652,21.03,1649,53.19,5677,183.13,315,10.16,3426,110.52,1083,34.94,341,11,1043,33.65,92,2.97,-,-,61,7.63,10,1.43,6,0.86,11,1.57,1,0.14,43,6.14
Kyoto,33024,264.19,1603,21.09,1229,16.17,4313,56.75,14522,191.08,770,10.13,6385,84.01,2439,32.09,897,11.8,1343,17.67,181,2.38,-,-,193,11.35,4,0.57,21,3,62,8.86,-,-,130,18.57
Osaka,73732,244.96,10602,53.82,4197,21.3,17288,87.76,43636,221.5,2369,12.03,19744,100.22,5671,28.79,3205,16.27,5529,28.07,711,3.61,17,0.33,736,14.15,14,0.88,21,1.31,80,5,-,-,381,23.81
Hyogo,48940,247.17,5578,43.58,2673,20.88,7501,58.6,31853,248.85,1588,12.41,16831,131.49,4047,31.62,1723,13.46,2536,19.81,319,2.49,12,0.35,932,27.41,31,2.21,45,3.21,97,6.93,1,0.07,236,16.86
Nara,11601,210.93,1675,49.26,676,19.88,2407,70.79,7090,208.53,334,9.82,3058,89.94,535,15.74,552,16.24,819,24.09,77,2.26,-,-,255,25.5,15,2.5,21,3.5,56,9.33,-,-,81,13.5
Wakayama,9108,185.88,1143,38.1,380,12.67,1090,36.33,5097,169.9,199,6.63,2529,84.3,885,29.5,420,14,740,24.67,79,2.63,15,3.75,71,17.75,6,0.55,12,1.09,80,7.27,1,0.09,98,8.91
Tottori,7361,253.83,729,38.37,582,30.63,3185,167.63,4618,243.05,235,12.37,2848,149.89,355,18.68,303,15.95,486,25.58,34,1.79,1,0.2,155,31,4,0.8,8,1.6,34,6.8,1,0.2,43,8.6
Shimane,7479,202.14,909,41.32,314,14.27,1466,66.64,5252,238.73,193,8.77,2605,118.41,205,9.32,471,21.41,175,7.95,58,2.64,-,-,24,8,5,0.63,23,2.88,28,3.5,2,0.25,26,3.25
Okayama,19761,235.25,1426,26.41,1001,18.54,3033,56.17,13030,241.3,460,8.52,6173,114.31,644,11.93,631,11.69,1264,23.41,164,3.04,12,1.09,246,22.36,8,1.6,4,0.8,20,4,1,0.2,46,9.2
Hiroshima,26760,236.81,2930,41.86,1586,22.66,4877,69.67,15803,225.76,600,8.57,5648,80.69,919,13.13,1020,14.57,1844,26.34,523,7.47,7,0.39,528,29.33,9,0.45,13,0.65,71,3.55,2,0.1,93,4.65
Yamaguchi,17720,268.48,3012,65.48,582,12.65,3299,71.72,8521,185.24,331,7.2,6217,135.15,868,18.87,907,19.72,1967,42.76,144,3.13,1,0.13,203,25.38,7,0.78,4,0.44,104,11.56,-,-,53,5.89
Tokushima,8155,220.41,1733,75.35,359,15.61,622,27.04,5306,230.7,187,8.13,1954,84.96,433,18.83,359,15.61,466,20.26,42,1.83,3,0.75,107,26.75,2,0.29,7,1,70,10,1,0.14,8,1.14
Kagawa,11339,241.26,1406,50.21,708,25.29,1964,70.14,7583,270.82,300,10.71,4338,154.93,854,30.5,602,21.5,996,35.57,216,7.71,6,1.2,55,11,4,0.8,5,1,52,10.4,1,0.2,24,4.8
Ehime,15166,252.77,1794,48.49,681,18.41,3970,107.3,11588,313.19,418,11.3,4167,112.62,826,22.32,891,24.08,867,23.43,341,9.22,1,0.13,903,112.88,2,0.33,4,0.67,39,6.5,-,-,13,2.17
Kochi,13898,289.54,1212,40.4,693,23.1,2515,83.83,4662,155.4,315,10.5,2530,84.33,562,18.73,420,14,747,24.9,39,1.3,1,0.33,55,18.33,2,0.25,4,0.5,116,14.5,4,0.5,90,11.25
Fukuoka,68004,343.45,7507,62.56,3252,27.1,17196,143.3,32470,270.58,2378,19.82,18018,150.15,6303,52.53,3036,25.3,4953,41.28,1141,9.51,12,0.46,1217,46.81,29,1.93,25,1.67,88,5.87,1,0.07,95,6.33
Saga,10586,278.58,1262,54.87,689,29.96,1461,63.52,3308,143.83,345,15,2829,123,782,34,653,28.39,985,42.83,38,1.65,1,0.33,155,51.67,6,1,9,1.5,32,5.33,-,-,62,10.33
Nagasaki,22192,321.62,2075,48.26,803,18.67,2764,64.28,5439,126.49,449,10.44,3986,92.7,1323,30.77,748,17.4,1101,25.6,156,3.63,5,0.63,202,25.25,6,0.5,26,2.17,85,7.08,-,-,59,4.92
Kumamoto,22036,278.94,2731,55.73,1004,20.49,3856,78.69,13555,276.63,549,11.2,5621,114.71,820,16.73,1366,27.88,2513,51.29,357,7.29,1,0.11,862,95.78,5,0.33,27,1.8,28,1.87,1,0.07,175,11.67
Oita,19672,339.17,1458,40.5,1025,28.47,2573,71.47,13003,361.19,611,16.97,3584,99.56,919,25.53,867,24.08,1692,47,512,14.22,-,-,172,34.4,2,0.18,11,1,65,5.91,-,-,21,1.91
Miyazaki,18772,323.66,2905,83,1290,36.86,3851,110.03,10478,299.37,487,13.91,3927,112.2,1058,30.23,1073,30.66,1981,56.6,156,4.46,1,0.17,536,89.33,-,-,1,0.14,8,1.14,-,-,24,3.43
Kagoshima,27267,296.38,2941,54.46,2309,42.76,4200,77.78,15639,289.61,903,16.72,6784,125.63,1098,20.33,1020,18.89,2552,47.26,302,5.59,3,0.43,579,82.71,6,0.5,3,0.25,16,1.33,-,-,36,3
Okinawa,41971,736.33,2548,77.21,1307,39.61,1701,51.55,4533,137.36,523,15.85,2306,69.88,998,30.24,560,16.97,435,13.18,123,3.73,3,0.38,617,77.13,13,1.86,40,5.71,73,10.43,9,1.29,23,3.29
