"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2022",,,,,,"Data collected as of February 2, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,-,-,21,0.62,23,0.68,69,2.03,960,28.24,5,0.15,30,0.88,-,-,30,0.88,6,0.18,-,-,-,-,6,0.6,-,-,-,-,1,0.17,-,-,-,-
Wakayama,-,-,5,0.17,23,0.77,45,1.5,748,24.93,20,0.67,49,1.63,-,-,30,1,11,0.37,3,0.1,-,-,4,1,-,-,-,-,1,0.09,-,-,-,-
Tottori,1,0.03,4,0.21,20,1.05,177,9.32,353,18.58,10,0.53,138,7.26,1,0.05,15,0.79,17,0.89,1,0.05,-,-,3,0.6,1,0.2,1,0.2,-,-,-,-,-,-
Shimane,-,-,-,-,13,0.57,28,1.22,364,15.83,3,0.13,230,10,-,-,34,1.48,11,0.48,1,0.04,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Okayama,8,0.1,39,0.72,38,0.7,29,0.54,1612,29.85,32,0.59,52,0.96,3,0.06,52,0.96,3,0.06,4,0.07,1,0.08,2,0.17,-,-,-,-,-,-,-,-,-,-
Hiroshima,5,0.04,207,2.92,77,1.08,56,0.79,1956,27.55,21,0.3,258,3.63,2,0.03,59,0.83,30,0.42,4,0.06,-,-,19,1,-,-,1,0.05,-,-,-,-,-,-
Yamaguchi,5,0.07,54,1.17,31,0.67,112,2.43,999,21.72,10,0.22,49,1.07,1,0.02,51,1.11,10,0.22,4,0.09,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,3,0.18,19,1.12,7,0.41,392,23.06,6,0.35,46,2.71,-,-,20,1.18,2,0.12,-,-,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,1,0.04,23,0.82,33,1.18,1055,37.68,22,0.79,60,2.14,1,0.04,36,1.29,8,0.29,6,0.21,-,-,1,0.2,-,-,-,-,-,-,-,-,1,0.2
Ehime,2,0.03,9,0.24,24,0.65,93,2.51,1296,35.03,14,0.38,40,1.08,1,0.03,49,1.32,5,0.14,4,0.11,-,-,22,2.75,-,-,-,-,-,-,-,-,2,0.33
Kochi,7,0.15,-,-,24,0.86,55,1.96,604,21.57,13,0.46,3,0.11,3,0.11,35,1.25,1,0.04,1,0.04,-,-,1,0.33,-,-,-,-,-,-,-,-,1,0.13
Fukuoka,3,0.02,904,7.53,168,1.4,687,5.73,4331,36.09,59,0.49,109,0.91,4,0.03,227,1.89,7,0.06,16,0.13,1,0.04,13,0.5,-,-,4,0.27,-,-,-,-,-,-
Saga,-,-,147,6.39,34,1.48,54,2.35,919,39.96,16,0.7,61,2.65,3,0.13,55,2.39,4,0.17,1,0.04,-,-,4,1,-,-,-,-,-,-,-,-,1,0.17
Nagasaki,4,0.06,575,13.07,61,1.39,308,7,1066,24.23,28,0.64,29,0.66,1,0.02,51,1.16,4,0.09,2,0.05,2,0.25,15,1.88,1,0.08,-,-,-,-,-,-,2,0.17
Kumamoto,2,0.03,490,10,35,0.71,40,0.82,1987,40.55,30,0.61,108,2.2,2,0.04,96,1.96,48,0.98,-,-,-,-,22,2.44,1,0.07,-,-,-,-,-,-,-,-
Oita,5,0.09,61,1.69,28,0.78,37,1.03,2062,57.28,25,0.69,80,2.22,2,0.06,75,2.08,5,0.14,3,0.08,-,-,5,1,-,-,1,0.09,1,0.09,-,-,-,-
Miyazaki,2,0.03,393,10.92,61,1.69,290,8.06,1585,44.03,38,1.06,65,1.81,3,0.08,78,2.17,8,0.22,8,0.22,-,-,13,2.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,10,0.11,394,7.43,164,3.09,155,2.92,1923,36.28,24,0.45,473,8.92,4,0.08,78,1.47,47,0.89,10,0.19,-,-,4,0.57,1,0.09,1,0.09,-,-,-,-,1,0.09
Okinawa,2,0.04,143,4.33,36,1.09,103,3.12,198,6,18,0.55,174,5.27,-,-,30,0.91,22,0.67,2,0.06,-,-,4,0.44,2,0.29,-,-,1,0.14,-,-,-,-
