"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2022",,,,,,"Data collected as of September 21, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,58,0.23,2908,18.52,784,4.99,1189,7.57,28572,181.99,492,3.13,9123,58.11,110,0.7,1841,11.73,1827,11.64,227,1.45,28,0.72,281,7.21,4,0.36,18,1.64,6,0.55,-,-,2,0.18
Chiba,53,0.26,2323,18.15,480,3.75,1202,9.39,19108,149.28,334,2.61,8169,63.82,65,0.51,1419,11.09,1508,11.78,205,1.6,7,0.22,185,5.78,8,0.89,10,1.11,3,0.33,-,-,-,-
Tokyo,128,0.32,5084,19.94,1032,4.05,1342,5.26,44034,172.68,593,2.33,13170,51.65,128,0.5,2908,11.4,3596,14.1,333,1.31,1,0.03,222,6,13,0.54,10,0.42,3,0.13,17,0.71,4,0.17
Kanagawa,93,0.27,3951,17.88,699,3.16,1626,7.36,30978,140.17,522,2.36,10789,48.82,116,0.52,2286,10.34,2292,10.37,272,1.23,6,0.12,560,11.2,4,0.36,24,2.18,6,0.55,1,0.09,4,0.36
Niigata,9,0.11,195,3.48,721,12.88,1911,34.13,5884,105.07,210,3.75,4901,87.52,42,0.75,746,13.32,1509,26.95,88,1.57,8,0.89,41,4.56,5,0.42,4,0.33,5,0.42,-,-,1,0.08
Toyama,1,0.02,816,28.14,375,12.93,356,12.28,5598,193.03,95,3.28,1175,40.52,15,0.52,291,10.03,297,10.24,11,0.38,-,-,21,3,2,0.4,1,0.2,2,0.4,-,-,-,-
Ishikawa,9,0.19,377,13,319,11,256,8.83,5595,192.93,114,3.93,785,27.07,10,0.34,309,10.66,113,3.9,13,0.45,-,-,25,3.57,3,0.6,6,1.2,7,1.4,-,-,2,0.4
Fukui,3,0.08,697,30.3,217,9.43,305,13.26,4442,193.13,43,1.87,1626,70.7,37,1.61,255,11.09,186,8.09,16,0.7,-,-,9,3,4,0.67,1,0.17,5,0.83,-,-,-,-
Yamanashi,5,0.13,152,6.61,16,0.7,31,1.35,2818,122.52,51,2.22,634,27.57,5,0.22,176,7.65,303,13.17,15,0.65,-,-,35,3.89,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,47,0.55,415,7.83,174,3.28,228,4.3,8438,159.21,184,3.47,2499,47.15,21,0.4,508,9.58,531,10.02,46,0.87,-,-,50,4.55,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,27,0.31,2488,47.85,347,6.67,266,5.12,5361,103.1,77,1.48,1185,22.79,4,0.08,411,7.9,109,2.1,29,0.56,-,-,23,2.09,1,0.2,1,0.2,1,0.2,-,-,-,-
Shizuoka,23,0.17,1207,13.72,565,6.42,579,6.58,13662,155.25,191,2.17,4173,47.42,55,0.63,939,10.67,1371,15.58,121,1.38,2,0.09,107,4.86,16,1.6,10,1,5,0.5,-,-,-,-
Aichi,148,0.76,7529,41.37,612,3.36,1963,10.79,23226,127.62,317,1.74,6353,34.91,45,0.25,1350,7.42,1305,7.17,162,0.89,1,0.03,101,2.89,15,1,13,0.87,-,-,1,0.07,1,0.07
Mie,31,0.44,3560,80.91,313,7.11,338,7.68,7080,160.91,128,2.91,1148,26.09,11,0.25,448,10.18,383,8.7,21,0.48,1,0.09,12,1.09,4,0.44,13,1.44,2,0.22,-,-,-,-
Shiga,24,0.41,804,22.97,175,5,336,9.6,4354,124.4,155,4.43,1198,34.23,3,0.09,365,10.43,258,7.37,30,0.86,-,-,16,2,4,0.57,1,0.14,1,0.14,-,-,1,0.14
Kyoto,57,0.46,2328,31.04,751,10.01,838,11.17,7832,104.43,149,1.99,939,12.52,29,0.39,517,6.89,170,2.27,58,0.77,1,0.06,45,2.65,2,0.33,2,0.33,1,0.17,3,0.5,1,0.17
Osaka,396,1.32,11254,57.42,1881,9.6,1998,10.19,26473,135.07,454,2.32,2827,14.42,81,0.41,1914,9.77,775,3.95,238,1.21,11,0.22,229,4.49,4,0.25,11,0.69,1,0.06,-,-,3,0.19
Hyogo,102,0.52,5440,42.5,846,6.61,1146,8.95,22403,175.02,264,2.06,1870,14.61,71,0.55,1217,9.51,468,3.66,138,1.08,4,0.11,228,6.51,8,0.57,18,1.29,-,-,-,-,3,0.21
Nara,12,0.22,1379,41.79,194,5.88,172,5.21,4761,144.27,71,2.15,567,17.18,6,0.18,368,11.15,121,3.67,25,0.76,-,-,72,7.2,2,0.33,2,0.33,1,0.17,-,-,-,-
Wakayama,13,0.27,786,27.1,209,7.21,211,7.28,3213,110.79,66,2.28,268,9.24,5,0.17,340,11.72,49,1.69,25,0.86,-,-,23,5.75,3,0.3,8,0.8,21,2.1,-,-,1,0.1
Tottori,4,0.14,398,20.95,188,9.89,1136,59.79,2678,140.95,27,1.42,496,26.11,9,0.47,211,11.11,141,7.42,4,0.21,-,-,27,6.75,4,0.8,6,1.2,-,-,-,-,1,0.2
Shimane,-,-,935,42.5,142,6.45,167,7.59,3619,164.5,70,3.18,798,36.27,3,0.14,362,16.45,64,2.91,16,0.73,-,-,3,1,12,1.5,6,0.75,-,-,-,-,1,0.13
Okayama,56,0.67,863,15.98,281,5.2,236,4.37,8741,161.87,137,2.54,543,10.06,34,0.63,575,10.65,190,3.52,75,1.39,3,0.25,24,2,6,1.2,2,0.4,4,0.8,-,-,-,-
Hiroshima,22,0.19,2250,31.69,723,10.18,486,6.85,11564,162.87,144,2.03,2217,31.23,23,0.32,692,9.75,483,6.8,68,0.96,3,0.16,175,9.21,2,0.1,5,0.25,2,0.1,-,-,2,0.1
Yamaguchi,13,0.2,1574,34.98,278,6.18,916,20.36,6732,149.6,102,2.27,419,9.31,16,0.36,597,13.27,351,7.8,41,0.91,-,-,74,8.22,1,0.11,-,-,8,0.89,-,-,-,-
Tokushima,2,0.05,556,24.17,188,8.17,84,3.65,3044,132.35,44,1.91,224,9.74,4,0.17,301,13.09,33,1.43,13,0.57,-,-,6,1.5,3,0.43,4,0.57,2,0.29,-,-,-,-
Kagawa,3,0.06,457,16.32,252,9,173,6.18,5705,203.75,81,2.89,234,8.36,16,0.57,427,15.25,38,1.36,40,1.43,-,-,18,3.6,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,16,0.27,1720,47.78,225,6.25,513,14.25,8485,235.69,110,3.06,232,6.44,19,0.53,613,17.03,55,1.53,49,1.36,-,-,209,29.86,1,0.17,1,0.17,-,-,-,-,3,0.5
Kochi,14,0.31,404,14.96,279,10.33,232,8.59,2814,104.22,95,3.52,159,5.89,15,0.56,330,12.22,69,2.56,21,0.78,-,-,16,5.33,5,0.63,-,-,5,0.63,-,-,8,1
Fukuoka,178,0.9,4695,39.13,1207,10.06,3960,33,24993,208.28,428,3.57,1783,14.86,55,0.46,2230,18.58,575,4.79,169,1.41,4,0.15,109,4.19,4,0.27,13,0.87,2,0.13,-,-,-,-
Saga,15,0.39,779,35.41,297,13.5,276,12.55,3120,141.82,71,3.23,387,17.59,10,0.45,510,23.18,54,2.45,15,0.68,1,0.25,14,3.5,5,0.83,6,1,3,0.5,-,-,4,0.67
Nagasaki,8,0.12,1157,26.91,356,8.28,1652,38.42,4715,109.65,99,2.3,1061,24.67,29,0.67,538,12.51,88,2.05,36,0.84,10,1.43,75,10.71,12,1,4,0.33,3,0.25,-,-,4,0.33
Kumamoto,30,0.38,1038,21.18,297,6.06,242,4.94,9824,200.49,169,3.45,949,19.37,34,0.69,1032,21.06,259,5.29,36,0.73,-,-,127,14.11,2,0.13,8,0.53,2,0.13,-,-,4,0.27
Oita,21,0.36,1682,46.72,272,7.56,376,10.44,11585,321.81,132,3.67,1103,30.64,25,0.69,634,17.61,156,4.33,56,1.56,-,-,38,7.6,1,0.09,1,0.09,7,0.64,-,-,-,-
Miyazaki,20,0.35,1895,52.64,347,9.64,615,17.08,7833,217.58,139,3.86,951,26.42,14,0.39,743,20.64,87,2.42,35,0.97,4,0.67,88,14.67,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,26,0.29,954,18,984,18.57,603,11.38,11811,222.85,145,2.74,2582,48.72,24,0.45,762,14.38,373,7.04,80,1.51,-,-,88,12.57,2,0.18,8,0.73,-,-,-,-,4,0.36
Okinawa,253,4.52,418,12.67,185,5.61,670,20.3,2286,69.27,120,3.64,2458,74.48,13,0.39,278,8.42,153,4.64,42,1.27,4,0.44,101,11.22,13,1.86,33,4.71,3,0.43,-,-,1,0.14
