"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41st week, 2019",,,,,,"Data collected as of October 16, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,21777,290.36,1538,32.04,429,8.94,2920,60.83,4676,97.42,531,11.06,5414,112.79,1118,23.29,922,19.21,1510,31.46,163,3.4,2,0.17,191,15.92,2,0.29,3,0.43,75,10.71,-,-,49,7
Gunma,25805,300.06,1560,30,715,13.75,3798,73.04,9615,184.9,560,10.77,6226,119.73,1323,25.44,996,19.15,1763,33.9,166,3.19,7,0.5,377,26.93,1,0.13,6,0.75,68,8.5,-,-,139,17.38
Saitama,94545,375.18,5075,31.72,2964,18.53,16289,101.81,40772,254.83,2966,18.54,23623,147.64,6114,38.21,3008,18.8,5942,37.14,763,4.77,59,1.51,934,23.95,6,0.55,27,2.45,67,6.09,1,0.09,122,11.09
Chiba,68809,326.11,3097,23.29,1643,12.35,14190,106.69,23952,180.09,2022,15.2,16731,125.8,4245,31.92,2087,15.69,3069,23.08,553,4.16,15,0.44,733,21.56,15,1.88,16,2,86,10.75,-,-,85,10.63
Tokyo,112530,277.17,7882,30.91,3204,12.56,21206,83.16,59927,235.01,4185,16.41,29783,116.8,5643,22.13,4708,18.46,9775,38.33,804,3.15,10,0.27,502,13.57,30,1.25,32,1.33,169,7.04,29,1.21,184,7.67
Kanagawa,105040,297.56,5019,22.21,2629,11.63,17076,75.56,41831,185.09,3957,17.51,25631,113.41,4280,18.94,3705,16.39,5697,25.21,1170,5.18,15,0.3,2358,47.16,6,0.55,20,1.82,70,6.36,-,-,119,10.82
Niigata,32238,358.2,3753,65.84,1639,28.75,8976,157.47,11143,195.49,934,16.39,8660,151.93,2989,52.44,1144,20.07,2376,41.68,251,4.4,22,2.2,183,18.3,11,0.85,8,0.62,102,7.85,3,0.23,51,3.92
Toyama,10986,228.88,905,31.21,684,23.59,2200,75.86,7102,244.9,350,12.07,3187,109.9,1445,49.83,459,15.83,923,31.83,45,1.55,13,1.86,77,11,5,1,4,0.8,14,2.8,-,-,18,3.6
Ishikawa,15740,327.92,1012,34.9,792,27.31,4075,140.52,6564,226.34,326,11.24,3811,131.41,1348,46.48,443,15.28,696,24,53,1.83,1,0.14,146,20.86,3,0.6,11,2.2,86,17.2,-,-,72,14.4
Fukui,10959,304.42,1103,50.14,731,33.23,2362,107.36,5542,251.91,361,16.41,4243,192.86,637,28.95,389,17.68,673,30.59,84,3.82,-,-,103,34.33,9,1.5,11,1.83,22,3.67,5,0.83,77,12.83
Yamanashi,11500,280.49,407,16.96,159,6.63,1053,43.88,3662,152.58,277,11.54,2812,117.17,778,32.42,229,9.54,353,14.71,90,3.75,4,0.44,241,26.78,7,0.7,10,1,72,7.2,-,-,57,5.7
Nagano,28542,331.88,1055,19.91,609,11.49,3259,61.49,12030,226.98,532,10.04,6995,131.98,2625,49.53,649,12.25,1733,32.7,115,2.17,4,0.4,120,12,7,0.64,11,1,73,6.64,-,-,239,21.73
Gifu,25689,298.71,1207,23.21,696,13.38,1966,37.81,6109,117.48,321,6.17,4323,83.13,971,18.67,585,11.25,836,16.08,81,1.56,3,0.27,140,12.73,-,-,3,0.6,43,8.6,1,0.2,116,23.2
Shizuoka,41177,298.38,2717,30.53,1372,15.42,5692,63.96,19079,214.37,747,8.39,10120,113.71,2435,27.36,1127,12.66,2396,26.92,393,4.42,3,0.14,619,28.14,8,0.8,20,2,67,6.7,1,0.1,20,2
Aichi,73893,378.94,4676,25.69,2309,12.69,10991,60.39,30501,167.59,1489,8.18,18210,100.05,4849,26.64,2304,12.66,3816,20.97,508,2.79,6,0.17,552,15.77,14,1,34,2.43,187,13.36,1,0.07,378,27
Mie,17765,250.21,1726,39.23,641,14.57,3158,71.77,9394,213.5,390,8.86,5208,118.36,735,16.7,748,17,1375,31.25,100,2.27,1,0.08,26,2.17,10,1.11,23,2.56,52,5.78,2,0.22,84,9.33
Shiga,14074,270.65,685,22.1,647,20.87,1637,52.81,5598,180.58,308,9.94,3419,110.29,1062,34.26,331,10.68,1016,32.77,87,2.81,-,-,58,7.25,10,1.43,6,0.86,9,1.29,1,0.14,43,6.14
Kyoto,32964,263.71,1534,20.18,1203,15.83,4229,55.64,14337,188.64,756,9.95,6325,83.22,2409,31.7,877,11.54,1324,17.42,178,2.34,-,-,190,11.18,4,0.57,20,2.86,58,8.29,-,-,130,18.57
Osaka,73662,244.72,10138,51.46,4133,20.98,16990,86.24,43037,218.46,2342,11.89,19596,99.47,5587,28.36,3135,15.91,5495,27.89,697,3.54,17,0.33,721,13.87,14,0.88,20,1.25,78,4.88,-,-,381,23.81
Hyogo,48909,247.02,5389,42.1,2610,20.39,7381,57.66,31399,245.3,1567,12.24,16756,130.91,3963,30.96,1683,13.15,2516,19.66,309,2.41,12,0.35,907,26.68,31,2.21,43,3.07,96,6.86,1,0.07,236,16.86
Nara,11585,210.64,1588,46.71,671,19.74,2372,69.76,7003,205.97,333,9.79,3037,89.32,522,15.35,538,15.82,818,24.06,76,2.24,-,-,252,25.2,15,2.5,21,3.5,55,9.17,-,-,81,13.5
Wakayama,9107,185.86,1098,36.6,372,12.4,1075,35.83,5019,167.3,197,6.57,2482,82.73,867,28.9,414,13.8,739,24.63,76,2.53,15,3.75,69,17.25,6,0.55,12,1.09,70,6.36,1,0.09,97,8.82
Tottori,7359,253.76,701,36.89,561,29.53,3135,165,4557,239.84,234,12.32,2838,149.37,348,18.32,294,15.47,478,25.16,34,1.79,1,0.2,152,30.4,4,0.8,8,1.6,33,6.6,1,0.2,43,8.6
Shimane,7453,201.43,872,39.64,310,14.09,1448,65.82,5133,233.32,192,8.73,2597,118.05,200,9.09,465,21.14,169,7.68,58,2.64,-,-,23,7.67,4,0.5,20,2.5,28,3.5,2,0.25,26,3.25
Okayama,19751,235.13,1358,25.15,979,18.13,2989,55.35,12837,237.72,451,8.35,6138,113.67,628,11.63,620,11.48,1256,23.26,158,2.93,11,1,242,22,8,1.6,4,0.8,20,4,1,0.2,46,9.2
Hiroshima,26648,235.82,2811,40.16,1568,22.4,4804,68.63,15550,222.14,594,8.49,5587,79.81,899,12.84,995,14.21,1817,25.96,515,7.36,7,0.39,509,28.28,9,0.45,12,0.6,70,3.5,-,-,93,4.65
Yamaguchi,17701,268.2,2906,63.17,566,12.3,3244,70.52,8405,182.72,326,7.09,6165,134.02,845,18.37,888,19.3,1950,42.39,144,3.13,1,0.13,194,24.25,7,0.78,3,0.33,100,11.11,-,-,53,5.89
Tokushima,8153,220.35,1675,72.83,341,14.83,606,26.35,5224,227.13,181,7.87,1947,84.65,417,18.13,353,15.35,458,19.91,42,1.83,3,0.75,107,26.75,2,0.29,7,1,57,8.14,1,0.14,7,1
Kagawa,11335,241.17,1255,44.82,690,24.64,1928,68.86,7487,267.39,296,10.57,4307,153.82,829,29.61,595,21.25,985,35.18,212,7.57,6,1.2,55,11,4,0.8,5,1,47,9.4,1,0.2,24,4.8
Ehime,15128,252.13,1732,46.81,674,18.22,3923,106.03,11435,309.05,411,11.11,4122,111.41,799,21.59,881,23.81,864,23.35,321,8.68,1,0.13,894,111.75,2,0.33,4,0.67,39,6.5,-,-,13,2.17
Kochi,13894,289.46,1176,39.2,674,22.47,2460,82,4620,154,305,10.17,2508,83.6,542,18.07,408,13.6,734,24.47,38,1.27,1,0.33,53,17.67,2,0.25,4,0.5,113,14.13,4,0.5,90,11.25
Fukuoka,67764,342.24,7382,61.52,3178,26.48,16830,140.25,31986,266.55,2338,19.48,17765,148.04,6165,51.38,2967,24.73,4887,40.73,1110,9.25,12,0.46,1194,45.92,29,1.93,24,1.6,80,5.33,1,0.07,95,6.33
Saga,10519,276.82,1240,53.91,672,29.22,1427,62.04,3273,142.3,335,14.57,2789,121.26,766,33.3,639,27.78,976,42.43,37,1.61,1,0.33,153,51,6,1,9,1.5,29,4.83,-,-,62,10.33
Nagasaki,22132,320.75,2042,47.49,765,17.79,2715,63.14,5353,124.49,441,10.26,3881,90.26,1296,30.14,726,16.88,1084,25.21,155,3.6,5,0.63,195,24.38,6,0.5,26,2.17,85,7.08,-,-,58,4.83
Kumamoto,21964,278.03,2671,54.51,984,20.08,3756,76.65,13268,270.78,545,11.12,5527,112.8,776,15.84,1343,27.41,2483,50.67,347,7.08,1,0.11,848,94.22,5,0.33,27,1.8,28,1.87,1,0.07,175,11.67
Oita,19645,338.71,1407,39.08,1013,28.14,2534,70.39,12755,354.31,602,16.72,3544,98.44,871,24.19,847,23.53,1664,46.22,505,14.03,-,-,166,33.2,2,0.18,9,0.82,64,5.82,-,-,21,1.91
Miyazaki,18736,323.03,2861,81.74,1265,36.14,3793,108.37,10304,294.4,481,13.74,3906,111.6,1031,29.46,1043,29.8,1957,55.91,153,4.37,1,0.17,523,87.17,-,-,1,0.14,6,0.86,-,-,24,3.43
Kagoshima,27069,294.23,2873,53.2,2277,42.17,4144,76.74,15391,285.02,891,16.5,6719,124.43,1053,19.5,1003,18.57,2460,45.56,299,5.54,3,0.43,572,81.71,6,0.5,3,0.25,16,1.33,-,-,36,3
Okinawa,41181,722.47,2547,77.18,1285,38.94,1670,50.61,4460,135.15,516,15.64,2279,69.06,996,30.18,552,16.73,431,13.06,119,3.61,3,0.38,601,75.13,12,1.71,38,5.43,70,10,9,1.29,23,3.29
