"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2022",,,,,,"Data collected as of July 27, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,2,0.05,18,0.75,13,0.54,29,1.21,2410,100.42,48,2,176,7.33,5,0.21,147,6.13,134,5.58,14,0.58,-,-,19,2.11,1,0.1,4,0.4,2,0.2,-,-,1,0.1
Nagano,27,0.31,135,2.55,137,2.58,208,3.92,7577,142.96,157,2.96,475,8.96,20,0.38,418,7.89,153,2.89,40,0.75,-,-,33,3,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,15,0.17,1575,30.29,277,5.33,218,4.19,4834,92.96,60,1.15,98,1.88,2,0.04,314,6.04,22,0.42,20,0.38,-,-,18,1.64,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,15,0.11,467,5.25,493,5.54,453,5.09,12223,137.34,147,1.65,796,8.94,54,0.61,784,8.81,403,4.53,94,1.06,1,0.05,89,4.05,9,0.9,10,1,4,0.4,-,-,-,-
Aichi,58,0.3,5471,30.06,536,2.95,1624,8.92,20738,113.95,251,1.38,777,4.27,32,0.18,1127,6.19,231,1.27,130,0.71,1,0.03,84,2.4,12,0.8,11,0.73,-,-,-,-,1,0.07
Mie,14,0.2,1832,41.64,289,6.57,285,6.48,6259,142.25,102,2.32,298,6.77,10,0.23,378,8.59,47,1.07,12,0.27,1,0.08,9,0.75,3,0.33,9,1,2,0.22,-,-,-,-
Shiga,15,0.25,284,7.89,158,4.39,275,7.64,3833,106.47,135,3.75,294,8.17,3,0.08,307,8.53,93,2.58,23,0.64,-,-,11,1.38,3,0.43,1,0.14,1,0.14,-,-,1,0.14
Kyoto,41,0.33,889,11.85,663,8.84,577,7.69,6896,91.95,117,1.56,286,3.81,25,0.33,414,5.52,65,0.87,48,0.64,1,0.06,34,1.89,2,0.33,2,0.33,-,-,2,0.33,1,0.17
Osaka,279,0.93,5611,28.63,1668,8.51,1628,8.31,23241,118.58,365,1.86,686,3.5,61,0.31,1583,8.08,183,0.93,178,0.91,9,0.18,157,3.08,1,0.06,8,0.5,-,-,-,-,2,0.13
Hyogo,59,0.3,2218,17.33,763,5.96,891,6.96,19646,153.48,212,1.66,574,4.48,63,0.49,988,7.72,114,0.89,106,0.83,-,-,175,5,5,0.36,14,1,-,-,-,-,2,0.14
Nara,6,0.11,526,15.47,184,5.41,152,4.47,4170,122.65,52,1.53,128,3.76,5,0.15,299,8.79,30,0.88,22,0.65,-,-,52,5.2,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,2,0.04,235,8.1,185,6.38,190,6.55,2874,99.1,60,2.07,85,2.93,3,0.1,281,9.69,17,0.59,21,0.72,-,-,22,5.5,2,0.18,6,0.55,18,1.64,-,-,1,0.09
Tottori,4,0.14,74,3.89,167,8.79,979,51.53,2306,121.37,23,1.21,388,20.42,7,0.37,177,9.32,70,3.68,3,0.16,-,-,22,4.4,4,0.8,5,1,-,-,-,-,-,-
Shimane,-,-,671,30.5,127,5.77,151,6.86,3083,140.14,61,2.77,630,28.64,3,0.14,302,13.73,35,1.59,14,0.64,-,-,3,1,8,1,5,0.63,-,-,-,-,1,0.13
Okayama,42,0.5,241,4.46,238,4.41,212,3.93,7548,139.78,121,2.24,240,4.44,31,0.57,465,8.61,81,1.5,65,1.2,3,0.25,16,1.33,6,1.2,1,0.2,4,0.8,-,-,-,-
Hiroshima,13,0.11,1000,14.08,622,8.76,385,5.42,10085,142.04,105,1.48,1271,17.9,22,0.31,554,7.8,250,3.52,50,0.7,3,0.16,137,7.21,2,0.1,3,0.15,2,0.1,-,-,2,0.1
Yamaguchi,6,0.09,374,8.31,250,5.56,814,18.09,6043,134.29,91,2.02,173,3.84,13,0.29,481,10.69,151,3.36,37,0.82,-,-,57,6.33,-,-,-,-,6,0.67,-,-,-,-
Tokushima,1,0.03,59,2.68,165,7.5,80,3.64,2549,115.86,40,1.82,91,4.14,3,0.14,240,10.91,6,0.27,13,0.59,-,-,3,0.75,3,0.43,3,0.43,2,0.29,-,-,-,-
Kagawa,3,0.06,10,0.36,223,7.96,169,6.04,4996,178.43,64,2.29,113,4.04,15,0.54,338,12.07,15,0.54,32,1.14,-,-,13,2.6,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,13,0.22,914,25.39,203,5.64,443,12.31,7552,209.78,92,2.56,76,2.11,17,0.47,498,13.83,14,0.39,41,1.14,-,-,154,22,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,48,1.71,234,8.36,215,7.68,2476,88.43,71,2.54,33,1.18,11,0.39,276,9.86,25,0.89,20,0.71,-,-,11,3.67,4,0.5,-,-,5,0.63,-,-,7,0.88
Fukuoka,29,0.15,2825,23.54,1064,8.87,3302,27.52,21859,182.16,365,3.04,801,6.68,38,0.32,1836,15.3,143,1.19,143,1.19,4,0.15,89,3.42,3,0.2,10,0.67,2,0.13,-,-,-,-
Saga,3,0.08,381,17.32,275,12.5,257,11.68,2863,130.14,67,3.05,263,11.95,9,0.41,425,19.32,17,0.77,9,0.41,1,0.25,14,3.5,4,0.67,6,1,2,0.33,-,-,4,0.67
Nagasaki,5,0.07,1027,23.88,331,7.7,1222,28.42,4211,97.93,79,1.84,309,7.19,25,0.58,451,10.49,37,0.86,32,0.74,8,1.14,60,8.57,11,0.92,3,0.25,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,885,18.06,260,5.31,210,4.29,8546,174.41,148,3.02,492,10.04,24,0.49,843,17.2,130,2.65,30,0.61,-,-,92,10.22,1,0.07,8,0.53,2,0.13,-,-,4,0.27
Oita,7,0.12,720,20,227,6.31,283,7.86,10020,278.33,104,2.89,585,16.25,21,0.58,521,14.47,68,1.89,46,1.28,-,-,31,6.2,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,14,0.24,1667,46.31,315,8.75,573,15.92,6876,191,117,3.25,499,13.86,12,0.33,604,16.78,58,1.61,34,0.94,2,0.33,68,11.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,744,14.04,928,17.51,546,10.3,10787,203.53,126,2.38,1947,36.74,17,0.32,606,11.43,237,4.47,69,1.3,-,-,70,10,2,0.18,8,0.73,-,-,-,-,3,0.27
Okinawa,26,0.46,196,5.94,148,4.48,517,15.67,1732,52.48,99,3,2074,62.85,10,0.3,224,6.79,104,3.15,36,1.09,3,0.33,74,8.22,11,1.57,24,3.43,3,0.43,-,-,1,0.14
