"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2016",,,,,,"Data collected as of March 9, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13421,176.59,108,2.25,53,1.1,888,18.5,2143,44.65,140,2.92,8,0.17,282,5.88,179,3.73,2,0.04,4,0.08,259,5.4,-,-,98,8.17,-,-,3,0.43,49,7,2,0.29,6,0.86
Gunma,20155,212.16,170,2.93,163,2.81,1966,33.9,3326,57.34,188,3.24,6,0.1,224,3.86,206,3.55,11,0.19,8,0.14,150,2.59,-,-,68,4.86,1,0.13,1,0.13,68,8.5,-,-,20,2.5
Saitama,64991,258.93,413,2.61,456,2.89,4495,28.45,11833,74.89,953,6.03,51,0.32,920,5.82,553,3.5,7,0.04,18,0.11,1406,8.9,7,0.18,223,5.58,2,0.2,1,0.1,52,5.2,9,0.9,6,0.6
Chiba,53212,249.82,293,2.19,320,2.39,4443,33.16,8758,65.36,721,5.38,65,0.49,756,5.64,466,3.48,14,0.1,23,0.17,1388,10.36,3,0.09,181,5.66,4,0.44,8,0.89,49,5.44,2,0.22,4,0.44
Tokyo,82139,198.4,690,2.64,540,2.07,6677,25.58,18495,70.86,1185,4.54,86,0.33,797,3.05,958,3.67,20,0.08,29,0.11,1320,5.06,-,-,179,4.71,4,0.16,7,0.28,155,6.2,10,0.4,26,1.04
Kanagawa,79551,233.97,455,2.16,399,1.89,4331,20.53,14606,69.22,1084,5.14,38,0.18,432,2.05,776,3.68,12,0.06,12,0.06,1099,5.21,10,0.21,494,10.29,2,0.2,8,0.8,35,3.5,-,-,17,1.7
Niigata,22611,240.54,253,4.29,444,7.53,2033,34.46,3212,54.44,239,4.05,22,0.37,127,2.15,186,3.15,17,0.29,2,0.03,579,9.81,3,0.3,77,7.7,1,0.08,3,0.23,44,3.38,18,1.38,8,0.62
Toyama,9307,193.9,57,1.97,154,5.31,1181,40.72,2122,73.17,176,6.07,50,1.72,173,5.97,96,3.31,3,0.1,12,0.41,179,6.17,-,-,13,1.86,-,-,-,-,50,10,-,-,4,0.8
Ishikawa,10591,220.65,24,0.83,309,10.66,868,29.93,1412,48.69,84,2.9,8,0.28,110,3.79,75,2.59,-,-,-,-,763,26.31,-,-,24,3.43,-,-,2,0.4,55,11,-,-,4,0.8
Fukui,7734,241.69,80,3.64,129,5.86,842,38.27,1150,52.27,99,4.5,5,0.23,241,10.95,88,4,3,0.14,1,0.05,46,2.09,1,0.33,6,2,1,0.17,6,1,16,2.67,-,-,2,0.33
Yamanashi,9637,240.93,82,3.42,38,1.58,845,35.21,1440,60,38,1.58,2,0.08,101,4.21,45,1.88,2,0.08,2,0.08,32,1.33,-,-,37,4.11,2,0.2,3,0.3,40,4,1,0.1,9,0.9
Nagano,21178,246.26,346,6.53,112,2.11,1103,20.81,3473,65.53,118,2.23,12,0.23,304,5.74,147,2.77,5,0.09,2,0.04,436,8.23,-,-,33,3,-,-,1,0.09,63,5.73,-,-,12,1.09
Gifu,22245,255.69,169,3.19,149,2.81,750,14.15,2139,40.36,98,1.85,26,0.49,144,2.72,116,2.19,8,0.15,3,0.06,120,2.26,-,-,22,2,-,-,7,1.4,53,10.6,-,-,8,1.6
Shizuoka,31320,225.32,401,4.51,261,2.93,4994,56.11,6268,70.43,316,3.55,13,0.15,303,3.4,250,2.81,10,0.11,3,0.03,704,7.91,-,-,65,2.95,2,0.2,5,0.5,78,7.8,13,1.3,3,0.3
Aichi,61947,317.68,852,4.71,399,2.2,4141,22.88,10084,55.71,510,2.82,64,0.35,965,5.33,532,2.94,17,0.09,12,0.07,565,3.12,3,0.09,105,3.09,4,0.29,2,0.14,116,8.29,-,-,65,4.64
Mie,16021,222.51,327,7.27,138,3.07,680,15.11,3370,74.89,166,3.69,9,0.2,283,6.29,155,3.44,-,-,4,0.09,94,2.09,-,-,14,1.17,3,0.33,3,0.33,57,6.33,4,0.44,3,0.33
Shiga,10195,196.06,172,5.55,50,1.61,401,12.94,2292,73.94,204,6.58,31,1,73,2.35,79,2.55,-,-,3,0.1,114,3.68,-,-,13,1.63,1,0.14,2,0.29,16,2.29,-,-,29,4.14
Kyoto,23552,193.05,158,2.14,195,2.64,1160,15.68,4569,61.74,226,3.05,14,0.19,306,4.14,157,2.12,4,0.05,15,0.2,563,7.61,1,0.06,37,2.18,-,-,1,0.14,48,6.86,-,-,47,6.71
Osaka,68414,222.85,1183,5.92,731,3.66,4240,21.2,11312,56.56,847,4.24,41,0.21,901,4.51,685,3.43,12,0.06,44,0.22,1304,6.52,3,0.06,163,3.13,5,0.29,4,0.24,169,9.94,-,-,104,6.12
Hyogo,44093,221.57,858,6.65,649,5.03,2649,20.53,8486,65.78,633,4.91,29,0.22,544,4.22,339,2.63,7,0.05,11,0.09,916,7.1,1,0.03,127,3.63,2,0.18,1,0.09,36,3.27,-,-,81,7.36
Nara,10712,198.37,239,7.03,133,3.91,615,18.09,1915,56.32,88,2.59,3,0.09,249,7.32,138,4.06,3,0.09,2,0.06,319,9.38,-,-,31,3.44,3,0.5,1,0.17,65,10.83,-,-,48,8
Wakayama,8024,160.48,264,8.52,123,3.97,261,8.42,959,30.94,85,2.74,1,0.03,422,13.61,95,3.06,-,-,2,0.06,105,3.39,4,1,15,3.75,-,-,2,0.18,23,2.09,-,-,35,3.18
Tottori,4488,154.76,52,2.74,188,9.89,1281,67.42,1222,64.32,26,1.37,4,0.21,232,12.21,71,3.74,1,0.05,-,-,15,0.79,-,-,27,9,1,0.2,1,0.2,41,8.2,1,0.2,81,16.2
Shimane,4562,120.05,175,7.61,234,10.17,809,35.17,2304,100.17,53,2.3,10,0.43,69,3,102,4.43,-,-,18,0.78,135,5.87,-,-,8,2.67,1,0.13,5,0.63,34,4.25,2,0.25,50,6.25
Okayama,16390,195.12,226,4.19,110,2.04,699,12.94,3724,68.96,150,2.78,15,0.28,189,3.5,128,2.37,2,0.04,5,0.09,652,12.07,2,0.17,72,6,3,0.6,3,0.6,15,3,-,-,16,3.2
Hiroshima,27138,238.05,327,4.61,245,3.45,1512,21.3,5061,71.28,230,3.24,15,0.21,662,9.32,224,3.15,14,0.2,19,0.27,424,5.97,2,0.11,133,7,2,0.1,-,-,86,4.1,1,0.05,116,5.52
Yamaguchi,17711,256.68,599,12.48,156,3.25,1598,33.29,3406,70.96,130,2.71,43,0.9,392,8.17,213,4.44,8,0.17,8,0.17,295,6.15,-,-,77,8.56,-,-,-,-,29,3.22,-,-,35,3.89
Tokushima,5878,154.68,479,20.83,116,5.04,287,12.48,2172,94.43,67,2.91,3,0.13,61,2.65,110,4.78,1,0.04,2,0.09,74,3.22,-,-,6,1.5,1,0.14,-,-,10,1.43,-,-,39,5.57
Kagawa,9205,195.85,148,5.29,203,7.25,340,12.14,2411,86.11,66,2.36,1,0.04,146,5.21,96,3.43,5,0.18,5,0.18,82,2.93,-,-,16,3.2,1,0.2,-,-,26,5.2,-,-,66,13.2
Ehime,12235,200.57,391,10.57,95,2.57,1231,33.27,4201,113.54,86,2.32,11,0.3,222,6,212,5.73,6,0.16,11,0.3,84,2.27,1,0.13,143,17.88,1,0.17,3,0.5,9,1.5,-,-,33,5.5
Kochi,8557,178.27,395,13.17,22,0.73,721,24.03,1954,65.13,69,2.3,7,0.23,59,1.97,81,2.7,23,0.77,2,0.07,164,5.47,-,-,3,1,-,-,2,0.25,47,5.88,17,2.13,92,11.5
Fukuoka,56965,287.7,1178,9.82,760,6.33,3831,31.93,9464,78.87,734,6.12,44,0.37,791,6.59,695,5.79,17,0.14,12,0.1,1492,12.43,8,0.31,399,15.35,5,0.36,13,0.93,197,14.07,-,-,10,0.71
Saga,8400,215.38,232,10.09,142,6.17,456,19.83,834,36.26,83,3.61,10,0.43,199,8.65,141,6.13,1,0.04,2,0.09,656,28.52,-,-,53,13.25,-,-,1,0.17,39,6.5,-,-,14,2.33
Nagasaki,16699,238.56,442,10.05,125,2.84,1219,27.7,1873,42.57,206,4.68,19,0.43,229,5.2,114,2.59,4,0.09,5,0.11,475,10.8,-,-,140,17.5,1,0.08,8,0.67,56,4.67,-,-,15,1.25
Kumamoto,15213,190.16,625,12.5,221,4.42,793,15.86,5678,113.56,135,2.7,32,0.64,808,16.16,255,5.1,6,0.12,22,0.44,633,12.66,-,-,253,28.11,2,0.13,16,1.07,49,3.27,2,0.13,83,5.53
Oita,14053,242.29,371,10.31,177,4.92,1462,40.61,4107,114.08,224,6.22,12,0.33,475,13.19,184,5.11,9,0.25,1,0.03,89,2.47,-,-,35,7,-,-,-,-,38,3.45,-,-,8,0.73
Miyazaki,13976,236.88,537,14.92,203,5.64,967,26.86,3588,99.67,113,3.14,19,0.53,331,9.19,264,7.33,4,0.11,7,0.19,977,27.14,5,0.83,213,35.5,-,-,6,0.86,18,2.57,-,-,28,4
Kagoshima,22152,238.19,740,13.45,464,8.44,2187,39.76,4865,88.45,342,6.22,17,0.31,394,7.16,192,3.49,13,0.24,23,0.42,608,11.05,-,-,56,8,-,-,1,0.08,19,1.58,-,-,22,1.83
Okinawa,17272,297.79,176,5.18,65,1.91,387,11.38,1254,36.88,176,5.18,13,0.38,33,0.97,59,1.74,51,1.5,12,0.35,756,22.24,6,0.67,81,9,7,1,3,0.43,65,9.29,1,0.14,8,1.14
