"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2016",,,,,,"Data collected as of November 16, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,101274,303.22,3801,18.01,3042,14.42,17910,84.88,52530,248.96,4180,19.81,4223,20.01,1333,6.32,4848,22.98,101,0.48,10178,48.24,8684,41.16,61,1.24,3601,73.49,8,0.8,42,4.2,240,24,1,0.1,64,6.4
Niigata,35976,391.04,2983,51.43,1741,30.02,6764,116.62,14294,246.45,975,16.81,497,8.57,727,12.53,1295,22.33,147,2.53,4007,69.09,5143,88.67,14,1.4,282,28.2,8,0.62,11,0.85,245,18.85,72,5.54,56,4.31
Toyama,14193,301.98,749,26.75,576,20.57,3053,109.04,6533,233.32,447,15.96,179,6.39,654,23.36,554,19.79,20,0.71,1176,42,2324,83,1,0.14,33,4.71,1,0.2,4,0.8,222,44.4,2,0.4,25,5
Ishikawa,16660,347.08,963,33.21,1030,35.52,3020,104.14,5728,197.52,342,11.79,474,16.34,469,16.17,555,19.14,3,0.1,943,32.52,2196,75.72,-,-,77,11,6,1.2,14,2.8,291,58.2,-,-,29,5.8
Fukui,12762,398.81,685,31.14,948,43.09,2205,100.23,5925,269.32,357,16.23,123,5.59,618,28.09,421,19.14,36,1.64,772,35.09,454,20.64,1,0.33,15,5,13,2.17,9,1.5,173,28.83,4,0.67,37,6.17
Yamanashi,13276,331.9,456,19,362,15.08,2423,100.96,4418,184.08,306,12.75,423,17.63,527,21.96,351,14.63,27,1.13,1102,45.92,392,16.33,3,0.33,137,15.22,6,0.6,21,2.1,205,20.5,3,0.3,27,2.7
Nagano,33371,388.03,904,17.06,439,8.28,5625,106.13,12465,235.19,750,14.15,727,13.72,1142,21.55,895,16.89,119,2.25,2755,51.98,2658,50.15,2,0.18,413,37.55,3,0.27,4,0.36,357,32.45,-,-,125,11.36
Gifu,31328,364.28,711,13.67,617,11.87,2808,54,7527,144.75,445,8.56,845,16.25,359,6.9,693,13.33,34,0.65,1115,21.44,1289,24.79,2,0.18,255,23.18,1,0.2,24,4.8,491,98.2,-,-,76,15.2
Shizuoka,43727,314.58,1894,21.28,1446,16.25,13503,151.72,19590,220.11,1165,13.09,1248,14.02,775,8.71,1635,18.37,40,0.45,3704,41.62,3288,36.94,8,0.38,449,21.38,6,0.6,26,2.6,500,50,44,4.4,22,2.2
Aichi,85854,440.28,3588,19.82,2287,12.64,14877,82.19,34697,191.7,2313,12.78,1992,11.01,2754,15.22,3070,16.96,101,0.56,5573,30.79,4698,25.96,11,0.32,1031,30.32,30,2.14,46,3.29,672,48,4,0.29,360,25.71
Mie,23488,326.22,1340,29.78,974,21.64,2732,60.71,12525,278.33,544,12.09,325,7.22,1386,30.8,1005,22.33,34,0.76,2327,51.71,579,12.87,10,0.83,91,7.58,13,1.44,36,4,236,26.22,18,2,21,2.33
Shiga,15495,297.98,388,12.52,402,12.97,1924,62.06,8081,260.68,649,20.94,541,17.45,226,7.29,554,17.87,13,0.42,1541,49.71,1049,33.84,-,-,67,8.38,10,1.43,15,2.14,91,13,-,-,98,14
Kyoto,33963,276.12,1037,13.83,1072,14.29,4304,57.39,18517,246.89,1019,13.59,1685,22.47,758,10.11,1082,14.43,23,0.31,1903,25.37,3243,43.24,3,0.18,183,10.76,1,0.14,14,2,180,25.71,1,0.14,122,17.43
Osaka,90635,295.23,6471,32.36,4338,21.69,18711,93.56,52547,262.74,3418,17.09,2177,10.89,1932,9.66,4303,21.52,150,0.75,8475,42.38,12418,62.09,28,0.55,1260,24.71,29,1.71,51,3,936,55.06,4,0.24,403,23.71
Hyogo,62369,314.99,2869,22.41,2650,20.7,8922,69.7,37102,289.86,2326,18.17,1201,9.38,1614,12.61,2364,18.47,92,0.72,4199,32.8,6635,51.84,15,0.44,603,17.74,17,1.55,34,3.09,384,34.91,1,0.09,186,16.91
Nara,15330,283.89,956,28.12,639,18.79,2444,71.88,7601,223.56,426,12.53,308,9.06,826,24.29,799,23.5,10,0.29,1072,31.53,2198,64.65,4,0.44,284,31.56,16,2.67,11,1.83,257,42.83,1,0.17,99,16.5
Wakayama,11565,231.3,785,25.32,535,17.26,869,28.03,4504,145.29,403,13,113,3.65,801,25.84,653,21.06,16,0.52,1335,43.06,1473,47.52,6,1.5,48,12,3,0.27,26,2.36,159,14.45,4,0.36,96,8.73
Tottori,7805,269.14,497,26.16,543,28.58,3977,209.32,5041,265.32,218,11.47,216,11.37,574,30.21,395,20.79,19,1,861,45.32,463,24.37,12,3,238,59.5,5,1,12,2.4,160,32,2,0.4,135,27
Shimane,7743,203.76,863,37.52,1110,48.26,2410,104.78,8440,366.96,248,10.78,433,18.83,640,27.83,654,28.43,14,0.61,524,22.78,925,40.22,-,-,72,24,2,0.25,39,4.88,177,22.13,2,0.25,238,29.75
Okayama,22490,267.74,1021,18.91,678,12.56,2420,44.81,14433,267.28,660,12.22,609,11.28,674,12.48,904,16.74,20,0.37,1684,31.19,2880,53.33,7,0.58,173,14.42,5,1,16,3.2,53,10.6,1,0.2,25,5
Hiroshima,35787,313.92,1802,25.38,1920,27.04,6249,88.01,22396,315.44,1164,16.39,642,9.04,1805,25.42,1341,18.89,107,1.51,1619,22.8,2247,31.65,8,0.44,708,39.33,8,0.38,11,0.52,374,17.81,3,0.14,381,18.14
Yamaguchi,24825,365.07,1939,40.4,752,15.67,5836,121.58,12318,256.63,549,11.44,374,7.79,1410,29.38,1139,23.73,34,0.71,1348,28.08,1600,33.33,2,0.22,173,19.22,9,1,5,0.56,320,35.56,-,-,110,12.22
Tokushima,9435,255,1475,64.13,389,16.91,1099,47.78,7384,321.04,245,10.65,256,11.13,270,11.74,704,30.61,28,1.22,858,37.3,1195,51.96,1,0.25,23,5.75,1,0.14,2,0.29,52,7.43,1,0.14,58,8.29
Kagawa,13193,280.7,670,23.93,661,23.61,1998,71.36,8387,299.54,328,11.71,398,14.21,541,19.32,614,21.93,37,1.32,1177,42.04,1120,40,4,0.8,83,16.6,5,1,10,2,214,42.8,2,0.4,151,30.2
Ehime,21286,348.95,1245,33.65,583,15.76,4662,126,13085,353.65,536,14.49,850,22.97,856,23.14,1075,29.05,35,0.95,1907,51.54,794,21.46,5,0.63,697,87.13,3,0.5,4,0.67,147,24.5,-,-,82,13.67
Kochi,14839,309.15,954,31.8,604,20.13,2181,72.7,5829,194.3,374,12.47,337,11.23,310,10.33,458,15.27,112,3.73,771,25.7,849,28.3,-,-,18,6,10,1.25,34,4.25,276,34.5,29,3.63,237,29.63
Fukuoka,82897,418.67,5330,44.42,3703,30.86,15899,132.49,38583,321.53,2587,21.56,2671,22.26,2030,16.92,3809,31.74,161,1.34,3478,28.98,7088,59.07,19,0.73,1242,47.77,29,2.07,129,9.21,1209,86.36,1,0.07,27,1.93
Saga,12611,323.36,689,29.96,759,33,1766,76.78,3712,161.39,320,13.91,315,13.7,373,16.22,804,34.96,20,0.87,653,28.39,2196,95.48,-,-,170,42.5,2,0.33,16,2.67,167,27.83,-,-,61,10.17
Nagasaki,24091,349.14,1143,25.98,793,18.02,3803,86.43,8103,184.16,694,15.77,537,12.2,412,9.36,875,19.89,10,0.23,580,13.18,2238,50.86,4,0.5,798,99.75,3,0.25,53,4.42,397,33.08,-,-,53,4.42
Kumamoto,22856,289.32,2009,41,842,17.18,2943,60.06,17972,366.78,626,12.78,1474,30.08,1433,29.24,1579,32.22,17,0.35,1826,37.27,3952,80.65,3,0.33,837,93,10,0.67,83,5.53,334,22.27,2,0.13,178,11.87
Oita,19758,340.66,1297,36.03,778,21.61,5278,146.61,16896,469.33,938,26.06,494,13.72,692,19.22,1220,33.89,55,1.53,1780,49.44,744,20.67,4,0.8,139,27.8,1,0.09,2,0.18,289,26.27,2,0.18,20,1.82
Miyazaki,21054,356.85,1884,52.33,924,25.67,3501,97.25,13537,376.03,627,17.42,1751,48.64,1446,40.17,1466,40.72,17,0.47,1718,47.72,4189,116.36,8,1.6,820,164,2,0.29,28,4,270,38.57,-,-,84,12
Kagoshima,35589,382.68,2029,36.89,1825,33.18,6302,114.58,18371,334.02,1242,22.58,3359,61.07,894,16.25,1107,20.13,45,0.82,1400,25.45,4543,82.6,-,-,483,69,4,0.33,18,1.5,229,19.08,-,-,126,10.5
Okinawa,30098,518.93,1643,48.32,879,25.85,1381,40.62,5791,170.32,678,19.94,2594,76.29,136,4,432,12.71,208,6.12,362,10.65,2064,60.71,18,2,474,52.67,38,5.43,81,11.57,417,59.57,2,0.29,77,11
