"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2019",,,,,,"Data collected as of September 25, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1447073,293.35,96307,30.55,51868,16.46,247724,78.59,612291,194.25,38530,12.22,347212,110.16,82779,26.26,48587,15.41,85341,27.08,11788,3.74,272,0.39,16970,24.45,348,0.73,544,1.14,3227,6.74,71,0.15,4622,9.65
Hokkaido,59048,268.4,4026,29.17,2331,16.89,16726,121.2,14985,108.59,1530,11.09,13850,100.36,3099,22.46,1303,9.44,2823,20.46,279,2.02,6,0.21,489,17.46,12,0.55,8,0.36,312,14.18,4,0.18,318,14.45
Aomori,14986,230.55,619,14.74,338,8.05,2271,54.07,6690,159.29,402,9.57,3515,83.69,1336,31.81,627,14.93,680,16.19,330,7.86,4,0.36,108,9.82,2,0.33,2,0.33,172,28.67,-,-,69,11.5
Iwate,17823,274.2,731,18.28,417,10.43,4545,113.63,6235,155.88,435,10.88,3765,94.13,856,21.4,626,15.65,733,18.33,267,6.68,-,-,267,19.07,9,0.47,8,0.42,96,5.05,2,0.11,246,12.95
Miyagi,30567,325.18,1952,33.66,621,10.71,6754,116.45,11305,194.91,1072,18.48,9228,159.1,2812,48.48,1082,18.66,1345,23.19,200,3.45,4,0.33,125,10.42,2,0.17,2,0.17,152,12.67,-,-,32,2.67
Akita,14959,282.25,419,12.32,202,5.94,1634,48.06,3540,104.12,185,5.44,1930,56.76,358,10.53,301,8.85,510,15,29,0.85,-,-,59,9.83,5,0.63,-,-,105,13.13,-,-,33,4.13
Yamagata,12810,284.67,1238,42.69,498,17.17,3987,137.48,6470,223.1,379,13.07,5337,184.03,1179,40.66,588,20.28,1232,42.48,54,1.86,-,-,95,13.57,3,0.3,8,0.8,63,6.3,-,-,74,7.4
Fukushima,29147,351.17,2589,51.78,1078,21.56,4519,90.38,6408,128.16,680,13.6,7433,148.66,1630,32.6,1147,22.94,1173,23.46,189,3.78,4,0.31,438,33.69,4,0.57,2,0.29,34,4.86,-,-,146,20.86
Ibaraki,36814,306.78,1732,23.09,1069,14.25,5503,73.37,11780,157.07,1090,14.53,7296,97.28,2093,27.91,831,11.08,2353,31.37,235,3.13,-,-,728,45.5,6,0.5,6,0.5,160,13.33,-,-,50,4.17
