"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2019",,,,,,"Data collected as of September 11, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1435553,291.07,76185,24.18,49098,15.58,238251,75.61,592755,188.12,37170,11.8,331392,105.17,79177,25.13,46032,14.61,78983,25.07,11198,3.55,263,0.38,15883,22.89,338,0.71,497,1.04,2920,6.1,65,0.14,4614,9.63
Hokkaido,58993,268.15,3547,25.7,2274,16.48,16247,117.73,14668,106.29,1490,10.8,12094,87.64,2999,21.73,1228,8.9,2408,17.45,267,1.93,6,0.21,468,16.71,12,0.55,8,0.36,275,12.5,4,0.18,318,14.45
Aomori,14976,230.4,509,12.12,329,7.83,2241,53.36,6543,155.79,385,9.17,3351,79.79,1314,31.29,607,14.45,631,15.02,320,7.62,4,0.36,99,9,2,0.33,2,0.33,165,27.5,-,-,69,11.5
Iwate,17746,273.02,509,12.73,409,10.23,4368,109.2,6061,151.53,428,10.7,3516,87.9,825,20.63,599,14.98,597,14.93,261,6.53,-,-,259,18.5,9,0.47,8,0.42,89,4.68,2,0.11,246,12.95
Miyagi,30462,324.06,1709,29.47,579,9.98,6508,112.21,10985,189.4,1044,18,8694,149.9,2771,47.78,1023,17.64,1243,21.43,190,3.28,4,0.33,112,9.33,2,0.17,2,0.17,141,11.75,-,-,32,2.67
Akita,14941,281.91,242,7.12,194,5.71,1602,47.12,3426,100.76,178,5.24,1828,53.76,355,10.44,284,8.35,470,13.82,28,0.82,-,-,53,8.83,5,0.63,-,-,99,12.38,-,-,33,4.13
Yamagata,12789,284.2,917,31.62,477,16.45,3810,131.38,6345,218.79,369,12.72,4962,171.1,1175,40.52,560,19.31,1145,39.48,51,1.76,-,-,87,12.43,3,0.3,8,0.8,59,5.9,-,-,74,7.4
Fukushima,29083,350.4,2091,41.82,1032,20.64,4353,87.06,6266,125.32,660,13.2,7127,142.54,1574,31.48,1092,21.84,1020,20.4,184,3.68,3,0.23,408,31.38,4,0.57,1,0.14,31,4.43,-,-,145,20.71
Ibaraki,36735,306.13,1474,19.65,1024,13.65,5310,70.8,11447,152.63,1067,14.23,7002,93.36,2021,26.95,805,10.73,2214,29.52,219,2.92,-,-,686,42.88,6,0.5,6,0.5,147,12.25,-,-,50,4.17
Tochigi,21728,289.71,892,18.58,382,7.96,2686,55.96,4331,90.23,489,10.19,5092,106.08,1024,21.33,817,17.02,1406,29.29,152,3.17,-,-,173,14.42,1,0.14,2,0.29,68,9.71,-,-,49,7
Gunma,25730,302.71,876,16.85,658,12.65,3452,66.38,8552,164.46,531,10.21,5572,107.15,1181,22.71,878,16.88,1550,29.81,152,2.92,7,0.5,326,23.29,1,0.13,4,0.5,46,5.75,-,-,139,17.38
Saitama,93926,371.25,3451,21.57,2625,16.41,14816,92.6,37928,237.05,2724,17.03,21537,134.61,5711,35.69,2643,16.52,5361,33.51,679,4.24,54,1.38,823,21.1,6,0.55,23,2.09,46,4.18,1,0.09,122,11.09
Chiba,68105,322.77,2366,17.79,1506,11.32,12796,96.21,22296,167.64,1876,14.11,15239,114.58,3952,29.71,1827,13.74,2578,19.38,475,3.57,13,0.38,595,17.5,15,1.88,16,2,55,6.88,-,-,84,10.5
Tokyo,110460,272.74,5860,23.07,2820,11.1,19216,75.65,55768,219.56,3847,15.15,26462,104.18,5391,21.22,4123,16.23,8380,32.99,701,2.76,9,0.24,435,11.76,27,1.13,27,1.13,119,4.96,24,1,184,7.67
Kanagawa,104006,295.47,3620,16.02,2231,9.87,15383,68.07,38943,172.31,3613,15.99,22707,100.47,4033,17.85,3275,14.49,5093,22.54,1079,4.77,14,0.28,2066,41.32,6,0.55,15,1.36,47,4.27,-,-,117,10.64
Niigata,31918,354.64,2495,43.77,1484,26.04,8026,140.81,10538,184.88,856,15.02,7484,131.3,2924,51.3,1008,17.68,1968,34.53,215,3.77,20,2,162,16.2,11,0.85,6,0.46,87,6.69,3,0.23,50,3.85
Toyama,10897,227.02,587,20.24,654,22.55,2041,70.38,6529,225.14,330,11.38,2859,98.59,1257,43.34,397,13.69,760,26.21,40,1.38,13,1.86,75,10.71,4,0.8,3,0.6,9,1.8,-,-,18,3.6
Ishikawa,15431,321.48,625,21.55,746,25.72,3722,128.34,5970,205.86,281,9.69,3491,120.38,1298,44.76,386,13.31,606,20.9,49,1.69,1,0.14,125,17.86,3,0.6,9,1.8,71,14.2,-,-,71,14.2
Fukui,10870,301.94,860,39.09,633,28.77,2143,97.41,5124,232.91,328,14.91,3891,176.86,487,22.14,346,15.73,608,27.64,80,3.64,-,-,93,31,9,1.5,10,1.67,19,3.17,4,0.67,77,12.83
Yamanashi,11338,276.54,175,7.29,133,5.54,994,41.42,3399,141.63,264,11,2572,107.17,745,31.04,205,8.54,300,12.5,84,3.5,4,0.44,177,19.67,6,0.6,10,1,66,6.6,-,-,57,5.7
Nagano,28488,331.26,687,12.96,578,10.91,2934,55.36,11200,211.32,479,9.04,5941,112.09,2427,45.79,580,10.94,1400,26.42,107,2.02,3,0.3,102,10.2,6,0.55,9,0.82,65,5.91,-,-,234,21.27
Gifu,25602,297.7,687,13.21,618,11.88,1783,34.29,5627,108.21,301,5.79,3980,76.54,809,15.56,518,9.96,759,14.6,71,1.37,3,0.27,110,10,-,-,2,0.4,24,4.8,1,0.2,115,23
Shizuoka,40928,296.58,1543,17.34,1113,12.51,5119,57.52,17721,199.11,667,7.49,9139,102.69,2228,25.03,1002,11.26,2208,24.81,356,4,3,0.14,472,21.45,8,0.8,18,1.8,48,4.8,1,0.1,20,2
Aichi,73287,375.83,2703,14.85,2020,11.1,9834,54.03,28124,154.53,1354,7.44,16897,92.84,4097,22.51,2049,11.26,3441,18.91,448,2.46,6,0.17,451,12.89,12,0.86,28,2,135,9.64,1,0.07,378,27
Mie,17523,246.8,1011,22.98,568,12.91,2874,65.32,8738,198.59,365,8.3,4770,108.41,600,13.64,642,14.59,1268,28.82,91,2.07,1,0.08,21,1.75,10,1.11,21,2.33,49,5.44,2,0.22,84,9.33
Shiga,14017,269.56,387,12.48,601,19.39,1512,48.77,5121,165.19,277,8.94,3280,105.81,901,29.06,286,9.23,848,27.35,72,2.32,-,-,49,6.13,9,1.29,2,0.29,5,0.71,1,0.14,43,6.14
Kyoto,32574,260.59,907,11.93,1035,13.62,3729,49.07,13360,175.79,653,8.59,5952,78.32,2164,28.47,770,10.13,1142,15.03,154,2.03,-,-,163,9.59,4,0.57,19,2.71,39,5.57,-,-,130,18.57
Osaka,73193,243.17,6257,31.76,3758,19.08,15402,78.18,39709,201.57,2068,10.5,18587,94.35,4928,25.02,2778,14.1,4868,24.71,598,3.04,15,0.29,626,12.04,14,0.88,18,1.13,63,3.94,-,-,380,23.75
Hyogo,48640,245.66,3273,25.57,2324,18.16,6704,52.38,28867,225.52,1421,11.1,15863,123.93,3363,26.27,1496,11.69,2297,17.95,262,2.05,12,0.35,764,22.47,30,2.14,28,2,83,5.93,1,0.07,236,16.86
Nara,11520,209.45,837,24.62,606,17.82,2131,62.68,6466,190.18,312,9.18,2878,84.65,456,13.41,475,13.97,758,22.29,65,1.91,-,-,220,22,14,2.33,16,2.67,47,7.83,-,-,81,13.5
Wakayama,9067,185.04,901,30.03,328,10.93,967,32.23,4638,154.6,172,5.73,2195,73.17,739,24.63,370,12.33,694,23.13,67,2.23,15,3.75,64,16,4,0.36,10,0.91,57,5.18,1,0.09,97,8.82
Tottori,7324,252.55,375,19.74,463,24.37,2772,145.89,4281,225.32,218,11.47,2731,143.74,290,15.26,259,13.63,425,22.37,31,1.63,1,0.2,133,26.6,4,0.8,6,1.2,27,5.4,1,0.2,43,8.6
Shimane,7437,201,426,19.36,280,12.73,1349,61.32,4592,208.73,177,8.05,2492,113.27,148,6.73,415,18.86,149,6.77,50,2.27,-,-,11,3.67,4,0.5,15,1.88,21,2.63,2,0.25,26,3.25
Okayama,19641,233.82,648,12,849,15.72,2778,51.44,11859,219.61,415,7.69,5656,104.74,494,9.15,536,9.93,1165,21.57,144,2.67,11,1,223,20.27,7,1.4,3,0.6,16,3.2,1,0.2,46,9.2
Hiroshima,26530,236.88,1522,21.74,1406,20.09,4455,63.64,14364,205.2,538,7.69,5163,73.76,782,11.17,874,12.49,1579,22.56,466,6.66,6,0.33,429,23.83,7,0.35,10,0.5,51,2.55,-,-,93,4.65
Yamaguchi,17492,265.03,1966,42.74,499,10.85,2946,64.04,7727,167.98,296,6.43,5643,122.67,733,15.93,788,17.13,1749,38.02,132,2.87,1,0.11,154,17.11,6,0.67,3,0.33,83,9.22,-,-,53,5.89
Tokushima,8133,219.81,1152,50.09,299,13,567,24.65,4928,214.26,165,7.17,1846,80.26,317,13.78,319,13.87,393,17.09,36,1.57,3,0.75,98,24.5,2,0.29,7,1,26,3.71,1,0.14,6,0.86
Kagawa,11264,239.66,459,16.39,562,20.07,1786,63.79,6955,248.39,275,9.82,4049,144.61,650,23.21,547,19.54,895,31.96,195,6.96,5,1,47,9.4,4,0.8,4,0.8,28,5.6,1,0.2,21,4.2
Ehime,14908,248.47,844,22.81,583,15.76,3606,97.46,10629,287.27,385,10.41,3870,104.59,685,18.51,799,21.59,760,20.54,220,5.95,1,0.13,825,103.13,1,0.17,4,0.67,29,4.83,-,-,13,2.17
Kochi,13750,286.46,730,24.33,526,17.53,2238,74.6,4336,144.53,269,8.97,2321,77.37,439,14.63,363,12.1,585,19.5,33,1.1,1,0.33,48,16,2,0.25,2,0.25,94,11.75,4,0.5,89,11.13
Fukuoka,66169,334.19,5037,41.98,2758,22.98,14916,124.3,29154,242.95,2139,17.83,16178,134.82,5310,44.25,2634,21.95,4259,35.49,951,7.93,11,0.42,1019,39.19,25,1.67,14,0.93,61,4.07,-,-,95,6.33
Saga,10138,266.79,670,29.13,554,24.09,1263,54.91,3119,135.61,298,12.96,2648,115.13,674,29.3,569,24.74,882,38.35,30,1.3,1,0.33,121,40.33,5,0.83,8,1.33,20,3.33,-,-,61,10.17
Nagasaki,21701,314.51,1332,30.98,650,15.12,2404,55.91,4976,115.72,414,9.63,3331,77.47,1065,24.77,644,14.98,896,20.84,141,3.28,5,0.63,159,19.88,6,0.5,21,1.75,61,5.08,-,-,56,4.67
Kumamoto,21795,275.89,1675,34.18,867,17.69,3380,68.98,11960,244.08,491,10.02,5145,105,613,12.51,1196,24.41,2134,43.55,276,5.63,1,0.11,712,79.11,5,0.33,25,1.67,23,1.53,1,0.07,175,11.67
Oita,19351,333.64,864,24,904,25.11,2314,64.28,11482,318.94,520,14.44,3300,91.67,592,16.44,724,20.11,1335,37.08,482,13.39,-,-,160,32,2,0.18,9,0.82,57,5.18,-,-,21,1.91
Miyazaki,18403,317.29,2011,57.46,1066,30.46,3450,98.57,9395,268.43,445,12.71,3727,106.49,885,25.29,914,26.11,1607,45.91,141,4.03,1,0.17,469,78.17,-,-,-,-,3,0.43,-,-,24,3.43
Kagoshima,25942,281.98,1996,36.96,2030,37.59,3774,69.89,14155,262.13,827,15.31,6273,116.17,800,14.81,879,16.28,1743,32.28,247,4.57,3,0.43,504,72,4,0.33,2,0.17,14,1.17,-,-,36,3
Okinawa,30602,536.88,2480,75.15,1063,32.21,1550,46.97,4153,125.85,469,14.21,2057,62.33,951,28.82,503,15.24,406,12.3,106,3.21,2,0.25,507,63.38,11,1.57,33,4.71,52,7.43,8,1.14,23,3.29
