"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2022",,,,,,"Data collected as of January 5, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,24803,5.05,120291,38.3,25273,8.05,52871,16.83,613087,195.19,12511,3.98,158816,50.56,1885,0.6,47026,14.97,38011,12.1,4929,1.57,186,0.27,6481,9.37,305,0.64,427,0.9,389,0.82,32,0.07,98,0.21
Hokkaido,1218,5.49,5030,36.19,1561,11.23,3614,26,11250,80.94,675,4.86,7853,56.5,43,0.31,1041,7.49,2454,17.65,146,1.05,9,0.32,124,4.43,10,0.45,2,0.09,32,1.45,1,0.05,14,0.64
Aomori,361,5.64,773,18.85,157,3.83,181,4.41,5212,127.12,127,3.1,2068,50.44,36,0.88,554,13.51,333,8.12,54,1.32,-,-,60,6,1,0.17,6,1,65,10.83,-,-,1,0.17
Iwate,601,9.69,1029,26.38,225,5.77,1201,30.79,6922,177.49,201,5.15,1650,42.31,37,0.95,752,19.28,333,8.54,85,2.18,-,-,122,9.38,6,0.32,7,0.37,12,0.63,-,-,2,0.11
Miyagi,403,4.24,1833,31.6,314,5.41,586,10.1,10658,183.76,268,4.62,5116,88.21,49,0.84,1122,19.34,820,14.14,76,1.31,1,0.08,86,7.17,6,0.5,2,0.17,33,2.75,-,-,1,0.08
Akita,60,1.18,783,23.73,146,4.42,574,17.39,2806,85.03,201,6.09,1554,47.09,10,0.3,279,8.45,137,4.15,17,0.52,3,0.43,31,4.43,3,0.38,-,-,5,0.63,1,0.13,3,0.38
Yamagata,43,0.98,1566,55.93,402,14.36,505,18.04,6969,248.89,140,5,2665,95.18,8,0.29,557,19.89,1333,47.61,33,1.18,-,-,80,10,5,0.5,-,-,6,0.6,-,-,2,0.2
Fukushima,147,1.77,1925,38.5,653,13.06,728,14.56,7086,141.72,240,4.8,3237,64.74,45,0.9,1198,23.96,462,9.24,69,1.38,2,0.15,175,13.46,2,0.29,7,1,5,0.71,-,-,3,0.43
Ibaraki,300,2.52,1819,24.25,440,5.87,1206,16.08,11697,155.96,227,3.03,2763,36.84,36,0.48,639,8.52,939,12.52,88,1.17,7,0.41,382,22.47,1,0.09,5,0.45,48,4.36,-,-,-,-
Tochigi,120,1.58,1911,39.81,156,3.25,745,15.52,4326,90.13,120,2.5,2475,51.56,32,0.67,904,18.83,192,4,47,0.98,-,-,140,11.67,11,1.57,6,0.86,-,-,-,-,2,0.29
Gunma,268,3.12,1372,25.89,352,6.64,401,7.57,11740,221.51,195,3.68,3321,62.66,40,0.75,957,18.06,766,14.45,101,1.91,1,0.08,125,9.62,4,0.44,2,0.22,1,0.11,-,-,1,0.11
Saitama,1058,4.23,4562,29.06,968,6.17,1960,12.48,41636,265.2,784,4.99,11426,72.78,126,0.8,2391,15.23,2145,13.66,344,2.19,53,1.36,373,9.56,8,0.73,22,2,8,0.73,-,-,2,0.18
