"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2020",,,,,,"Data collected as of September 2, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,4328,105.56,42,1.75,48,2,701,29.21,1776,74,132,5.5,32,1.33,81,3.38,186,7.75,10,0.42,33,1.38,1,0.11,145,16.11,6,0.6,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,343,6.47,122,2.3,2214,41.77,6617,124.85,380,7.17,114,2.15,574,10.83,626,11.81,231,4.36,68,1.28,1,0.1,59,5.9,6,0.55,7,0.64,30,2.73,-,-,16,1.45
Gifu,11481,133.5,180,3.46,259,4.98,902,17.35,2765,53.17,122,2.35,102,1.96,177,3.4,458,8.81,14,0.27,39,0.75,1,0.09,35,3.18,-,-,-,-,36,7.2,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,575,6.46,4136,46.47,7960,89.44,452,5.08,221,2.48,337,3.79,1055,11.85,71,0.8,166,1.87,-,-,199,9.05,9,0.9,15,1.5,69,6.9,1,0.1,-,-
Aichi,31888,163.53,582,3.2,975,5.36,6978,38.34,14352,78.86,735,4.04,447,2.46,809,4.45,1684,9.25,153,0.84,226,1.24,4,0.11,105,3,15,1,26,1.73,161,10.73,1,0.07,7,0.47
Mie,8492,119.61,290,6.59,473,10.75,1634,37.14,4069,92.48,275,6.25,95,2.16,458,10.41,636,14.45,49,1.11,51,1.16,-,-,20,1.82,10,1.11,9,1,59,6.56,-,-,1,0.11
Shiga,7144,127.57,78,2.36,139,4.21,1021,30.94,2573,77.97,137,4.15,110,3.33,150,4.55,329,9.97,129,3.91,43,1.3,1,0.13,6,0.75,11,1.57,5,0.71,39,5.57,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,330,4.34,2918,38.39,4940,65,332,4.37,232,3.05,289,3.8,751,9.88,115,1.51,73,0.96,-,-,76,4.47,1,0.17,7,1.17,83,13.83,-,-,-,-
Osaka,42884,143.42,1041,5.31,1260,6.43,7474,38.13,16639,84.89,1174,5.99,479,2.44,722,3.68,2483,12.67,484,2.47,372,1.9,9,0.18,225,4.41,7,0.44,14,0.88,89,5.56,1,0.06,2,0.13
Hyogo,24343,122.94,600,4.69,789,6.16,3173,24.79,13305,103.95,700,5.47,285,2.23,554,4.33,1458,11.39,247,1.93,181,1.41,7,0.2,363,10.37,32,2.29,18,1.29,118,8.43,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,194,5.71,1138,33.47,2868,84.35,156,4.59,140,4.12,277,8.15,432,12.71,76,2.24,22,0.65,2,0.2,62,6.2,6,1,4,0.67,29,4.83,1,0.17,8,1.33
Wakayama,4322,88.2,315,10.86,199,6.86,830,28.62,1973,68.03,124,4.28,37,1.28,214,7.38,352,12.14,36,1.24,19,0.66,5,1.25,9,2.25,11,1,9,0.82,100,9.09,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,259,13.63,2275,119.74,2382,125.37,186,9.79,48,2.53,314,16.53,245,12.89,81,4.26,16,0.84,-,-,50,10,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,120,5.22,864,37.57,2442,106.17,127,5.52,50,2.17,171,7.43,467,20.3,31,1.35,20,0.87,-,-,3,1,3,0.38,5,0.63,19,2.38,-,-,-,-
Okayama,12125,144.35,130,2.41,509,9.43,1283,23.76,6320,117.04,299,5.54,199,3.69,322,5.96,527,9.76,210,3.89,93,1.72,2,0.17,47,3.92,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,291,4.16,923,13.19,2578,36.83,7935,113.36,386,5.51,165,2.36,340,4.86,830,11.86,105,1.5,136,1.94,6,0.33,217,12.06,7,0.35,5,0.25,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,530,11.52,281,6.11,1954,42.48,4716,102.52,251,5.46,225,4.89,356,7.74,846,18.39,591,12.85,69,1.5,-,-,66,7.33,-,-,5,0.56,55,6.11,-,-,14,1.56
Tokushima,3092,85.89,122,5.3,169,7.35,391,17,2533,110.13,151,6.57,57,2.48,112,4.87,340,14.78,13,0.57,31,1.35,-,-,18,4.5,3,0.5,1,0.17,38,6.33,-,-,1,0.17
Kagawa,5019,109.11,125,4.63,270,10,980,36.3,4942,183.04,185,6.85,76,2.81,225,8.33,511,18.93,70,2.59,43,1.59,3,0.75,20,5,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,192,5.19,2465,66.62,5474,147.95,225,6.08,80,2.16,363,9.81,772,20.86,37,1,241,6.51,4,0.5,276,34.5,2,0.33,1,0.17,29,4.83,-,-,6,1
Kochi,7096,154.26,174,6.21,221,7.89,1317,47.04,1920,68.57,165,5.89,358,12.79,230,8.21,348,12.43,53,1.89,78,2.79,-,-,12,4,2,0.25,1,0.13,80,10,-,-,7,0.88
Fukuoka,24825,126.02,638,5.36,1431,12.03,14292,120.1,16496,138.62,1638,13.76,976,8.2,1071,9,2560,21.51,3085,25.92,376,3.16,1,0.04,199,7.96,12,0.8,15,1,94,6.27,-,-,2,0.13
Saga,4816,123.49,92,4,425,18.48,1692,73.57,1872,81.39,214,9.3,267,11.61,302,13.13,512,22.26,807,35.09,26,1.13,-,-,12,4,6,1,6,1,26,4.33,-,-,1,0.17
Nagasaki,9860,140.86,92,2.09,531,12.07,3359,76.34,4029,91.57,440,10,264,6,456,10.36,630,14.32,1472,33.45,71,1.61,2,0.25,42,5.25,5,0.42,1,0.08,82,6.83,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,581,11.62,2180,43.6,5263,105.26,530,10.6,663,13.26,793,15.86,1169,23.38,1652,33.04,111,2.22,-,-,252,31.5,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,260,7.22,1553,43.14,6882,191.17,393,10.92,167,4.64,536,14.89,759,21.08,689,19.14,89,2.47,1,0.2,49,9.8,-,-,2,0.18,91,8.27,-,-,-,-
Miyazaki,8216,141.66,52,1.49,672,19.2,3304,94.4,7219,206.26,362,10.34,191,5.46,437,12.49,940,26.86,364,10.4,95,2.71,-,-,108,18,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,483,9.11,1540,29.06,3173,59.87,9131,172.28,511,9.64,804,15.17,469,8.85,921,17.38,1418,26.75,156,2.94,1,0.14,106,15.14,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8169,143.32,112,3.39,530,16.06,1851,56.09,1864,56.48,415,12.58,159,4.82,39,1.18,372,11.27,273,8.27,76,2.3,-,-,156,19.5,16,2.67,22,3.67,42,7,2,0.33,44,7.33
