"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2021",,,,,,"Data collected as of December 15, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,-,-,2795,121.52,382,16.61,716,31.13,4676,203.3,130,5.65,114,4.96,7,0.3,450,19.57,302,13.13,30,1.3,-,-,11,3.67,20,3.33,3,0.5,3,0.5,-,-,-,-
Yamanashi,-,-,779,32.46,49,2.04,265,11.04,2544,106,68,2.83,53,2.21,20,0.83,250,10.42,66,2.75,50,2.08,1,0.11,53,5.89,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,9,0.1,3020,56.98,244,4.6,1114,21.02,7803,147.23,325,6.13,122,2.3,33,0.62,866,16.34,398,7.51,121,2.28,1,0.09,32,2.91,6,0.6,5,0.5,10,1,-,-,1,0.1
Gifu,35,0.41,3197,61.48,414,7.96,925,17.79,3439,66.13,99,1.9,93,1.79,24,0.46,618,11.88,664,12.77,57,1.1,1,0.09,58,5.27,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,17,0.12,7395,84.03,829,9.42,1487,16.9,10797,122.69,364,4.14,180,2.05,58,0.66,1499,17.03,666,7.57,251,2.85,1,0.05,95,4.32,16,1.6,23,2.3,6,0.6,-,-,-,-
Aichi,42,0.22,8893,48.86,934,5.13,4207,23.12,19483,107.05,548,3.01,427,2.35,58,0.32,2272,12.48,1938,10.65,286,1.57,6,0.17,190,5.43,16,1.07,31,2.07,3,0.2,2,0.13,2,0.13
Mie,46,0.67,5028,114.27,388,8.82,582,13.23,5983,135.98,201,4.57,538,12.23,25,0.57,757,17.2,859,19.52,59,1.34,-,-,34,3.09,4,0.44,6,0.67,26,2.89,-,-,1,0.11
Shiga,32,0.54,1455,41.57,199,5.69,927,26.49,3471,99.17,176,5.03,512,14.63,19,0.54,505,14.43,920,26.29,75,2.14,-,-,14,1.75,12,1.71,6,0.86,4,0.57,-,-,1,0.14
Kyoto,86,0.69,3567,46.93,613,8.07,1850,24.34,9185,120.86,322,4.24,1793,23.59,25,0.33,885,11.64,974,12.82,125,1.64,-,-,67,3.94,2,0.29,4,0.57,3,0.43,2,0.29,-,-
Osaka,90,0.3,15874,80.99,2109,10.76,4647,23.71,31609,161.27,912,4.65,7312,37.31,106,0.54,3170,16.17,2398,12.23,468,2.39,14,0.27,271,5.21,10,0.63,16,1,5,0.31,-,-,5,0.31
Hyogo,32,0.16,10658,83.27,1248,9.75,2290,17.89,24323,190.02,521,4.07,4071,31.8,84,0.66,2014,15.73,1445,11.29,293,2.29,2,0.06,300,8.57,12,0.86,40,2.86,10,0.71,1,0.07,7,0.5
Nara,2,0.04,3039,89.38,476,14,479,14.09,4914,144.53,121,3.56,911,26.79,18,0.53,615,18.09,236,6.94,42,1.24,1,0.1,104,10.4,9,1.5,5,0.83,5,0.83,-,-,3,0.5
Wakayama,3,0.06,2952,98.4,217,7.23,692,23.07,3826,127.53,113,3.77,403,13.43,13,0.43,474,15.8,195,6.5,47,1.57,-,-,27,6.75,19,1.73,16,1.45,14,1.27,-,-,1,0.09
Tottori,5,0.17,1401,73.74,304,16,2441,128.47,3791,199.53,156,8.21,256,13.47,10,0.53,329,17.32,493,25.95,21,1.11,1,0.2,30,6,6,1.2,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1617,70.3,206,8.96,398,17.3,4927,214.22,171,7.43,412,17.91,9,0.39,608,26.43,450,19.57,19,0.83,-,-,11,3.67,14,1.75,9,1.13,6,0.75,-,-,-,-
Okayama,48,0.57,2114,39.15,346,6.41,663,12.28,8852,163.93,246,4.56,1978,36.63,30,0.56,800,14.81,1017,18.83,127,2.35,3,0.25,43,3.58,7,1.4,2,0.4,6,1.2,-,-,1,0.2
Hiroshima,24,0.21,4378,61.66,921,12.97,1138,16.03,13870,195.35,278,3.92,1258,17.72,40,0.56,1138,16.03,1242,17.49,169,2.38,11,0.58,270,14.21,8,0.4,5,0.25,14,0.7,1,0.05,4,0.2
Yamaguchi,13,0.2,5955,132.33,309,6.87,1524,33.87,7188,159.73,178,3.96,2100,46.67,41,0.91,1089,24.2,792,17.6,97,2.16,-,-,46,5.11,2,0.22,4,0.44,31,3.44,-,-,1,0.11
Tokushima,3,0.08,2911,126.57,223,9.7,249,10.83,3952,171.83,122,5.3,505,21.96,6,0.26,472,20.52,402,17.48,28,1.22,-,-,18,4.5,1,0.14,3,0.43,7,1,-,-,1,0.14
Kagawa,3,0.06,2155,76.96,380,13.57,609,21.75,6572,234.71,136,4.86,1292,46.14,22,0.79,591,21.11,1258,44.93,83,2.96,2,0.4,21,4.2,2,0.4,6,1.2,1,0.2,-,-,-,-
Ehime,10,0.17,3160,87.78,324,9,1311,36.42,10749,298.58,177,4.92,1423,39.53,27,0.75,995,27.64,674,18.72,99,2.75,1,0.13,265,33.13,4,0.67,4,0.67,2,0.33,-,-,3,0.5
Kochi,5,0.11,3209,114.61,262,9.36,477,17.04,4311,153.96,147,5.25,1078,38.5,40,1.43,463,16.54,1059,37.82,29,1.04,-,-,21,7,5,0.63,2,0.25,9,1.13,-,-,6,0.75
Fukuoka,8,0.04,13162,109.68,2406,20.05,10332,86.1,26056,217.13,869,7.24,10697,89.14,97,0.81,3437,28.64,1996,16.63,392,3.27,11,0.42,284,10.92,15,1.07,35,2.5,10,0.71,-,-,-,-
Saga,2,0.05,2577,112.04,462,20.09,859,37.35,2245,97.61,143,6.22,1875,81.52,8,0.35,828,36,342,14.87,35,1.52,-,-,25,6.25,7,1.17,10,1.67,7,1.17,-,-,1,0.17
Nagasaki,8,0.12,3277,76.21,607,14.12,4055,94.3,5152,119.81,340,7.91,1972,45.86,39,0.91,820,19.07,307,7.14,126,2.93,-,-,47,5.88,10,0.83,20,1.67,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,4082,81.64,585,11.7,845,16.9,8399,167.98,266,5.32,6191,123.82,70,1.4,1622,32.44,897,17.94,106,2.12,-,-,216,24,1,0.07,11,0.73,4,0.27,-,-,2,0.13
Oita,2,0.03,2823,78.42,427,11.86,601,16.69,10036,278.78,390,10.83,3424,95.11,21,0.58,987,27.42,813,22.58,105,2.92,2,0.4,60,12,-,-,1,0.09,40,3.64,-,-,-,-
Miyazaki,3,0.05,4071,113.08,730,20.28,2228,61.89,10050,279.17,234,6.5,3548,98.56,34,0.94,1167,32.42,1218,33.83,108,3,-,-,182,30.33,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,15,0.16,4383,81.17,1733,32.09,1833,33.94,12430,230.19,424,7.85,4764,88.22,51,0.94,1069,19.8,698,12.93,163,3.02,-,-,113,16.14,3,0.25,6,0.5,1,0.08,-,-,1,0.08
Okinawa,22,0.39,1815,55,646,19.58,1345,40.76,2375,71.97,286,8.67,474,14.36,5,0.15,464,14.06,233,7.06,101,3.06,1,0.11,230,25.56,20,2.86,16,2.29,5,0.71,-,-,1,0.14
