"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2021",,,,,,"Data collected as of February 10, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,3,0.04,1,0.02,16,0.33,110,2.29,323,6.73,27,0.56,10,0.21,5,0.1,101,2.1,11,0.23,19,0.4,1,0.08,16,1.33,-,-,3,0.43,11,1.57,-,-,-,-
Gunma,2,0.02,-,-,56,1.04,116,2.15,668,12.37,15,0.28,1,0.02,4,0.07,119,2.2,4,0.07,20,0.37,-,-,33,2.2,2,0.22,-,-,1,0.11,-,-,1,0.11
Saitama,8,0.03,6,0.04,213,1.34,405,2.55,1912,12.03,115,0.72,12,0.08,14,0.09,366,2.3,11,0.07,48,0.3,3,0.08,27,0.69,3,0.27,5,0.45,1,0.09,-,-,-,-
Chiba,17,0.08,3,0.02,129,0.99,323,2.48,1187,9.13,97,0.75,14,0.11,8,0.06,200,1.54,3,0.02,26,0.2,1,0.03,48,1.45,2,0.22,2,0.22,-,-,-,-,1,0.11
Tokyo,21,0.05,46,0.18,162,0.64,429,1.68,3781,14.83,150,0.59,29,0.11,40,0.16,499,1.96,14,0.05,53,0.21,-,-,27,0.73,-,-,2,0.08,5,0.2,1,0.04,-,-
Kanagawa,8,0.02,23,0.1,100,0.44,435,1.92,2485,11,110,0.49,8,0.04,19,0.08,376,1.66,6,0.03,40,0.18,3,0.06,74,1.48,1,0.1,-,-,-,-,-,-,-,-
Niigata,8,0.09,-,-,103,1.84,471,8.41,594,10.61,67,1.2,-,-,11,0.2,110,1.96,1,0.02,15,0.27,2,0.2,2,0.2,-,-,1,0.08,7,0.54,-,-,-,-
Toyama,3,0.06,3,0.1,54,1.86,108,3.72,260,8.97,14,0.48,3,0.1,4,0.14,50,1.72,5,0.17,5,0.17,-,-,1,0.14,-,-,1,0.2,4,0.8,-,-,-,-
Ishikawa,-,-,-,-,71,2.45,166,5.72,285,9.83,55,1.9,1,0.03,1,0.03,65,2.24,-,-,6,0.21,-,-,1,0.14,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,-,-,41,1.78,85,3.7,368,16,22,0.96,-,-,-,-,43,1.87,5,0.22,4,0.17,-,-,1,0.33,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,-,4,0.17,46,1.92,224,9.33,6,0.25,-,-,1,0.04,28,1.17,-,-,7,0.29,-,-,18,2,-,-,1,0.1,2,0.2,-,-,-,-
Nagano,2,0.02,1,0.02,21,0.39,135,2.5,585,10.83,21,0.39,3,0.06,2,0.04,100,1.85,7,0.13,6,0.11,-,-,4,0.36,-,-,1,0.1,-,-,-,-,-,-
Gifu,6,0.07,1,0.02,48,0.91,75,1.42,206,3.89,20,0.38,2,0.04,4,0.08,73,1.38,1,0.02,4,0.08,-,-,3,0.27,-,-,-,-,2,0.4,-,-,1,0.2
Shizuoka,1,0.01,2,0.02,115,1.31,189,2.15,1115,12.67,42,0.48,2,0.02,6,0.07,142,1.61,4,0.05,16,0.18,-,-,8,0.36,2,0.2,1,0.1,-,-,-,-,-,-
Aichi,14,0.07,40,0.22,143,0.79,469,2.58,1375,7.55,81,0.45,10,0.05,7,0.04,249,1.37,-,-,25,0.14,-,-,13,0.37,-,-,4,0.27,-,-,-,-,-,-
Mie,43,0.61,-,-,31,0.7,63,1.43,847,19.25,37,0.84,3,0.07,4,0.09,100,2.27,3,0.07,4,0.09,-,-,3,0.25,-,-,1,0.11,3,0.33,-,-,-,-
Shiga,12,0.2,-,-,31,0.89,86,2.46,355,10.14,16,0.46,6,0.17,4,0.11,61,1.74,1,0.03,4,0.11,-,-,2,0.25,1,0.14,-,-,-,-,-,-,-,-
Kyoto,40,0.32,13,0.17,51,0.66,203,2.64,888,11.53,39,0.51,8,0.1,3,0.04,96,1.25,11,0.14,9,0.12,-,-,9,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Osaka,23,0.08,274,1.4,205,1.05,465,2.37,2770,14.13,127,0.65,16,0.08,13,0.07,344,1.76,26,0.13,41,0.21,1,0.02,33,0.63,1,0.06,3,0.19,-,-,-,-,-,-
Hyogo,7,0.04,75,0.59,130,1.02,285,2.23,2026,15.83,77,0.6,7,0.05,9,0.07,206,1.61,13,0.1,32,0.25,-,-,33,0.94,1,0.07,1,0.07,3,0.21,1,0.07,-,-
Nara,-,-,24,0.71,38,1.12,75,2.21,301,8.85,14,0.41,1,0.03,-,-,40,1.18,3,0.09,4,0.12,-,-,12,1.2,1,0.17,-,-,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,28,0.93,120,4,510,17,4,0.13,1,0.03,1,0.03,51,1.7,2,0.07,4,0.13,-,-,2,0.5,2,0.18,-,-,5,0.45,-,-,-,-
Tottori,1,0.03,-,-,33,1.74,270,14.21,182,9.58,8,0.42,17,0.89,1,0.05,42,2.21,4,0.21,-,-,-,-,1,0.2,1,0.2,-,-,-,-,-,-,-,-
Shimane,7,0.18,1,0.04,27,1.17,65,2.83,340,14.78,38,1.65,64,2.78,-,-,44,1.91,3,0.13,-,-,-,-,-,-,2,0.25,4,0.5,1,0.13,-,-,-,-
Okayama,24,0.29,3,0.06,79,1.46,109,2.02,651,12.06,29,0.54,14,0.26,-,-,88,1.63,8,0.15,15,0.28,-,-,5,0.42,1,0.2,1,0.2,1,0.2,-,-,-,-
Hiroshima,8,0.07,21,0.3,89,1.25,131,1.85,1166,16.42,36,0.51,55,0.77,5,0.07,118,1.66,37,0.52,12,0.17,-,-,18,0.95,-,-,-,-,6,0.29,-,-,1,0.05
Yamaguchi,2,0.03,18,0.39,36,0.78,185,4.02,762,16.57,23,0.5,3,0.07,3,0.07,122,2.65,2,0.04,9,0.2,-,-,13,1.44,-,-,1,0.11,3,0.33,-,-,-,-
Tokushima,-,-,12,0.52,34,1.48,48,2.09,310,13.48,11,0.48,-,-,-,-,37,1.61,10,0.43,3,0.13,-,-,1,0.25,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,1,0.04,51,1.82,89,3.18,444,15.86,26,0.93,18,0.64,3,0.11,56,2,45,1.61,7,0.25,-,-,4,0.8,-,-,-,-,-,-,-,-,-,-
Ehime,2,0.03,-,-,51,1.42,145,4.03,637,17.69,13,0.36,17,0.47,4,0.11,102,2.83,36,1,7,0.19,1,0.13,41,5.13,-,-,-,-,-,-,-,-,1,0.17
Kochi,1,0.02,-,-,18,0.64,45,1.61,166,5.93,25,0.89,44,1.57,5,0.18,48,1.71,36,1.29,1,0.04,-,-,1,0.33,-,-,-,-,1,0.13,-,-,1,0.13
Fukuoka,4,0.02,471,3.93,213,1.78,1151,9.59,2533,21.11,79,0.66,27,0.23,9,0.08,332,2.77,25,0.21,32,0.27,-,-,45,1.73,1,0.07,1,0.07,-,-,-,-,-,-
Saga,-,-,116,5.04,47,2.04,133,5.78,265,11.52,25,1.09,7,0.3,-,-,61,2.65,1,0.04,3,0.13,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,3,0.04,206,4.79,60,1.4,259,6.02,681,15.84,43,1,21,0.49,2,0.05,95,2.21,-,-,11,0.26,-,-,2,0.25,1,0.08,2,0.17,7,0.58,-,-,1,0.08
Kumamoto,2,0.03,252,5.04,58,1.16,134,2.68,1458,29.16,27,0.54,64,1.28,2,0.04,175,3.5,5,0.1,8,0.16,-,-,29,3.22,-,-,1,0.07,1,0.07,-,-,1,0.07
Oita,1,0.02,-,-,37,1.03,111,3.08,1129,31.36,44,1.22,4,0.11,-,-,93,2.58,2,0.06,12,0.33,-,-,4,0.8,-,-,-,-,5,0.45,-,-,-,-
Miyazaki,1,0.02,368,10.22,92,2.56,298,8.28,1253,34.81,31,0.86,100,2.78,1,0.03,122,3.39,15,0.42,5,0.14,-,-,14,2.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,3,0.03,470,8.7,164,3.04,267,4.94,2245,41.57,46,0.85,41,0.76,5,0.09,74,1.37,9,0.17,13,0.24,-,-,10,1.43,-,-,-,-,-,-,-,-,-,-
Okinawa,3,0.05,153,4.5,81,2.38,87,2.56,181,5.32,49,1.44,48,1.41,-,-,33,0.97,16,0.47,7,0.21,-,-,24,2.67,4,0.57,1,0.14,-,-,-,-,-,-
