"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2015",,,,,,"Data collected as of December 9, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13952,183.58,1553,32.35,355,7.4,3987,83.06,6385,133.02,756,15.75,6402,133.38,1620,33.75,1333,27.77,51,1.06,460,9.58,771,16.06,6,0.5,297,24.75,4,0.57,20,2.86,128,18.29,5,0.71,48,6.86
Gunma,19677,202.86,1290,21.86,743,12.59,8024,136,16073,272.42,855,14.49,8491,143.92,1725,29.24,1501,25.44,61,1.03,1202,20.37,1039,17.61,1,0.08,1122,86.31,5,0.63,9,1.13,174,21.75,-,-,190,23.75
Saitama,41564,168.28,3631,23.13,3954,25.18,21122,134.54,48654,309.9,4260,27.13,23389,148.97,8198,52.22,4570,29.11,87,0.55,4564,29.07,5749,36.62,42,1.05,1483,37.08,9,0.9,42,4.2,235,23.5,20,2,113,11.3
Chiba,48492,229.82,2059,15.48,3158,23.74,17184,129.2,32133,241.6,2754,20.71,12720,95.64,5056,38.02,3179,23.9,129,0.97,4541,34.14,3810,28.65,16,0.48,1325,40.15,18,2.25,48,6,93,11.63,16,2,52,6.5
Tokyo,58551,143.16,6175,23.93,4911,19.03,32019,124.1,78804,305.44,5964,23.12,32526,126.07,9801,37.99,7421,28.76,286,1.11,7169,27.79,4317,16.73,14,0.37,1170,30.79,40,1.6,69,2.76,653,26.12,55,2.2,94,3.76
Kanagawa,54303,168.64,3258,15.97,3397,16.65,20698,101.46,55535,272.23,5956,29.2,26708,130.92,6290,30.83,5694,27.91,100,0.49,5711,28,2810,13.77,67,1.46,2099,45.63,17,1.7,31,3.1,261,26.1,1,0.1,128,12.8
Niigata,26666,283.68,2636,44.68,2825,47.88,9187,155.71,15161,256.97,1568,26.58,11323,191.92,1307,22.15,1660,28.14,63,1.07,1767,29.95,926,15.69,18,1.8,281,28.1,3,0.23,3,0.23,143,11,103,7.92,51,3.92
Toyama,11469,238.94,889,30.66,726,25.03,3451,119,8971,309.34,862,29.72,3351,115.55,183,6.31,596,20.55,8,0.28,1125,38.79,411,14.17,2,0.29,69,9.86,2,0.4,-,-,303,60.6,-,-,33,6.6
Ishikawa,13500,281.25,984,33.93,801,27.62,4794,165.31,9070,312.76,612,21.1,3140,108.28,884,30.48,662,22.83,7,0.24,563,19.41,2000,68.97,-,-,90,12.86,1,0.2,5,1,214,42.8,-,-,76,15.2
Fukui,11251,351.59,1113,50.59,554,25.18,2715,123.41,10001,454.59,322,14.64,3378,153.55,292,13.27,518,23.55,24,1.09,641,29.14,609,27.68,1,0.33,32,10.67,17,2.83,15,2.5,45,7.5,-,-,106,17.67
Yamanashi,8741,218.53,343,14.29,161,6.71,2591,107.96,5356,223.17,307,12.79,1760,73.33,670,27.92,394,16.42,4,0.17,950,39.58,80,3.33,1,0.11,168,18.67,6,0.6,58,5.8,99,9.9,2,0.2,68,6.8
Nagano,22440,260.93,1340,25.28,541,10.21,6385,120.47,14140,266.79,938,17.7,7468,140.91,2078,39.21,1042,19.66,58,1.09,1940,36.6,501,9.45,3,0.3,196,19.6,4,0.36,6,0.55,268,24.36,-,-,83,7.55
Gifu,22009,255.92,1160,22.31,865,16.63,2509,48.25,9354,179.88,554,10.65,2235,42.98,1410,27.12,955,18.37,36,0.69,1831,35.21,214,4.12,1,0.09,90,8.18,2,0.4,12,2.4,247,49.4,-,-,77,15.4
Shizuoka,33752,244.58,2018,22.93,1815,20.63,16118,183.16,22476,255.41,1613,18.33,7955,90.4,2489,28.28,1939,22.03,64,0.73,3022,34.34,1587,18.03,10,0.48,334,15.9,10,1,22,2.2,277,27.7,38,3.8,55,5.5
Aichi,65104,333.87,3519,19.44,2981,16.47,17941,99.12,42977,237.44,2976,16.44,12109,66.9,3592,19.85,3825,21.13,140,0.77,7715,42.62,2572,14.21,25,0.74,485,14.26,20,1.43,18,1.29,349,24.93,-,-,185,13.21
Mie,17321,240.57,1382,30.71,1005,22.33,3653,81.18,11014,244.76,746,16.58,4049,89.98,779,17.31,1250,27.78,44,0.98,3484,77.42,196,4.36,10,0.83,62,5.17,15,1.67,19,2.11,163,18.11,4,0.44,12,1.33
Shiga,13678,263.04,657,21.19,520,16.77,2730,88.06,8417,271.52,801,25.84,3776,121.81,1505,48.55,625,20.16,19,0.61,1362,43.94,384,12.39,-,-,77,9.63,7,1,12,1.71,93,13.29,1,0.14,47,6.71
Kyoto,21827,180.39,1155,15.82,1202,16.47,4670,63.97,17417,238.59,1129,15.47,9173,125.66,1403,19.22,1260,17.26,27,0.37,1022,14,1118,15.32,4,0.24,286,16.82,3,0.5,7,1.17,71,11.83,8,1.33,99,16.5
Osaka,53016,172.69,8240,41.41,4188,21.05,21207,106.57,57220,287.54,4951,24.88,27456,137.97,4962,24.93,5186,26.06,205,1.03,5074,25.5,3335,16.76,37,0.73,973,19.08,16,0.94,33,1.94,571,33.59,8,0.47,276,16.24
Hyogo,43246,218.41,3371,26.34,3143,24.55,12352,96.5,43095,336.68,2910,22.73,18301,142.98,2628,20.53,2888,22.56,131,1.02,2876,22.47,2275,17.77,19,0.54,1399,39.97,17,1.42,33,2.75,141,11.75,1,0.08,76,6.33
Nara,8015,148.43,1286,37.82,588,17.29,2561,75.32,6746,198.41,474,13.94,4261,125.32,436,12.82,738,21.71,11,0.32,683,20.09,301,8.85,5,0.56,131,14.56,9,1.5,6,1,98,16.33,1,0.17,110,18.33
Wakayama,9353,190.88,906,30.2,490,16.33,1470,49,4797,159.9,467,15.57,3632,121.07,543,18.1,642,21.4,9,0.3,1410,47,132,4.4,3,0.75,66,16.5,10,0.91,6,0.55,99,9,3,0.27,80,7.27
Tottori,7358,253.72,847,44.58,502,26.42,4959,261,6216,327.16,221,11.63,2001,105.32,178,9.37,430,22.63,35,1.84,392,20.63,167,8.79,-,-,200,66.67,2,0.4,14,2.8,43,8.6,-,-,98,19.6
Shimane,8435,221.97,1002,43.57,731,31.78,3370,146.52,6999,304.3,386,16.78,2667,115.96,99,4.3,690,30,5,0.22,233,10.13,363,15.78,2,0.67,66,22,6,0.75,42,5.25,76,9.5,1,0.13,75,9.38
Okayama,25628,308.77,951,17.61,533,9.87,2912,53.93,16173,299.5,882,16.33,4808,89.04,559,10.35,999,18.5,33,0.61,1326,24.56,1233,22.83,7,0.58,278,23.17,2,0.4,7,1.4,13,2.6,2,0.4,34,6.8
Hiroshima,29983,263.01,2503,35.25,1657,23.34,8901,125.37,23482,330.73,1196,16.85,6234,87.8,952,13.41,1628,22.93,90,1.27,2140,30.14,3048,42.93,13,0.72,812,45.11,3,0.14,32,1.52,261,12.43,7,0.33,124,5.9
Yamaguchi,22661,333.25,2357,50.15,544,11.57,7578,161.23,14553,309.64,1099,23.38,6037,128.45,683,14.53,1565,33.3,20,0.43,1170,24.89,394,8.38,1,0.11,267,29.67,3,0.33,2,0.22,120,13.33,-,-,43,4.78
Tokushima,8513,230.08,1332,57.91,394,17.13,1304,56.7,6659,289.52,485,21.09,4184,181.91,158,6.87,813,35.35,16,0.7,427,18.57,144,6.26,-,-,20,5,3,0.43,3,0.43,36,5.14,-,-,35,5
Kagawa,10117,215.26,1148,41,633,22.61,1931,68.96,7188,256.71,431,15.39,4572,163.29,529,18.89,748,26.71,36,1.29,937,33.46,272,9.71,7,1.4,85,17,2,0.4,10,2,191,38.2,5,1,66,13.2
Ehime,14784,242.36,1518,41.03,359,9.7,5499,148.62,14091,380.84,589,15.92,3219,87,361,9.76,1265,34.19,21,0.57,2352,63.57,675,18.24,2,0.25,658,82.25,3,0.5,3,0.5,37,6.17,-,-,16,2.67
Kochi,15368,320.17,1064,35.47,148,4.93,2646,88.2,5557,185.23,531,17.7,2476,82.53,187,6.23,617,20.57,23,0.77,964,32.13,720,24,-,-,15,5,10,1.25,13,1.63,289,36.13,51,6.38,83,10.38
Fukuoka,66749,337.12,5906,49.22,3478,28.98,18850,157.08,45090,375.75,3299,27.49,17285,144.04,4979,41.49,4612,38.43,137,1.14,6994,58.28,5861,48.84,38,1.46,1888,72.62,31,2.21,95,6.79,401,28.64,3,0.21,30,2.14
Saga,12789,336.55,832,36.17,418,18.17,2061,89.61,6021,261.78,568,24.7,3334,144.96,801,34.83,817,35.52,8,0.35,1126,48.96,2268,98.61,-,-,68,17,5,0.83,17,2.83,169,28.17,-,-,88,14.67
Nagasaki,21930,317.83,1263,28.7,471,10.7,5326,121.05,11569,262.93,668,15.18,4266,96.95,1410,32.05,962,21.86,12,0.27,667,15.16,2107,47.89,20,2.5,503,62.88,7,0.58,38,3.17,237,19.75,-,-,86,7.17
Kumamoto,26151,326.89,1488,29.76,819,16.38,3139,62.78,21823,436.46,941,18.82,6537,130.74,1247,24.94,1853,37.06,24,0.48,2000,40,1470,29.4,1,0.11,1422,158,6,0.4,52,3.47,198,13.2,-,-,85,5.67
Oita,22759,392.4,1222,33.94,695,19.31,4835,134.31,20967,582.42,1379,38.31,5491,152.53,2573,71.47,1574,43.72,50,1.39,2241,62.25,897,24.92,-,-,287,57.4,1,0.09,6,0.55,108,9.82,-,-,53,4.82
Miyazaki,25655,434.83,2309,64.14,1241,34.47,3654,101.5,16864,468.44,1222,33.94,5813,161.47,421,11.69,1762,48.94,16,0.44,2102,58.39,796,22.11,5,0.83,850,141.67,1,0.14,14,2,35,5,1,0.14,35,5
Kagoshima,32846,353.18,2082,37.85,1776,32.29,8924,162.25,23171,421.29,1326,24.11,6639,120.71,2297,41.76,1409,25.62,79,1.44,1992,36.22,838,15.24,1,0.14,333,47.57,6,0.5,8,0.67,77,6.42,-,-,30,2.5
Okinawa,30594,527.48,1853,54.5,870,25.59,1868,54.94,4608,135.53,1001,29.44,2382,70.06,334,9.82,584,17.18,183,5.38,409,12.03,4372,128.59,30,3,407,40.7,41,5.86,97,13.86,169,24.14,7,1,80,11.43
