"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2015",,,,,,"Data collected as of September 9, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13910,183.03,303,6.31,287,5.98,2979,62.06,5149,107.27,566,11.79,5680,118.33,1224,25.5,975,20.31,39,0.81,396,8.25,488,10.17,5,0.42,181,15.08,2,0.29,11,1.57,81,11.57,3,0.43,45,6.43
Gunma,19536,201.4,435,7.37,603,10.22,6114,103.63,12313,208.69,639,10.83,7468,126.58,1387,23.51,1130,19.15,38,0.64,1020,17.29,776,13.15,1,0.08,848,65.23,5,0.63,6,0.75,89,11.13,-,-,185,23.13
Saitama,41312,167.93,1128,7.23,3028,19.41,16155,103.56,38847,249.02,3136,20.1,20316,130.23,6743,43.22,3454,22.14,55,0.35,4038,25.88,3926,25.17,33,0.83,1009,25.23,4,0.4,29,2.9,136,13.6,19,1.9,113,11.3
Chiba,48175,229.4,700,5.26,2534,19.05,13047,98.1,25284,190.11,1951,14.67,8909,66.98,4074,30.63,2354,17.7,93,0.7,4015,30.19,2385,17.93,11,0.33,937,28.39,16,1.78,37,4.11,35,3.89,10,1.11,52,5.78
Tokyo,57885,141.53,1905,7.38,3864,14.98,25289,98.02,60683,235.21,4505,17.46,27704,107.38,8567,33.21,5561,21.55,206,0.8,6253,24.24,2606,10.1,11,0.29,707,18.61,31,1.24,45,1.8,245,9.8,34,1.36,85,3.4
Kanagawa,53898,166.87,1183,5.8,2668,13.08,16448,80.63,42677,209.2,4451,21.82,21639,106.07,5741,28.14,4263,20.9,60,0.29,5034,24.68,1709,8.38,53,1.15,1415,30.76,13,1.3,22,2.2,139,13.9,1,0.1,123,12.3
Niigata,26600,282.98,810,13.73,2301,39,7346,124.51,12089,204.9,1171,19.85,8751,148.32,1120,18.98,1238,20.98,48,0.81,1343,22.76,565,9.58,17,1.7,195,19.5,2,0.15,-,-,91,7,61,4.69,45,3.46
Toyama,11385,237.19,150,5.17,628,21.66,2648,91.31,7269,250.66,727,25.07,2816,97.1,130,4.48,440,15.17,7,0.24,988,34.07,299,10.31,1,0.14,46,6.57,2,0.4,-,-,204,40.8,-,-,33,6.6
Ishikawa,13474,280.71,214,7.38,543,18.72,4001,137.97,7124,245.66,496,17.1,2940,101.38,849,29.28,486,16.76,5,0.17,527,18.17,1222,42.14,-,-,75,10.71,1,0.2,2,0.4,146,29.2,-,-,74,14.8
Fukui,11198,349.94,266,12.09,400,18.18,2107,95.77,7584,344.73,252,11.45,3260,148.18,120,5.45,403,18.32,12,0.55,583,26.5,509,23.14,1,0.33,26,8.67,15,2.5,11,1.83,18,3,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,122,5.08,1835,76.46,4533,188.88,265,11.04,1510,62.92,537,22.38,297,12.38,3,0.13,908,37.83,50,2.08,1,0.11,112,12.44,4,0.4,46,4.6,40,4,-,-,68,6.8
Nagano,22359,259.99,354,6.68,441,8.32,4846,91.43,11795,222.55,673,12.7,5549,104.7,1657,31.26,774,14.6,36,0.68,1566,29.55,190,3.58,2,0.2,136,13.6,3,0.27,5,0.45,177,16.09,-,-,83,7.55
Gifu,21874,254.35,282,5.42,766,14.73,1913,36.79,7616,146.46,432,8.31,1407,27.06,1036,19.92,727,13.98,13,0.25,1725,33.17,118,2.27,-,-,66,6,1,0.2,10,2,127,25.4,-,-,77,15.4
Shizuoka,33483,242.63,741,8.42,1366,15.52,11202,127.3,17876,203.14,1258,14.3,7060,80.23,2003,22.76,1460,16.59,45,0.51,2849,32.38,703,7.99,5,0.24,210,10,5,0.5,11,1.1,141,14.1,30,3,55,5.5
Aichi,64410,330.31,970,5.36,2437,13.46,13559,74.91,33729,186.35,2191,12.1,8812,48.69,2159,11.93,2879,15.91,88,0.49,7336,40.53,1917,10.59,20,0.59,324,9.53,16,1.14,10,0.71,154,11,-,-,182,13
Mie,17238,239.42,344,7.64,865,19.22,2996,66.58,8784,195.2,541,12.02,3403,75.62,535,11.89,916,20.36,32,0.71,3363,74.73,144,3.2,3,0.25,45,3.75,11,1.22,11,1.22,99,11,-,-,11,1.22
Shiga,13636,262.23,256,8.26,414,13.35,2203,71.06,6441,207.77,575,18.55,3353,108.16,1335,43.06,461,14.87,17,0.55,1251,40.35,298,9.61,-,-,51,6.38,5,0.71,10,1.43,58,8.29,-,-,41,5.86
Kyoto,21727,178.09,296,4.05,977,13.38,3509,48.07,12655,173.36,778,10.66,8959,122.73,1022,14,952,13.04,20,0.27,944,12.93,649,8.89,1,0.06,188,11.06,3,0.5,4,0.67,27,4.5,5,0.83,99,16.5
Osaka,52782,171.93,3184,16,3152,15.84,16690,83.87,42480,213.47,3580,17.99,25247,126.87,3569,17.93,3871,19.45,141,0.71,4521,22.72,2152,10.81,27,0.53,641,12.57,8,0.47,24,1.41,311,18.29,4,0.24,257,15.12
Hyogo,43072,217.54,1526,11.92,2445,19.1,9320,72.81,32196,251.53,2070,16.17,16197,126.54,1951,15.24,2199,17.18,92,0.72,2487,19.43,1408,11,16,0.46,985,28.14,14,1.08,23,1.77,65,5,-,-,73,5.62
Nara,7968,147.56,434,12.76,398,11.71,2011,59.15,4943,145.38,354,10.41,4117,121.09,269,7.91,520,15.29,8,0.24,633,18.62,147,4.32,5,0.56,104,11.56,8,1.33,3,0.5,32,5.33,1,0.17,108,18
Wakayama,9309,189.98,603,20.1,302,10.07,1133,37.77,3668,122.27,363,12.1,3147,104.9,239,7.97,448,14.93,7,0.23,1287,42.9,102,3.4,3,0.75,40,10,8,0.73,5,0.45,54,4.91,3,0.27,76,6.91
Tottori,7341,253.14,74,3.89,249,13.11,3706,195.05,4409,232.05,178,9.37,1936,101.89,92,4.84,312,16.42,28,1.47,337,17.74,134,7.05,-,-,48,16,2,0.4,10,2,16,3.2,-,-,95,19
Shimane,8410,221.32,360,15.65,592,25.74,2724,118.43,4999,217.35,277,12.04,2351,102.22,76,3.3,509,22.13,3,0.13,158,6.87,267,11.61,2,0.67,33,11,3,0.38,35,4.38,50,6.25,1,0.13,75,9.38
Okayama,25542,307.73,368,6.81,432,8,2330,43.15,12626,233.81,649,12.02,4207,77.91,331,6.13,746,13.81,26,0.48,1247,23.09,740,13.7,5,0.42,170,14.17,2,0.4,5,1,9,1.8,1,0.2,29,5.8
Hiroshima,29762,261.07,825,11.62,1431,20.15,6729,94.77,17394,244.99,942,13.27,4585,64.58,383,5.39,1239,17.45,51,0.72,1876,26.42,1964,27.66,12,0.67,507,28.17,2,0.1,26,1.24,142,6.76,5,0.24,117,5.57
Yamaguchi,22606,332.44,1209,25.72,391,8.32,5738,122.09,11470,244.04,961,20.45,4741,100.87,350,7.45,1201,25.55,14,0.3,888,18.89,177,3.77,-,-,110,12.22,2,0.22,1,0.11,58,6.44,-,-,42,4.67
Tokushima,8477,229.11,513,22.3,300,13.04,1040,45.22,4733,205.78,351,15.26,3708,161.22,63,2.74,627,27.26,10,0.43,339,14.74,48,2.09,-,-,13,3.25,3,0.43,3,0.43,26,3.71,-,-,29,4.14
Kagawa,10103,214.96,360,12.86,479,17.11,1573,56.18,5938,212.07,304,10.86,3920,140,342,12.21,558,19.93,30,1.07,837,29.89,164,5.86,6,1.2,57,11.4,1,0.2,9,1.8,124,24.8,3,0.6,66,13.2
Ehime,14723,241.36,682,18.43,293,7.92,4078,110.22,11422,308.7,476,12.86,2176,58.81,183,4.95,933,25.22,15,0.41,2255,60.95,469,12.68,1,0.13,438,54.75,2,0.33,3,0.5,15,2.5,-,-,16,2.67
Kochi,15320,319.17,531,17.7,124,4.13,2051,68.37,4761,158.7,382,12.73,1854,61.8,119,3.97,473,15.77,11,0.37,851,28.37,581,19.37,-,-,14,4.67,9,1.13,11,1.38,204,25.5,34,4.25,63,7.88
Fukuoka,66365,335.18,3911,32.59,2389,19.91,14822,123.52,33501,279.18,2573,21.44,15145,126.21,3961,33.01,3390,28.25,106,0.88,6730,56.08,3733,31.11,16,0.62,1042,40.08,23,1.53,59,3.93,96,6.4,1,0.07,30,2
Saga,12767,335.97,525,22.83,327,14.22,1663,72.3,4452,193.57,464,20.17,2919,126.91,545,23.7,619,26.91,8,0.35,1065,46.3,1420,61.74,-,-,29,7.25,2,0.33,10,1.67,78,13,-,-,84,14
Nagasaki,21882,317.13,882,20.05,354,8.05,4092,93,8612,195.73,508,11.55,3892,88.45,975,22.16,714,16.23,9,0.2,557,12.66,1302,29.59,19,2.38,211,26.38,7,0.58,33,2.75,135,11.25,-,-,85,7.08
Kumamoto,26131,326.64,794,15.88,555,11.1,2275,45.5,16327,326.54,826,16.52,5729,114.58,482,9.64,1386,27.72,21,0.42,1714,34.28,853,17.06,-,-,818,90.89,2,0.13,32,2.13,91,6.07,-,-,75,5
Oita,22731,391.91,811,22.53,487,13.53,3504,97.33,16347,454.08,1110,30.83,4028,111.89,1619,44.97,1149,31.92,33,0.92,2027,56.31,664,18.44,-,-,228,45.6,1,0.09,4,0.36,59,5.36,-,-,52,4.73
Miyazaki,25631,434.42,1584,44,973,27.03,2651,73.64,11926,331.28,932,25.89,5291,146.97,162,4.5,1261,35.03,16,0.44,2005,55.69,336,9.33,4,0.67,504,84,1,0.14,12,1.71,1,0.14,1,0.14,33,4.71
Kagoshima,32762,352.28,1753,31.87,1272,23.13,7163,130.24,16880,306.91,985,17.91,6178,112.33,1485,27,1033,18.78,59,1.07,1913,34.78,438,7.96,1,0.14,163,23.29,4,0.33,3,0.25,43,3.58,-,-,27,2.25
Okinawa,29647,511.16,1724,50.71,626,18.41,1485,43.68,3350,98.53,868,25.53,2293,67.44,248,7.29,449,13.21,129,3.79,326,9.59,3357,98.74,27,2.7,298,29.8,28,4,75,10.71,91,13,4,0.57,76,10.86
